Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,41118.0,,,,,
Albania,2002,,105905.0,,,,
Albania,2005,,138358.0,,,,
Albania,2008,,159661.0,,,,
Albania,2012,,129933.0,,,,
Albania,2014,,,243117.0,,,
Albania,2015,,,379838.0,,,
Albania,2016,,,431775.0,,,
Albania,2017,,,425915.0,,,
Albania,2018,,,,464355.0,,
Albania,2019,,,,666333.0,,
Algeria,1988,818329.0,,,,,
Algeria,1995,,928896.0,,,,
Algeria,2011,,,1536369.0,,,
Angola,2000,920345.0,,,,,
Angola,2008,,743792.0,,,,
Angola,2018,,,747552.0,,,
Armenia,1999,,48401.0,,,,
Armenia,2001,,36203.0,,,,
Armenia,2002,,46070.0,,,,
Armenia,2003,,44880.0,,,,
Armenia,2004,,85786.0,,,,
Armenia,2005,,98197.0,,,,
Armenia,2006,,55723.0,,,,
Armenia,2007,,81544.0,,,,
Armenia,2008,,66291.0,,,,
Armenia,2009,,36108.0,,,,
Armenia,2010,,47145.0,,,,
Armenia,2011,,47366.0,,,,
Armenia,2012,,61660.0,,,,
Armenia,2013,,67015.0,,,,
Armenia,2014,,82485.0,,,,
Armenia,2015,,110419.0,,,,
Armenia,2016,,110276.0,,,,
Armenia,2017,,127342.0,,,,
Armenia,2018,,129576.0,,,,
Armenia,2019,,,81194.0,,,
Armenia,2020,,,35680.0,,,
Azerbaijan,1995,75725.0,,,,,
Azerbaijan,2001,,227928.0,,,,
Azerbaijan,2002,,210570.0,,,,
Azerbaijan,2003,,242809.0,,,,
Azerbaijan,2004,,267294.0,,,,
Azerbaijan,2005,,402027.0,,,,
Bangladesh,1983,861.0,,,,,
Bangladesh,1985,85782.0,,,,,
Bangladesh,1988,124736.0,,,,,
Bangladesh,1991,,63956.0,,,,
Bangladesh,1995,,522305.0,,,,
Bangladesh,2000,,,454466.0,,,
Bangladesh,2005,,,725589.0,,,
Bangladesh,2010,,,814521.0,,,
Bangladesh,2016,,,1062867.0,,,
Belarus,1998,,26073.0,,,,
Belarus,1999,,26142.0,,,,
Belarus,2000,,41530.0,,,,
Belarus,2001,,82964.0,,,,
Belarus,2002,,107651.0,,,,
Belarus,2003,,86744.0,,,,
Belarus,2004,,107359.0,,,,
Belarus,2005,,322999.0,,,,
Belarus,2006,,591898.0,,,,
Belarus,2007,,998700.0,,,,
Belarus,2008,,972428.0,,,,
Belarus,2009,,1042821.0,,,,
Belarus,2010,,1553943.0,,,,
Belarus,2011,,1648999.0,,,,
Belarus,2012,,2196059.0,,,,
Belarus,2013,,2932464.0,,,,
Belarus,2014,,3246305.0,,,,
Belarus,2015,,2481944.0,,,,
Belarus,2016,,2148328.0,,,,
Belarus,2017,,2323407.0,,,,
Belarus,2018,,2871159.0,,,,
Belarus,2019,,3277670.0,,,,
Belarus,2020,,3393691.0,,,,
Belize,1995,,34187.0,,,,
Benin,2003,32908.0,,,,,
Benin,2011,,50324.0,,,,
Benin,2015,,90142.0,,,,
Benin,2018,,,140224.0,,,
Bhutan,2003,18204.0,,,,,
Bhutan,2007,,26186.0,,,,
Bhutan,2012,,55683.0,,,,
Bhutan,2017,,82871.0,,,,
Bosnia and Herzegovina,2001,450922.0,,,,,
Bosnia and Herzegovina,2004,1412918.0,,,,,
Bosnia and Herzegovina,2007,,1668687.0,,,,
