Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,14.8025141997288,,,,,
Albania,2002,,16.02055356185178,,,,
Albania,2005,,16.67577033199554,,,,
Albania,2008,,14.137154208979242,,,,
Albania,2012,,14.84282292059738,,,,
Albania,2014,,,22.21602387505624,,,
Albania,2015,,,18.76418997908274,,,
Albania,2016,,,20.06597024463861,,,
Albania,2017,,,19.17304680980168,,,
Albania,2018,,,,18.66027629241168,,
Albania,2019,,,,16.57650595552002,,
Algeria,1988,20.97476710680364,,,,,
Algeria,1995,,21.636533203125,,,,
Algeria,2011,,,13.215366210937498,,,
Angola,2000,28.83104912412886,,,,,
Angola,2008,,24.76062914942478,,,,
Angola,2018,,,29.1451159883639,,,
Armenia,1999,,15.99737029529392,,,,
Armenia,2001,,15.85948680154799,,,,
Armenia,2002,,14.22980588603631,,,,
Armenia,2003,,13.321547420965048,,,,
Armenia,2004,,14.420513540058929,,,,
Armenia,2005,,13.246083218126689,,,,
Armenia,2006,,13.91430919370634,,,,
Armenia,2007,,15.95141703466398,,,,
Armenia,2008,,12.98248664716731,,,,
Armenia,2009,,12.68796350881371,,,,
Armenia,2010,,12.565913387839132,,,,
Armenia,2011,,13.6671304819103,,,,
Armenia,2012,,13.48056262981934,,,,
Armenia,2013,,15.12747948626052,,,,
Armenia,2014,,16.280452629438923,,,,
Armenia,2015,,16.30001509831234,,,,
Armenia,2016,,20.30396229924728,,,,
Armenia,2017,,13.616306708707352,,,,
Armenia,2018,,13.94358025803738,,,,
Armenia,2019,,,13.65242000442951,,,
Armenia,2020,,,9.64180294178327,,,
Azerbaijan,1995,19.65492255731093,,,,,
Azerbaijan,2001,,16.64858786106267,,,,
Azerbaijan,2002,,5.872973407464601,,,,
Azerbaijan,2003,,8.8340816525528,,,,
Azerbaijan,2004,,5.83442108339058,,,,
Azerbaijan,2005,,5.1723729939479695,,,,
Bangladesh,1983,12.27561279296874,,,,,
Bangladesh,1988,13.361821289062489,,,,,
Bangladesh,1991,,11.93478477289178,,,,
Bangladesh,1995,,11.54903874138689,,,,
Bangladesh,2000,,,11.98720136020643,,,
