Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,2699084.0,,,,,
Albania,2002,,2562221.0,,,,
Albania,2005,,2509298.0,,,,
Albania,2008,,2530648.0,,,,
Albania,2012,,2469900.0,,,,
Albania,2014,,,2247260.0,,,
Albania,2015,,,2340162.0,,,
Albania,2016,,,2298983.0,,,
Albania,2017,,,2322528.0,,,
Albania,2018,,,,2331502.0,,
Albania,2019,,,,2381066.0,,
Algeria,1988,19316511.0,,,,,
Algeria,1995,,22535600.0,,,,
Algeria,2011,,,31816495.0,,,
Angola,2000,11668489.0,,,,,
Angola,2008,,16323660.0,,,,
Angola,2018,,,21830239.0,,,
Armenia,1999,,2594858.0,,,,
Armenia,2001,,2566863.0,,,,
Armenia,2002,,2602247.0,,,,
Armenia,2003,,2615902.0,,,,
Armenia,2004,,2567996.0,,,,
Armenia,2005,,2586362.0,,,,
Armenia,2006,,2546674.0,,,,
Armenia,2007,,2464821.0,,,,
Armenia,2008,,2530134.0,,,,
Armenia,2009,,2521654.0,,,,
Armenia,2010,,2515753.0,,,,
Armenia,2011,,2483396.0,,,,
Armenia,2012,,2495427.0,,,,
Armenia,2013,,2459260.0,,,,
Armenia,2014,,2438251.0,,,,
Armenia,2015,,2448692.0,,,,
Armenia,2016,,2339993.0,,,,
Armenia,2017,,2543817.0,,,,
Armenia,2018,,2540163.0,,,,
Armenia,2019,,,2553927.0,,,
Armenia,2020,,,2677525.0,,,
Azerbaijan,1995,6174399.0,,,,,
Azerbaijan,2001,,6760800.0,,,,
Azerbaijan,2002,,7692014.0,,,,
Azerbaijan,2003,,7506693.0,,,,
Azerbaijan,2004,,7821864.0,,,,
Azerbaijan,2005,,7957792.0,,,,
Bangladesh,1983,75567971.0,,,,,
Bangladesh,1988,85066865.0,,,,,
Bangladesh,1991,,92996097.0,,,,
Bangladesh,1995,,101868913.0,,,,
Bangladesh,2000,,,112355257.0,,,
Bangladesh,2005,,,122489404.0,,,
Bangladesh,2010,,,129496475.0,,,
Bangladesh,2016,,,136764598.0,,,
Belarus,1998,,8341388.0,,,,
Belarus,1999,,8108192.0,,,,
Belarus,2000,,8180915.0,,,,
Belarus,2001,,8251576.0,,,,
Belarus,2002,,8168548.0,,,,
Belarus,2003,,8209665.0,,,,
Belarus,2004,,8409458.0,,,,
Belarus,2005,,8148042.0,,,,
Belarus,2006,,8058652.0,,,,
Belarus,2007,,8051801.0,,,,
Belarus,2008,,8108123.0,,,,
Belarus,2009,,8096661.0,,,,
Belarus,2010,,8063656.0,,,,
Belarus,2011,,8095341.0,,,,
Belarus,2012,,8167220.0,,,,
Belarus,2013,,8275052.0,,,,
Belarus,2014,,8156532.0,,,,
Belarus,2015,,8255993.0,,,,
Belarus,2016,,8377955.0,,,,
Belarus,2017,,8371463.0,,,,
Belarus,2018,,8439078.0,,,,
Belarus,2019,,8392034.0,,,,
Belarus,2020,,8396254.0,,,,
Belize,1995,,135035.0,,,,
Benin,2003,6120073.0,,,,,
Benin,2011,,7628798.0,,,,
Benin,2015,,7997434.0,,,,
Benin,2018,,,9308325.0,,,
Bhutan,2003,493230.0,,,,,
Bhutan,2007,,522924.0,,,,
Bhutan,2012,,560146.0,,,,
Bhutan,2017,,582404.0,,,,
Bosnia and Herzegovina,2001,3234737.0,,,,,
Bosnia and Herzegovina,2004,3072222.0,,,,,
Bosnia and Herzegovina,2007,,3051769.0,,,,
Bosnia and Herzegovina,2011,,2962632.0,,,,
Botswana,1985,751594.0,,,,,
Botswana,1993,982668.0,,,,,
Botswana,2002,,1192874.0,,,,
Botswana,2009,,1366180.0,,,,
Botswana,2015,,1533930.0,,,,
Bulgaria,1989,7951946.0,,,,,
Bulgaria,1994,7576091.0,,,,,
Bulgaria,1995,,,,7074671.0,,
Bulgaria,1997,,,7487500.0,,,
Bulgaria,2001,,,,6472598.0,,
Bulgaria,2003,,,,,6691084.0,
Bulgaria,2007,,,,,6369545.0,
Burkina Faso,1994,7924850.0,,,,,
Burkina Faso,1998,,8758799.0,,,,
Burkina Faso,2003,,10121570.0,,,,
