Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,16944.0,,,,,
Albania,2002,,33337.0,,,,
Albania,2005,,17800.0,,,,
Albania,2008,,5892.0,,,,
Albania,2012,,18003.0,,,,
Albania,2014,,,29558.0,,,
Albania,2015,,,3475.0,,,
Albania,2016,,,4006.0,,,
Albania,2017,,,11280.0,,,
Albania,2018,,,,1379.0,,
Albania,2019,,,,0.0,,
Algeria,1988,1569347.0,,,,,
Algeria,1995,,1659487.0,,,,
Algeria,2011,,,166981.0,,,
Angola,2000,3510083.0,,,,,
Angola,2008,,3174611.0,,,,
Angola,2018,,,9588624.0,,,
Armenia,1999,,367575.0,,,,
Armenia,2001,,426326.0,,,,
Armenia,2002,,302384.0,,,,
Armenia,2003,,227538.0,,,,
Armenia,2004,,159572.0,,,,
Armenia,2005,,78394.0,,,,
Armenia,2006,,59124.0,,,,
Armenia,2007,,45051.0,,,,
Armenia,2008,,25578.0,,,,
Armenia,2009,,36033.0,,,,
Armenia,2010,,27377.0,,,,
Armenia,2011,,34089.0,,,,
Armenia,2012,,24003.0,,,,
Armenia,2013,,50368.0,,,,
Armenia,2014,,41914.0,,,,
Armenia,2015,,33537.0,,,,
Armenia,2016,,32531.0,,,,
Armenia,2017,,23136.0,,,,
Armenia,2018,,39548.0,,,,
Armenia,2019,,,30467.0,,,
Armenia,2020,,,11501.0,,,
Azerbaijan,1995,954504.0,,,,,
Azerbaijan,2001,,499460.0,,,,
Azerbaijan,2002,,6497.0,,,,
Azerbaijan,2003,,4165.0,,,,
Azerbaijan,2004,,0.0,,,,
Azerbaijan,2005,,0.0,,,,
Bangladesh,1983,32118282.0,,,,,
Bangladesh,1988,40979622.0,,,,,
Bangladesh,1991,,44293409.0,,,,
Bangladesh,1995,,38776268.0,,,,
Bangladesh,2000,,,42537302.0,,,
Bangladesh,2005,,,33322071.0,,,
Bangladesh,2010,,,26893935.0,,,
Bangladesh,2016,,,21276841.0,,,
Belarus,1998,,2191998.0,,,,
