Entity,Year,reporting_level,welfare_type,reporting_pop,headcount_100,headcount_190,headcount_320,headcount_550,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_ratio_100,headcount_ratio_190,headcount_ratio_320,headcount_ratio_550,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,poverty_gap_index_100,poverty_gap_index_190,poverty_gap_index_320,poverty_gap_index_550,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,total_shortfall_100,total_shortfall_190,total_shortfall_320,total_shortfall_550,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,avg_shortfall_100,avg_shortfall_190,avg_shortfall_320,avg_shortfall_550,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,income_gap_ratio_100,income_gap_ratio_190,income_gap_ratio_320,income_gap_ratio_550,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,headcount_stacked_below_100,headcount_stacked_below_190,headcount_stacked_below_320,headcount_stacked_below_550,headcount_stacked_below_1000,headcount_stacked_below_2000,headcount_stacked_below_3000,headcount_stacked_below_4000,headcount_stacked_above_4000,headcount_ratio_stacked_below_100,headcount_ratio_stacked_below_190,headcount_ratio_stacked_below_320,headcount_ratio_stacked_below_550,headcount_ratio_stacked_below_1000,headcount_ratio_stacked_below_2000,headcount_ratio_stacked_below_3000,headcount_ratio_stacked_below_4000,headcount_ratio_stacked_above_4000
Albania,2019,national,consumption,2854191.0,0.0,0.0,34210.15987983181,284336.27688702045,1251392.8261917646,2444445.292623992,2734522.8562593926,2820573.4215128175,0.0,0.0,1.19859392310577,9.96206199539626,43.84404639324294,85.64406841111867,95.80728326378272,98.82216787568939,0.0,0.0,0.16198841024165,2.033910165106,13.016585713205158,41.102603349830105,58.016581987515316,67.95233663887288,0.0,0.0,14795.067603712809,319284.24484297325,3715182.179335875,23462936.111530986,49677121.847858496,77579579.0654565,,,0.43247583921509425,1.1229106899006038,2.968837683560891,9.598470533306424,18.16665080496449,27.50489615825941,,,13.514869975471694,20.416557998192797,29.68837683560891,47.99235266653212,60.55550268321497,68.76224039564852,0.0,0.0,34210.15987983181,250126.11700718864,967056.5493047441,1193052.4664322275,290077.5636354005,86050.56525342492,33617.5784871825,0.0,0.0,1.19859392310577,8.76346807229049,33.88198439784668,41.80002201787573,10.163214852664048,3.014884611906664,1.1778321243106191
Algeria,1988,national,consumption,24443472.0,0.0,1527940.0535857973,5980495.398148203,13943818.646268552,21245510.78279626,23822759.582093775,24206243.616467465,24325935.458406698,0.0,6.250912528243931,24.466636319702058,57.04516382234305,86.91691091509529,97.46062090562984,99.02948164020016,99.51914956437734,0.0,0.8467619593142,6.6347259193010295,21.16667924601549,45.54661706276501,69.8328872289485,79.36176204337399,84.34942634580588,0.0,393258.2426200739,5189623.591555487,28456292.231562845,111331745.88684186,341391644.731992,581963102.5133624,824717136.4399074,,0.25737805727205615,0.867758144778842,2.0407818656747887,5.240248023455088,14.330482728314852,24.041859271277183,33.90279226260534,,13.546213540634536,27.11744202433881,37.105124830450706,52.40248023455087,71.65241364157427,80.13953090425727,84.75698065651335,0.0,1527940.0535857973,4452555.344562406,7963323.248120349,7301692.136527708,2577248.7992975153,383484.03437368944,119691.84193923324,117536.54159330204,0.0,6.250912528243931,18.215723791458128,32.57852750264099,29.871747092752237,10.54370999053455,1.5688607345703158,0.4896679241771924,0.4808504356226564
Algeria,1995,national,consumption,28757788.0,102904.22589575051,1617370.012626169,6769712.4805757785,15699342.000918567,24590682.37753858,28109268.14921218,28659296.618073303,28757500.42212,0.35783081054687,5.62411132812499,23.54044921874999,54.59161880224782,85.50964482226026,97.74488965984513,99.6575140552302,99.99900000000001,0.0928407056676944,1.10465611223558,6.42699871401238,20.24587489192331,44.07692374094625,68.93638072515587,78.9281369473184,99.998,26698.93331361954,603581.8594829253,5914440.527802901,32022461.790904935,126755482.8634299,396491564.4762637,680939588.869785,1150288513.7696002,0.2594541971548137,0.3731872452011599,0.8736619974294485,2.039732734596858,5.154614293225546,14.105367751717013,23.75981511145555,39.999599995999965,25.94541971548137,19.641433957955787,27.301937419670264,37.08604971994287,51.54614293225546,70.52683875858506,79.19938370485184,99.99899998999992,102904.22589575051,1514465.7867304184,5152342.467949609,8929629.52034279,8891340.376620013,3518585.771673601,550028.4688611217,98203.80404669791,287.57787999883294,0.35783081054687,5.26628051757812,17.916337890625,31.051169583497835,30.918026020012434,12.23524483758487,1.912624395385075,0.34148594476980604,0.0009999999999959419
Algeria,2011,national,consumption,36661438.0,37223.97984040344,164743.7567939453,1372825.8542485314,10482659.744683888,28115575.810807396,35602196.734728076,36437393.223019026,36661071.38562,0.10153442382812,0.449365234375,3.74460449218749,28.593149414062502,76.68977908288103,97.11074817831225,99.3888816445744,99.99900000000001,0.07532355644726768,0.15092263856538,0.73678520828139,6.5406063118897295,28.546400888248293,59.80491756052888,72.7140296805001,99.998,27614.698946310044,105127.77817466065,864371.3674472086,13188341.803216469,104655210.62876597,438506855.44808817,799740267.2585443,1466428190.8496,0.7418524044099297,0.6381290570309753,0.6296292896671554,1.2581102625127867,3.722321439653296,12.316848275273635,21.94833923391959,39.999599995999965,74.18524044099297,33.585739843735546,19.675915302098606,22.87473204568703,37.22321439653296,61.584241376368176,73.16113077973196,99.99899998999992,37223.97984040344,127519.77695354186,1208082.097454586,9109833.890435357,17632916.066123508,7486620.92392068,835196.4882909507,223678.16260097176,366.6143800020218,0.10153442382812,0.34783081054688,3.29523925781249,24.848544921875014,48.09662966881852,20.420969095431225,2.2781334662621546,0.6101183554255885,0.0010000000000055147
Angola,2000,national,consumption,16395477.0,2753910.2218593275,5963769.1477667475,9784592.988738298,13206345.952655112,15258772.77736058,16066269.635992685,16244253.192206178,16311474.339108726,16.796767924832732,36.374477837800924,59.678611294677786,80.54871445737817,93.06696461079224,97.99208425587548,99.07764923342076,99.48764734999004,7.1762843951449895,16.36606188440904,29.59664378919636,47.289717522431744,65.81518963243964,81.1128792176871,86.94952753100932,90.03889581481847,1176586.0574605858,5098258.432921696,15528034.960734777,42643561.17865396,107907142.78693025,265976869.12347338,427673693.63865906,590492258.174901,0.4272419805559976,0.8548718615023589,1.5869883375432137,3.2290204521017074,7.0718100571647495,16.554986014153215,26.327691927619817,36.201035289564516,42.72419805559976,44.99325586854521,49.59338554822543,58.70946276548559,70.7181005716475,82.77493007076608,87.75897309206606,90.50258822391129,2753910.2218593275,3209858.92590742,3820823.840971551,3421752.963916814,2052426.8247054685,807496.8586321045,177983.55621349253,67221.14690254815,84002.66089127399,16.796767924832732,19.577709912968192,23.304133456876862,20.870103162700385,12.51825015341407,4.9251196450832415,1.085564977545286,0.4099981165692718,0.5123526500099631
Angola,2008,national,consumption,21695636.0,2062444.0517472704,7473464.608421613,13148546.393302191,17990265.656402063,20741349.89122117,21528325.834967066,21632854.592722442,21678155.826848846,9.506262235166881,34.44685654028125,60.60456763425691,82.92112596469661,95.6014835943098,99.22883032775378,99.71062656435812,99.91943000356775,2.4993965022560403,11.649602226436249,26.6014729182311,46.24960797553685,66.4177540185003,82.25890011448486,88.01686232849784,90.97223391188408,542259.9673262023,4802165.059541458,18468347.95192959,55187806.28789694,144097541.512292,356931830.9288444,572874542.0823604,789480189.2236372,0.2629210556605442,0.6425620928384472,1.4045923708598909,3.06764821275764,6.947355995054192,16.579637156415718,26.481689673774373,36.418235735986805,26.29210556605442,33.819057517813015,43.893511589371585,55.775422050138914,69.47355995054193,82.8981857820786,88.27229891258123,91.04558933996701,2062444.0517472704,5411020.556674343,5675081.784880578,4841719.263099872,2751084.2348191068,786975.9437458962,104528.7577553764,45301.23412640393,17480.17315115407,9.506262235166881,24.940594305114367,26.15771109397566,22.316558330439687,12.680357629613193,3.6273467334439804,0.4817962366043402,0.2088034392096361,0.08056999643225057
Angola,2018,national,consumption,30809787.0,7593966.336318258,15374993.895217532,22024322.60821281,27260862.57263334,29840360.41337194,30596316.773241688,30701741.376245603,30741274.697485685,24.64790274700133,49.90295419834461,71.48482593603393,88.48117831075346,96.85351090993241,99.30713501278568,99.64931395418476,99.77762812019988,8.82313164245507,22.6975972660709,38.72437788527329,56.60008641960489,73.33067274707594,85.90349570502102,90.44472333269063,92.76281975905417,2718388.0657700086,13286854.606409108,38178874.69928898,95911013.37232906,225930240.79041144,529333681.0454225,835974798.3462385,1143201087.31834,0.3579668312156293,0.8641860085903547,1.7334868989365504,3.5182677406771528,7.571297318820871,17.300568724283718,27.228904969965146,37.18782316505054,35.79668312156293,45.48347413633446,54.1714655917672,63.96850437594823,75.71297318820871,86.50284362141859,90.76301656655049,92.96955791262634,7593966.336318258,7781027.558899274,6649328.712995278,5236539.964420531,2579497.8407385983,755956.3598697484,105424.6030039154,39533.32124008238,68512.30251431465,24.64790274700133,25.255051451343284,21.58187173768932,16.996352374719535,8.37233259917895,2.4536241028532535,0.34217894139909305,0.12831416601511195,0.22237187980012535
Argentina - urban,1980,urban,income,23122598.0,40409.506136107244,110959.96231408576,412915.9147558338,1746319.5365196266,5533468.024153516,13210738.341173163,17859217.696515415,20152062.07415427,0.17476196289062002,0.47987670898437,1.7857678222656201,7.552436523437491,23.93099609375,57.13345161808012,77.23707213400249,87.1531048291125,0.14990003244221,0.22156625851627001,0.5457794638633601,2.13487950188494,8.18117361640083,24.68637687793651,39.22580636454434,50.114499308833246,34660.7819034818,97340.56299467996,403834.8524661761,2715017.827528914,18916998.87002426,114162633.7250042,272100765.53796005,463510968.5957716,0.857738319957126,0.8772584359676112,0.978007478120509,1.554708500220916,3.418651519707317,8.64165429491552,15.235872598778542,23.00067193571425,85.7738319957126,46.17149662987428,30.562733691265905,28.267427276743927,34.18651519707317,43.2082714745776,50.78624199592847,57.50167983928562,40409.506136107244,70550.45617797851,301955.95244174806,1333403.6217637928,3787148.487633889,7677270.317019647,4648479.355342252,2292844.377638854,2970535.925845731,0.17476196289062002,0.30511474609375,1.30589111328125,5.76666870117187,16.378559570312508,33.20245552433013,20.103620515922355,9.916032695110014,12.846895170887507
Argentina - urban,1986,urban,income,26230730.0,293556.52293850353,321181.62183591846,602424.5265450453,1675228.591202938,5742327.502567926,14463516.286279226,19720912.40941724,22211152.634283118,1.1191321131303,1.22444789693584,2.29663652725275,6.38651151227182,21.89160386526767,55.139587370535345,75.1824764671713,84.6760751007811,1.10623626072815,1.1219338217589798,1.39600885531947,2.52767687589634,7.3335318722635,23.37783676404496,37.69489512634992,48.43972110818904,290173.8467136971,559153.7199721306,1171786.6035678107,3646654.5312384223,19236389.448773835,122643544.8283474,296629384.9312802,508243698.26568294,0.9884769168440004,1.7409268835991636,1.9451176901579759,2.176810108416222,3.3499290035567397,8.47951095714483,15.04136212225313,22.882364847702867,98.84769168440005,91.62773071574546,60.78492781743674,39.578365607567676,33.4992900355674,42.397554785724154,50.137873740843766,57.205912119257164,293556.52293850353,27625.098897414922,281242.90470912686,1072804.0646578926,4067098.9113649884,8721188.7837113,5257396.123138016,2490240.224865876,4019577.365716882,1.1191321131303,0.10531578380553999,1.0721886303169104,4.089874985019069,15.50509235299585,33.247983505267676,20.042889096635953,9.493598633609801,15.323924899218902
Argentina - urban,1987,urban,income,26769634.0,237391.71993927145,382906.0590526508,871949.9390138657,2759297.577228044,7484925.836178009,16546728.062641282,21159994.369209647,23432983.756961547,0.88679479121482,1.43037465156472,3.25723519049183,10.30756556936133,27.96050867254296,61.8115588081678,79.0447653083701,87.53568971828881,0.79377371771231,0.9701376182616499,1.44686686854843,3.55483209205519,10.30964267680595,28.273147096753622,42.60586832236603,52.83399395473304,212490.31901977854,493434.3504394256,1239427.0885685626,5233885.471967446,27598536.112887558,151372359.96165138,342163050.3725798,565738672.3705664,0.8951041724375935,1.2886564178697857,1.4214429442707415,1.8968180580310376,3.6872157075346603,9.148174756277978,16.170280785635203,24.142835510757134,89.51041724375935,67.82402199314662,44.42009200846067,34.48760105510977,36.8721570753466,45.740873781389894,53.900935952117344,60.35708877689283,237391.71993927145,145514.33911337936,489043.87996121484,1887347.6382141784,4725628.258949965,9061802.226463273,4613266.306568366,2272989.3877518997,3336650.243038453,0.88679479121482,0.5435798603499,1.8268605389271098,7.0503303788695,17.65294310318163,33.85105013562484,17.233206500202304,8.490924409918716,12.464310281711185
Argentina - urban,1991,urban,income,28887231.0,221362.11029767297,370218.2829409208,1591297.648915728,5484650.329969821,13306908.84034042,22642281.272484325,25847052.01656859,27010376.37970498,0.7662974353536101,1.28159837452375,5.5086541486642595,18.98641766658016,46.06502035567348,78.38162568258731,89.47569954547942,93.502822682122,0.50548146875907,0.74024462263071,1.7795727348879802,5.97958192521014,18.01039233624798,41.81297472368462,55.95369632626854,64.87651403646557,146019.5995426254,406288.7307983818,1645021.717568347,9500346.039633352,52027036.38178251,241572211.92804778,484904205.32423127,749641138.9784493,0.6596413421712867,1.0974302175757675,1.0337611688732307,1.7321698682813984,3.9097762678031196,10.66907565633038,18.760522670569774,27.75382054808069,65.96413421712867,57.75948513556671,32.30503652728846,31.493997605116338,39.097762678031195,53.345378281651904,62.535075568565915,69.38455137020172,221362.11029767297,148856.17264324782,1221079.3659748072,3893352.6810540925,7822258.5103706,9335372.432143904,3204770.744084265,1163324.3631363884,1876854.6202950217,0.76629743535361,0.51530093917014,4.227055774140509,13.4777635179159,27.078602689093323,32.31660532691383,11.094073862892103,4.027123136642582,6.497177317877998
Argentina - urban,1992,urban,income,29352237.0,356858.2107478612,722645.5949591212,1793502.629365319,5394082.337810345,13107421.154881211,22233809.450559985,25731858.02806994,27295004.256102595,1.21577858187729,2.46197792338322,6.110275783632161,18.37707408062406,44.65561229585742,75.74826222124054,87.66574768413712,92.99122331324388,0.9587232945056199,1.3074340090949301,2.46645510920656,6.424445269791939,17.82212581049924,40.33864920126563,54.52013764952669,63.57241246496038,281406.73357749754,729146.1450394762,2316671.197289339,10371451.208385408,52311926.06335908,236805918.32308188,480086400.46845907,746397006.9333085,0.7885673500064875,1.0089954884188048,1.2917021471605858,1.9227461797692096,3.9910158867427628,10.65071277369959,18.657276903391526,27.345553784496282,78.85673500064875,53.10502570625288,40.36569209876831,34.95902145034926,39.910158867427626,53.253563868497956,62.19092301130509,68.36388446124072,356858.2107478612,365787.38421126,1070857.0344061977,3600579.708445026,7713338.817070866,9126388.295678774,3498048.5775099546,1563146.228032656,2057232.7438974045,1.21577858187729,1.2461993415059303,3.6482978602489404,12.2667982969919,26.27853821523336,31.09264992538311,11.917485462896591,5.325475629106756,7.008776686756121
