Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,2.3948592300693435e-05,,,,,,,,,,,,
Albania,2002,,0.0001328113681206,,,,,,,,,,,
Albania,2005,,1.916715675388408e-08,,,,,,,,,,,
Albania,2008,,0.0,,,,,,,,,,,
Albania,2012,,2.6225879846006304e-05,,,,,,,,,,,
Albania,2014,,,0.0,,,,,,,,,,
Albania,2015,,,0.0,,,,,,,,,,
Albania,2016,,,0.0,,,,,,,,,,
Albania,2017,,,0.0,,,,,,,,,,
Albania,2018,,,,0.0,,,,,,,,,
Albania,2019,,,,0.0,,,,,,,,,
Algeria,1988,0.0,,,,,,,,,,,,
Algeria,1995,,0.0004877803252768,,,,,,,,,,,
Algeria,2011,,,0.0007432355644726,,,,,,,,,,
Angola,2000,0.0411336938038337,,,,,,,,,,,,
Angola,2008,,0.0096259050896588,,,,,,,,,,,
Angola,2018,,,0.0446779440840992,,,,,,,,,,
Argentina - urban,1980,,,,,,,0.0014890003244221,,,,,,
Argentina - urban,1986,,,,,,,0.0110318976516665,,,,,,
Argentina - urban,1987,,,,,,,0.0078868557768876,,,,,,
Argentina - urban,1991,,,,,,,,0.0047286099011957,,,,,
Argentina - urban,1992,,,,,,,,0.0088435623187315,,,,,
Argentina - urban,1993,,,,,,,,0.0087323774014289,,,,,
Argentina - urban,1994,,,,,,,,0.0117800093038863,,,,,
Argentina - urban,1995,,,,,,,,0.0157994111094763,,,,,
Argentina - urban,1996,,,,,,,,0.0215251744459269,,,,,
Argentina - urban,1997,,,,,,,,0.0161125172509419,,,,,
Argentina - urban,1998,,,,,,,,0.0130973684371244,,,,,
Argentina - urban,1999,,,,,,,,0.0162795065831675,,,,,
Argentina - urban,2000,,,,,,,,0.0168256129400166,,,,,
Argentina - urban,2001,,,,,,,,0.0288852324768913,,,,,
Argentina - urban,2002,,,,,,,,0.0177263216934964,,,,,
Argentina - urban,2003,,,,,,,,,0.0069112063960485,,,,
Argentina - urban,2004,,,,,,,,,0.0041643659639794,,,,
Argentina - urban,2005,,,,,,,,,0.0032043174001897,,,,
Argentina - urban,2006,,,,,,,,,0.0026602268165802,,,,
Argentina - urban,2007,,,,,,,,,0.0029574086818447,,,,
Argentina - urban,2008,,,,,,,,,0.0024945220868077,,,,
Argentina - urban,2009,,,,,,,,,0.0021330483707579,,,,
Argentina - urban,2010,,,,,,,,,0.001518118054196,,,,
Argentina - urban,2011,,,,,,,,,0.0013875879807485,,,,
Argentina - urban,2012,,,,,,,,,0.0014500206952469,,,,
Argentina - urban,2013,,,,,,,,,0.0016629275834058,,,,
Argentina - urban,2014,,,,,,,,,0.0015259062791139,,,,
Argentina - urban,2016,,,,,,,,,0.0014312535176273,,,,
Argentina - urban,2017,,,,,,,,,0.0013761242033917,,,,
Argentina - urban,2018,,,,,,,,,0.0012784424938015,,,,
Argentina - urban,2019,,,,,,,,,0.0015780994835033,,,,
Argentina - urban,2020,,,,,,,,,0.0020039224762032,,,,
Armenia,1996,,,,,,,0.0015426033315804,,,,,,
Armenia,1999,,0.0004689910121483,,,,,,,,,,,
Armenia,2001,,0.0012799471487931,,,,,,,,,,,
Armenia,2002,,0.000464951671756,,,,,,,,,,,
Armenia,2003,,0.00011909767175,,,,,,,,,,,
Armenia,2004,,0.0004740057925363,,,,,,,,,,,
Armenia,2005,,7.485469554216699e-05,,,,,,,,,,,
Armenia,2006,,3.431658189951792e-05,,,,,,,,,,,
Armenia,2007,,8.366285548376174e-05,,,,,,,,,,,
Armenia,2008,,5.34411484735221e-05,,,,,,,,,,,
Armenia,2009,,7.923801708337217e-06,,,,,,,,,,,
Armenia,2010,,3.8431219028527545e-05,,,,,,,,,,,
Armenia,2011,,4.54675524252133e-06,,,,,,,,,,,
Armenia,2012,,1.6414295946032155e-05,,,,,,,,,,,
Armenia,2013,,4.395718192372946e-05,,,,,,,,,,,
Armenia,2014,,3.981343413801311e-05,,,,,,,,,,,
Armenia,2015,,5.060177821573954e-05,,,,,,,,,,,
Armenia,2016,,5.680222300786913e-05,,,,,,,,,,,
Armenia,2017,,3.900354976624466e-06,,,,,,,,,,,
Armenia,2018,,5.859562817481432e-06,,,,,,,,,,,
Armenia,2019,,,0.0,,,,,,,,,,
Armenia,2020,,,5.4134097025401825e-09,,,,,,,,,,
Australia,1981,,,,,,,0.0020524484208387,,,,,,
Australia,1985,,,,,,,,0.0026601344526346,,,,,
Australia,1989,,,,,,,,,0.0025491323923279,,,,
Australia,1995,,,,,,,,,0.00450323251167,,,,
Australia,2001,,,,,,,,,0.0044328105842233,,,,
Australia,2003,,,,,,,,,0.0057444426452573,,,,
Australia,2004,,,,,,,,,,0.0033485230771418,,,
Australia,2008,,,,,,,,,0.0018834543353262,,,,
Australia,2010,,,,,,,,,,0.0017486421787648,,,
Australia,2014,,,,,,,,,0.0024336533884483,,,,
Australia,2016,,,,,,,,,0.0018898974483943,,,,
Australia,2018,,,,,,,,,0.0026213555100527,,,,
Austria,1987,,,,,,,0.0,,,,,,
Austria,1994,,,,,,,,0.0021559765691925,,,,,
Austria,1995,,,,,,,0.0085628041644806,,,,,,
Austria,1997,,,,,,,,0.0012814340679597,,,,,
Austria,2000,,,,,,,,0.0,,,,,
