Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,3165260.0,,,,,,,,,,,,
Albania,2002,,3039977.0,,,,,,,,,,,
Albania,2005,,2994456.0,,,,,,,,,,,
Albania,2008,,2918308.0,,,,,,,,,,,
Albania,2012,,2889330.0,,,,,,,,,,,
Albania,2014,,,2863867.0,,,,,,,,,,
Albania,2015,,,2833380.0,,,,,,,,,,
Albania,2016,,,2815216.0,,,,,,,,,,
Albania,2017,,,2823891.0,,,,,,,,,,
Albania,2018,,,,2818996.0,,,,,,,,,
Albania,2019,,,,2734523.0,,,,,,,,,
Algeria,1988,24206244.0,,,,,,,,,,,,
Algeria,1995,,28659297.0,,,,,,,,,,,
Algeria,2011,,,36437393.0,,,,,,,,,,
Angola,2000,16244253.0,,,,,,,,,,,,
Angola,2008,,21632855.0,,,,,,,,,,,
Angola,2018,,,30701741.0,,,,,,,,,,
Argentina - urban,1980,,,,,,,17859218.0,,,,,,
Argentina - urban,1986,,,,,,,19720912.0,,,,,,
Argentina - urban,1987,,,,,,,21159994.0,,,,,,
Argentina - urban,1991,,,,,,,,25847052.0,,,,,
Argentina - urban,1992,,,,,,,,25731858.0,,,,,
Argentina - urban,1993,,,,,,,,26275160.0,,,,,
Argentina - urban,1994,,,,,,,,26753609.0,,,,,
Argentina - urban,1995,,,,,,,,27236194.0,,,,,
Argentina - urban,1996,,,,,,,,27610580.0,,,,,
Argentina - urban,1997,,,,,,,,27691983.0,,,,,
Argentina - urban,1998,,,,,,,,28268968.0,,,,,
Argentina - urban,1999,,,,,,,,28970782.0,,,,,
Argentina - urban,2000,,,,,,,,29401295.0,,,,,
Argentina - urban,2001,,,,,,,,30167610.0,,,,,
Argentina - urban,2002,,,,,,,,32046926.0,,,,,
Argentina - urban,2003,,,,,,,,,31243357.0,,,,
Argentina - urban,2004,,,,,,,,,31145059.0,,,,
Argentina - urban,2005,,,,,,,,,31048099.0,,,,
Argentina - urban,2006,,,,,,,,,30543251.0,,,,
Argentina - urban,2007,,,,,,,,,30674884.0,,,,
Argentina - urban,2008,,,,,,,,,30656624.0,,,,
Argentina - urban,2009,,,,,,,,,30598451.0,,,,
Argentina - urban,2010,,,,,,,,,30697812.0,,,,
Argentina - urban,2011,,,,,,,,,30321431.0,,,,
Argentina - urban,2012,,,,,,,,,30717945.0,,,,
Argentina - urban,2013,,,,,,,,,31115307.0,,,,
Argentina - urban,2014,,,,,,,,,32306070.0,,,,
Argentina - urban,2016,,,,,,,,,32640326.0,,,,
Argentina - urban,2017,,,,,,,,,32255741.0,,,,
Argentina - urban,2018,,,,,,,,,34199715.0,,,,
Argentina - urban,2019,,,,,,,,,34800751.0,,,,
Argentina - urban,2020,,,,,,,,,36765616.0,,,,
Armenia,1996,,,,,,,3128082.0,,,,,,
Armenia,1999,,3077681.0,,,,,,,,,,,
Armenia,2001,,3042466.0,,,,,,,,,,,
Armenia,2002,,3023527.0,,,,,,,,,,,
Armenia,2003,,3005384.0,,,,,,,,,,,
Armenia,2004,,2971769.0,,,,,,,,,,,
Armenia,2005,,2944572.0,,,,,,,,,,,
Armenia,2006,,2948722.0,,,,,,,,,,,
Armenia,2007,,2915953.0,,,,,,,,,,,
Armenia,2008,,2897122.0,,,,,,,,,,,
Armenia,2009,,2883095.0,,,,,,,,,,,
Armenia,2010,,2867589.0,,,,,,,,,,,
Armenia,2011,,2864748.0,,,,,,,,,,,
Armenia,2012,,2864575.0,,,,,,,,,,,
Armenia,2013,,2886092.0,,,,,,,,,,,
Armenia,2014,,2882171.0,,,,,,,,,,,
Armenia,2015,,2884434.0,,,,,,,,,,,
Armenia,2016,,2921297.0,,,,,,,,,,,
Armenia,2017,,2909353.0,,,,,,,,,,,
Armenia,2018,,2900557.0,,,,,,,,,,,
Armenia,2019,,,2943888.0,,,,,,,,,,
Armenia,2020,,,2957205.0,,,,,,,,,,
Australia,1981,,,,,,,7835759.0,,,,,,
Australia,1985,,,,,,,,8089749.0,,,,,
Australia,1989,,,,,,,,,8364592.0,,,,
Australia,1995,,,,,,,,,9984668.0,,,,
Australia,2001,,,,,,,,,9071781.0,,,,
Australia,2003,,,,,,,,,8852381.0,,,,
Australia,2004,,,,,,,,,,7798902.0,,,
Australia,2008,,,,,,,,,5596151.0,,,,
Australia,2010,,,,,,,,,,5508800.0,,,
Australia,2014,,,,,,,,,4750977.0,,,,
Australia,2016,,,,,,,,,5139231.0,,,,
Australia,2018,,,,,,,,,5057909.0,,,,
Austria,1987,,,,,,,1912384.0,,,,,,
Austria,1994,,,,,,,,2296003.0,,,,,
Austria,1995,,,,,,,3000460.0,,,,,,
Austria,1997,,,,,,,,2390329.0,,,,,
Austria,2000,,,,,,,,2055924.0,,,,,
Austria,2003,,,,,,,,,1985225.0,,,,
Austria,2004,,,,,,,,,1775078.0,,,,
Austria,2005,,,,,,,,,1889999.0,,,,
Austria,2006,,,,,,,,,1844128.0,,,,
Austria,2007,,,,,,,,,1799120.0,,,,
Austria,2008,,,,,,,,,1680800.0,,,,
Austria,2009,,,,,,,,,1647981.0,,,,
Austria,2010,,,,,,,,,1533541.0,,,,
Austria,2011,,,,,,,,,1691678.0,,,,
Austria,2012,,,,,,,,,1684388.0,,,,
Austria,2013,,,,,,,,,1540155.0,,,,
Austria,2014,,,,,,,,,1652905.0,,,,
Austria,2015,,,,,,,,,1692995.0,,,,
Austria,2016,,,,,,,,,1499900.0,,,,
Austria,2017,,,,,,,,,1512404.0,,,,
Austria,2018,,,,,,,,,1551459.0,,,,
Austria,2019,,,,,,,,,1389204.0,,,,
Azerbaijan,1995,7659384.0,,,,,,,,,,,,
Azerbaijan,2001,,8013026.0,,,,,,,,,,,
Azerbaijan,2002,,8092306.0,,,,,,,,,,,
Azerbaijan,2003,,8140143.0,,,,,,,,,,,
Azerbaijan,2004,,8184600.0,,,,,,,,,,,
Azerbaijan,2005,,8245921.0,,,,,,,,,,,
Bangladesh,1983,86141629.0,,,,,,,,,,,,
Bangladesh,1985,90763272.0,,,,,,,,,,,,
Bangladesh,1988,98185368.0,,,,,,,,,,,,
Bangladesh,1991,,105586375.0,,,,,,,,,,,
Bangladesh,1995,,115069725.0,,,,,,,,,,,
Bangladesh,2000,,,127613363.0,,,,,,,,,,
Bangladesh,2005,,,138924276.0,,,,,,,,,,
Bangladesh,2010,,,147392976.0,,,,,,,,,,
Bangladesh,2016,,,157701526.0,,,,,,,,,,
Belarus,1993,,,,,,,10238948.0,,,,,,
Belarus,1995,,,,,,,10081463.0,,,,,,
Belarus,1998,,10059429.0,,,,,,,,,,,
Belarus,1999,,10020408.0,,,,,,,,,,,
Belarus,2000,,9964950.0,,,,,,,,,,,
Belarus,2001,,9900230.0,,,,,,,,,,,
Belarus,2002,,9828010.0,,,,,,,,,,,
Belarus,2003,,9774375.0,,,,,,,,,,,
Belarus,2004,,9700942.0,,,,,,,,,,,
Belarus,2005,,9566159.0,,,,,,,,,,,
Belarus,2006,,9442767.0,,,,,,,,,,,
Belarus,2007,,9224373.0,,,,,,,,,,,
Belarus,2008,,9197418.0,,,,,,,,,,,
Belarus,2009,,9144065.0,,,,,,,,,,,
Belarus,2010,,8824272.0,,,,,,,,,,,
Belarus,2011,,8892779.0,,,,,,,,,,,
Belarus,2012,,8628822.0,,,,,,,,,,,
Belarus,2013,,8289910.0,,,,,,,,,,,
Belarus,2014,,8115827.0,,,,,,,,,,,
Belarus,2015,,8495330.0,,,,,,,,,,,
Belarus,2016,,8666153.0,,,,,,,,,,,
Belarus,2017,,8528594.0,,,,,,,,,,,
Belarus,2018,,8269664.0,,,,,,,,,,,
Belarus,2019,,8030752.0,,,,,,,,,,,
Belarus,2020,,7999168.0,,,,,,,,,,,
Belgium,1985,,,,,,,5717808.0,,,,,,
Belgium,1988,,,,,,,5393835.0,,,,,,
Belgium,1992,,,,,,,4616928.0,,,,,,
Belgium,1995,,,,,,,,3415499.0,,,,,
Belgium,1997,,,,,,,3408715.0,,,,,,
Belgium,2000,,,,,,,,2792793.0,,,,,
Belgium,2003,,,,,,,,,3049244.0,,,,
Belgium,2004,,,,,,,,,2805783.0,,,,
Belgium,2005,,,,,,,,,2686344.0,,,,
Belgium,2006,,,,,,,,,2705113.0,,,,
Belgium,2007,,,,,,,,,2697438.0,,,,
Belgium,2008,,,,,,,,,2474731.0,,,,
Belgium,2009,,,,,,,,,2431366.0,,,,
Belgium,2010,,,,,,,,,2502217.0,,,,
Belgium,2011,,,,,,,,,2749790.0,,,,
Belgium,2012,,,,,,,,,2507785.0,,,,
Belgium,2013,,,,,,,,,2534608.0,,,,
Belgium,2014,,,,,,,,,2552984.0,,,,
Belgium,2015,,,,,,,,,2476487.0,,,,
Belgium,2016,,,,,,,,,2515831.0,,,,
Belgium,2017,,,,,,,,,2357499.0,,,,
Belgium,2018,,,,,,,,,2198725.0,,,,
Belgium,2019,,,,,,,,,2016973.0,,,,
Belize,1993,,,,,,,188826.0,,,,,,
Belize,1994,,,,,,,193487.0,,,,,,
Belize,1995,,186579.0,,,,,,,,,,,
Belize,1996,,,,,,,,,206240.0,,,,
Belize,1997,,,,,,,215356.0,,,,,,
Belize,1998,,,,,,,221668.0,,,,,,
Belize,1999,,,,,,,228146.0,,,,,,
Benin,2003,7510707.0,,,,,,,,,,,,
Benin,2011,,9452841.0,,,,,,,,,,,
Benin,2015,,10562859.0,,,,,,,,,,,
Benin,2018,,,11452347.0,,,,,,,,,,
Bhutan,2003,623234.0,,,,,,,,,,,,
Bhutan,2007,,661373.0,,,,,,,,,,,
Bhutan,2012,,688541.0,,,,,,,,,,,
Bhutan,2017,,736654.0,,,,,,,,,,,
Bolivia,1997,,,,,,,,7539850.0,,,,,
Bolivia,1999,,,,,,,,,7904833.0,,,,
Bolivia,2000,,,,,,,,,8081700.0,,,,
Bolivia,2001,,,,,,,,,,8262153.0,,,
Bolivia,2002,,,,,,,,,,,8390780.0,,
Bolivia,2004,,,,,,,,,,,8621932.0,,
Bolivia,2005,,,,,,,,,,,8678355.0,,
Bolivia,2006,,,,,,,,,,,8790646.0,,
Bolivia,2007,,,,,,,,,,,9027681.0,,
Bolivia,2008,,,,,,,,,,,9162876.0,,
Bolivia,2009,,,,,,,,,,,9314190.0,,
Bolivia,2011,,,,,,,,,,,9468223.0,,
Bolivia,2012,,,,,,,,,,,9566653.0,,
Bolivia,2013,,,,,,,,,,,9542383.0,,
Bolivia,2014,,,,,,,,,,,9741684.0,,
Bolivia,2015,,,,,,,,,,,9984003.0,,
Bolivia,2016,,,,,,,,,,,10192791.0,,
Bolivia,2017,,,,,,,,,,,10283372.0,,
Bolivia,2018,,,,,,,,,,,10543086.0,,
Bolivia,2019,,,,,,,,,,,10655152.0,,
Bolivia,2020,,,,,,,,,,,10736186.0,,
Bolivia - urban,1990,,,,,,,3734889.0,,,,,,
Bolivia - urban,1992,,,,,,,4021134.0,,,,,,
Bosnia and Herzegovina,2001,3663979.0,,,,,,,,,,,,
Bosnia and Herzegovina,2004,3255593.0,,,,,,,,,,,,
Bosnia and Herzegovina,2007,,3111310.0,,,,,,,,,,,
Bosnia and Herzegovina,2011,,3103472.0,,,,,,,,,,,
Botswana,1985,1058818.0,,,,,,,,,,,,
Botswana,1993,1382046.0,,,,,,,,,,,,
Botswana,2002,,1607538.0,,,,,,,,,,,
Botswana,2009,,1844161.0,,,,,,,,,,,
Botswana,2015,,2051225.0,,,,,,,,,,,
Brazil,1981,,,,,,,117931856.0,,,,,,
Brazil,1982,,,,,,,120493791.0,,,,,,
Brazil,1983,,,,,,,124844385.0,,,,,,
Brazil,1984,,,,,,,127710781.0,,,,,,
Brazil,1985,,,,,,,130295749.0,,,,,,
Brazil,1986,,,,,,,125138506.0,,,,,,
Brazil,1987,,,,,,,131586806.0,,,,,,
Brazil,1988,,,,,,,134029592.0,,,,,,
Brazil,1989,,,,,,,134302288.0,,,,,,
Brazil,1990,,,,,,,140357475.0,,,,,,
Brazil,1992,,,,,,,149635922.0,,,,,,
Brazil,1993,,,,,,,148280849.0,,,,,,
Brazil,1995,,,,,,,147716669.0,,,,,,
Brazil,1996,,,,,,,150171856.0,,,,,,
Brazil,1997,,,,,,,152747254.0,,,,,,
Brazil,1998,,,,,,,154805676.0,,,,,,
Brazil,1999,,,,,,,158307129.0,,,,,,
Brazil,2001,,,,,,,160245540.0,,,,,,
Brazil,2002,,,,,,,162204044.0,,,,,,
Brazil,2003,,,,,,,165340831.0,,,,,,
Brazil,2004,,,,,,,167476856.0,,,,,,
Brazil,2005,,,,,,,168627875.0,,,,,,
Brazil,2006,,,,,,,168775977.0,,,,,,
Brazil,2007,,,,,,,169774814.0,,,,,,
Brazil,2008,,,,,,,169947224.0,,,,,,
Brazil,2009,,,,,,,170681946.0,,,,,,
Brazil,2011,,,,,,,171865933.0,,,,,,
Brazil,2012,,,,,,,,170372414.0,,,,,
Brazil,2013,,,,,,,,169980506.0,,,,,
Brazil,2014,,,,,,,,169964783.0,,,,,
Brazil,2015,,,,,,,,172863439.0,,,,,
Brazil,2016,,,,,,,,174240452.0,,,,,
Brazil,2017,,,,,,,,175864544.0,,,,,
Brazil,2018,,,,,,,,175533861.0,,,,,
Brazil,2019,,,,,,,,176392333.0,,,,,
Brazil,2020,,,,,,,,180063457.0,,,,,
Bulgaria,1989,7317683.0,,,,,,,,,,,,
Bulgaria,1992,,,,,,,,7500246.0,,,,,
Bulgaria,1994,8230180.0,,,,,,,,,,,,
Bulgaria,1995,,,,8124705.0,,,,,,,,,
Bulgaria,1997,,,8287155.0,,,,,,,,,,
Bulgaria,2001,,,,7875996.0,,,,,,,,,
Bulgaria,2003,,,,,7700125.0,,,,,,,,
Bulgaria,2006,,,,,,,,,,,,7454679.0,
Bulgaria,2007,,,,,7390872.0,,,,,,,,
Bulgaria,2008,,,,,,,,,,,,6876573.0,
Bulgaria,2009,,,,,,,,,,,,6799065.0,
Bulgaria,2010,,,,,,,,,,,,6822929.0,
Bulgaria,2011,,,,,,,,,,,,6909996.0,
Bulgaria,2012,,,,,,,,,,,,6798763.0,
Bulgaria,2013,,,,,,,,,,,,6522144.0,
Bulgaria,2014,,,,,,,,,,,,6383981.0,
Bulgaria,2015,,,,,,,,,,,,,6372773.0
Bulgaria,2016,,,,,,,,,,,,,6030513.0
Bulgaria,2017,,,,,,,,,,,,,6035570.0
Bulgaria,2018,,,,,,,,,,,,,5552902.0
Bulgaria,2019,,,,,,,,,,,,,5348601.0
Burkina Faso,1994,9810378.0,,,,,,,,,,,,
Burkina Faso,1998,,10953583.0,,,,,,,,,,,
Burkina Faso,2003,,12644307.0,,,,,,,,,,,
Burkina Faso,2009,,,15125434.0,,,,,,,,,,
Burkina Faso,2014,,,,17572498.0,,,,,,,,,
Burkina Faso,2018,,,,,19654938.0,,,,,,,,
Burundi,1992,5685512.0,,,,,,,,,,,,
Burundi,1998,,6184754.0,,,,,,,,,,,
Burundi,2006,,7607850.0,,,,,,,,,,,
Burundi,2013,,9538498.0,,,,,,,,,,,
Cameroon,1996,13938452.0,,,,,,,,,,,,
Cameroon,2001,,15847708.0,,,,,,,,,,,
Cameroon,2007,,18675394.0,,,,,,,,,,,
Cameroon,2014,,22516158.0,,,,,,,,,,,
Canada,1971,,,,,,,13835307.0,,,,,,
Canada,1975,,,,,,,10876571.0,,,,,,
Canada,1981,,,,,,,9554203.0,,,,,,
Canada,1987,,,,,,,9122341.0,,,,,,
Canada,1991,,,,,,,9319603.0,,,,,,
Canada,1994,,,,,,,9497596.0,,,,,,
Canada,1997,,,,,,,9792370.0,,,,,,
Canada,1998,,,,,,,,9724485.0,,,,,
Canada,2000,,,,,,,,9816938.0,,,,,
Canada,2004,,,,,,,,9022876.0,,,,,
Canada,2007,,,,,,,,7727715.0,,,,,
Canada,2010,,,,,,,,7479266.0,,,,,
Canada,2012,,,,,,,,7718704.0,,,,,
Canada,2013,,,,,,,,7453809.0,,,,,
Canada,2014,,,,,,,,7086062.0,,,,,
Canada,2015,,,,,,,,7407949.0,,,,,
Canada,2016,,,,,,,,7131301.0,,,,,
Canada,2017,,,,,,,,7031462.0,,,,,
Cape Verde,2001,423448.0,,,,,,,,,,,,
Cape Verde,2007,,460848.0,,,,,,,,,,,
Cape Verde,2015,,,508966.0,,,,,,,,,,
Central African Republic,1992,2959206.0,,,,,,,,,,,,
Central African Republic,2008,,4255149.0,,,,,,,,,,,
Chad,2003,9371002.0,,,,,,,,,,,,
Chad,2011,12347754.0,,,,,,,,,,,,
Chad,2018,,15465474.0,,,,,,,,,,,
Chile,1987,,,,,,,11860077.0,,,,,,
Chile,1990,,,,,,,12233104.0,,,,,,
Chile,1992,,,,,,,12698683.0,,,,,,
Chile,1994,,,,,,,12830271.0,,,,,,
Chile,1996,,,,,,,13017647.0,,,,,,
Chile,1998,,,,,,,13184183.0,,,,,,
Chile,2000,,,,,,,13935039.0,,,,,,
Chile,2003,,,,,,,14456790.0,,,,,,
Chile,2006,,,,,,,,14651311.0,,,,,
Chile,2009,,,,,,,,14970135.0,,,,,
Chile,2011,,,,,,,,15006619.0,,,,,
Chile,2013,,,,,,,,14524379.0,,,,,
Chile,2015,,,,,,,,14630421.0,,,,,
Chile,2017,,,,,,,,14441957.0,,,,,
Chile,2020,,,,,,,,14615305.0,,,,,
China,1981,,,,,,,993875061.0,,,,,,
China,1984,,,,,,,1036814632.0,,,,,,
China,1987,,,,,,,1084024160.0,,,,,,
China,1990,,1134943827.0,,,,,,,,,,,
China,1993,,1178302039.0,,,,,,,,,,,
China,1996,,1217537824.0,,,,,,,,,,,
China,1999,,1252571345.0,,,,,,,,,,,
China,2002,,1277338246.0,,,,,,,,,,,
China,2005,,1298251427.0,,,,,,,,,,,
China,2008,,1310836860.0,,,,,,,,,,,
China,2010,,1315893474.0,,,,,,,,,,,
China,2011,,1320244609.0,,,,,,,,,,,
China,2012,,1323240839.0,,,,,,,,,,,
China,2013,,,1323742888.0,,,,,,,,,,
China,2014,,,1324986439.0,,,,,,,,,,
China,2015,,,1325145182.0,,,,,,,,,,
China,2016,,,1322280320.0,,,,,,,,,,
