Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,6.74,,
Albania,2017,,,,,7.21,,
Albania,2018,,,,,7.62,,
Argentina - urban,1980,17.54,,,,,,
Argentina - urban,1986,17.9,,,,,,
Argentina - urban,1987,15.8,,,,,,
Argentina - urban,1991,,10.68,,,,,
Argentina - urban,1992,,11.18,,,,,
Argentina - urban,1993,,11.42,,,,,
Argentina - urban,1994,,11.02,,,,,
Argentina - urban,1995,,10.22,,,,,
Argentina - urban,1996,,9.78,,,,,
Argentina - urban,1997,,10.48,,,,,
Argentina - urban,1998,,9.58,,,,,
Argentina - urban,1999,,9.53,,,,,
Argentina - urban,2000,,9.05,,,,,
Argentina - urban,2001,,8.06,,,,,
Argentina - urban,2002,,5.54,,,,,
Argentina - urban,2003,,,8.19,,,,
Argentina - urban,2004,,,9.5,,,,
Argentina - urban,2005,,,10.54,,,,
Argentina - urban,2006,,,12.06,,,,
Argentina - urban,2007,,,12.46,,,,
Argentina - urban,2008,,,13.02,,,,
Argentina - urban,2009,,,13.9,,,,
Argentina - urban,2010,,,14.28,,,,
Argentina - urban,2011,,,15.22,,,,
Argentina - urban,2012,,,15.46,,,,
Argentina - urban,2013,,,15.72,,,,
Argentina - urban,2014,,,14.34,,,,
Argentina - urban,2016,,,15.0,,,,
Argentina - urban,2017,,,15.94,,,,
Argentina - urban,2018,,,14.54,,,,
Argentina - urban,2019,,,13.76,,,,
Argentina - urban,2020,,,12.18,,,,
Armenia,1996,4.11,,,,,,
Australia,1981,28.82,,,,,,
Australia,1985,,29.4,,,,,
Australia,1989,,,30.15,,,,
Australia,1995,,,27.64,,,,
Australia,2001,,,31.4,,,,
Australia,2003,,,32.5,,,,
Australia,2004,,,,35.6,,,
Australia,2008,,,43.2,,,,
Australia,2010,,,,43.9,,,
Australia,2014,,,46.7,,,,
Australia,2016,,,46.4,,,,
Australia,2018,,,47.35,,,,
Austria,1987,39.4,,,,,,
Austria,1994,,39.55,,,,,
Austria,1995,35.5,,,,,,
Austria,1997,,38.7,,,,,
Austria,2000,,41.55,,,,,
Austria,2003,,,42.3,,,,
Austria,2004,,,44.4,,,,
Austria,2005,,,42.95,,,,
Austria,2006,,,43.2,,,,
Austria,2007,,,45.15,,,,
Austria,2008,,,46.7,,,,
Austria,2009,,,47.75,,,,
Austria,2010,,,48.6,,,,
Austria,2011,,,47.3,,,,
Austria,2012,,,46.6,,,,
Austria,2013,,,48.05,,,,
Austria,2014,,,48.15,,,,
Austria,2015,,,48.6,,,,
Austria,2016,,,50.4,,,,
Austria,2017,,,50.45,,,,
Austria,2018,,,49.9,,,,
Austria,2019,,,50.95,,,,
Belarus,1993,6.32,,,,,,
Belarus,1995,9.04,,,,,,
Belgium,1985,27.38,,,,,,
Belgium,1988,28.68,,,,,,
Belgium,1992,31.15,,,,,,
Belgium,1995,,36.05,,,,,
Belgium,1997,35.8,,,,,,
Belgium,2000,,39.0,,,,,
Belgium,2003,,,38.55,,,,
Belgium,2004,,,39.75,,,,
Belgium,2005,,,40.35,,,,
Belgium,2006,,,40.5,,,,
Belgium,2007,,,40.85,,,,
Belgium,2008,,,41.65,,,,
Belgium,2009,,,42.25,,,,
Belgium,2010,,,42.5,,,,
Belgium,2011,,,41.9,,,,
Belgium,2012,,,43.1,,,,
Belgium,2013,,,43.1,,,,
Belgium,2014,,,43.25,,,,
Belgium,2015,,,44.5,,,,
Belgium,2016,,,44.05,,,,
Belgium,2017,,,44.15,,,,
Belgium,2018,,,45.15,,,,
Belgium,2019,,,46.4,,,,
Belize,1993,5.62,,,,,,
Belize,1994,5.31,,,,,,
Belize,1996,,,4.56,,,,
Belize,1997,4.56,,,,,,
Belize,1998,4.76,,,,,,
Belize,1999,5.28,,,,,,
Bolivia,1997,,5.19,,,,,
Bolivia,1999,,,4.77,,,,
Bolivia,2000,,,4.06,,,,
Bolivia,2001,,,,4.58,,,
Bolivia,2002,,,,,4.35,,
Bolivia,2004,,,,,5.19,,
Bolivia,2005,,,,,5.2,,
Bolivia,2006,,,,,5.76,,
Bolivia,2007,,,,,6.07,,
Bolivia,2008,,,,,7.02,,
Bolivia,2009,,,,,7.94,,
Bolivia,2011,,,,,8.97,,
Bolivia,2012,,,,,9.27,,
Bolivia,2013,,,,,9.96,,
Bolivia,2014,,,,,9.88,,
Bolivia,2015,,,,,9.74,,
Bolivia,2016,,,,,9.63,,
Bolivia,2017,,,,,9.81,,
Bolivia,2018,,,,,9.85,,
Bolivia,2019,,,,,10.24,,
Bolivia,2020,,,,,9.78,,
Bolivia - urban,1990,5.56,,,,,,
Bolivia - urban,1992,4.03,,,,,,
Brazil,1981,4.22,,,,,,
Brazil,1982,4.25,,,,,,
Brazil,1983,3.48,,,,,,
Brazil,1984,3.51,,,,,,
Brazil,1985,3.99,,,,,,
Brazil,1986,6.71,,,,,,
Brazil,1987,5.11,,,,,,
Brazil,1988,4.79,,,,,,
Brazil,1989,5.16,,,,,,
Brazil,1990,4.45,,,,,,
Brazil,1992,4.47,,,,,,
Brazil,1993,4.6,,,,,,
Brazil,1995,6.11,,,,,,
Brazil,1996,6.2,,,,,,
Brazil,1997,6.14,,,,,,
Brazil,1998,6.36,,,,,,
Brazil,1999,6.11,,,,,,
Brazil,2001,6.96,,,,,,
Brazil,2002,7.05,,,,,,
Brazil,2003,6.86,,,,,,
Brazil,2004,7.07,,,,,,
Brazil,2005,7.48,,,,,,
Brazil,2006,8.15,,,,,,
Brazil,2007,8.73,,,,,,
Brazil,2008,9.34,,,,,,
Brazil,2009,9.76,,,,,,
Brazil,2011,10.74,,,,,,
Brazil,2012,,11.38,,,,,
Brazil,2013,,11.96,,,,,
Brazil,2014,,12.38,,,,,
Brazil,2015,,12.06,,,,,
Brazil,2016,,11.72,,,,,
Brazil,2017,,11.78,,,,,
Brazil,2018,,12.06,,,,,
Brazil,2019,,12.44,,,,,
Brazil,2020,,13.02,,,,,
Bulgaria,1992,,16.38,,,,,
Bulgaria,2006,,,,,,8.5,
Bulgaria,2007,,,,,,11.5,
Bulgaria,2008,,,,,,13.1,
Bulgaria,2009,,,,,,13.84,
Bulgaria,2010,,,,,,13.04,
Bulgaria,2011,,,,,,12.32,
Bulgaria,2012,,,,,,12.58,
Bulgaria,2013,,,,,,14.02,
Bulgaria,2014,,,,,,14.56,
Bulgaria,2015,,,,,,,13.82
Bulgaria,2016,,,,,,,15.82
Bulgaria,2017,,,,,,,15.6
Bulgaria,2018,,,,,,,17.54
Bulgaria,2019,,,,,,,18.66
Canada,1971,24.06,,,,,,
Canada,1975,31.3,,,,,,
Canada,1981,35.5,,,,,,
Canada,1987,36.85,,,,,,
Canada,1991,37.15,,,,,,
Canada,1994,38.0,,,,,,
Canada,1997,38.45,,,,,,
Canada,1998,,38.6,,,,,
Canada,2000,,39.3,,,,,
Canada,2004,,42.0,,,,,
Canada,2007,,45.5,,,,,
Canada,2010,,46.95,,,,,
Canada,2012,,48.45,,,,,
Canada,2013,,49.2,,,,,
Canada,2014,,49.45,,,,,
Canada,2015,,49.45,,,,,
Canada,2016,,49.55,,,,,
Canada,2017,,51.1,,,,,
Chile,1987,5.22,,,,,,
Chile,1990,6.07,,,,,,
Chile,1992,6.86,,,,,,
Chile,1994,7.45,,,,,,
Chile,1996,8.35,,,,,,
Chile,1998,8.86,,,,,,
Chile,2000,8.31,,,,,,
Chile,2003,8.48,,,,,,
Chile,2006,,10.16,,,,,
Chile,2009,,10.92,,,,,
Chile,2011,,11.86,,,,,
Chile,2013,,14.36,,,,,
Chile,2015,,15.48,,,,,
Chile,2017,,17.24,,,,,
Chile,2020,,17.34,,,,,
China,1981,1.0,,,,,,
China,1984,1.36,,,,,,
China,1987,1.65,,,,,,
China - rural,1981,0.89,,,,,,
China - rural,1984,1.2,,,,,,
China - rural,1987,1.44,,,,,,
China - urban,1981,1.76,,,,,,
China - urban,1984,2.02,,,,,,
China - urban,1987,2.43,,,,,,
Colombia,1992,,5.77,,,,,
Colombia,1996,,4.86,,,,,
Colombia,1999,,4.48,,,,,
Colombia,2000,,4.92,,,,,
Colombia,2001,,,4.21,,,,
Colombia,2002,,,5.24,,,,
Colombia,2003,,,5.31,,,,
Colombia,2004,,,5.32,,,,
Colombia,2005,,,5.83,,,,
Colombia,2008,,,,6.55,,,
Colombia,2009,,,,6.71,,,
Colombia,2010,,,,7.13,,,
Colombia,2011,,,,7.59,,,
Colombia,2012,,,,7.93,,,
Colombia,2013,,,,8.36,,,
Colombia,2014,,,,8.75,,,
