Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,10.64404860096344,,
Albania,2017,,,,,11.125706280589634,,
Albania,2018,,,,,11.443668251607376,,
Argentina - urban,1980,28.60563551549533,,,,,,
Argentina - urban,1986,30.03402598429118,,,,,,
Argentina - urban,1987,27.13742742998477,,,,,,
Argentina - urban,1991,,18.385177022281304,,,,,
Argentina - urban,1992,,19.605082507993863,,,,,
Argentina - urban,1993,,20.099784115932938,,,,,
Argentina - urban,1994,,19.475513595212643,,,,,
Argentina - urban,1995,,17.860201446389524,,,,,
Argentina - urban,1996,,17.94972257728659,,,,,
Argentina - urban,1997,,18.946328036507957,,,,,
Argentina - urban,1998,,18.219811547180857,,,,,
Argentina - urban,1999,,17.559495810829368,,,,,
Argentina - urban,2000,,17.338801881387724,,,,,
Argentina - urban,2001,,15.780858064234,,,,,
Argentina - urban,2002,,10.713229994248149,,,,,
Argentina - urban,2003,,,15.92773827628181,,,,
Argentina - urban,2004,,,17.580232445163183,,,,
Argentina - urban,2005,,,19.19068720936392,,,,
Argentina - urban,2006,,,21.45197138691114,,,,
Argentina - urban,2007,,,22.040682110768767,,,,
Argentina - urban,2008,,,22.964163741062784,,,,
Argentina - urban,2009,,,23.89541310214281,,,,
Argentina - urban,2010,,,24.07270398053803,,,,
Argentina - urban,2011,,,25.827629813588267,,,,
Argentina - urban,2012,,,25.968055109241423,,,,
Argentina - urban,2013,,,26.129631873671624,,,,
Argentina - urban,2014,,,24.46226956133038,,,,
Argentina - urban,2016,,,25.342665036869043,,,,
Argentina - urban,2017,,,26.639399769100773,,,,
Argentina - urban,2018,,,24.20959083005542,,,,
Argentina - urban,2019,,,23.481571993667146,,,,
Argentina - urban,2020,,,20.777494995259477,,,,
Armenia,1996,6.781790687034597,,,,,,
Australia,1981,43.65675403555383,,,,,,
Australia,1985,,44.85579272613538,,,,,
Australia,1989,,,45.996210216309485,,,,
Australia,1995,,,41.871434085215554,,,,
Australia,2001,,,49.01821964100351,,,,
Australia,2003,,,50.41337538808151,,,,
Australia,2004,,,,53.87694224285596,,,
Australia,2008,,,67.39516092557425,,,,
