entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,6.309717757769827,0.7595149508285923,76
Angola,1982,national,consumption,6.089484426144072,0.7595149508285923,76
Angola,1983,national,consumption,6.122886238909371,0.7595149508285923,76
Angola,1984,national,consumption,6.2630089679457255,0.7595149508285923,76
Angola,1985,national,consumption,6.256269036934966,0.7595149508285923,76
Angola,1986,national,consumption,6.214303383835846,0.7595149508285923,76
Angola,1987,national,consumption,6.244658176735007,0.7595149508285923,76
Angola,1988,national,consumption,6.400564163423605,0.7595149508285923,76
Angola,1989,national,consumption,6.187044292590808,0.7595149508285923,76
Angola,1990,national,consumption,5.775143844564744,0.7595149508285923,76
Angola,1991,national,consumption,5.641687893662822,0.7595149508285923,76
Angola,1992,national,consumption,5.140879141092101,0.7595149508285923,76
Angola,1993,national,consumption,3.7830818967364777,0.7595149508285923,76
Angola,1994,national,consumption,3.7120394959917,0.7595149508285923,76
Angola,1995,national,consumption,4.133710057801377,0.7595149508285923,76
Angola,1996,national,consumption,4.545129398169123,0.7595149508285923,76
Angola,1997,national,consumption,4.721383066675034,0.7595149508285923,76
Angola,1998,national,consumption,4.785817859609794,0.7595149508285923,76
Angola,1999,national,consumption,4.733877452503695,0.7595149508285923,76
Angola,2000,national,consumption,4.721192729730399,0.7595149508285923,76
Angola,2001,national,consumption,4.573426133085698,0.7595464007524173,76
Angola,2002,national,consumption,4.768532591550892,0.7595862107825755,76
Angola,2003,national,consumption,4.489397811942674,0.7596260208127337,76
Angola,2004,national,consumption,4.534929428244114,0.759665830842892,76
Angola,2005,national,consumption,4.727474410016138,0.7597056408730501,76
Angola,2006,national,consumption,4.754903065241417,0.7597454509032083,76
Angola,2007,national,consumption,4.861403401498225,0.7597852609333665,76
Angola,2008,national,consumption,4.8177317946056615,0.7598250709635248,76
Angola,2009,national,consumption,4.45273135834608,0.759849280462053,76
Angola,2010,national,consumption,4.466983206026381,0.7598578894289513,76
Angola,2011,national,consumption,4.4265567796123655,0.7598664983958495,76
Angola,2012,national,consumption,4.542170116873232,0.7598751073627478,76
Angola,2013,national,consumption,4.548174177194546,0.759883716329646,76
Angola,2014,national,consumption,4.550333335375933,0.7598923252965443,76
Angola,2015,national,consumption,4.38599082970561,0.7599009342634425,76
Angola,2016,national,consumption,4.209767110648957,0.7599095432303408,76
Angola,2017,national,consumption,3.979310723949055,0.759918152197239,76
Angola,2018,national,consumption,3.657400620871696,0.7599267611641373,76
Angola,2019,national,consumption,3.503595478298442,0.75992822468851,76
Albania,1981,national,consumption,9.206302207289095,0.7597446609140646,76
Albania,1982,national,consumption,9.279569649354825,0.7597446609140646,76
Albania,1983,national,consumption,9.185214783570231,0.7597446609140646,76
Albania,1984,national,consumption,8.881414061519013,0.7597446609140646,76
Albania,1985,national,consumption,8.85560508543657,0.7597446609140646,76
Albania,1986,national,consumption,9.17570470559452,0.7597446609140646,76
Albania,1987,national,consumption,8.92341903691384,0.7597446609140646,76
Albania,1988,national,consumption,8.63229049791001,0.7597446609140646,76
Albania,1989,national,consumption,9.229957254804962,0.7597446609140646,76
Albania,1990,national,consumption,8.19731837804339,0.7597446609140646,76
Albania,1991,national,consumption,5.937578307318621,0.7597446609140646,76
Albania,1992,national,consumption,5.544359143060977,0.7597446609140646,76
Albania,1993,national,consumption,6.111544275877224,0.7597446609140646,76
Albania,1994,national,consumption,6.659735230719393,0.7597446609140646,76
Albania,1995,national,consumption,7.593729526984208,0.7597446609140646,76
Albania,1996,national,consumption,8.336409934816468,0.7597446609140646,76
Albania,1997,national,consumption,6.876966001172156,0.7597675851301428,76
Albania,1998,national,consumption,6.545937137629617,0.759790509346221,76
Albania,1999,national,consumption,6.781065036289799,0.7598134335622992,76
Albania,2000,national,consumption,7.242809052385585,0.7598363577783775,76
Albania,2001,national,consumption,7.598727459024116,0.7598592819944558,76
Albania,2002,national,consumption,8.162828616744127,0.759882206210534,76
Albania,2003,national,consumption,8.68322507444862,0.7597748947762636,76
Albania,2004,national,consumption,8.921484709148714,0.7596675833419931,76
Albania,2005,national,consumption,9.319085721899569,0.7595602719077226,76
Albania,2006,national,consumption,9.452998797921888,0.7595918183663485,76
Albania,2007,national,consumption,9.75781899304476,0.7596233648249745,76
Albania,2008,national,consumption,10.02892604778638,0.7596549112836003,76
Albania,2009,national,consumption,9.983480860695444,0.7595739520407083,76
Albania,2010,national,consumption,10.011283748633836,0.7594929927978163,76
Albania,2011,national,consumption,10.022686601360071,0.7594120335549244,76
Albania,2012,national,consumption,9.858260038903012,0.7593310743120324,76
Albania,2013,national,consumption,10.296102748149236,0.7595814834488432,76
Albania,2014,national,consumption,10.882884647879315,0.7598318925856541,76
Albania,2015,national,consumption,12.669832335468945,0.7599422259218221,76
Albania,2016,national,consumption,13.377185613569488,0.7599754087926833,76
Albania,2017,national,consumption,13.30672088394256,0.7599326699406436,76
Albania,2018,national,consumption,14.10394599636818,0.7598383488381243,76
Albania,2019,national,consumption,16.31879871397557,0.7598740233877359,76
United Arab Emirates,1981,national,income,322.4945519856707,0.76,76
United Arab Emirates,1982,national,income,283.20819075503306,0.76,76
United Arab Emirates,1983,national,income,255.79215292693544,0.76,76
United Arab Emirates,1984,national,income,252.59636095803,0.76,76
United Arab Emirates,1985,national,income,230.6481945692988,0.76,76
United Arab Emirates,1986,national,income,185.268579943528,0.76,76
United Arab Emirates,1987,national,income,180.650717761936,0.76,76
United Arab Emirates,1988,national,income,165.8058207895862,0.76,76
United Arab Emirates,1989,national,income,175.61939829837084,0.76,76
United Arab Emirates,1990,national,income,196.1278258035993,0.76,76
United Arab Emirates,1991,national,income,186.7124436889005,0.76,76
United Arab Emirates,1992,national,income,182.0797578868518,0.76,76
United Arab Emirates,1993,national,income,174.17430807258654,0.76,76
United Arab Emirates,1994,national,income,176.34700083516762,0.76,76
United Arab Emirates,1995,national,income,178.7364105001826,0.76,76
United Arab Emirates,1996,national,income,179.86376878421297,0.76,76
United Arab Emirates,1997,national,income,184.9623038554085,0.76,76
United Arab Emirates,1998,national,income,176.14864430308202,0.76,76
United Arab Emirates,1999,national,income,171.92197815623533,0.76,76
United Arab Emirates,2000,national,income,180.36190262852963,0.76,76
United Arab Emirates,2001,national,income,290.7288854968526,0.76,76
United Arab Emirates,2002,national,income,293.1415314517921,0.7599999999999999,76
United Arab Emirates,2003,national,income,280.21059280067504,0.76,76
United Arab Emirates,2004,national,income,284.8475026871766,0.76,76
United Arab Emirates,2005,national,income,259.326387679164,0.7599999999999999,76
United Arab Emirates,2006,national,income,258.7171618387836,0.76,76
United Arab Emirates,2007,national,income,249.6292954980426,0.76,76
United Arab Emirates,2008,national,income,243.08624801982,0.76,76
United Arab Emirates,2009,national,income,156.69377758652797,0.76,76
United Arab Emirates,2010,national,income,105.56177019755796,0.76,76
United Arab Emirates,2011,national,income,111.87908462000208,0.76,76
United Arab Emirates,2012,national,income,97.657400531447,0.76,76
United Arab Emirates,2013,national,income,102.1151656988957,0.76,76
United Arab Emirates,2014,national,income,114.83400501836728,0.7599946512946916,76
United Arab Emirates,2015,national,income,92.91019732386786,0.7599854293889876,76
United Arab Emirates,2016,national,income,93.9134930776157,0.7599762074832833,76
United Arab Emirates,2017,national,income,101.866969455489,0.7599669855775792,76
United Arab Emirates,2018,national,income,107.00257943192688,0.7599577636718751,76
United Arab Emirates,2019,national,income,119.59275107544508,0.7599577636718751,76
Argentina,1981,urban,income,27.871908381326783,0.7595929004974423,76
Argentina,1982,urban,income,27.889721151467462,0.7591858009948846,76
Argentina,1983,urban,income,29.31647837819524,0.758778701492327,76
Argentina,1984,urban,income,29.979686840830016,0.7583716019897694,76
Argentina,1985,urban,income,28.60627409840448,0.7579645024872117,76
Argentina,1986,urban,income,30.550463927500708,0.757557402984654,76
Argentina,1987,urban,income,27.310370615314252,0.7594973835784856,76
Argentina,1988,urban,income,24.461189392165792,0.7593509025785584,76
Argentina,1989,urban,income,21.196749134194064,0.7592044215786311,76
Argentina,1990,urban,income,18.87079059997407,0.7590579405787039,76
Argentina,1991,urban,income,18.68831707516225,0.7589114595787767,76
Argentina,1992,urban,income,20.214223654291384,0.7594533264745976,76
Argentina,1993,urban,income,20.51701387454427,0.759129474570011,76
Argentina,1994,urban,income,20.056071897246326,0.7599779227788962,76
Argentina,1995,urban,income,18.245821081616903,0.7599933551012339,76
Argentina,1996,urban,income,18.44813897778607,0.7577371342508438,76
Argentina,1997,urban,income,19.21691072769518,0.7579096105783092,76
Argentina,1998,urban,income,18.84958758325557,0.7593217932031234,76
Argentina,1999,urban,income,17.989464706061174,0.7589693259909598,76
Argentina,2000,urban,income,17.760817983364642,0.7574480771209127,76
Argentina,2001,urban,income,16.167604078058883,0.7531082893193648,76
Argentina,2002,urban,income,10.798822669520542,0.7599918745923584,76
Argentina,2003,urban,income,16.30214968906894,0.7599622985630461,76
Argentina,2004,urban,income,18.059133376630832,0.7599898810017982,76
Argentina,2005,urban,income,19.636977413139963,0.7599829802152751,76
Argentina,2006,urban,income,21.925257179072823,0.7599067861376396,76
Argentina,2007,urban,income,22.459888914269023,0.759876547588783,76
Argentina,2008,urban,income,23.468805393362576,0.7599880631801994,76
Argentina,2009,urban,income,24.452925487078204,0.7599738918148086,76
Argentina,2010,urban,income,24.41909037428709,0.7599737284710097,76
Argentina,2011,urban,income,26.285752328718,0.7599841525865348,76
Argentina,2012,urban,income,26.511189542136268,0.7598260308385699,76
Argentina,2013,urban,income,26.55635896337829,0.7599199241772459,76
Argentina,2014,urban,income,24.969623157580077,0.7598849772247647,76
Argentina,2015,urban,income,25.951780300545977,0.7599274308534859,76
Argentina,2016,urban,income,25.81891466553049,0.7599698844822071,76
Argentina,2017,urban,income,27.2365210834982,0.7599739453747043,76
Argentina,2018,urban,income,24.71352530563755,0.759981993541396,76
Argentina,2019,urban,income,23.913891818432685,0.7598366933513403,76
Armenia,1981,national,income,10.935789454343034,0.7599999999999999,76
Armenia,1982,national,income,11.234725466867491,0.7599999999999999,76
Armenia,1983,national,income,11.298864994458947,0.7599999999999999,76
Armenia,1984,national,income,11.660795185867867,0.7599999999999999,76
Armenia,1985,national,income,12.00898119279291,0.7599999999999999,76
Armenia,1986,national,income,11.904754460456797,0.7599999999999999,76
Armenia,1987,national,income,11.211818492727684,0.7599999999999999,76
Armenia,1988,national,income,10.652888323716438,0.7599999999999999,76
Armenia,1989,national,income,12.054795141072518,0.7599999999999999,76
Armenia,1990,national,income,11.074376647888853,0.7599999999999999,76
Armenia,1991,national,income,9.87049848994072,0.7599999999999999,76
Armenia,1992,national,income,5.848797798758917,0.7599999999999999,76
Armenia,1993,national,income,5.460527105173714,0.7599999999999999,76
Armenia,1994,national,income,5.844637321676806,0.7599999999999999,76
Armenia,1995,national,income,6.540848071952907,0.7599999999999999,76
Armenia,1996,national,income,6.91406987088894,0.7599999999999999,76
Armenia,1997,national,income,7.551708753131538,0.7599999999999999,76
Armenia,1998,national,consumption,5.169507351128846,0.7597655179970416,76
Armenia,1999,national,consumption,5.2412600199230175,0.7597655179970416,76
Armenia,2000,national,consumption,5.118153765463349,0.7598409479100778,76
Armenia,2001,national,consumption,4.885105966712414,0.759916377823114,76
Armenia,2002,national,consumption,5.113518669476987,0.7594447923189314,76
Armenia,2003,national,consumption,5.230238615736496,0.7599313643926788,76
Armenia,2004,national,consumption,6.293894497361415,0.7599270380244142,76
Armenia,2005,national,consumption,6.94744753997041,0.7599286228497026,76
Armenia,2006,national,consumption,7.266598060388678,0.7599473982974059,76
Armenia,2007,national,consumption,8.1725292094107,0.7594841666213282,76
Armenia,2008,national,consumption,8.342472547648088,0.759693288610708,76
Armenia,2009,national,consumption,7.455936827905746,0.7599873615862025,76
Armenia,2010,national,consumption,7.366207061419581,0.7599163323019643,76
Armenia,2011,national,consumption,7.724483422249801,0.7598289094744065,76
Armenia,2012,national,consumption,7.873940349862534,0.7599062901578425,76
Armenia,2013,national,consumption,8.269919346519485,0.7598742255933241,76
Armenia,2014,national,consumption,8.365169922735896,0.7597873173633638,76
Armenia,2015,national,consumption,8.839125972701432,0.7598372674875346,76
Armenia,2016,national,consumption,9.832516530872445,0.7599259449124408,76
Armenia,2017,national,consumption,8.861793575175982,0.7598127327347242,76
Armenia,2018,national,consumption,8.716851434624635,0.759669847429766,76
Armenia,2019,national,consumption,8.08974030900358,0.7597631558330022,76
Australia,1981,national,income,44.14700260579013,0.7574984333045467,76
Australia,1982,national,income,45.02264141944217,0.7572916739229384,76
Australia,1983,national,income,45.22805558868657,0.7570849145413302,76
Australia,1984,national,income,45.145724468558896,0.7568781551597219,76
Australia,1985,national,income,45.69676134838906,0.7566713957781137,76
Australia,1986,national,income,45.89221653676226,0.7568524088449831,76
Australia,1987,national,income,45.94265341923644,0.7570334219118525,76
Australia,1988,national,income,46.18410619000745,0.7572144349787219,76
Australia,1989,national,income,46.53330737630849,0.7573954480455913,76
Australia,1990,national,income,45.8448814673551,0.7573784296711925,76
Australia,1991,national,income,44.76828804098288,0.7573614112967935,76
Australia,1992,national,income,43.94133705861096,0.7573443929223945,76
Australia,1993,national,income,43.088411508676906,0.7573273745479957,76
Australia,1994,national,income,42.69635496467987,0.7573103561735968,76
Australia,1995,national,income,42.46530905881938,0.7572933377991978,76
Australia,1996,national,income,43.26891714254154,0.757310322554102,76
Australia,1997,national,income,44.42195753795375,0.7573273073090062,76
Australia,1998,national,income,46.11636808548144,0.7573442920639103,76
Australia,1999,national,income,47.712116417072366,0.7573612768188144,76
Australia,2000,national,income,48.81730784068383,0.7573782615737185,76
Australia,2001,national,income,49.709127787894026,0.7573952463286227,76
Australia,2002,national,income,50.23360160966921,0.7574454388687146,76
Australia,2003,national,income,51.0469149881271,0.7574956314088066,76
Australia,2004,national,income,54.81362669122626,0.7574037411291645,76
Australia,2005,national,income,57.98913710801311,0.7572388253628456,76
Australia,2006,national,income,62.38798792304108,0.7570739095965265,76
Australia,2007,national,income,67.64840575841951,0.7569089938302076,76
Australia,2008,national,income,68.38786976635168,0.7567440780638885,76
Australia,2009,national,income,67.83430748714775,0.7567189730694619,76
Australia,2010,national,income,68.64541866229519,0.7566938680750352,76
Australia,2011,national,income,70.29773185782003,0.7568601757675153,76
Australia,2012,national,income,70.42785801421905,0.7570264834599953,76
Australia,2013,national,income,70.39068308713681,0.7571927911524755,76
Australia,2014,national,income,70.86009524833919,0.7573590988449556,76
Australia,2015,national,income,71.39354947203643,0.7573999446288304,76
Australia,2016,national,income,71.81203549904929,0.7574407904127053,76
Australia,2017,national,income,71.61011310300242,0.7574085460512516,76
Australia,2018,national,income,71.30865402428677,0.757376301689798,76
Australia,2019,national,income,69.8954985645063,0.757376301689798,76
Austria,1981,national,income,47.11548188600399,0.7574983351738911,76
Austria,1982,national,income,47.98713084074777,0.7574983351738911,76
Austria,1983,national,income,50.67669980711752,0.7574983351738911,76
Austria,1984,national,income,49.60162342274975,0.7574983351738911,76
Austria,1985,national,income,50.47614447801877,0.7574983351738911,76
Austria,1986,national,income,51.550297855471385,0.7574983351738911,76
Austria,1987,national,income,52.7632844037927,0.7574983351738911,76
Austria,1988,national,income,53.50199067607672,0.7574424790692451,76
Austria,1989,national,income,54.547411829926894,0.7573866229645995,76
Austria,1990,national,income,55.73710885590291,0.7573307668599536,76
Austria,1991,national,income,56.438045633421616,0.7572749107553077,76
Austria,1992,national,income,57.29030594763661,0.7572190546506619,76
Austria,1993,national,income,57.01254190902005,0.7571631985460161,76
Austria,1994,national,income,57.61906048043897,0.7571073424413702,76
Austria,1995,national,income,52.3066008332254,0.7574988733029346,76
Austria,1996,national,income,56.68338784785877,0.7574660690620415,76
Austria,1997,national,income,55.90930804391575,0.7574332648211484,76
Austria,1998,national,income,57.02385458277238,0.7574042934497065,76
Austria,1999,national,income,57.92246379792133,0.7573753220782645,76
Austria,2000,national,income,59.12537974667455,0.7573463507068225,76
Austria,2001,national,income,59.46134599870495,0.7581301155000907,76
Austria,2002,national,income,59.330670750753406,0.7589138802933588,76
Austria,2003,national,income,59.898634718832376,0.7596976450866268,76
Austria,2004,national,income,63.33602013827901,0.7599609848831957,76
Austria,2005,national,income,61.12371288950862,0.7596995414085744,76
Austria,2006,national,income,62.04472400607036,0.7597411999242687,76
Austria,2007,national,income,64.89433667483063,0.759900969715484,76
Austria,2008,national,income,64.69051263638997,0.7596235317086609,76
Austria,2009,national,income,67.37077087899107,0.7599490943451243,76
Austria,2010,national,income,69.19287939752795,0.7595843351624438,76
Austria,2011,national,income,68.76587895133666,0.7597135659107072,76
Austria,2012,national,income,66.81309395062631,0.7599282013944517,76
Austria,2013,national,income,69.2845525859671,0.7599251788119761,76
Austria,2014,national,income,67.90055160428741,0.7597728019134783,76
Austria,2015,national,income,68.2739869760876,0.7598837625624545,76
Austria,2016,national,income,71.5765043677049,0.7599069790828926,76
Austria,2017,national,income,70.77446783638595,0.759934875671536,76
Austria,2018,national,income,71.65596787116063,0.759806185740005,76
Austria,2019,national,income,73.4517017479524,0.7599380996975603,76
Azerbaijan,1981,national,consumption,18.7121641575498,0.7589993518122372,76
Azerbaijan,1982,national,consumption,19.56407977540353,0.7589993518122372,76
Azerbaijan,1983,national,consumption,20.01127301762001,0.7589993518122372,76
Azerbaijan,1984,national,consumption,20.88567321189803,0.7589993518122372,76
Azerbaijan,1985,national,consumption,21.380333893232464,0.7589993518122372,76
Azerbaijan,1986,national,consumption,21.64265395151587,0.7589993518122372,76
Azerbaijan,1987,national,consumption,22.472084992945312,0.7589993518122372,76
Azerbaijan,1988,national,consumption,23.304014320644125,0.7589993518122372,76
Azerbaijan,1989,national,consumption,21.038068674329345,0.7589993518122372,76
Azerbaijan,1990,national,consumption,18.47232867569068,0.7589993518122372,76
Azerbaijan,1991,national,consumption,18.10059465331211,0.7589993518122372,76
Azerbaijan,1992,national,consumption,13.799675816416352,0.7589993518122372,76
Azerbaijan,1993,national,consumption,10.452307118155192,0.7589993518122372,76
Azerbaijan,1994,national,consumption,8.280781986501783,0.7589993518122372,76
Azerbaijan,1995,national,consumption,7.219729778594916,0.7589993518122372,76
Azerbaijan,1996,national,consumption,7.154103081294338,0.7591557797486513,76
Azerbaijan,1997,national,consumption,7.240057996478558,0.7593122076850655,76
Azerbaijan,1998,national,consumption,7.476103745720526,0.7594686356214796,76
Azerbaijan,1999,national,consumption,7.639069693659447,0.7596250635578937,76
Azerbaijan,2000,national,consumption,7.960167121765882,0.7597814914943077,76
Azerbaijan,2001,national,consumption,8.263893360487495,0.7599379194307219,76
Azerbaijan,2002,national,consumption,10.005674760162536,0.7599674408303301,76
Azerbaijan,2003,national,consumption,10.655598405394295,0.7596992306123203,76
Azerbaijan,2004,national,consumption,10.628374188421631,0.7598691583290249,76
Azerbaijan,2005,national,consumption,11.878039690094235,0.7598011922023871,76
Azerbaijan,2006,national,consumption,15.801414137121208,0.7598011922023871,76
Azerbaijan,2007,national,consumption,19.529076060316,0.7598011922023871,76
Azerbaijan,2008,national,consumption,21.18073794641344,0.7598011922023871,76
Azerbaijan,2009,national,consumption,22.674107533451487,0.7598011922023871,76
Azerbaijan,2010,national,consumption,23.53719541269453,0.7598011922023871,76
Azerbaijan,2011,national,consumption,23.255727485814297,0.7598011922023871,76
