entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,3.0753330201253792,0.4496226701421159,45
Angola,1982,national,consumption,2.9679921115646297,0.4496226701421159,45
Angola,1983,national,consumption,2.9842720311541675,0.4496226701421159,45
Angola,1984,national,consumption,3.0525673292988333,0.4496226701421159,45
Angola,1985,national,consumption,3.0492823119356984,0.4496226701421159,45
Angola,1986,national,consumption,3.028828408347392,0.4496226701421159,45
Angola,1987,national,consumption,3.0436232217614947,0.4496226701421159,45
Angola,1988,national,consumption,3.119611221115072,0.4496226701421159,45
Angola,1989,national,consumption,3.015542428431531,0.4496226701421159,45
Angola,1990,national,consumption,2.814783678603279,0.4496226701421159,45
Angola,1991,national,consumption,2.749737743381293,0.4496226701421159,45
Angola,1992,national,consumption,2.505645415851748,0.4496226701421159,45
Angola,1993,national,consumption,1.8438600776628664,0.4496226701421159,45
Angola,1994,national,consumption,1.8092342751742587,0.4496226701421159,45
Angola,1995,national,consumption,2.0147549422042954,0.4496226701421159,45
Angola,1996,national,consumption,2.215279201945247,0.4496226701421159,45
Angola,1997,national,consumption,2.301184585907468,0.4496226701421159,45
Angola,1998,national,consumption,2.332589864869938,0.4496226701421159,45
Angola,1999,national,consumption,2.3072743031943865,0.4496226701421159,45
Angola,2000,national,consumption,2.301091816386983,0.4496226701421159,45
Angola,2001,national,consumption,2.2374095191938896,0.4496552124866363,45
Angola,2002,national,consumption,2.344937616130677,0.4496964053278015,45
Angola,2003,national,consumption,2.220353307848423,0.4497375981689667,45
Angola,2004,national,consumption,2.257247266803485,0.4497787910101318,45
Angola,2005,national,consumption,2.370022032671545,0.449819983851297,45
Angola,2006,national,consumption,2.403178948070928,0.4498611766924622,45
Angola,2007,national,consumption,2.4798153742040365,0.4499023695336273,45
Angola,2008,national,consumption,2.4837999996754325,0.4499435623747925,45
Angola,2009,national,consumption,2.298893417436471,0.4499645502487778,45
Angola,2010,national,consumption,2.2852003610761464,0.4499653331555834,45
Angola,2011,national,consumption,2.2434099656021327,0.4499661160623889,45
Angola,2012,national,consumption,2.2827257060194075,0.4499668989691944,45
Angola,2013,national,consumption,2.2637841849872467,0.449967681876,45
Angola,2014,national,consumption,2.2423746135245737,0.4499684647828055,45
Angola,2015,national,consumption,2.1392015381989373,0.449969247689611,45
Angola,2016,national,consumption,2.029463480796075,0.4499700305964165,45
Angola,2017,national,consumption,1.8979587792460495,0.4499708135032221,45
Angola,2018,national,consumption,1.725433823195381,0.4499715964100276,45
Angola,2019,national,consumption,1.649759231196933,0.4499717295041846,45
Albania,1981,national,consumption,6.120711958975491,0.4488174721478876,45
Albania,1982,national,consumption,6.169423037403938,0.4488174721478876,45
Albania,1983,national,consumption,6.106692209934681,0.4488174721478876,45
Albania,1984,national,consumption,5.904713535898537,0.4488174721478876,45
Albania,1985,national,consumption,5.887554713061759,0.4488174721478876,45
Albania,1986,national,consumption,6.100369535891825,0.4488174721478876,45
Albania,1987,national,consumption,5.932640096361872,0.4488174721478876,45
Albania,1988,national,consumption,5.73908638824343,0.4488174721478876,45
Albania,1989,national,consumption,6.136438765347962,0.4488174721478876,45
Albania,1990,national,consumption,5.449899807579085,0.4488174721478876,45
Albania,1991,national,consumption,3.9475356918203888,0.4488174721478876,45
Albania,1992,national,consumption,3.686108118949216,0.4488174721478876,45
Albania,1993,national,consumption,4.063195112968691,0.4488174721478876,45
Albania,1994,national,consumption,4.427654030083978,0.4488174721478876,45
Albania,1995,national,consumption,5.04861018925033,0.4488174721478876,45
Albania,1996,national,consumption,5.542373347526476,0.4488174721478876,45
Albania,1997,national,consumption,4.529168366514181,0.4489279371561079,45
Albania,1998,national,consumption,4.2702584356007,0.4490384021643283,45
Albania,1999,national,consumption,4.381228849952369,0.4491488671725486,45
Albania,2000,national,consumption,4.634200159757654,0.4492593321807689,45
Albania,2001,national,consumption,4.814280605347211,0.4493697971889892,45
Albania,2002,national,consumption,5.120425480182807,0.4494802621972096,45
Albania,2003,national,consumption,5.518450048564307,0.4495455566060068,45
Albania,2004,national,consumption,5.742940370118371,0.4496108510148041,45
Albania,2005,national,consumption,6.074710823284435,0.4496761454236013,45
Albania,2006,national,consumption,6.173384914275096,0.4496179207679298,45
Albania,2007,national,consumption,6.384337409438331,0.4495596961122581,45
Albania,2008,national,consumption,6.574077333222363,0.4495014714565866,45
Albania,2009,national,consumption,6.523324532342475,0.4496043181816221,45
Albania,2010,national,consumption,6.519674141754216,0.4497071649066576,45
Albania,2011,national,consumption,6.504415261701697,0.4498100116316931,45
Albania,2012,national,consumption,6.37451693366139,0.4499128583567287,45
Albania,2013,national,consumption,6.2991176690043,0.4499191139415782,45
Albania,2014,national,consumption,6.292329414742074,0.4499253695264277,45
Albania,2015,national,consumption,7.608248377758549,0.4498740655883168,45
Albania,2016,national,consumption,7.828919261434367,0.4498882028912063,45
Albania,2017,national,consumption,7.818183172684154,0.4497905047348908,45
Albania,2018,national,consumption,8.934858293609611,0.4497934273740264,45
Albania,2019,national,consumption,10.147772754743515,0.4496728739674773,45
United Arab Emirates,1981,national,income,188.3353681220364,0.45,45
United Arab Emirates,1982,national,income,165.39230983162474,0.4499999999999999,45
United Arab Emirates,1983,national,income,149.38146702820316,0.45,45
United Arab Emirates,1984,national,income,147.51513888963666,0.45,45
United Arab Emirates,1985,national,income,134.6975084181332,0.45,45
United Arab Emirates,1986,national,income,108.19601754593874,0.45,45
United Arab Emirates,1987,national,income,105.49920679812304,0.45,45
United Arab Emirates,1988,national,income,96.82985372283318,0.45,45
United Arab Emirates,1989,national,income,102.56093885692628,0.45,45
United Arab Emirates,1990,national,income,114.53776829487884,0.45,45
United Arab Emirates,1991,national,income,109.03922748027236,0.45,45
United Arab Emirates,1992,national,income,106.33375980477088,0.45,45
United Arab Emirates,1993,national,income,101.71701266354758,0.45,45
United Arab Emirates,1994,national,income,102.98585546643304,0.45,45
United Arab Emirates,1995,national,income,104.3812599657777,0.45,45
United Arab Emirates,1996,national,income,105.03963213399255,0.45,45
United Arab Emirates,1997,national,income,108.01715368778116,0.45,45
United Arab Emirates,1998,national,income,102.87001614369184,0.45,45
United Arab Emirates,1999,national,income,100.40166212098356,0.45,45
United Arab Emirates,2000,national,income,105.33054005899712,0.45,45
United Arab Emirates,2001,national,income,169.78436174075895,0.45,45
United Arab Emirates,2002,national,income,171.19333612892743,0.4499999999999999,45
United Arab Emirates,2003,national,income,163.641726106288,0.4499999999999999,45
United Arab Emirates,2004,national,income,166.34966062811455,0.45,45
United Arab Emirates,2005,national,income,151.44544423027455,0.45,45
United Arab Emirates,2006,national,income,151.08965907914248,0.45,45
United Arab Emirates,2007,national,income,145.7823860037097,0.45,45
United Arab Emirates,2008,national,income,141.96127570009818,0.45,45
United Arab Emirates,2009,national,income,91.50846146852892,0.45,45
United Arab Emirates,2010,national,income,61.64759909077241,0.45,45
United Arab Emirates,2011,national,income,65.33688230491654,0.45,45
United Arab Emirates,2012,national,income,57.03148275121387,0.45,45
United Arab Emirates,2013,national,income,59.63479756271601,0.45,45
United Arab Emirates,2014,national,income,68.24256612576426,0.4499950841378957,45
United Arab Emirates,2015,national,income,56.8467378264209,0.4499866085135781,45
United Arab Emirates,2016,national,income,59.09438547458895,0.4499781328892604,45
United Arab Emirates,2017,national,income,65.85334960397282,0.4499696572649427,45
United Arab Emirates,2018,national,income,70.99760624862358,0.449961181640625,45
United Arab Emirates,2019,national,income,79.35134924897578,0.449961181640625,45
Argentina,1981,urban,income,15.289579011517896,0.4480285967389342,45
Argentina,1982,urban,income,15.308108097082211,0.4460571934778683,45
Argentina,1983,urban,income,16.10000584693824,0.4440857902168023,45
Argentina,1984,urban,income,16.472797903657042,0.4421143869557365,45
Argentina,1985,urban,income,15.725972231140249,0.4401429836946706,45
Argentina,1986,urban,income,16.80275516012539,0.4381715804336047,45
Argentina,1987,urban,income,14.52679230882606,0.4430516290862547,45
Argentina,1988,urban,income,12.967005183369311,0.4434433148390022,45
Argentina,1989,urban,income,11.207666854299202,0.4438350005917498,45
Argentina,1990,urban,income,9.940760320517391,0.4442266863444973,45
Argentina,1991,urban,income,9.80156489956062,0.4446183720972449,45
Argentina,1992,urban,income,10.153262741018892,0.4489538267334308,45
Argentina,1993,urban,income,10.351765830164013,0.4497928208877364,45
Argentina,1994,urban,income,10.198916725502366,0.4495415860522537,45
Argentina,1995,urban,income,9.02111829975028,0.4499878960914806,45
Argentina,1996,urban,income,8.784827840940325,0.4499593116289577,45
Argentina,1997,urban,income,9.35888496247337,0.449521672817583,45
Argentina,1998,urban,income,8.639394069307235,0.449027639596646,45
Argentina,1999,urban,income,8.417530276900282,0.447088137139626,45
Argentina,2000,urban,income,7.992368314248384,0.4451010643697857,45
Argentina,2001,urban,income,6.940638363508166,0.4497147004707649,45
Argentina,2002,urban,income,4.864334535820064,0.4443135810742281,45
Argentina,2003,urban,income,7.248012621368492,0.4498400399559088,45
Argentina,2004,urban,income,8.376603034734485,0.44961899450714,45
Argentina,2005,urban,income,9.411995562938484,0.4499319311928193,45
Argentina,2006,urban,income,10.702081705021495,0.4499793015309057,45
Argentina,2007,urban,income,11.079342077730146,0.4498818547622767,45
Argentina,2008,urban,income,11.61924407291364,0.4499975285959556,45
Argentina,2009,urban,income,12.463264872975213,0.4498457745452038,45
Argentina,2010,urban,income,12.771657335692964,0.4499515410558513,45
Argentina,2011,urban,income,13.768358380727484,0.4498868364870969,45
Argentina,2012,urban,income,13.965258365078816,0.4499935044778728,45
Argentina,2013,urban,income,14.191248398124651,0.4494263928858271,45
Argentina,2014,urban,income,12.95083143853892,0.4499914122977179,45
Argentina,2015,urban,income,13.522170405483926,0.4499855854898412,45
Argentina,2016,urban,income,13.512928982025858,0.4499797586819646,45
Argentina,2017,urban,income,14.512693802342136,0.4498537516952045,45
Argentina,2018,urban,income,13.07629293090474,0.4499568887283522,45
Argentina,2019,urban,income,12.39110423271376,0.4499931229953176,45
Armenia,1981,national,income,5.931521343084429,0.449961181640625,45
Armenia,1982,national,income,6.093662846074064,0.449961181640625,45
Armenia,1983,national,income,6.128451827558431,0.449961181640625,45
Armenia,1984,national,income,6.324761080220211,0.449961181640625,45
Armenia,1985,national,income,6.513615551135342,0.449961181640625,45
Armenia,1986,national,income,6.457083456223246,0.449961181640625,45
Armenia,1987,national,income,6.081238209829648,0.449961181640625,45
Armenia,1988,national,income,5.778077085465886,0.449961181640625,45
Armenia,1989,national,income,6.538464823624174,0.449961181640625,45
Armenia,1990,national,income,6.006690392363147,0.449961181640625,45
Armenia,1991,national,income,5.353712478134321,0.449961181640625,45
Armenia,1992,national,income,3.172360726179314,0.449961181640625,45
Armenia,1993,national,income,2.961764507633775,0.449961181640625,45
Armenia,1994,national,income,3.170104102758299,0.449961181640625,45
Armenia,1995,national,income,3.547725575975991,0.449961181640625,45
Armenia,1996,national,income,3.750159344048791,0.449961181640625,45
Armenia,1997,national,income,4.096011708433917,0.449961181640625,45
Armenia,1998,national,consumption,3.164378345227425,0.4499534323124965,45
Armenia,1999,national,consumption,3.2082998595850687,0.4499534323124965,45
Armenia,2000,national,consumption,3.185063675123497,0.4499279044897253,45
Armenia,2001,national,consumption,3.10272534133798,0.4499023766669541,45
Armenia,2002,national,consumption,3.2622341664402112,0.4497495303694427,45
Armenia,2003,national,consumption,3.419556126646613,0.4498752079866888,45
Armenia,2004,national,consumption,3.982469540574676,0.4499087975305177,45
Armenia,2005,national,consumption,4.452978330927724,0.4497699047684109,45
Armenia,2006,national,consumption,4.786873787794019,0.4496588887820519,45
Armenia,2007,national,consumption,5.285406513911179,0.4499419614875094,45
Armenia,2008,national,consumption,5.4727706598167485,0.4498239504374262,45
Armenia,2009,national,consumption,4.927778176963486,0.4499759374850718,45
Armenia,2010,national,consumption,4.946254426788122,0.4495655262323722,45
Armenia,2011,national,consumption,5.089201159006749,0.44991047772004,45
Armenia,2012,national,consumption,5.284231319902666,0.4497271163234071,45
Armenia,2013,national,consumption,5.415388549889295,0.4497283649481451,45
Armenia,2014,national,consumption,5.516560785328426,0.4497862589578623,45
Armenia,2015,national,consumption,5.87392931541766,0.4498850488627111,45
Armenia,2016,national,consumption,6.255433098238352,0.4499568641708624,45
Armenia,2017,national,consumption,5.7427496638851725,0.4499131004909703,45
Armenia,2018,national,consumption,5.71572602974002,0.4498587504364486,45
Armenia,2019,national,consumption,5.547257451579799,0.4495496231628206,45
Australia,1981,national,income,26.767611400496914,0.4474584661882553,45
Australia,1982,national,income,27.158631332342125,0.4472788663904027,45
Australia,1983,national,income,27.14212077739299,0.4470992665925499,45
Australia,1984,national,income,26.95266971625423,0.4469196667946973,45
Australia,1985,national,income,27.14001862714593,0.4467400669968446,45
Australia,1986,national,income,27.290288058147844,0.4469248039957846,45
Australia,1987,national,income,27.354661533967136,0.4471095409947248,45
Australia,1988,national,income,27.53314544715166,0.4472942779936649,45
Australia,1989,national,income,27.77647054974477,0.4474790149926049,45
Australia,1990,national,income,27.43574879490788,0.4474812136067176,45
Australia,1991,national,income,26.86387551099516,0.4474834122208301,45
Australia,1992,national,income,26.442830639324217,0.4474856108349428,45
Australia,1993,national,income,26.00766601096225,0.4474878094490553,45
Australia,1994,national,income,25.853164744130336,0.447490008063168,45
Australia,1995,national,income,25.800125613522432,0.4474922066772806,45
Australia,1996,national,income,26.13227913936376,0.4474798633491857,45
Australia,1997,national,income,26.669265277097352,0.4474675200210908,45
Australia,1998,national,income,27.52192902674534,0.4474551766929959,45
Australia,1999,national,income,28.304868444968488,0.447442833364901,45
Australia,2000,national,income,28.788112623071424,0.447430490036806,45
Australia,2001,national,income,29.139399222104576,0.4474181467087112,45
Australia,2002,national,income,29.57510198728236,0.4474538665310081,45
Australia,2003,national,income,30.184828280555813,0.447489586353305,45
Australia,2004,national,income,32.840490135929784,0.4474275723057827,45
Australia,2005,national,income,34.57150634989054,0.447291612589994,45
Australia,2006,national,income,37.0082102988047,0.4471556528742053,45
Australia,2007,national,income,39.92588301468071,0.4470196931584166,45
Australia,2008,national,income,40.15594299284813,0.446883733442628,45
Australia,2009,national,income,39.88785427636184,0.4469003632591281,45
Australia,2010,national,income,40.423475401394064,0.4469169930756281,45
Australia,2011,national,income,41.80450938038968,0.4469726178542471,45
Australia,2012,national,income,42.29783012710382,0.447028242632866,45
Australia,2013,national,income,42.69855894057925,0.4470838674114849,45
Australia,2014,national,income,43.41676183747718,0.4471394921901039,45
Australia,2015,national,income,43.36367776750905,0.447317203623569,45
Australia,2016,national,income,43.23369678402001,0.4474949150570341,45
Australia,2017,national,income,43.41798168943242,0.447464953014589,45
Australia,2018,national,income,43.54588617458799,0.4474349909721438,45
Australia,2019,national,income,42.68291789057523,0.4474349909721438,45
Austria,1981,national,income,33.4767893852901,0.4449910382187747,45
Austria,1982,national,income,34.0961188988132,0.4449910382187747,45
Austria,1983,national,income,36.007128406096186,0.4449910382187747,45
Austria,1984,national,income,35.243258352094465,0.4449910382187747,45
Austria,1985,national,income,35.86462856859944,0.4449910382187747,45
Austria,1986,national,income,36.62784280190564,0.4449910382187747,45
Austria,1987,national,income,37.48970165551116,0.4449910382187747,45
Austria,1988,national,income,37.49838147046527,0.4453258414798781,45
Austria,1989,national,income,37.70465477658508,0.4456606447409816,45
Austria,1990,national,income,37.98891769944686,0.445995448002085,45
Austria,1991,national,income,37.92163377449395,0.4463302512631885,45
Austria,1992,national,income,37.94085595274279,0.4466650545242919,45
Austria,1993,national,income,37.20599233127133,0.4469998577853952,45
Austria,1994,national,income,37.04485619139462,0.4473346610464987,45
Austria,1995,national,income,33.0853914327974,0.4474845749572697,45
Austria,1996,national,income,36.116004132280864,0.4474474817726767,45
Austria,1997,national,income,35.89440714543008,0.4474103885880836,45
Austria,1998,national,income,36.82766584941702,0.4473680085202025,45
Austria,1999,national,income,37.62956643445366,0.4473256284523215,45
Austria,2000,national,income,38.63762385520282,0.4472832483844404,45
Austria,2001,national,income,39.03293392376679,0.4481472448495758,45
Austria,2002,national,income,39.12403756811986,0.4490112413147112,45
Austria,2003,national,income,39.678688156146045,0.4498752377798466,45
Austria,2004,national,income,41.72549831285469,0.4497228780442323,45
Austria,2005,national,income,40.317601957559305,0.4497473022968829,45
Austria,2006,national,income,40.45265431348772,0.4498120533804626,45
