entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,3.7569233905446224,0.5396535430256242,54
Angola,1982,national,consumption,3.625792365873431,0.5396535430256242,54
Angola,1983,national,consumption,3.645680426874261,0.5396535430256242,54
Angola,1984,national,consumption,3.7291121077312015,0.5396535430256242,54
Angola,1985,national,consumption,3.725099027362624,0.5396535430256242,54
Angola,1986,national,consumption,3.7001118964353448,0.5396535430256242,54
Angola,1987,national,consumption,3.7181857050962095,0.5396535430256242,54
Angola,1988,national,consumption,3.811015031320044,0.5396535430256242,54
Angola,1989,national,consumption,3.683881326157084,0.5396535430256242,54
Angola,1990,national,consumption,3.438628133039317,0.5396535430256242,54
Angola,1991,national,consumption,3.359165975966856,0.5396535430256242,54
Angola,1992,national,consumption,3.0609751235463127,0.5396535430256242,54
Angola,1993,national,consumption,2.252517372697617,0.5396535430256242,54
Angola,1994,national,consumption,2.2102174050406105,0.5396535430256242,54
Angola,1995,national,consumption,2.461287905748205,0.5396535430256242,54
Angola,1996,national,consumption,2.7062546384117496,0.5396535430256242,54
Angola,1997,national,consumption,2.811199353104218,0.5396535430256242,54
Angola,1998,national,consumption,2.8495650280891893,0.5396535430256242,54
Angola,1999,national,consumption,2.8186387429742927,0.5396535430256242,54
Angola,2000,national,consumption,2.8110860229447985,0.5396535430256242,54
Angola,2001,national,consumption,2.72759841684376,0.53968313232963,54
Angola,2002,national,consumption,2.8504716264915397,0.5397205871448274,54
Angola,2003,national,consumption,2.6904503915144264,0.5397580419600247,54
Angola,2004,national,consumption,2.725486691730288,0.539795496775222,54
Angola,2005,national,consumption,2.850336302503261,0.5398329515904193,54
Angola,2006,national,consumption,2.877335796633337,0.5398704064056166,54
Angola,2007,national,consumption,2.9540793628667346,0.5399078612208139,54
Angola,2008,national,consumption,2.9416996558754778,0.5399453160360113,54
Angola,2009,national,consumption,2.71742537393723,0.5399088013872501,54
Angola,2010,national,consumption,2.708359753525794,0.5397983172745303,54
Angola,2011,national,consumption,2.666036659144256,0.5396878331618106,54
Angola,2012,national,consumption,2.719401508815401,0.5395773490490907,54
Angola,2013,national,consumption,2.704466835104101,0.5394668649363711,54
Angola,2014,national,consumption,2.6867781439456784,0.5393563808236512,54
Angola,2015,national,consumption,2.571019846602391,0.5392458967109315,54
Angola,2016,national,consumption,2.4476470909836667,0.5391354125982117,54
Angola,2017,national,consumption,2.296436621405736,0.539024928485492,54
Angola,2018,national,consumption,2.0946420061876,0.5389144443727722,54
Angola,2019,national,consumption,2.003927519896727,0.5388956620736098,54
Albania,1981,national,consumption,6.661233095782428,0.5389510243924468,54
Albania,1982,national,consumption,6.714245858012319,0.5389510243924468,54
Albania,1983,national,consumption,6.645975260267352,0.5389510243924468,54
Albania,1984,national,consumption,6.426159814425489,0.5389510243924468,54
Albania,1985,national,consumption,6.407485692961988,0.5389510243924468,54
Albania,1986,national,consumption,6.639094229780961,0.5389510243924468,54
Albania,1987,national,consumption,6.4565525742966585,0.5389510243924468,54
Albania,1988,national,consumption,6.245906104576854,0.5389510243924468,54
Albania,1989,national,consumption,6.678348739158791,0.5389510243924468,54
Albania,1990,national,consumption,5.931181406716716,0.5389510243924468,54
Albania,1991,national,consumption,4.296143254801651,0.5389510243924468,54
Albania,1992,national,consumption,4.0116289675371,0.5389510243924468,54
Albania,1993,national,consumption,4.422016579531846,0.5389510243924468,54
Albania,1994,national,consumption,4.81866092695638,0.5389510243924468,54
Albania,1995,national,consumption,5.494453832453798,0.5389510243924468,54
Albania,1996,national,consumption,6.031821301047706,0.5389510243924468,54
Albania,1997,national,consumption,4.966535101014867,0.5389602009291953,54
Albania,1998,national,consumption,4.718599916340289,0.5389693774659438,54
Albania,1999,national,consumption,4.878893977230069,0.5389785540026922,54
Albania,2000,national,consumption,5.201278292065877,0.5389877305394406,54
Albania,2001,national,consumption,5.44654295712379,0.5389969070761891,54
Albania,2002,national,consumption,5.839762231578401,0.5390060836129376,54
Albania,2003,national,consumption,6.233659387811973,0.5392930973441606,54
Albania,2004,national,consumption,6.426753120389482,0.5395801110753837,54
Albania,2005,national,consumption,6.736052153290086,0.5398671248066068,54
Albania,2006,national,consumption,6.856319416828678,0.5397804421107842,54
Albania,2007,national,consumption,7.101919346022413,0.5396937594149618,54
Albania,2008,national,consumption,7.324725272178008,0.5396070767191392,54
Albania,2009,national,consumption,7.288413859381007,0.5396531079129018,54
Albania,2010,national,consumption,7.305464080310662,0.5396991391066643,54
Albania,2011,national,consumption,7.3104086595984015,0.539745170300427,54
Albania,2012,national,consumption,7.187026584009322,0.5397912014941896,54
Albania,2013,national,consumption,7.244270825458329,0.5398251834704739,54
Albania,2014,national,consumption,7.389860604705922,0.5398591654467584,54
Albania,2015,national,consumption,8.693900730558942,0.53980248579118,54
Albania,2016,national,consumption,9.068761564501852,0.5398264922543405,54
Albania,2017,national,consumption,9.034329556167105,0.5397345849977996,54
Albania,2018,national,consumption,10.16377781551082,0.539896264799201,54
Albania,2019,national,consumption,11.449241708107571,0.5398964355422781,54
United Arab Emirates,1981,national,income,221.0727537333926,0.54,54
United Arab Emirates,1982,national,income,194.1416195236967,0.54,54
United Arab Emirates,1983,national,income,175.34769279905015,0.54,54
United Arab Emirates,1984,national,income,173.15695026844028,0.54,54
United Arab Emirates,1985,national,income,158.11129584395536,0.54,54
United Arab Emirates,1986,national,income,127.00318469321245,0.54,54
United Arab Emirates,1987,national,income,123.83760095680498,0.54,54
United Arab Emirates,1988,national,income,113.66129803212274,0.54,54
United Arab Emirates,1989,national,income,120.38858874288026,0.54,54
United Arab Emirates,1990,national,income,134.44728993769598,0.5400000000000001,54
United Arab Emirates,1991,national,income,127.99296555071815,0.54,54
United Arab Emirates,1992,national,income,124.8172200966182,0.54,54
United Arab Emirates,1993,national,income,119.397967122638,0.54,54
United Arab Emirates,1994,national,income,120.88736646003132,0.54,54
