entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,5.445920031576361,0.6999122857097773,70
Angola,1982,national,consumption,5.255836551083976,0.6999122857097773,70
Angola,1983,national,consumption,5.284665669629811,0.6999122857097773,70
Angola,1984,national,consumption,5.405605655574277,0.6999122857097773,70
Angola,1985,national,consumption,5.399788418304395,0.6999122857097773,70
Angola,1986,national,consumption,5.363567845590306,0.6999122857097773,70
Angola,1987,national,consumption,5.389767080017286,0.6999122857097773,70
Angola,1988,national,consumption,5.524329602232258,0.6999122857097773,70
Angola,1989,national,consumption,5.340040512553718,0.6999122857097773,70
Angola,1990,national,consumption,4.98452906385886,0.6999122857097773,70
Angola,1991,national,consumption,4.869343176906171,0.6999122857097773,70
Angola,1992,national,consumption,4.437094933432021,0.6999122857097773,70
Angola,1993,national,consumption,3.2651795648325472,0.6999122857097773,70
Angola,1994,national,consumption,3.203862839083469,0.6999122857097773,70
Angola,1995,national,consumption,3.5678068770648186,0.6999122857097773,70
Angola,1996,national,consumption,3.922903081538879,0.6999122857097773,70
Angola,1997,national,consumption,4.0750276964272665,0.6999122857097773,70
Angola,1998,national,consumption,4.130641393116279,0.6999122857097773,70
Angola,1999,national,consumption,4.085811606053456,0.6999122857097773,70
Angola,2000,national,consumption,4.074863416530871,0.6999122857097773,70
Angola,2001,national,consumption,3.944692251155264,0.699909097426897,70
Angola,2002,national,consumption,4.109161445290485,0.6999050616257827,70
Angola,2003,national,consumption,3.864618884011304,0.6999010258246684,70
Angola,2004,national,consumption,3.899273592230134,0.6998969900235541,70
Angola,2005,national,consumption,4.059480482866213,0.6998929542224398,70
Angola,2006,national,consumption,4.076904012981096,0.6998889184213255,70
Angola,2007,national,consumption,4.161013955225744,0.6998848826202113,70
Angola,2008,national,consumption,4.11533941394254,0.6998808468190969,70
Angola,2009,national,consumption,3.797578792158349,0.6998815159278441,70
Angola,2010,national,consumption,3.806379633963272,0.6998868899464524,70
Angola,2011,national,consumption,3.768568386825536,0.699892263965061,70
Angola,2012,national,consumption,3.863924768936492,0.6998976379836694,70
