entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,0.5547799741690816,0.0494839524224707,5
Angola,1982,national,consumption,0.5354160268863284,0.0494839524224707,5
Angola,1983,national,consumption,0.5383528708997258,0.0494839524224707,5
Angola,1984,national,consumption,0.5506731183306928,0.0494839524224707,5
Angola,1985,national,consumption,0.5500805119898708,0.0494839524224707,5
Angola,1986,national,consumption,0.5463906949748943,0.0494839524224707,5
Angola,1987,national,consumption,0.5490596307129101,0.0494839524224707,5
Angola,1988,national,consumption,0.5627676161709595,0.0494839524224707,5
Angola,1989,national,consumption,0.5439939478433491,0.0494839524224707,5
Angola,1990,national,consumption,0.5077777288793963,0.0494839524224707,5
Angola,1991,national,consumption,0.4960436558453202,0.0494839524224707,5
Angola,1992,national,consumption,0.4520102018175702,0.0494839524224707,5
Angola,1993,national,consumption,0.3326263008145704,0.0494839524224707,5
Angola,1994,national,consumption,0.326379919793555,0.0494839524224707,5
Angola,1995,national,consumption,0.3634551729775135,0.0494839524224707,5
Angola,1996,national,consumption,0.3996290907000318,0.0494839524224707,5
Angola,1997,national,consumption,0.4151261397622511,0.0494839524224707,5
Angola,1998,national,consumption,0.4207915489187728,0.0494839524224707,5
Angola,1999,national,consumption,0.4162247047557085,0.0494839524224707,5
Angola,2000,national,consumption,0.4151094044455093,0.0494839524224707,5
Angola,2001,national,consumption,0.4240633880171006,0.0495204696371076,5
Angola,2002,national,consumption,0.4739428881499749,0.0495666939594327,5
Angola,2003,national,consumption,0.4795746047097244,0.0496129182817579,5
Angola,2004,national,consumption,0.5222721484006225,0.049659142604083,5
Angola,2005,national,consumption,0.5890209235936272,0.0497053669264081,5
Angola,2006,national,consumption,0.6435133129658389,0.0497515912487333,5
Angola,2007,national,consumption,0.7179603264455184,0.0497978155710584,5
Angola,2008,national,consumption,0.7806285513369134,0.0498440398933836,5
Angola,2009,national,consumption,0.7459477898363117,0.0498723989559773,5
Angola,2010,national,consumption,0.7250205918695807,0.0498828927588397,5
Angola,2011,national,consumption,0.6950800241494047,0.0498933865617021,5
Angola,2012,national,consumption,0.6918833406710648,0.0499038803645645,5
Angola,2013,national,consumption,0.6684777173505622,0.0499143741674269,5
Angola,2014,national,consumption,0.643893067090147,0.0499248679702893,5
Angola,2015,national,consumption,0.5960660051656053,0.0499353617731517,5
Angola,2016,national,consumption,0.5457713532212312,0.0499458555760141,5
Angola,2017,national,consumption,0.4932946182493979,0.0499563493788764,5
Angola,2018,national,consumption,0.432359536323725,0.0499668431817388,5
Angola,2019,national,consumption,0.4107278405912289,0.0499686271282254,5
Albania,1981,national,consumption,2.8944917309927924,0.0495074295819653,5
Albania,1982,national,consumption,2.91752725605326,0.0495074295819653,5
Albania,1983,national,consumption,2.887861775533165,0.0495074295819653,5
Albania,1984,national,consumption,2.792345828082443,0.0495074295819653,5
Albania,1985,national,consumption,2.7842314010112927,0.0495074295819653,5
Albania,1986,national,consumption,2.884871775700225,0.0495074295819653,5
Albania,1987,national,consumption,2.8055523306720085,0.0495074295819653,5
Albania,1988,national,consumption,2.714020559301804,0.0495074295819653,5
Albania,1989,national,consumption,2.901928955829568,0.0495074295819653,5
Albania,1990,national,consumption,2.5772638924209894,0.0495074295819653,5
Albania,1991,national,consumption,1.8667941726971216,0.0495074295819653,5
Albania,1992,national,consumption,1.7431647725552817,0.0495074295819653,5
Albania,1993,national,consumption,1.921489646094502,0.0495074295819653,5
Albania,1994,national,consumption,2.0938426875294667,0.0495074295819653,5
Albania,1995,national,consumption,2.3874935699861046,0.0495074295819653,5
Albania,1996,national,consumption,2.620994735909033,0.0495074295819653,5
Albania,1997,national,consumption,2.146591606860732,0.0494890674817486,5
Albania,1998,national,consumption,2.0284444865722757,0.049470705381532,5
Albania,1999,national,consumption,2.085935175930702,0.0494523432813153,5
Albania,2000,national,consumption,2.211535692104168,0.0494339811810986,5
Albania,2001,national,consumption,2.302946094499615,0.049415619080882,5
Albania,2002,national,consumption,2.4553368306181937,0.0493972569806653,5
Albania,2003,national,consumption,2.5911029655041737,0.0493690443099687,5
Albania,2004,national,consumption,2.6410041208349138,0.0493408316392721,5
Albania,2005,national,consumption,2.7367087218434385,0.0493126189685755,5
Albania,2006,national,consumption,2.842419232383393,0.0493845659617584,5
Albania,2007,national,consumption,3.0034020072739143,0.0494565129549412,5
Albania,2008,national,consumption,3.15893785814091,0.0495284599481241,5
Albania,2009,national,consumption,3.131386640890243,0.0496174571538643,5
Albania,2010,national,consumption,3.126331078806519,0.0497064543596044,5
Albania,2011,national,consumption,3.115567969418439,0.0497954515653446,5
Albania,2012,national,consumption,3.0498123578250973,0.0498844487710848,5
Albania,2013,national,consumption,2.7385344119379957,0.0498819596371762,5
Albania,2014,national,consumption,2.4388228979319684,0.0498794705032677,5
Albania,2015,national,consumption,3.275822631463285,0.0497597499049254,5
Albania,2016,national,consumption,3.091236776850307,0.0499538947911972,5
Albania,2017,national,consumption,3.331589948126694,0.0498811561787107,5
Albania,2018,national,consumption,3.633050098132766,0.0496248369863387,5
Albania,2019,national,consumption,4.568491523062973,0.0498873849197341,5
United Arab Emirates,1981,national,income,54.01688228750538,0.05,5
United Arab Emirates,1982,national,income,47.43653314041635,0.05,5
United Arab Emirates,1983,national,income,42.84442800551799,0.05,5
United Arab Emirates,1984,national,income,42.30914231607977,0.05,5
United Arab Emirates,1985,national,income,38.6328894524365,0.05,5
United Arab Emirates,1986,national,income,31.03193840876884,0.05,5
United Arab Emirates,1987,national,income,30.258460170618434,0.05,5
United Arab Emirates,1988,national,income,27.77198389562948,0.05,5
United Arab Emirates,1989,national,income,29.415729062322665,0.05,5
United Arab Emirates,1990,national,income,32.85082992722344,0.05,5
United Arab Emirates,1991,national,income,31.27378130965744,0.05,5
United Arab Emirates,1992,national,income,30.49782015898541,0.05,5
United Arab Emirates,1993,national,income,29.173680729597702,0.05,5
United Arab Emirates,1994,national,income,29.537600332210005,0.05,5
United Arab Emirates,1995,national,income,29.937819374104013,0.05,5
United Arab Emirates,1996,national,income,30.1266485476493,0.05,5
United Arab Emirates,1997,national,income,30.98063807114279,0.05,5
United Arab Emirates,1998,national,income,29.50437620058157,0.05,5
United Arab Emirates,1999,national,income,28.79642213959964,0.05,5
United Arab Emirates,2000,national,income,30.210084491190667,0.05,5
United Arab Emirates,2001,national,income,48.6962272347438,0.05,5
United Arab Emirates,2002,national,income,49.10033828637852,0.05,5
United Arab Emirates,2003,national,income,46.93444436140027,0.05,5
United Arab Emirates,2004,national,income,47.71111303370719,0.05,5
United Arab Emirates,2005,national,income,43.43640185875698,0.05,5
United Arab Emirates,2006,national,income,43.33435833490919,0.05,5
United Arab Emirates,2007,national,income,41.81216763943909,0.05,5
United Arab Emirates,2008,national,income,40.71622656615108,0.05,5
United Arab Emirates,2009,national,income,26.2457436473287,0.05,5
United Arab Emirates,2010,national,income,17.681283853364263,0.05,5
United Arab Emirates,2011,national,income,18.73941530838955,0.05,5
United Arab Emirates,2012,national,income,16.35732534559321,0.05,5
United Arab Emirates,2013,national,income,17.103987808052786,0.05,5
United Arab Emirates,2014,national,income,21.40949085880427,0.0500021240234375,5
United Arab Emirates,2015,national,income,20.331901513199043,0.0500057861328125,5
United Arab Emirates,2016,national,income,23.563009447465483,0.0500094482421875,5
United Arab Emirates,2017,national,income,28.79223794818719,0.0500131103515625,5
United Arab Emirates,2018,national,income,33.6064655588428,0.0500167724609375,5
United Arab Emirates,2019,national,income,37.56068023258334,0.0500167724609375,5
Argentina,1981,urban,income,4.466857373764828,0.0499953459654904,5
Argentina,1982,urban,income,4.483368199302302,0.0499739194700433,5
Argentina,1983,urban,income,4.726414295657109,0.0499524929745962,5
Argentina,1984,urban,income,4.846703117395478,0.0499310664791491,5
Argentina,1985,urban,income,4.636857983660675,0.049909639983702,5
Argentina,1986,urban,income,4.964450388218865,0.049888213488255,5
Argentina,1987,urban,income,3.934339583640393,0.0498203211775224,5
Argentina,1988,urban,income,3.6029179297999145,0.0497496305440033,5
Argentina,1989,urban,income,3.173588645864553,0.0496789399104843,5
Argentina,1990,urban,income,2.891527811499124,0.0496082492769652,5
Argentina,1991,urban,income,2.9404694698681864,0.0495375586434461,5
Argentina,1992,urban,income,2.8982950106051173,0.049983485057993,5
Argentina,1993,urban,income,2.68473319590806,0.0499532028801742,5
Argentina,1994,urban,income,2.698126197069194,0.0465108702142015,5
Argentina,1995,urban,income,1.920612745433358,0.0493269624818038,5
Argentina,1996,urban,income,1.756965677861933,0.0479297206903953,5
Argentina,1997,urban,income,1.9058092802997832,0.0482075694007431,5
Argentina,1998,urban,income,1.8064187501407667,0.0495044075826759,5
Argentina,1999,urban,income,1.7636730715606872,0.0486874102349749,5
Argentina,2000,urban,income,1.5223558825791144,0.0498826136031183,5
Argentina,2001,urban,income,0.943110237886768,0.0497864441162429,5
Argentina,2002,urban,income,0.8844244610581934,0.0474024291928075,5
Argentina,2003,urban,income,1.4614246226358365,0.0499672991922367,5
Argentina,2004,urban,income,1.760906171603593,0.0499562944471997,5
Argentina,2005,urban,income,2.075075252940614,0.0499693578440733,5
Argentina,2006,urban,income,2.3069571831047195,0.0499325845885904,5
Argentina,2007,urban,income,2.6149048833172155,0.0499028145506628,5
Argentina,2008,urban,income,2.670788942635532,0.0499335149098509,5
Argentina,2009,urban,income,2.8856170235357816,0.0499920168858244,5
Argentina,2010,urban,income,3.21733663235196,0.0499055190013133,5
Argentina,2011,urban,income,3.738955789114845,0.0499632885327653,5
Argentina,2012,urban,income,3.759840720815732,0.0499739585374316,5
Argentina,2013,urban,income,3.913364297167246,0.0499257115610608,5
Argentina,2014,urban,income,3.723118420611823,0.0498247810720628,5
Argentina,2015,urban,income,3.80893370796812,0.0498901070480987,5
Argentina,2016,urban,income,3.730703905050592,0.0499554330241346,5
Argentina,2017,urban,income,3.9664788447354913,0.0499878777657141,5
Argentina,2018,urban,income,3.551832704525704,0.0498410148310681,5
Argentina,2019,urban,income,3.252775068447352,0.0498350051977361,5
Armenia,1981,national,income,2.0921168223889137,0.0500167724609375,5
Armenia,1982,national,income,2.1493060233360763,0.0500167724609375,5
Armenia,1983,national,income,2.1615765032327854,0.0500167724609375,5
Armenia,1984,national,income,2.230817068364216,0.0500167724609375,5
Armenia,1985,national,income,2.2974282449463512,0.0500167724609375,5
Armenia,1986,national,income,2.2774887151141985,0.0500167724609375,5
Armenia,1987,national,income,2.1449237090872515,0.0500167724609375,5
Armenia,1988,national,income,2.0379952414159286,0.0500167724609375,5
Armenia,1989,national,income,2.306192873444,0.0500167724609375,5
