entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,4.116858845667182,0.5799635530938545,58
Angola,1982,national,consumption,3.9731646941660688,0.5799635530938545,58
Angola,1983,national,consumption,3.994958148900999,0.5799635530938545,58
Angola,1984,national,consumption,4.086383077662985,0.5799635530938545,58
Angola,1985,national,consumption,4.081985520487521,0.5799635530938545,58
Angola,1986,national,consumption,4.054604474804049,0.5799635530938545,58
Angola,1987,national,consumption,4.0744098611070125,0.5799635530938545,58
Angola,1988,national,consumption,4.1761327851793375,0.5799635530938545,58
Angola,1989,national,consumption,4.036818920009812,0.5799635530938545,58
Angola,1990,national,consumption,3.76806902213962,0.5799635530938545,58
Angola,1991,national,consumption,3.680993920990929,0.5799635530938545,58
Angola,1992,national,consumption,3.3542346233235394,0.5799635530938545,58
Angola,1993,national,consumption,2.468321843918378,0.5799635530938545,58
Angola,1994,national,consumption,2.42196928946958,0.5799635530938545,58
Angola,1995,national,consumption,2.697093827362888,0.5799635530938545,58
Angola,1996,national,consumption,2.9655298201750555,0.5799635530938545,58
Angola,1997,national,consumption,3.0805288585038824,0.5799635530938545,58
Angola,1998,national,consumption,3.1225701918005337,0.5799635530938545,58
Angola,1999,national,consumption,3.088680985872267,0.5799635530938545,58
Angola,2000,national,consumption,3.080404670645684,0.5799635530938545,58
Angola,2001,national,consumption,2.988208723431559,0.5799352165372899,58
Angola,2002,national,consumption,3.121795604432668,0.5798993474783473,58
Angola,2003,national,consumption,2.945467556525012,0.5798634784194046,58
Angola,2004,national,consumption,2.9826091863420485,0.5798276093604618,58
Angola,2005,national,consumption,3.1178089902038635,0.5797917403015194,58
Angola,2006,national,consumption,3.145710924888166,0.5797558712425768,58
Angola,2007,national,consumption,3.2277022193035245,0.5797200021836342,58
Angola,2008,national,consumption,3.2119856194128253,0.5796841331246915,58
Angola,2009,national,consumption,2.966876249318955,0.5796809500180207,58
Angola,2010,national,consumption,2.958810993456344,0.5797104528636214,58
Angola,2011,national,consumption,2.914423807540993,0.5797399557092224,58
Angola,2012,national,consumption,2.9744609992342284,0.5797694585548233,58
Angola,2013,national,consumption,2.9600741320620862,0.5797989614004243,58
Angola,2014,national,consumption,2.942722481620534,0.5798284642460251,58
Angola,2015,national,consumption,2.817933184907589,0.5798579670916261,58
Angola,2016,national,consumption,2.6848679539211666,0.579887469937227,58
Angola,2017,national,consumption,2.5208669920359776,0.5799169727828279,58
Angola,2018,national,consumption,2.3010990235006807,0.5799464756284287,58
Angola,2019,national,consumption,2.201732253436147,0.5799514911121809,58
Albania,1981,national,consumption,7.029271621991251,0.5789384767794568,58
Albania,1982,national,consumption,7.08521338229114,0.5789384767794568,58
Albania,1983,national,consumption,7.013170778700382,0.5789384767794568,58
Albania,1984,national,consumption,6.781210351357004,0.5789384767794568,58
Albania,1985,national,consumption,6.761504469550808,0.5789384767794568,58
Albania,1986,national,consumption,7.005909565703849,0.5789384767794568,58
Albania,1987,national,consumption,6.813282335838625,0.5789384767794568,58
Albania,1988,national,consumption,6.590997477977765,0.5789384767794568,58
Albania,1989,national,consumption,7.047332918533142,0.5789384767794568,58
Albania,1990,national,consumption,6.25888398553614,0.5789384767794568,58
Albania,1991,national,consumption,4.533508650839253,0.5789384767794568,58
Albania,1992,national,consumption,4.233274718658432,0.5789384767794568,58
Albania,1993,national,consumption,4.666336578757263,0.5789384767794568,58
Albania,1994,national,consumption,5.0848958477820645,0.5789384767794568,58
Albania,1995,national,consumption,5.798026858910275,0.5789384767794568,58
Albania,1996,national,consumption,6.365084315578476,0.5789384767794568,58
Albania,1997,national,consumption,5.245451868926347,0.5789661603313562,58
Albania,1998,national,consumption,4.987900720405022,0.5789938438832557,58
Albania,1999,national,consumption,5.161819667614433,0.5790215274351552,58
Albania,2000,national,consumption,5.507695294075813,0.5790492109870548,58
Albania,2001,national,consumption,5.7724567670159646,0.5790768945389542,58
Albania,2002,national,consumption,6.194645331718308,0.5791045780908537,58
Albania,2003,national,consumption,6.610356278290408,0.5793649660312871,58
Albania,2004,national,consumption,6.812958733518838,0.5796253539717205,58
Albania,2005,national,consumption,7.138610953138662,0.579885741912154,58
Albania,2006,national,consumption,7.242570164011567,0.5798183880510694,58
Albania,2007,national,consumption,7.477553317283584,0.579751034189985,58
Albania,2008,national,consumption,7.686804028401905,0.5796836803289004,58
Albania,2009,national,consumption,7.65348644124994,0.5797118733153357,58
Albania,2010,national,consumption,7.676376745344278,0.5797400663017709,58
Albania,2011,national,consumption,7.686759016150574,0.5797682592882062,58
Albania,2012,national,consumption,7.56232978470547,0.5797964522746415,58
Albania,2013,national,consumption,7.669695204453346,0.5798721089660345,58
Albania,2014,national,consumption,7.87366049640848,0.5799477656574274,58
Albania,2015,national,consumption,9.321110958858664,0.5799285728352689,58
