entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,0.6941997215811885,0.0697240283544997,7
Angola,1982,national,consumption,0.6699694907900835,0.0697240283544997,7
Angola,1983,national,consumption,0.6736443824432679,0.0697240283544997,7
Angola,1984,national,consumption,0.6890607866658579,0.0697240283544997,7
Angola,1985,national,consumption,0.6883192545703242,0.0697240283544997,7
Angola,1986,national,consumption,0.6837021629957434,0.0697240283544997,7
Angola,1987,national,consumption,0.6870418193144913,0.0697240283544997,7
Angola,1988,national,consumption,0.7041947089851567,0.0697240283544997,7
Angola,1989,national,consumption,0.680703098017035,0.0697240283544997,7
Angola,1990,national,consumption,0.635385512141383,0.0697240283544997,7
Angola,1991,national,consumption,0.6207025916818453,0.0697240283544997,7
Angola,1992,national,consumption,0.5656032496911667,0.0697240283544997,7
Angola,1993,national,consumption,0.4162174126092027,0.0697240283544997,7
Angola,1994,national,consumption,0.4084012761811106,0.0697240283544997,7
Angola,1995,national,consumption,0.4547937770575245,0.0697240283544997,7
Angola,1996,national,consumption,0.5000584311198567,0.0697240283544997,7
Angola,1997,national,consumption,0.5194499874939589,0.0697240283544997,7
Angola,1998,national,consumption,0.526539150120983,0.0697240283544997,7
Angola,1999,national,consumption,0.5208246288799231,0.0697240283544997,7
Angola,2000,national,consumption,0.5194290464853363,0.0697240283544997,7
Angola,2001,national,consumption,0.526077489703547,0.0697464897098729,7
Angola,2002,national,consumption,0.5816988322572639,0.0697749218052821,7
Angola,2003,national,consumption,0.5824820395768212,0.0698033539006912,7
Angola,2004,national,consumption,0.6278774014827513,0.0698317859961003,7
Angola,2005,national,consumption,0.701058809482262,0.0698602180915094,7
Angola,2006,national,consumption,0.7584342868933075,0.0698886501869185,7
Angola,2007,national,consumption,0.8380800318145472,0.0699170822823277,7
Angola,2008,national,consumption,0.9026910874746038,0.0699455143777368,7
Angola,2009,national,consumption,0.8590367774502865,0.0699595917299599,7
Angola,2010,national,consumption,0.8358422749607209,0.0699593143389969,7
Angola,2011,national,consumption,0.8022622410221607,0.069959036948034,7
Angola,2012,national,consumption,0.7994571599368981,0.069958759557071,7
Angola,2013,national,consumption,0.7734510788461909,0.0699584821661081,7
Angola,2014,national,consumption,0.7461079964295434,0.0699582047751452,7
Angola,2015,national,consumption,0.6918182464126588,0.0699579273841822,7
Angola,2016,national,consumption,0.634705338479726,0.0699576499932193,7
Angola,2017,national,consumption,0.574811467496654,0.0699573726022563,7
Angola,2018,national,consumption,0.5049104434830445,0.0699570952112934,7
Angola,2019,national,consumption,0.4798387315135597,0.0699570480548297,7
Albania,1981,national,consumption,3.133329185866702,0.0693493506247396,7
Albania,1982,national,consumption,3.158265475098722,0.0693493506247396,7
Albania,1983,national,consumption,3.1261521631375606,0.0693493506247396,7
Albania,1984,national,consumption,3.022754767781933,0.0693493506247396,7
Albania,1985,national,consumption,3.013970783051079,0.0693493506247396,7
Albania,1986,national,consumption,3.1229154450492094,0.0693493506247396,7
Albania,1987,national,consumption,3.0370509979504385,0.0693493506247396,7
Albania,1988,national,consumption,2.9379665308581897,0.0693493506247396,7
Albania,1989,national,consumption,3.141380089378846,0.0693493506247396,7
Albania,1990,national,consumption,2.7899254599125385,0.0693493506247396,7
Albania,1991,national,consumption,2.020831706888832,0.0693493506247396,7
Albania,1992,national,consumption,1.887001092156776,0.0693493506247396,7
Albania,1993,national,consumption,2.0800403483562677,0.0693493506247396,7
Albania,1994,national,consumption,2.26661500988271,0.0693493506247396,7
Albania,1995,national,consumption,2.5844963396529304,0.0693493506247396,7
Albania,1996,national,consumption,2.8372647308306345,0.0693493506247396,7
Albania,1997,national,consumption,2.31936187134394,0.0693403815683742,7
Albania,1998,national,consumption,2.187525383714652,0.0693314125120088,7
Albania,1999,national,consumption,2.245157390863325,0.0693224434556434,7
Albania,2000,national,consumption,2.375640173097204,0.0693134743992779,7
Albania,2001,national,consumption,2.468854518264893,0.0693045053429125,7
Albania,2002,national,consumption,2.6268282716178675,0.0692955362865471,7
Albania,2003,national,consumption,2.783052501898034,0.0692866318946075,7
Albania,2004,national,consumption,2.8479429217683365,0.0692777275026679,7
Albania,2005,national,consumption,2.962959344840217,0.0692688231107284,7
Albania,2006,national,consumption,3.085067230736655,0.069466935974725,7
Albania,2007,national,consumption,3.267603183722384,0.0696650488387217,7
Albania,2008,national,consumption,3.444755651720837,0.0698631617027184,7
Albania,2009,national,consumption,3.4122632189952657,0.0698586421109844,7
Albania,2010,national,consumption,3.404195244407388,0.0698541225192503,7
Albania,2011,national,consumption,3.389803088298149,0.0698496029275163,7
Albania,2012,national,consumption,3.3155150296429,0.0698450833357823,7
Albania,2013,national,consumption,2.9854855006400216,0.0698118447559759,7
Albania,2014,national,consumption,2.668676458870744,0.0697786061761696,7
Albania,2015,national,consumption,3.569002779844187,0.0697392587833519,7
Albania,2016,national,consumption,3.503413034534498,0.0699339631418972,7
Albania,2017,national,consumption,3.666564584398173,0.0699303941773264,7
Albania,2018,national,consumption,4.006936972083278,0.0698251790075968,7
Albania,2019,national,consumption,4.9530252722272605,0.0698070765868274,7
United Arab Emirates,1981,national,income,61.155511624224616,0.07,7
United Arab Emirates,1982,national,income,53.705532993204216,0.07,7
United Arab Emirates,1983,national,income,48.50655580192159,0.07,7
United Arab Emirates,1984,national,income,47.90052915217006,0.07,7
United Arab Emirates,1985,national,income,43.738439168162806,0.07,7
United Arab Emirates,1986,national,income,35.13298046301089,0.07,7
United Arab Emirates,1987,national,income,34.25728280366572,0.07,7
United Arab Emirates,1988,national,income,31.442204955797788,0.07,7
United Arab Emirates,1989,national,income,33.30318012489266,0.07,7
United Arab Emirates,1990,national,income,37.19224854160903,0.07,7
United Arab Emirates,1991,national,income,35.40678423898242,0.07,7
United Arab Emirates,1992,national,income,34.52827553651244,0.07,7
United Arab Emirates,1993,national,income,33.02914376813296,0.07,7
United Arab Emirates,1994,national,income,33.441157356206844,0.07,7
United Arab Emirates,1995,national,income,33.89426755495015,0.07,7
United Arab Emirates,1996,national,income,34.10805154670808,0.07,7
United Arab Emirates,1997,national,income,35.07490050242896,0.07,7
United Arab Emirates,1998,national,income,33.403542472082414,0.07,7
United Arab Emirates,1999,national,income,32.60202837181728,0.0699999999999999,7
United Arab Emirates,2000,national,income,34.202514011016255,0.07,7
United Arab Emirates,2001,national,income,55.13170261955506,0.07,7
United Arab Emirates,2002,national,income,55.58921917862239,0.07,7
United Arab Emirates,2003,national,income,53.13709040893805,0.07,7
United Arab Emirates,2004,national,income,54.0164001359347,0.07,7
United Arab Emirates,2005,national,income,49.17676226941645,0.07,7
United Arab Emirates,2006,national,income,49.061233130292216,0.07,7
United Arab Emirates,2007,national,income,47.33787652715407,0.07,7
United Arab Emirates,2008,national,income,46.09710078800274,0.07,7
United Arab Emirates,2009,national,income,29.71426362905617,0.07,7
United Arab Emirates,2010,national,income,20.01796317066878,0.07,7
United Arab Emirates,2011,national,income,21.215932541676416,0.07,7
United Arab Emirates,2012,national,income,18.519036233696845,0.07,7
United Arab Emirates,2013,national,income,19.364374264486543,0.07,7
United Arab Emirates,2014,national,income,23.92795096831232,0.0699886347741539,7
United Arab Emirates,2015,national,income,22.33707228701424,0.0699690395571779,7
United Arab Emirates,2016,national,income,25.557343321894464,0.0699494443402019,7
United Arab Emirates,2017,national,income,30.92058437396707,0.0699298491232259,7
United Arab Emirates,2018,national,income,35.80583444733472,0.06991025390625,7
United Arab Emirates,2019,national,income,40.01883196500794,0.06991025390625,7
Argentina,1981,urban,income,5.146188226523198,0.0698633419054254,7
Argentina,1982,urban,income,5.197494064120641,0.0698164299046009,7
Argentina,1983,urban,income,5.5115189259480815,0.0697695179037764,7
Argentina,1984,urban,income,5.683199867152699,0.0697226059029519,7
Argentina,1985,urban,income,5.465703893031681,0.0696756939021273,7
Argentina,1986,urban,income,5.880964306043887,0.0696287819013028,7
Argentina,1987,urban,income,4.479094295221369,0.0699126627094452,7
Argentina,1988,urban,income,4.165340758415432,0.0698764288705826,7
Argentina,1989,urban,income,3.70949515335496,0.06984019503172,7
Argentina,1990,urban,income,3.4310160560548737,0.0698039611928574,7
Argentina,1991,urban,income,3.547232894584261,0.0697677273539949,7
Argentina,1992,urban,income,3.4613396668307166,0.0687643700583082,7
Argentina,1993,urban,income,3.19745665479889,0.0692481618137025,7
Argentina,1994,urban,income,3.237751436483033,0.0678836438384683,7
Argentina,1995,urban,income,2.400765931791698,0.0662937160063234,7
Argentina,1996,urban,income,2.342620842885984,0.0695437876918755,7
Argentina,1997,urban,income,2.382261600374729,0.0670887197967564,7
Argentina,1998,urban,income,2.303838502371644,0.0699286337706524,7
Argentina,1999,urban,income,2.267579558585113,0.0699435610150129,7
Argentina,2000,urban,income,1.937543833757184,0.0689101554451581,7
Argentina,2001,urban,income,1.34730033983824,0.0692755729274059,7
Argentina,2002,urban,income,1.061309353269832,0.064460733322851,7
Argentina,2003,urban,income,1.7596491277154025,0.0699899044397788,7
Argentina,2004,urban,income,2.1422894427489045,0.0699810877314536,7
Argentina,2005,urban,income,2.408052875792559,0.0699627834270276,7
Argentina,2006,urban,income,2.765859390069586,0.0697301800558965,7
Argentina,2007,urban,income,3.1378857284693384,0.0687696760941446,7
Argentina,2008,urban,income,3.2158679488135067,0.0699818490703467,7
Argentina,2009,urban,income,3.428164085756714,0.0699800725662837,7
Argentina,2010,urban,income,3.758848347932764,0.0699900964482919,7
Argentina,2011,urban,income,4.284353739790048,0.0698082084431853,7
Argentina,2012,urban,income,4.37442351139326,0.0699654419223135,7
Argentina,2013,urban,income,4.449748116089512,0.0699818367942179,7
Argentina,2014,urban,income,4.2478289451392826,0.0699304537577412,7
Argentina,2015,urban,income,4.369437155235556,0.0699323660736493,7
Argentina,2016,urban,income,4.303016519840188,0.0699342783895575,7
Argentina,2017,urban,income,4.588562790251412,0.0697169140244618,7
Argentina,2018,urban,income,4.119106634431311,0.0699725230786371,7
Argentina,2019,urban,income,3.7803376239151594,0.0698944992847559,7
Armenia,1981,national,income,2.317284528355524,0.06991025390625,7
Armenia,1982,national,income,2.3806288163635663,0.06991025390625,7
Armenia,1983,national,income,2.3942199279668244,0.06991025390625,7
Armenia,1984,national,income,2.4709126291566386,0.06991025390625,7
Armenia,1985,national,income,2.544692949288612,0.06991025390625,7
Armenia,1986,national,income,2.522607392933317,0.06991025390625,7
Armenia,1987,national,income,2.375774847933831,0.06991025390625,7
Armenia,1988,national,income,2.257338018248295,0.06991025390625,7
Armenia,1989,national,income,2.5544008861480814,0.06991025390625,7
Armenia,1990,national,income,2.34665103735542,0.06991025390625,7
Armenia,1991,national,income,2.0915502747552,0.06991025390625,7
Armenia,1992,national,income,1.2393553026170707,0.06991025390625,7
Armenia,1993,national,income,1.1570810713130346,0.06991025390625,7
Armenia,1994,national,income,1.2384737010451674,0.06991025390625,7
Armenia,1995,national,income,1.3860001696942952,0.06991025390625,7
Armenia,1996,national,income,1.4650855529608882,0.06991025390625,7
Armenia,1997,national,income,1.600200692354128,0.06991025390625,7
Armenia,1998,national,consumption,1.5173528546935928,0.0697967457404262,7
Armenia,1999,national,consumption,1.5384136849490997,0.0697967457404262,7
Armenia,2000,national,consumption,1.548768966187028,0.0697098542512178,7
Armenia,2001,national,consumption,1.5341645070263137,0.0696229627620093,7
Armenia,2002,national,consumption,1.696533068341895,0.0697662283448131,7
Armenia,2003,national,consumption,1.8560290544117195,0.0698835274542429,7
Armenia,2004,national,consumption,2.038729853867319,0.0699452785183106,7
Armenia,2005,national,consumption,2.414706949015629,0.0699393537073661,7
Armenia,2006,national,consumption,2.5545047201691067,0.0699118645699614,7
Armenia,2007,national,consumption,2.668281580000572,0.0698558739493945,7
Armenia,2008,national,consumption,3.0016318908067907,0.069813758244784,7
Armenia,2009,national,consumption,2.7450155074990965,0.0699586743129557,7
Armenia,2010,national,consumption,2.66726087645979,0.0698323568363412,7
Armenia,2011,national,consumption,2.746531033380761,0.069869001428867,7
Armenia,2012,national,consumption,2.7607542925969915,0.0699357275615527,7
Armenia,2013,national,consumption,2.780354163152539,0.0699202063933633,7
Armenia,2014,national,consumption,2.829180292731498,0.0697296950009044,7
Armenia,2015,national,consumption,2.89423309563497,0.0697940051559685,7
Armenia,2016,national,consumption,2.93537110258233,0.0699634968188473,7
Armenia,2017,national,consumption,3.06529003243556,0.0698981034313062,7
Armenia,2018,national,consumption,2.928738426316893,0.0697149910404215,7
Armenia,2019,national,consumption,2.9034062202562563,0.0698739212482736,7
Australia,1981,national,income,12.055016126852903,0.0674494770886346,7
Australia,1982,national,income,12.278752899630248,0.0673713270215795,7
