entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,4.67487842168603,0.6397257516623287,64
Angola,1982,national,consumption,4.5117072483818905,0.6397257516623287,64
Angola,1983,national,consumption,4.536454696641269,0.6397257516623287,64
Angola,1984,national,consumption,4.64027181612386,0.6397257516623287,64
Angola,1985,national,consumption,4.635278192121098,0.6397257516623287,64
Angola,1986,national,consumption,4.604185782974357,0.6397257516623287,64
Angola,1987,national,consumption,4.626675690093308,0.6397257516623287,64
Angola,1988,national,consumption,4.742186646519953,0.6397257516623287,64
Angola,1989,national,consumption,4.583989485398402,0.6397257516623287,64
Angola,1990,national,consumption,4.278811886291267,0.6397257516623287,64
Angola,1991,national,consumption,4.179934191746417,0.6397257516623287,64
Angola,1992,national,consumption,3.808884309538711,0.6397257516623287,64
Angola,1993,national,consumption,2.8028904945465176,0.6397257516623287,64
Angola,1994,national,consumption,2.750255083737917,0.6397257516623287,64
Angola,1995,national,consumption,3.0626713733630537,0.6397257516623287,64
Angola,1996,national,consumption,3.367492519155362,0.6397257516623287,64
Angola,1997,national,consumption,3.498079100564119,0.6397257516623287,64
Angola,1998,national,consumption,3.5458189258083768,0.6397257516623287,64
Angola,1999,national,consumption,3.507336207925332,0.6397257516623287,64
Angola,2000,national,consumption,3.497938079664377,0.6397257516623287,64
Angola,2001,national,consumption,3.3896700248190297,0.639749104439987,64
Angola,2002,national,consumption,3.5360325352727315,0.6397786649180355,64
Angola,2003,national,consumption,3.3308881821776937,0.639808225396084,64
Angola,2004,national,consumption,3.366760265221641,0.6398377858741323,64
Angola,2005,national,consumption,3.512169353329689,0.6398673463521808,64
Angola,2006,national,consumption,3.5353684628778037,0.6398969068302292,64
Angola,2007,national,consumption,3.617870193752312,0.6399264673082776,64
Angola,2008,national,consumption,3.5891880542542527,0.6399560277863261,64
Angola,2009,national,consumption,3.3157857834822297,0.639970447123753,64
Angola,2010,national,consumption,3.3193820917549863,0.6399697253205581,64
Angola,2011,national,consumption,3.2823056301230187,0.6399690035173633,64
Angola,2012,national,consumption,3.3616077860556373,0.6399682817141684,64
Angola,2013,national,consumption,3.3587322179413865,0.6399675599109735,64
Angola,2014,national,consumption,3.3528325133768693,0.6399668381077788,64
Angola,2015,national,consumption,3.224344810459759,0.6399661163045839,64
Angola,2016,national,consumption,3.086865997601782,0.6399653945013891,64
Angola,2017,national,consumption,2.9110796355261708,0.6399646726981942,64
Angola,2018,national,consumption,2.6692563029389498,0.6399639508949994,64
Angola,2019,national,consumption,2.555967565167789,0.6399638281884563,64
Albania,1981,national,consumption,7.794983429253151,0.6369736060638195,64
Albania,1982,national,consumption,7.857019030947164,0.6369736060638195,64
Albania,1983,national,consumption,7.777128690754119,0.6369736060638195,64
Albania,1984,national,consumption,7.519900376837873,0.6369736060638195,64
Albania,1985,national,consumption,7.498047896182899,0.6369736060638195,64
Albania,1986,national,consumption,7.769076500139208,0.6369736060638195,64
Albania,1987,national,consumption,7.555466023041582,0.6369736060638195,64
Albania,1988,national,consumption,7.308967256629072,0.6369736060638195,64
Albania,1989,national,consumption,7.815012176871098,0.6369736060638195,64
Albania,1990,national,consumption,6.940676015454856,0.6369736060638195,64
Albania,1991,national,consumption,5.02735229338841,0.6369736060638195,64
Albania,1992,national,consumption,4.69441331306401,0.6369736060638195,64
Albania,1993,national,consumption,5.174649417861971,0.6369736060638195,64
Albania,1994,national,consumption,5.638803137004269,0.6369736060638195,64
Albania,1995,national,consumption,6.429616853355754,0.6369736060638195,64
Albania,1996,national,consumption,7.058444947625771,0.6369736060638195,64
Albania,1997,national,consumption,5.802720340461232,0.637436688792231,64
Albania,1998,national,consumption,5.504328673753585,0.6378997715206426,64
Albania,1999,national,consumption,5.682260178169865,0.6383628542490541,64
Albania,2000,national,consumption,6.048027700356196,0.6388259369774657,64
Albania,2001,national,consumption,6.32301084933052,0.6392890197058774,64
Albania,2002,national,consumption,6.768505591730227,0.6397521024342889,64
Albania,2003,national,consumption,7.202766904467217,0.6397105475305701,64
Albania,2004,national,consumption,7.403216887931145,0.6396689926268514,64
Albania,2005,national,consumption,7.736072627349328,0.6396274377231326,64
Albania,2006,national,consumption,7.883784176904938,0.6396445645492136,64
Albania,2007,national,consumption,8.17616921508883,0.6396616913752946,64
Albania,2008,national,consumption,8.443019635998077,0.6396788182013756,64
Albania,2009,national,consumption,8.372207683755096,0.6397452138625617,64
Albania,2010,national,consumption,8.361643758900998,0.6398116095237476,64
Albania,2011,national,consumption,8.335940691436658,0.6398780051849335,64
Albania,2012,national,consumption,8.163173567193645,0.6399444008461196,64
Albania,2013,national,consumption,8.390101822795021,0.639957551138667,64
Albania,2014,national,consumption,8.729882351297086,0.6399707014312146,64
Albania,2015,national,consumption,10.281643168185065,0.6399953700293928,64
Albania,2016,national,consumption,10.70604062966996,0.6398873899152412,64
Albania,2017,national,consumption,10.586413088039968,0.6398774974818409,64
Albania,2018,national,consumption,11.617314200991853,0.6398658079917994,64
Albania,2019,national,consumption,13.336728582380612,0.6399230744853874,64
United Arab Emirates,1981,national,income,261.96998088860386,0.64,64
United Arab Emirates,1982,national,income,230.056736967416,0.64,64
United Arab Emirates,1983,national,income,207.7860385582624,0.64,64
United Arab Emirates,1984,national,income,205.19002087094557,0.64,64
United Arab Emirates,1985,national,income,187.36100424417387,0.64,64
United Arab Emirates,1986,national,income,150.49806593080478,0.64,64
United Arab Emirates,1987,national,income,146.7468668484971,0.64,64
United Arab Emirates,1988,national,income,134.68800460665506,0.64,64
United Arab Emirates,1989,national,income,142.65980660019503,0.64,64
United Arab Emirates,1990,national,income,159.3192891512018,0.64,64
United Arab Emirates,1991,national,income,151.67095072979447,0.64,64
United Arab Emirates,1992,national,income,147.90771006866376,0.64,64
United Arab Emirates,1993,national,income,141.4859255020491,0.64,64
United Arab Emirates,1994,national,income,143.25085541477353,0.64,64
United Arab Emirates,1995,national,income,145.19182961239915,0.64,64
United Arab Emirates,1996,national,income,146.10760951101636,0.64,64
United Arab Emirates,1997,national,income,150.2492705931556,0.64,64
United Arab Emirates,1998,national,income,143.08972569459797,0.64,64
United Arab Emirates,1999,national,income,139.65630443865953,0.64,64
United Arab Emirates,2000,national,income,146.51225545890017,0.64,64
United Arab Emirates,2001,national,income,236.1659758542516,0.64,64
United Arab Emirates,2002,national,income,238.1258254418333,0.64,64
United Arab Emirates,2003,national,income,227.62171698342016,0.64,64
United Arab Emirates,2004,national,income,231.38838896863547,0.64,64
United Arab Emirates,2005,national,income,210.65698135340853,0.64,64
United Arab Emirates,2006,national,income,210.1620927396983,0.64,64
United Arab Emirates,2007,national,income,202.77980315699588,0.64,64
United Arab Emirates,2008,national,income,197.4647303526052,0.64,64
United Arab Emirates,2009,national,income,127.28607558471192,0.64,64
United Arab Emirates,2010,national,income,85.75033206281945,0.64,64
United Arab Emirates,2011,national,income,90.8820365468956,0.64,64
United Arab Emirates,2012,national,income,79.32942492619422,0.64,64
United Arab Emirates,2013,national,income,82.9505734030662,0.64,64
United Arab Emirates,2014,national,income,93.87128823874424,0.6399983088197667,64
United Arab Emirates,2015,national,income,76.76452060672037,0.6399953929917782,64
United Arab Emirates,2016,national,income,78.40881921243215,0.6399924771637896,64
United Arab Emirates,2017,national,income,85.92470926978913,0.6399895613358013,64
United Arab Emirates,2018,national,income,91.16700732720552,0.6399866455078127,64
United Arab Emirates,2019,national,income,101.89392883292128,0.6399866455078127,64
Argentina,1981,urban,income,21.70163334815187,0.6399840953256523,64
Argentina,1982,urban,income,21.67629558603781,0.6399681906513044,64
Argentina,1983,urban,income,22.745887506269355,0.6399522859769565,64
Argentina,1984,urban,income,23.222079014225983,0.6399363813026087,64
Argentina,1985,urban,income,22.123245991767053,0.6399204766282608,64
Argentina,1986,urban,income,23.591068617746515,0.6399045719539129,64
Argentina,1987,urban,income,21.33017283609897,0.6398531846190137,64
Argentina,1988,urban,income,18.965335471806934,0.6397053024099699,64
Argentina,1989,urban,income,16.343415778134666,0.639557420200926,64
Argentina,1990,urban,income,14.433164135189838,0.6394095379918822,64
Argentina,1991,urban,income,14.157816510563393,0.6392616557828383,64
Argentina,1992,urban,income,15.137592706308752,0.6398570167222859,64
Argentina,1993,urban,income,15.260588447416234,0.6343349973155435,64
Argentina,1994,urban,income,14.839694083880568,0.637108442990232,64
Argentina,1995,urban,income,13.296641527103825,0.6398937404241563,64
Argentina,1996,urban,income,13.177242126990048,0.630753156485291,64
Argentina,1997,urban,income,14.281658294246498,0.639765253449065,64
Argentina,1998,urban,income,13.373781815076065,0.6399661762971327,64
Argentina,1999,urban,income,13.10729714545901,0.6397493378492282,64
Argentina,2000,urban,income,12.587980094941203,0.6398949808133558,64
Argentina,2001,urban,income,11.317322854641215,0.6389970589371768,64
Argentina,2002,urban,income,7.7829352573121025,0.6297190922253013,64
Argentina,2003,urban,income,11.695175310260856,0.639968690034721,64
Argentina,2004,urban,income,12.975758927236203,0.6390538128150506,64
Argentina,2005,urban,income,14.447885802529855,0.6399761922760415,64
Argentina,2006,urban,income,16.54869823401618,0.6399679439309355,64
Argentina,2007,urban,income,17.049178313696938,0.6399675449101204,64
Argentina,2008,urban,income,17.603023591642025,0.6399895645427229,64
Argentina,2009,urban,income,18.497544221086457,0.6397647330011917,64
Argentina,2010,urban,income,18.93338814845074,0.6399882350364269,64
Argentina,2011,urban,income,20.26923868242478,0.6399720873605274,64
Argentina,2012,urban,income,20.496295350213675,0.6399917620471353,64
Argentina,2013,urban,income,20.75538829319303,0.6399692840857387,64
Argentina,2014,urban,income,19.189887083763654,0.63996308099069,64
Argentina,2015,urban,income,19.89341022999564,0.6399745991423782,64
Argentina,2016,urban,income,19.741876550585587,0.6399861172940665,64
Argentina,2017,urban,income,21.018880749457463,0.6399439432992032,64
Argentina,2018,urban,income,19.001912025333155,0.6397985504980529,64
Argentina,2019,urban,income,18.275860841964093,0.6399034020737634,64
Armenia,1981,national,income,8.416134402141756,0.6399999999999999,64
Armenia,1982,national,income,8.64619421351157,0.6399999999999999,64
Armenia,1983,national,income,8.695555705606244,0.6399999999999999,64
Armenia,1984,national,income,8.974095553854756,0.6399999999999999,64
Armenia,1985,national,income,9.242057939511554,0.6399999999999999,64
Armenia,1986,national,income,9.161845514857708,0.6399999999999999,64
Armenia,1987,national,income,8.628565109192044,0.6399999999999999,64
Armenia,1988,national,income,8.198414963795608,0.6399999999999999,64
Armenia,1989,national,income,9.277316148150604,0.6399999999999999,64
Armenia,1990,national,income,8.522790483274886,0.6399999999999999,64
Armenia,1991,national,income,7.596291264960977,0.6399999999999999,64
Armenia,1992,national,income,4.501208492612026,0.6399999999999999,64
Armenia,1993,national,income,4.202397112302568,0.6399999999999999,64
Armenia,1994,national,income,4.498006608153088,0.6399999999999999,64
Armenia,1995,national,income,5.033807271745109,0.6399999999999999,64
Armenia,1996,national,income,5.321037090384982,0.64,64
Armenia,1997,national,income,5.811761107648675,0.6399999999999999,64
Armenia,1998,national,consumption,4.179424185973965,0.639894811811757,64
Armenia,1999,national,consumption,4.23743451829336,0.639894811811757,64
Armenia,2000,national,consumption,4.139393636524286,0.6398458839086636,64
Armenia,2001,national,consumption,3.952701542209693,0.6397969560055701,64
Armenia,2002,national,consumption,4.1632532224503205,0.639845543727823,64
Armenia,2003,national,consumption,4.303338798380898,0.6398710482529119,64
Armenia,2004,national,consumption,5.157519172062805,0.639925634909499,64
Armenia,2005,national,consumption,5.6918955063377625,0.6396106598357757,64
Armenia,2006,national,consumption,6.102134372874258,0.6399455715949254,64
Armenia,2007,national,consumption,6.691813136563856,0.6398304363380279,64
Armenia,2008,national,consumption,7.038730566988109,0.6397500695240061,64
Armenia,2009,national,consumption,6.25351602879814,0.6398331909613327,64
Armenia,2010,national,consumption,6.154615616042418,0.6397256152487356,64
Armenia,2011,national,consumption,6.421685040171684,0.63996004812909,64
Armenia,2012,national,consumption,6.667520085651741,0.6394260106433677,64
Armenia,2013,national,consumption,6.925616126765863,0.6396463168578563,64
Armenia,2014,national,consumption,7.036330401516046,0.6398810829931919,64
Armenia,2015,national,consumption,7.507183941064588,0.6399301327037114,64
Armenia,2016,national,consumption,8.263956505369373,0.639919755029286,64
Armenia,2017,national,consumption,7.2694926131603665,0.6398901491488189,64
Armenia,2018,national,consumption,7.295318040971722,0.6398181598230672,64
Armenia,2019,national,consumption,6.883811835527749,0.6394998553643029,64
Australia,1981,national,income,35.80764600280563,0.6374552988948549,64
Australia,1982,national,income,36.26836927068773,0.6372758391653912,64
Australia,1983,national,income,36.18341546133653,0.6370963794359275,64
Australia,1984,national,income,35.86779610484434,0.6369169197064637,64
Australia,1985,national,income,36.05300866051034,0.636737459977,64
Australia,1986,national,income,36.41142810022183,0.6369242785084092,64
Australia,1987,national,income,36.65682353484084,0.6371110970398184,64
Australia,1988,national,income,37.05688452839294,0.6372979155712276,64
Australia,1989,national,income,37.54701895488565,0.6374847341026367,64
Australia,1990,national,income,37.037939013862726,0.6374751046212506,64
Australia,1991,national,income,36.21601728942045,0.6374654751398644,64
Australia,1992,national,income,35.59672634320564,0.6374558456584782,64
Australia,1993,national,income,34.95739214311464,0.6374462161770921,64
Australia,1994,national,income,34.69360281172619,0.6374365866957059,64
Australia,1995,national,income,34.56326774101216,0.6374269572143197,64
Australia,1996,national,income,35.0626828969748,0.6373702473691305,64
Australia,1997,national,income,35.839107895508334,0.6373135375239413,64
Australia,1998,national,income,37.04304884599004,0.6372568276787519,64
Australia,1999,national,income,38.15699508191479,0.6372001178335628,64
Australia,2000,national,income,38.870029883007,0.6371434079883734,64
Australia,2001,national,income,39.40709702253503,0.6370866981431842,64
Australia,2002,national,income,39.98294751433134,0.6372600153913643,64
Australia,2003,national,income,40.79365037719341,0.6374333326395445,64
Australia,2004,national,income,44.019327906326666,0.6374859699608176,64
Australia,2005,national,income,46.56298988647097,0.6373282101084461,64
Australia,2006,national,income,50.08804983938623,0.6371704502560745,64
Australia,2007,national,income,54.30367525187065,0.637012690403703,64
Australia,2008,national,income,54.88944326694653,0.6368549305513315,64
Australia,2009,national,income,54.45028260560585,0.6367642733270387,64
Australia,2010,national,income,55.106652315214966,0.6366736161027458,64
Australia,2011,national,income,56.73517056778079,0.6368626993010144,64
Australia,2012,national,income,57.14813231453319,0.637051782499283,64
Australia,2013,national,income,57.43117762472562,0.6372408656975517,64
Australia,2014,national,income,58.135081030615886,0.6374299488958203,64
Australia,2015,national,income,58.197730337621536,0.6374347048067343,64
Australia,2016,national,income,58.15968648893346,0.6374394607176482,64
Australia,2017,national,income,58.26726892002573,0.6374150790068978,64
Australia,2018,national,income,58.29737989048388,0.6373906972961474,64
Australia,2019,national,income,57.14207466406528,0.6373906972961474,64
Austria,1981,national,income,40.75435850430283,0.6374538458051776,64
Austria,1982,national,income,41.50832498346308,0.6374538458051776,64
Austria,1983,national,income,43.83477169460328,0.6374538458051776,64
Austria,1984,national,income,42.90484279152973,0.6374538458051776,64
Austria,1985,national,income,43.66129360513336,0.6374538458051776,64
Austria,1986,national,income,44.590424117673344,0.6374538458051776,64
Austria,1987,national,income,45.63964375148269,0.6374538458051776,64
Austria,1988,national,income,46.08341061714825,0.6374272669094033,64
Austria,1989,national,income,46.78479218717761,0.6374006880136289,64
Austria,1990,national,income,47.60169729505973,0.6373741091178546,64
Austria,1991,national,income,47.994215614644,0.6373475302220803,64
Austria,1992,national,income,48.50968058241419,0.637320951326306,64
Austria,1993,national,income,48.06615169982041,0.6372943724305317,64
Austria,1994,national,income,48.36687750015576,0.6372677935347574,64
Austria,1995,national,income,43.46587871407705,0.6374938046819201,64
Austria,1996,national,income,47.07753604603015,0.6368655261456887,64
Austria,1997,national,income,46.40834530656461,0.6362372476094573,64
Austria,1998,national,income,47.58517723232328,0.6366136111474678,64
Austria,1999,national,income,48.59117890341099,0.6369899746854785,64
Austria,2000,national,income,49.86224716430694,0.637366338223489,64
Austria,2001,national,income,50.15299229529269,0.6381685816741464,64
Austria,2002,national,income,50.05023543598266,0.6389708251248036,64
Austria,2003,national,income,50.5369575859442,0.6397730685754609,64
Austria,2004,national,income,52.716788311946594,0.6396563686852696,64
Austria,2005,national,income,51.03049810215089,0.6398647631042662,64
Austria,2006,national,income,51.90492335058792,0.6397776290136599,64
Austria,2007,national,income,54.97330398154963,0.6399030804368813,64
Austria,2008,national,income,55.53074929970871,0.6397542846156782,64
Austria,2009,national,income,57.400738185483696,0.6399641553801647,64
Austria,2010,national,income,58.26871933332112,0.639834719276542,64
Austria,2011,national,income,57.33052693256243,0.6396627908094296,64
Austria,2012,national,income,56.395787721546206,0.6392909760473053,64
Austria,2013,national,income,58.16649620026819,0.6399146991836442,64
Austria,2014,national,income,57.24043079273547,0.6397111401131045,64
Austria,2015,national,income,57.70358920513312,0.6398604392491798,64
Austria,2016,national,income,60.29378560426638,0.6398335871797517,64
Austria,2017,national,income,59.745956923897886,0.6398796550957624,64
Austria,2018,national,income,60.26722083866895,0.6398668868732755,64
Austria,2019,national,income,61.834843349116845,0.6399396749426495,64
Azerbaijan,1981,national,consumption,14.912376033602904,0.6397929465546657,64
Azerbaijan,1982,national,consumption,15.591297292275607,0.6397929465546657,64
Azerbaijan,1983,national,consumption,15.947681178792957,0.6397929465546657,64
Azerbaijan,1984,national,consumption,16.644521180363185,0.6397929465546657,64
Azerbaijan,1985,national,consumption,17.038733524108633,0.6397929465546657,64
Azerbaijan,1986,national,consumption,17.247785524579697,0.6397929465546657,64
Azerbaijan,1987,national,consumption,17.90878804035489,0.6397929465546657,64
Azerbaijan,1988,national,consumption,18.571781527563136,0.6397929465546657,64
Azerbaijan,1989,national,consumption,16.765970437779707,0.6397929465546657,64
Azerbaijan,1990,national,consumption,14.721242776029351,0.6397929465546657,64
Azerbaijan,1991,national,consumption,14.42499497275448,0.6397929465546657,64
Azerbaijan,1992,national,consumption,10.997442796224526,0.6397929465546657,64
Azerbaijan,1993,national,consumption,8.32980797155663,0.6397929465546657,64
Azerbaijan,1994,national,consumption,6.599243881963107,0.6397929465546657,64
