entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,17.87270093653611,0.9596259913294356,96
Angola,1982,national,consumption,17.248875177046777,0.9596259913294356,96
Angola,1983,national,consumption,17.34348806358314,0.9596259913294356,96
Angola,1984,national,consumption,17.740395140352803,0.9596259913294356,96
Angola,1985,national,consumption,17.72130383137312,0.9596259913294356,96
Angola,1986,national,consumption,17.60243328973544,0.9596259913294356,96
Angola,1987,national,consumption,17.688415287077415,0.9596259913294356,96
Angola,1988,national,consumption,18.13002950522047,0.9596259913294356,96
Angola,1989,national,consumption,17.525220076034337,0.9596259913294356,96
Angola,1990,national,consumption,16.358484287554774,0.9596259913294356,96
Angola,1991,national,consumption,15.980461309310792,0.9596259913294356,96
Angola,1992,national,consumption,14.561886754201074,0.9596259913294356,96
Angola,1993,national,consumption,10.715834519782549,0.9596259913294356,96
Angola,1994,national,consumption,10.514602130146509,0.9596259913294356,96
Angola,1995,national,consumption,11.709012424598296,0.9596259913294356,96
Angola,1996,national,consumption,12.874385443200422,0.9596259913294356,96
Angola,1997,national,consumption,13.373635841888136,0.9596259913294356,96
Angola,1998,national,consumption,13.556151736931536,0.9596259913294356,96
Angola,1999,national,consumption,13.409027032092544,0.9596259913294356,96
Angola,2000,national,consumption,13.37309669966035,0.9596259913294356,96
Angola,2001,national,consumption,12.810669590704697,0.9596599257595634,96
Angola,2002,national,consumption,13.14879540403225,0.9597028807344086,96
Angola,2003,national,consumption,12.160319139013644,0.959745835709254,96
Angola,2004,national,consumption,12.035632175476453,0.9597887906840992,96
Angola,2005,national,consumption,12.254440121827724,0.9598317456589448,96
Angola,2006,national,consumption,11.990720312987618,0.9598747006337898,96
Angola,2007,national,consumption,11.865740463514966,0.9599176556086352,96
Angola,2008,national,consumption,11.30604671044262,0.9599606105834804,96
Angola,2009,national,consumption,10.244511031823857,0.959979300858494,96
Angola,2010,national,consumption,10.33983013479687,0.9599737264336754,96
