entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,11.540603836370249,0.9099876532241532,91
Angola,1982,national,consumption,11.137792533324715,0.9099876532241532,91
Angola,1983,national,consumption,11.198885137358593,0.9099876532241532,91
Angola,1984,national,consumption,11.455172497009237,0.9099876532241532,91
Angola,1985,national,consumption,11.442845024265493,0.9099876532241532,91
Angola,1986,national,consumption,11.366088979741136,0.9099876532241532,91
Angola,1987,national,consumption,11.42160852163394,0.9099876532241532,91
Angola,1988,national,consumption,11.706763784858811,0.9099876532241532,91
Angola,1989,national,consumption,11.316231539983065,0.9099876532241532,91
Angola,1990,national,consumption,10.562857130352992,0.9099876532241532,91
Angola,1991,national,consumption,10.318763445327448,0.9099876532241532,91
Angola,1992,national,consumption,9.40277391408599,0.9099876532241532,91
Angola,1993,national,consumption,6.919334766918503,0.9099876532241532,91
Angola,1994,national,consumption,6.789396751613373,0.9099876532241532,91
Angola,1995,national,consumption,7.560640900737593,0.9099876532241532,91
Angola,1996,national,consumption,8.313135354543892,0.9099876532241532,91
Angola,1997,national,consumption,8.63550694722391,0.9099876532241532,91
Angola,1998,national,consumption,8.753359511646927,0.9099876532241532,91
Angola,1999,national,consumption,8.658359436441796,0.9099876532241532,91
Angola,2000,national,consumption,8.635158817028904,0.9099876532241532,91
Angola,2001,national,consumption,8.311141625616658,0.9099639221670563,91
Angola,2002,national,consumption,8.587848514849444,0.9099338828542756,91
Angola,2003,national,consumption,8.003404307766989,0.909903843541495,91
Angola,2004,national,consumption,7.991916068885348,0.9098738042287142,91
Angola,2005,national,consumption,8.222071595676736,0.9098437649159334,91
Angola,2006,national,consumption,8.144687491265678,0.9098137256031528,91
Angola,2007,national,consumption,8.180083070372222,0.909783686290372,91
Angola,2008,national,consumption,7.937321001383271,0.9097536469775912,91
Angola,2009,national,consumption,7.268711951568033,0.9097466240328536,91
Angola,2010,national,consumption,7.334190096433853,0.9097626174561588,91
Angola,2011,national,consumption,7.310144992998487,0.9097786108794644,91
Angola,2012,national,consumption,7.539729656175143,0.9097946043027698,91
Angola,2013,national,consumption,7.59372965240262,0.9098105977260752,91
Angola,2014,national,consumption,7.642421657059219,0.9098265911493806,91
Angola,2015,national,consumption,7.410892733887453,0.909842584572686,91
Angola,2016,national,consumption,7.160832692898835,0.9098585779959912,91
Angola,2017,national,consumption,6.809743396976204,0.9098745714192968,91
Angola,2018,national,consumption,6.296938419140917,0.9098905648426022,91
Angola,2019,national,consumption,6.038378267419422,0.909893283724564,91
Albania,1981,national,consumption,12.352852308397814,0.9083419450332298,91
Albania,1982,national,consumption,12.45116125703687,0.9083419450332298,91
Albania,1983,national,consumption,12.324557578885512,0.9083419450332298,91
Albania,1984,national,consumption,11.916923181688338,0.9083419450332298,91
Albania,1985,national,consumption,11.882293157320362,0.9083419450332298,91
Albania,1986,national,consumption,12.311797125662254,0.9083419450332298,91
Albania,1987,national,consumption,11.97328470943173,0.9083419450332298,91
Albania,1988,national,consumption,11.582653621715906,0.9083419450332298,91
Albania,1989,national,consumption,12.384592229783433,0.9083419450332298,91
Albania,1990,national,consumption,10.99901577950724,0.9083419450332298,91
Albania,1991,national,consumption,7.966936805722263,0.9083419450332298,91
Albania,1992,national,consumption,7.439322335597607,0.9083419450332298,91
Albania,1993,national,consumption,8.200361243450404,0.9083419450332298,91
Albania,1994,national,consumption,8.935914101643935,0.9083419450332298,91
Albania,1995,national,consumption,10.189131010981365,0.9083419450332298,91
Albania,1996,national,consumption,11.185646352725074,0.9083419450332298,91
Albania,1997,national,consumption,9.378115014988676,0.9085868129909668,91
Albania,1998,national,consumption,9.070338268930112,0.9088316809487036,91
Albania,1999,national,consumption,9.545133327393769,0.9090765489064404,91
Albania,2000,national,consumption,10.354425778736392,0.9093214168641776,91
Albania,2001,national,consumption,11.030623754690335,0.9095662848219144,91
Albania,2002,national,consumption,12.029516416590374,0.9098111527796512,91
Albania,2003,national,consumption,12.631838600361831,0.9098068022591664,91
Albania,2004,national,consumption,12.810454401008863,0.9098024517386816,91
Albania,2005,national,consumption,13.20704424203102,0.9097981012181968,91
Albania,2006,national,consumption,13.31490728021551,0.909802273204352,91
Albania,2007,national,consumption,13.65870874680666,0.9098064451905076,91
Albania,2008,national,consumption,13.949236153426645,0.9098106171766628,91
Albania,2009,national,consumption,13.86798155933908,0.9098325713897696,91
Albania,2010,national,consumption,13.88782221076465,0.9098545256028764,91
Albania,2011,national,consumption,13.884113418121393,0.9098764798159832,91
Albania,2012,national,consumption,13.636376079269024,0.90989843402909,91
Albania,2013,national,consumption,14.8020448347202,0.9098839009633054,91
Albania,2014,national,consumption,16.21699513469163,0.9098693678975208,91
Albania,2015,national,consumption,18.978908979424546,0.9099658787499034,91
Albania,2016,national,consumption,19.79742416876937,0.9099162233974728,91
Albania,2017,national,consumption,19.44190831506579,0.9099801992587536,91
Albania,2018,national,consumption,19.972959389944563,0.909921087670309,91
Albania,2019,national,consumption,23.585626718563155,0.9099122328187946,91
United Arab Emirates,1981,national,income,438.8507880553408,0.91,91
United Arab Emirates,1982,national,income,385.38988311993535,0.91,91
United Arab Emirates,1983,national,income,348.08212169533215,0.91,91
United Arab Emirates,1984,national,income,343.7332859851482,0.91,91
United Arab Emirates,1985,national,income,313.86620743526805,0.91,91
United Arab Emirates,1986,national,income,252.1135994685696,0.91,91
United Arab Emirates,1987,national,income,245.82960972348803,0.91,91
United Arab Emirates,1988,national,income,225.62866463835837,0.91,91
United Arab Emirates,1989,national,income,238.9829870504891,0.91,91
United Arab Emirates,1990,national,income,266.8908680271737,0.91,91
United Arab Emirates,1991,national,income,254.07841015637743,0.91,91
United Arab Emirates,1992,national,income,247.77424841930667,0.91,91
United Arab Emirates,1993,national,income,237.0165073673697,0.91,91
United Arab Emirates,1994,national,income,239.97310903766152,0.91,91
United Arab Emirates,1995,national,income,243.22461920433705,0.91,91
United Arab Emirates,1996,national,income,244.7587290623833,0.91,91
United Arab Emirates,1997,national,income,251.69681877628767,0.91,91
United Arab Emirates,1998,national,income,239.70318534473185,0.91,91
United Arab Emirates,1999,national,income,233.95153540841625,0.91,91
United Arab Emirates,2000,national,income,245.4365899093012,0.91,91
United Arab Emirates,2001,national,income,395.6240492286323,0.91,91
United Arab Emirates,2002,national,income,398.9071793531709,0.91,91
United Arab Emirates,2003,national,income,381.3107499487135,0.91,91
United Arab Emirates,2004,national,income,387.6206598225498,0.91,91
United Arab Emirates,2005,national,income,352.8915105567508,0.91,91
United Arab Emirates,2006,national,income,352.06247565210384,0.91,91
United Arab Emirates,2007,national,income,339.6957014513633,0.91,91
United Arab Emirates,2008,national,income,330.79191835046583,0.91,91
United Arab Emirates,2009,national,income,213.2289905482544,0.91,91
United Arab Emirates,2010,national,income,143.64852291139937,0.91,91
United Arab Emirates,2011,national,income,152.2451283288024,0.91,91
United Arab Emirates,2012,national,income,132.89225172574643,0.91,91
United Arab Emirates,2013,national,income,138.95838135384457,0.91,91
United Arab Emirates,2014,national,income,155.20742919851273,0.9100016710839418,91
United Arab Emirates,2015,national,income,124.11057296575966,0.9100045522631516,91
United Arab Emirates,2016,national,income,123.98490099123174,0.9100074334423616,91
United Arab Emirates,2017,national,income,132.9110928297249,0.9100103146215712,91
United Arab Emirates,2018,national,income,137.97499339114802,0.9100131958007812,91
United Arab Emirates,2019,national,income,154.2094510886185,0.9100131958007812,91
Argentina,1981,urban,income,45.192159263775125,0.9087410840027188,91
Argentina,1982,urban,income,45.39555314077719,0.9074821680054374,91
Argentina,1983,urban,income,47.89280301830663,0.906223252008156,91
Argentina,1984,urban,income,49.147058113866535,0.9049643360108744,91
Argentina,1985,urban,income,47.051328585301725,0.9037054200135932,91
Argentina,1986,urban,income,50.40826548037617,0.9024465040163115,91
Argentina,1987,urban,income,47.2120750036847,0.9076345143724832,91
Argentina,1988,urban,income,42.680222711126085,0.9081999003481034,91
Argentina,1989,urban,income,37.24083114716922,0.9087652863237234,91
Argentina,1990,urban,income,33.48392804807519,0.9093306722993436,91
