entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,2.0315371074269373,0.2797807996396756,28
Angola,1982,national,consumption,1.960628676548387,0.2797807996396756,28
Angola,1983,national,consumption,1.971383043810611,0.2797807996396756,28
Angola,1984,national,consumption,2.0164982984954576,0.2797807996396756,28
Angola,1985,national,consumption,2.014328245812357,0.2797807996396756,28
Angola,1986,national,consumption,2.0008165825682624,0.2797807996396756,28
Angola,1987,national,consumption,2.010589902157236,0.2797807996396756,28
Angola,1988,national,consumption,2.0607868855069067,0.2797807996396756,28
Angola,1989,national,consumption,1.9920399847068384,0.2797807996396756,28
Angola,1990,national,consumption,1.8594205749558557,0.2797807996396756,28
Angola,1991,national,consumption,1.8164518199540425,0.2797807996396756,28
Angola,1992,national,consumption,1.6552066417020088,0.2797807996396756,28
Angola,1993,national,consumption,1.2180372480514357,0.2797807996396756,28
Angola,1994,national,consumption,1.195163756897891,0.2797807996396756,28
Angola,1995,national,consumption,1.3309288459735558,0.2797807996396756,28
Angola,1996,national,consumption,1.4633933536991133,0.2797807996396756,28
Angola,1997,national,consumption,1.5201416713950928,0.2797807996396756,28
Angola,1998,national,consumption,1.540887713909458,0.2797807996396756,28
Angola,1999,national,consumption,1.52416448341615,0.2797807996396756,28
Angola,2000,national,consumption,1.5200803886910506,0.2797807996396756,28
Angola,2001,national,consumption,1.4834965274678007,0.2797989348619285,28
Angola,2002,national,consumption,1.5627061036444918,0.2798218908394637,28
Angola,2003,national,consumption,1.4879470517073532,0.2798448468169989,28
Angola,2004,national,consumption,1.521988020248615,0.2798678027945342,28
Angola,2005,national,consumption,1.6089351802492282,0.2798907587720694,28
Angola,2006,national,consumption,1.64385260735491,0.2799137147496047,28
Angola,2007,national,consumption,1.7107412963360948,0.2799366707271399,28
Angola,2008,national,consumption,1.7299929609743554,0.2799596267046751,28
Angola,2009,national,consumption,1.6040317017949672,0.2799713752557941,28
Angola,2010,national,consumption,1.5830229961355085,0.2799719163804966,28
Angola,2011,national,consumption,1.5424816832640924,0.2799724575051991,28
Angola,2012,national,consumption,1.558827772712512,0.2799729986299017,28
Angola,2013,national,consumption,1.533618188502678,0.2799735397546043,28
Angola,2014,national,consumption,1.5064237462053194,0.2799740808793068,28
Angola,2015,national,consumption,1.4244645662020448,0.2799746220040094,28
Angola,2016,national,consumption,1.3376902930489305,0.2799751631287119,28
