entity,year,reporting_level,welfare_type,poverty_line,headcount,requested_p
Angola,1981,national,consumption,10.747252271837969,0.8998995346903846,90
Angola,1982,national,consumption,10.372131978900184,0.8998995346903846,90
Angola,1983,national,consumption,10.429024810229024,0.8998995346903846,90
Angola,1984,national,consumption,10.667693856260074,0.8998995346903846,90
Angola,1985,national,consumption,10.656213827889832,0.8998995346903846,90
Angola,1986,national,consumption,10.584734329452155,0.8998995346903846,90
Angola,1987,national,consumption,10.636437215297558,0.8998995346903846,90
Angola,1988,national,consumption,10.901989658997415,0.8998995346903846,90
Angola,1989,national,consumption,10.538304308085396,0.8998995346903846,90
Angola,1990,national,consumption,9.836720149211096,0.8998995346903846,90
Angola,1991,national,consumption,9.609406531299298,0.8998995346903846,90
Angola,1992,national,consumption,8.75638612524481,0.8998995346903846,90
Angola,1993,national,consumption,6.4436694429293615,0.8998995346903846,90
Angola,1994,national,consumption,6.322663934899948,0.8998995346903846,90
Angola,1995,national,consumption,7.040889389247058,0.8998995346903846,90
Angola,1996,national,consumption,7.741654084308181,0.8998995346903846,90
Angola,1997,national,consumption,8.041864444262451,0.8998995346903846,90
Angola,1998,national,consumption,8.15161530814234,0.8998995346903846,90
Angola,1999,national,consumption,8.063145953457841,0.8998995346903846,90
Angola,2000,national,consumption,8.041540246059114,0.8998995346903846,90
Angola,2001,national,consumption,7.744106680474966,0.8999027668680827,90
Angola,2002,national,consumption,8.008217209396374,0.8999068582322571,90
Angola,2003,national,consumption,7.469875175304554,0.8999109495964317,90
Angola,2004,national,consumption,7.466774483552319,0.8999150409606063,90
Angola,2005,national,consumption,7.690890382147068,0.8999191323247809,90
Angola,2006,national,consumption,7.62905230856613,0.8999232236889554,90
Angola,2007,national,consumption,7.674794010106916,0.8999273150531301,90
Angola,2008,national,consumption,7.461779648659835,0.8999314064173045,90
Angola,2009,national,consumption,6.8468241398713285,0.8999343899107121,90
Angola,2010,national,consumption,6.920067986591654,0.8999362655333524,90
Angola,2011,national,consumption,6.908911904656655,0.8999381411559928,90
Angola,2012,national,consumption,7.136365275000069,0.8999400167786331,90
Angola,2013,national,consumption,7.199341246384347,0.8999418924012733,90
Angola,2014,national,consumption,7.257582671004386,0.8999437680239136,90
Angola,2015,national,consumption,7.04956037643528,0.8999456436465538,90
Angola,2016,national,consumption,6.824319262803459,0.8999475192691943,90
Angola,2017,national,consumption,6.5004881576571565,0.8999493948918346,90
Angola,2018,national,consumption,6.020923200261356,0.899951270514475,90
Angola,2019,national,consumption,5.77531915082825,0.8999515893703237,90
Albania,1981,national,consumption,12.04186809115592,0.8972656122424705,90
Albania,1982,national,consumption,12.137702102778238,0.8972656122424705,90
Albania,1983,national,consumption,12.014285684116984,0.8972656122424705,90
Albania,1984,national,consumption,11.616913521160807,0.8972656122424705,90
Albania,1985,national,consumption,11.583155310909303,0.8972656122424705,90
Albania,1986,national,consumption,12.001846476502289,0.8972656122424705,90
Albania,1987,national,consumption,11.671856142148885,0.8972656122424705,90
Albania,1988,national,consumption,11.29105922876064,0.8972656122424705,90
Albania,1989,national,consumption,12.072808957039134,0.8972656122424705,90
Albania,1990,national,consumption,10.722114524054204,0.8972656122424705,90
Albania,1991,national,consumption,7.766368423255743,0.8972656122424705,90
Albania,1992,national,consumption,7.252036696978487,0.8972656122424705,90
Albania,1993,national,consumption,7.993916378837112,0.8972656122424705,90
Albania,1994,national,consumption,8.710951624730699,0.8972656122424705,90
Albania,1995,national,consumption,9.93261868065333,0.8972656122424705,90
Albania,1996,national,consumption,10.904046655059942,0.8972656122424705,90
Albania,1997,national,consumption,9.122633232273976,0.8976535405340046,90
Albania,1998,national,consumption,8.805061467105551,0.8980414688255385,90
Albania,1999,national,consumption,9.247413049044049,0.8984293971170727,90
Albania,2000,national,consumption,10.011927246521468,0.8988173254086066,90
Albania,2001,national,consumption,10.64555282028162,0.8992052537001406,90
Albania,2002,national,consumption,11.588172213060131,0.8995931819916747,90
Albania,2003,national,consumption,12.187364283321005,0.8996677158594505,90
Albania,2004,national,consumption,12.379308204586303,0.8997422497272263,90
Albania,2005,national,consumption,12.783170588721465,0.899816783595002,90
Albania,2006,national,consumption,12.922312718124232,0.8998352649555869,90
Albania,2007,national,consumption,13.292480742176116,0.8998537463161718,90
Albania,2008,national,consumption,13.613415157835256,0.8998722276767568,90
Albania,2009,national,consumption,13.522583226677073,0.8998969674249622,90
Albania,2010,national,consumption,13.529910650174804,0.8999217071731674,90
Albania,2011,national,consumption,13.513783470284976,0.8999464469213727,90
Albania,2012,national,consumption,13.259843050829524,0.8999711866695781,90
Albania,2013,national,consumption,14.400644020974696,0.8999317662224231,90
Albania,2014,national,consumption,15.78440868179955,0.8998923457752681,90
Albania,2015,national,consumption,18.27379856531955,0.8999385593782588,90
Albania,2016,national,consumption,19.19002989973832,0.8999360340110525,90
Albania,2017,national,consumption,18.819394625126137,0.8999219583389101,90
Albania,2018,national,consumption,19.318125458578347,0.8998880404358068,90
Albania,2019,national,consumption,22.81097429930115,0.8997844726419025,90
United Arab Emirates,1981,national,income,428.4449170115134,0.9,90
United Arab Emirates,1982,national,income,376.25165770370114,0.9,90
United Arab Emirates,1983,national,income,339.8285244144115,0.9,90
United Arab Emirates,1984,national,income,335.5828067225213,0.8999999999999999,90
United Arab Emirates,1985,national,income,306.42392552879306,0.9,90
United Arab Emirates,1986,national,income,246.1355730507744,0.9,90
United Arab Emirates,1987,national,income,240.00058699603096,0.9,90
United Arab Emirates,1988,national,income,220.27863940900485,0.9,90
United Arab Emirates,1989,national,income,233.31630896171131,0.9,90
United Arab Emirates,1990,national,income,260.562448365966,0.9,90
United Arab Emirates,1991,national,income,248.0537948587184,0.9,90
United Arab Emirates,1992,national,income,241.89911512295853,0.9,90
United Arab Emirates,1993,national,income,231.39645773306853,0.9,90
United Arab Emirates,1994,national,income,234.2829535346997,0.9,90
United Arab Emirates,1995,national,income,237.4573650691908,0.9,90
United Arab Emirates,1996,national,income,238.95509866955592,0.9,90
United Arab Emirates,1997,national,income,245.7286749114136,0.9,90
United Arab Emirates,1998,national,income,234.01943017467755,0.9,90
United Arab Emirates,1999,national,income,228.40416127983565,0.9,90
United Arab Emirates,2000,national,income,239.61688632542416,0.9,90
United Arab Emirates,2001,national,income,386.2431549698967,0.9,90
United Arab Emirates,2002,national,income,389.4484367012549,0.9,90
United Arab Emirates,2003,national,income,372.2692474617883,0.9,90
United Arab Emirates,2004,national,income,378.4295390365753,0.9,90
United Arab Emirates,2005,national,income,344.52387478791195,0.9,90
United Arab Emirates,2006,national,income,343.7144976588538,0.9,90
United Arab Emirates,2007,national,income,331.64095993179325,0.8999999999999999,90
United Arab Emirates,2008,national,income,322.9483001130499,0.9,90
United Arab Emirates,2009,national,income,208.17298190284933,0.9,90
United Arab Emirates,2010,national,income,140.2423811298702,0.9,90
United Arab Emirates,2011,national,income,148.63514695116686,0.9,90
United Arab Emirates,2012,national,income,129.74115875332689,0.8999999999999999,90
United Arab Emirates,2013,national,income,135.6634505113261,0.9,90
United Arab Emirates,2014,national,income,151.55822772243883,0.900000687911521,90
United Arab Emirates,2015,national,income,121.23573180169356,0.9000018739658672,90
United Arab Emirates,2016,national,income,121.1567238363363,0.9000030600202137,90
United Arab Emirates,2017,national,income,129.92683913899296,0.9000042460745599,90
United Arab Emirates,2018,national,income,134.92705709164937,0.9000054321289063,90
United Arab Emirates,2019,national,income,150.80288753571224,0.9000054321289063,90
Argentina,1981,urban,income,43.31227071717896,0.8999657458667821,90
Argentina,1982,urban,income,43.69734520289973,0.8999314917335642,90
Argentina,1983,urban,income,46.29105573458711,0.8998972376003463,90
Argentina,1984,urban,income,47.688073938689264,0.8998629834671285,90
