Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,6.66,,,,,,,,,,,,
Albania,2002,,6.35,,,,,,,,,,,
Albania,2005,,7.32,,,,,,,,,,,
Albania,2008,,7.93,,,,,,,,,,,
Albania,2012,,7.74,,,,,,,,,,,
Albania,2014,,,8.14,,,,,,,,,,
Albania,2015,,,9.6,,,,,,,,,,
Albania,2016,,,10.02,,,,,,,,,,
Albania,2017,,,9.91,,,,,,,,,,
Albania,2018,,,,11.02,,,,,,,,,
Albania,2019,,,,12.52,,,,,,,,,
Algeria,1988,5.76,,,,,,,,,,,,
Algeria,1995,,5.99,,,,,,,,,,,
Algeria,2011,,,8.06,,,,,,,,,,
Angola,2000,3.22,,,,,,,,,,,,
Angola,2008,,3.16,,,,,,,,,,,
Angola,2018,,,2.38,,,,,,,,,,
Argentina - urban,1980,,,,,,,21.08,,,,,,
Argentina - urban,1986,,,,,,,22.06,,,,,,
Argentina - urban,1987,,,,,,,19.52,,,,,,
Argentina - urban,1991,,,,,,,,13.0,,,,,
Argentina - urban,1992,,,,,,,,13.82,,,,,
Argentina - urban,1993,,,,,,,,14.0,,,,,
Argentina - urban,1994,,,,,,,,13.52,,,,,
Argentina - urban,1995,,,,,,,,12.38,,,,,
Argentina - urban,1996,,,,,,,,12.02,,,,,
Argentina - urban,1997,,,,,,,,12.88,,,,,
Argentina - urban,1998,,,,,,,,12.1,,,,,
Argentina - urban,1999,,,,,,,,11.9,,,,,
Argentina - urban,2000,,,,,,,,11.38,,,,,
Argentina - urban,2001,,,,,,,,10.22,,,,,
Argentina - urban,2002,,,,,,,,7.07,,,,,
Argentina - urban,2003,,,,,,,,,10.52,,,,
Argentina - urban,2004,,,,,,,,,11.86,,,,
Argentina - urban,2005,,,,,,,,,13.18,,,,
Argentina - urban,2006,,,,,,,,,15.1,,,,
Argentina - urban,2007,,,,,,,,,15.64,,,,
Argentina - urban,2008,,,,,,,,,16.14,,,,
Argentina - urban,2009,,,,,,,,,17.06,,,,
Argentina - urban,2010,,,,,,,,,17.42,,,,
Argentina - urban,2011,,,,,,,,,18.82,,,,
Argentina - urban,2012,,,,,,,,,19.06,,,,
Argentina - urban,2013,,,,,,,,,19.32,,,,
Argentina - urban,2014,,,,,,,,,17.66,,,,
Argentina - urban,2016,,,,,,,,,18.32,,,,
Argentina - urban,2017,,,,,,,,,19.58,,,,
Argentina - urban,2018,,,,,,,,,17.7,,,,
Argentina - urban,2019,,,,,,,,,16.88,,,,
Argentina - urban,2020,,,,,,,,,14.96,,,,
Armenia,1996,,,,,,,4.96,,,,,,
Armenia,1999,,3.97,,,,,,,,,,,
Armenia,2001,,3.75,,,,,,,,,,,
Armenia,2002,,3.95,,,,,,,,,,,
Armenia,2003,,4.1,,,,,,,,,,,
Armenia,2004,,4.86,,,,,,,,,,,
Armenia,2005,,5.4,,,,,,,,,,,
Armenia,2006,,5.82,,,,,,,,,,,
Armenia,2007,,6.36,,,,,,,,,,,
Armenia,2008,,6.68,,,,,,,,,,,
Armenia,2009,,5.94,,,,,,,,,,,
Armenia,2010,,5.86,,,,,,,,,,,
Armenia,2011,,6.05,,,,,,,,,,,
Armenia,2012,,6.35,,,,,,,,,,,
Armenia,2013,,6.56,,,,,,,,,,,
Armenia,2014,,6.71,,,,,,,,,,,
Armenia,2015,,7.18,,,,,,,,,,,
Armenia,2016,,7.76,,,,,,,,,,,
Armenia,2017,,6.93,,,,,,,,,,,
Armenia,2018,,6.92,,,,,,,,,,,
Armenia,2019,,,6.54,,,,,,,,,,
Armenia,2020,,,6.44,,,,,,,,,,
Australia,1981,,,,,,,33.55,,,,,,
Australia,1985,,,,,,,,33.95,,,,,
Australia,1989,,,,,,,,,35.3,,,,
Australia,1995,,,,,,,,,32.5,,,,
Australia,2001,,,,,,,,,37.1,,,,
Australia,2003,,,,,,,,,38.4,,,,
Australia,2004,,,,,,,,,,41.2,,,
Australia,2008,,,,,,,,,51.0,,,,
Australia,2010,,,,,,,,,,51.5,,,
Australia,2014,,,,,,,,,54.35,,,,
Australia,2016,,,,,,,,,54.75,,,,
Australia,2018,,,,,,,,,54.9,,,,
Austria,1987,,,,,,,44.4,,,,,,
Austria,1994,,,,,,,,45.9,,,,,
Austria,1995,,,,,,,41.15,,,,,,
Austria,1997,,,,,,,,44.15,,,,,
Austria,2000,,,,,,,,47.35,,,,,
Austria,2003,,,,,,,,,47.95,,,,
Austria,2004,,,,,,,,,50.0,,,,
Austria,2005,,,,,,,,,48.4,,,,
Austria,2006,,,,,,,,,49.15,,,,
Austria,2007,,,,,,,,,52.1,,,,
Austria,2008,,,,,,,,,52.85,,,,
Austria,2009,,,,,,,,,54.45,,,,
Austria,2010,,,,,,,,,55.45,,,,
Austria,2011,,,,,,,,,54.5,,,,
Austria,2012,,,,,,,,,53.5,,,,
Austria,2013,,,,,,,,,55.2,,,,
Austria,2014,,,,,,,,,54.55,,,,
Austria,2015,,,,,,,,,55.0,,,,
Austria,2016,,,,,,,,,57.55,,,,
Austria,2017,,,,,,,,,57.3,,,,
Austria,2018,,,,,,,,,57.3,,,,
Austria,2019,,,,,,,,,58.45,,,,
Azerbaijan,1995,5.38,,,,,,,,,,,,
Azerbaijan,2001,,6.25,,,,,,,,,,,
Azerbaijan,2002,,8.24,,,,,,,,,,,
Azerbaijan,2003,,8.74,,,,,,,,,,,
Azerbaijan,2004,,8.67,,,,,,,,,,,
Azerbaijan,2005,,9.71,,,,,,,,,,,
Bangladesh,1983,2.37,,,,,,,,,,,,
Bangladesh,1985,2.52,,,,,,,,,,,,
Bangladesh,1988,2.3,,,,,,,,,,,,
Bangladesh,1991,,2.29,,,,,,,,,,,
Bangladesh,1995,,2.54,,,,,,,,,,,
Bangladesh,2000,,,2.63,,,,,,,,,,
Bangladesh,2005,,,2.94,,,,,,,,,,
Bangladesh,2010,,,3.2,,,,,,,,,,
Bangladesh,2016,,,3.55,,,,,,,,,,
Belarus,1993,,,,,,,6.88,,,,,,
Belarus,1995,,,,,,,10.26,,,,,,
Belarus,1998,,4.24,,,,,,,,,,,
Belarus,1999,,4.61,,,,,,,,,,,
Belarus,2000,,5.06,,,,,,,,,,,
Belarus,2001,,6.26,,,,,,,,,,,
Belarus,2002,,6.9,,,,,,,,,,,
Belarus,2003,,7.17,,,,,,,,,,,
Belarus,2004,,8.18,,,,,,,,,,,
Belarus,2005,,10.0,,,,,,,,,,,
Belarus,2006,,11.62,,,,,,,,,,,
Belarus,2007,,13.04,,,,,,,,,,,
Belarus,2008,,13.9,,,,,,,,,,,
Belarus,2009,,13.78,,,,,,,,,,,
Belarus,2010,,15.56,,,,,,,,,,,
Belarus,2011,,16.14,,,,,,,,,,,
Belarus,2012,,17.98,,,,,,,,,,,
Belarus,2013,,19.98,,,,,,,,,,,
Belarus,2014,,20.7,,,,,,,,,,,
Belarus,2015,,18.82,,,,,,,,,,,
Belarus,2016,,17.88,,,,,,,,,,,
Belarus,2017,,18.4,,,,,,,,,,,
Belarus,2018,,19.74,,,,,,,,,,,
Belarus,2019,,21.02,,,,,,,,,,,
Belarus,2020,,21.34,,,,,,,,,,,
Belgium,1985,,,,,,,30.55,,,,,,
Belgium,1988,,,,,,,31.6,,,,,,
Belgium,1992,,,,,,,34.9,,,,,,
Belgium,1995,,,,,,,,40.25,,,,,
Belgium,1997,,,,,,,39.95,,,,,,
Belgium,2000,,,,,,,,43.5,,,,,
Belgium,2003,,,,,,,,,43.1,,,,
Belgium,2004,,,,,,,,,44.4,,,,
Belgium,2005,,,,,,,,,44.9,,,,
Belgium,2006,,,,,,,,,45.45,,,,
Belgium,2007,,,,,,,,,45.75,,,,
Belgium,2008,,,,,,,,,47.15,,,,
Belgium,2009,,,,,,,,,47.75,,,,
Belgium,2010,,,,,,,,,47.3,,,,
Belgium,2011,,,,,,,,,46.7,,,,
Belgium,2012,,,,,,,,,48.2,,,,
Belgium,2013,,,,,,,,,48.2,,,,
Belgium,2014,,,,,,,,,48.55,,,,
Belgium,2015,,,,,,,,,49.3,,,,
Belgium,2016,,,,,,,,,48.75,,,,
