Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,1.74443066246462,,
Albania,2017,,,,,1.17222917534172,,
Albania,2018,,,,,0.74432759801226,,
Argentina - urban,1980,0.12594360351562,,,,,,
Argentina - urban,1986,1.1022474564092,,,,,,
Argentina - urban,1987,0.7880117956374,,,,,,
Argentina - urban,1991,,0.53728060008261,,,,,
Argentina - urban,1992,,1.06312849831601,,,,,
Argentina - urban,1993,,1.03360330207179,,,,,
Argentina - urban,1994,,1.29244852777052,,,,,
Argentina - urban,1995,,1.76863375364954,,,,,
Argentina - urban,1996,,2.5487679089089403,,,,,
Argentina - urban,1997,,2.0069841904165098,,,,,
Argentina - urban,1998,,1.64267235674284,,,,,
Argentina - urban,1999,,1.9623505650779,,,,,
Argentina - urban,2000,,2.30077628220891,,,,,
Argentina - urban,2001,,3.86947834399298,,,,,
Argentina - urban,2002,,3.34909403244427,,,,,
Argentina - urban,2003,,,1.17952302655745,,,,
Argentina - urban,2004,,,0.7748987991513601,,,,
Argentina - urban,2005,,,0.52931547713857,,,,
Argentina - urban,2006,,,0.5153475820707201,,,,
Argentina - urban,2007,,,0.4575560573293499,,,,
Argentina - urban,2008,,,0.39047360785357,,,,
Argentina - urban,2009,,,0.29676244081465,,,,
Argentina - urban,2010,,,0.19347610300372,,,,
Argentina - urban,2011,,,0.2113895461410999,,,,
Argentina - urban,2012,,,0.24633505700186,,,,
Argentina - urban,2013,,,0.20837932447586,,,,
Argentina - urban,2014,,,0.20648963211777,,,,
Argentina - urban,2016,,,0.22951449587227,,,,
Argentina - urban,2017,,,0.1625724289867799,,,,
Argentina - urban,2018,,,0.18875153423293,,,,
Argentina - urban,2019,,,0.23625265439941,,,,
Argentina - urban,2020,,,0.24211109359821,,,,
Armenia,1996,1.01077636718749,,,,,,
Australia,1981,0.49595210686825,,,,,,
Australia,1985,,0.66827303025312,,,,,
Australia,1989,,,0.49822836124672,,,,
Australia,1995,,,0.4967284918430499,,,,
Australia,2001,,,0.74741161550504,,,,
Australia,2003,,,0.73990721330024,,,,
Australia,2004,,,,0.49927590617178,,,
Australia,2008,,,0.36123243956321,,,,
Australia,2010,,,,0.3491684119292,,,
Australia,2014,,,0.24392872915468,,,,
Australia,2016,,,0.24475048002445,,,,
Australia,2018,,,0.49709397223352,,,,
Austria,1987,0.0,,,,,,
Austria,1994,,0.24839921379949,,,,,
Austria,1995,0.99403153139868,,,,,,
Austria,1997,,0.20907756491374,,,,,
Austria,2000,,0.0,,,,,
Austria,2003,,,0.28945233738803,,,,
Austria,2004,,,0.0715546140525459,,,,
Austria,2005,,,0.10691167288421,,,,
Austria,2006,,,0.0572537294841905,,,,
Austria,2007,,,0.26251306528969,,,,
Austria,2008,,,0.2039895237926,,,,
Austria,2009,,,0.4920001042047,,,,
Austria,2010,,,0.3674085361738899,,,,
Austria,2011,,,0.32723201472888,,,,
Austria,2012,,,0.48937883953065,,,,
Austria,2013,,,0.2693846816486799,,,,
Austria,2014,,,0.13353008621606,,,,
Austria,2015,,,0.56102145434447,,,,
Austria,2016,,,0.55601641807044,,,,
Austria,2017,,,0.23195088733402,,,,
Austria,2018,,,0.48098324130155,,,,
Austria,2019,,,0.54076021374721,,,,
Belarus,1993,0.016102294921875,,,,,,
Belarus,1995,0.29680786132812,,,,,,
Belgium,1985,0.24018778111196,,,,,,
Belgium,1988,0.47780891416932,,,,,,
Belgium,1992,0.69567882775287,,,,,,
Belgium,1995,,0.41241007019715,,,,,
Belgium,1997,0.23988640528927,,,,,,
Belgium,2000,,0.30550600944605,,,,,
Belgium,2003,,,0.1448450446781,,,,
Belgium,2004,,,0.0165552857604233,,,,
Belgium,2005,,,0.14210593039567,,,,
Belgium,2006,,,0.12815206136329,,,,
Belgium,2007,,,0.0681264718214495,,,,
Belgium,2008,,,0.0832412900610824,,,,
Belgium,2009,,,0.0558210718699312,,,,
Belgium,2010,,,0.0966101954529084,,,,
Belgium,2011,,,0.072316137925312,,,,
Belgium,2012,,,0.14023275550368,,,,
Belgium,2013,,,0.13133752023179,,,,
Belgium,2014,,,0.0692533431639791,,,,
Belgium,2015,,,0.0707585482592044,,,,
Belgium,2016,,,0.0570473695534512,,,,
Belgium,2017,,,0.1478685824015499,,,,
Belgium,2018,,,0.0644481383298058,,,,
Belgium,2019,,,0.0523263839877964,,,,
Belize,1993,5.16817250018981,,,,,,
Belize,1994,4.6180688948649,,,,,,
Belize,1996,,,5.54833021051471,,,,
Belize,1997,7.875913393872789,,,,,,
Belize,1998,5.93202062515929,,,,,,
Belize,1999,6.94127454865998,,,,,,
Bolivia,1997,,8.04386468340011,,,,,
Bolivia,1999,,,13.11257486352858,,,,
Bolivia,2000,,,16.16798018270927,,,,
Bolivia,2001,,,,9.92902651701234,,,
Bolivia,2002,,,,,11.07365553448789,,
Bolivia,2004,,,,,3.53903358094477,,
Bolivia,2005,,,,,7.68087802328173,,
Bolivia,2006,,,,,5.96187956211092,,
Bolivia,2007,,,,,4.31417811221584,,
Bolivia,2008,,,,,3.504692405610569,,
Bolivia,2009,,,,,3.14120951793312,,
Bolivia,2011,,,,,1.89349727951366,,
Bolivia,2012,,,,,2.7729175534383,,
Bolivia,2013,,,,,2.0672469274295,,
Bolivia,2014,,,,,1.44229198623411,,
Bolivia,2015,,,,,1.94929249763156,,
Bolivia,2016,,,,,2.30406625318783,,
Bolivia,2017,,,,,1.52235558136213,,
Bolivia,2018,,,,,1.1284764892274,,
Bolivia,2019,,,,,0.31339259040029,,
Bolivia,2020,,,,,0.23347065157998,,
Bolivia - urban,1990,0.0,,,,,,
Bolivia - urban,1992,2.01215868370318,,,,,,
Brazil,1981,7.2904448454266095,,,,,,
Brazil,1982,7.222715043043321,,,,,,
Brazil,1983,9.70204077491451,,,,,,
Brazil,1984,8.96959662202195,,,,,,
Brazil,1985,7.608413693828189,,,,,,
Brazil,1986,3.1089014347359,,,,,,
Brazil,1987,6.09367835105617,,,,,,
Brazil,1988,7.56138794068885,,,,,,
Brazil,1989,6.77056336774781,,,,,,
Brazil,1990,7.65258407219491,,,,,,
Brazil,1992,8.38595443124854,,,,,,
Brazil,1993,7.741743259695109,,,,,,
Brazil,1995,4.38184661736074,,,,,,
Brazil,1996,5.2012795060796,,,,,,
Brazil,1997,5.15151932964245,,,,,,
Brazil,1998,4.22946157906225,,,,,,
Brazil,1999,4.420660324478369,,,,,,
Brazil,2001,4.032420916077481,,,,,,
Brazil,2002,3.24969345280623,,,,,,
Brazil,2003,3.7050991907147,,,,,,
Brazil,2004,3.00093582175323,,,,,,
Brazil,2005,2.5896038111794297,,,,,,
Brazil,2006,2.27160994234571,,,,,,
Brazil,2007,2.58964343333574,,,,,,
Brazil,2008,1.89847478050794,,,,,,
Brazil,2009,1.8427918611536704,,,,,,
Brazil,2011,1.7445939031986502,,,,,,
Brazil,2012,,1.05011937870926,,,,,
Brazil,2013,,0.73518173829031,,,,,
Brazil,2014,,0.61996407302794,,,,,
Brazil,2015,,0.73827951503367,,,,,
Brazil,2016,,1.14468494293853,,,,,
Brazil,2017,,1.31308375249132,,,,,
Brazil,2018,,1.33564565861424,,,,,
Brazil,2019,,1.44639905364977,,,,,
Brazil,2020,,0.42300844605159,,,,,
Bulgaria,1992,,0.0,,,,,
Bulgaria,2006,,,,,,2.14933602087737,
Bulgaria,2007,,,,,,0.59811980843958,
Bulgaria,2008,,,,,,0.27491729823165,
Bulgaria,2009,,,,,,0.0964598695704647,
Bulgaria,2010,,,,,,0.39475778343508,
Bulgaria,2011,,,,,,0.73168725361118,
Bulgaria,2012,,,,,,0.49463664271869,
Bulgaria,2013,,,,,,0.59403467536375,
Bulgaria,2014,,,,,,0.39313333091541,
Bulgaria,2015,,,,,,,1.1950618081736
Bulgaria,2016,,,,,,,0.51845686869033
Bulgaria,2017,,,,,,,0.3899717135653
Bulgaria,2018,,,,,,,0.1010490374635399
Bulgaria,2019,,,,,,,0.1978713687820799
Canada,1971,1.74807258981719,,,,,,
Canada,1975,0.74740947627625,,,,,,
Canada,1981,0.22156516493645,,,,,,
Canada,1987,0.0,,,,,,
Canada,1991,0.21757377323914,,,,,,
Canada,1994,0.24814096765243,,,,,,
Canada,1997,0.2411546626816499,,,,,,
Canada,1998,,0.24714529238914,,,,,
Canada,2000,,0.24981048124975,,,,,
Canada,2004,,0.24355848530468,,,,,
Canada,2007,,0.0,,,,,
Canada,2010,,0.0,,,,,
Canada,2012,,0.0,,,,,
Canada,2013,,0.2429947630573599,,,,,
Canada,2014,,0.0,,,,,
Canada,2015,,0.0,,,,,
Canada,2016,,0.0,,,,,
Canada,2017,,0.0,,,,,
Chile,1987,3.41746899709491,,,,,,
Chile,1990,2.22588264750293,,,,,,
Chile,1992,1.17859397528879,,,,,,
Chile,1994,1.6403644065660998,,,,,,
Chile,1996,1.0590724658237,,,,,,
Chile,1998,1.16503749130969,,,,,,
Chile,2000,1.56935586090192,,,,,,
Chile,2003,1.56507191144314,,,,,,
Chile,2006,,0.40452296853726,,,,,
Chile,2009,,0.44083391266952,,,,,
Chile,2011,,0.2288465107469,,,,,
Chile,2013,,0.14406380992164,,,,,
Chile,2015,,0.14515080514404,,,,,
Chile,2017,,0.16336707626817,,,,,
Chile,2020,,0.41409459971694,,,,,
China,1981,48.1210479278904,,,,,,
China,1984,25.0759200038757,,,,,,
China,1987,17.62504672640511,,,,,,
China - rural,1981,59.255603975553626,,,,,,
China - rural,1984,31.88307530561445,,,,,,
China - rural,1987,22.81937044965207,,,,,,
China - urban,1981,3.90936645507812,,,,,,
China - urban,1984,1.22435668945312,,,,,,
China - urban,1987,1.40742553710937,,,,,,
Colombia,1992,,4.10687964810068,,,,,
Colombia,1996,,8.507390043871869,,,,,
Colombia,1999,,10.38533603074559,,,,,
Colombia,2000,,10.21807528754101,,,,,
Colombia,2001,,,9.50606818897288,,,,
Colombia,2002,,,3.54023202150036,,,,
Colombia,2003,,,3.36340659599225,,,,
Colombia,2004,,,2.48341594712319,,,,
Colombia,2005,,,2.54070764872922,,,,
Colombia,2008,,,,3.3828370018811302,,,
Colombia,2009,,,,2.63348327283322,,,
Colombia,2010,,,,2.1008177709669,,,
Colombia,2011,,,,1.69726085179314,,,
Colombia,2012,,,,1.80207838772869,,,
Colombia,2013,,,,1.74410806963849,,,
Colombia,2014,,,,1.50792051555171,,,
Colombia,2015,,,,1.34208714754268,,,
Colombia,2016,,,,1.37645035408466,,,
Colombia,2017,,,,1.22228876729632,,,
Colombia,2018,,,,1.3197218247431202,,,
Colombia,2019,,,,1.45959954735742,,,
Colombia,2020,,,,4.99110565154368,,,
Colombia - urban,1980,7.283935546875001,,,,,,
Colombia - urban,1988,,4.0375146484375,,,,,
Colombia - urban,1989,,2.64619140624999,,,,,
Colombia - urban,1991,,2.98791992187499,,,,,
Costa Rica,1981,10.38390136718749,,,,,,
Costa Rica,1986,5.20664930580911,,,,,,
Costa Rica,1989,,5.277758516216189,,,,,
Costa Rica,1990,,5.02687758117856,,,,,
Costa Rica,1991,,4.9027471061843,,,,,
Costa Rica,1992,,4.4108703693213,,,,,
Costa Rica,1993,,4.15249053250112,,,,,
Costa Rica,1994,,3.2649292845839297,,,,,
Costa Rica,1995,,3.22067730991772,,,,,
