Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,465665.0,,
Albania,2017,,,,,401114.0,,
Albania,2018,,,,,324515.0,,
Argentina - urban,1980,229485.0,,,,,,
Argentina - urban,1986,479427.0,,,,,,
Argentina - urban,1987,560465.0,,,,,,
Argentina - urban,1991,,858659.0,,,,,
Argentina - urban,1992,,1200228.0,,,,,
Argentina - urban,1993,,1455577.0,,,,,
Argentina - urban,1994,,1336555.0,,,,,
Argentina - urban,1995,,2272472.0,,,,,
Argentina - urban,1996,,2599534.0,,,,,
Argentina - urban,1997,,2464957.0,,,,,
Argentina - urban,1998,,2649927.0,,,,,
Argentina - urban,1999,,2892370.0,,,,,
Argentina - urban,2000,,3516551.0,,,,,
Argentina - urban,2001,,5127117.0,,,,,
Argentina - urban,2002,,8085185.0,,,,,
Argentina - urban,2003,,,4282243.0,,,,
Argentina - urban,2004,,,3319207.0,,,,
Argentina - urban,2005,,,2755140.0,,,,
Argentina - urban,2006,,,2093712.0,,,,
Argentina - urban,2007,,,1752663.0,,,,
Argentina - urban,2008,,,1696851.0,,,,
Argentina - urban,2009,,,1468275.0,,,,
Argentina - urban,2010,,,1144421.0,,,,
Argentina - urban,2011,,,789697.0,,,,
Argentina - urban,2012,,,869021.0,,,,
Argentina - urban,2013,,,767528.0,,,,
Argentina - urban,2014,,,817103.0,,,,
Argentina - urban,2016,,,854076.0,,,,
Argentina - urban,2017,,,862277.0,,,,
Argentina - urban,2018,,,1066712.0,,,,
Argentina - urban,2019,,,1215391.0,,,,
Argentina - urban,2020,,,1444414.0,,,,
Armenia,1996,1160319.0,,,,,,
Australia,1981,186026.0,,,,,,
Australia,1985,,210685.0,,,,,
Australia,1989,,,167324.0,,,,
Australia,1995,,,220768.0,,,,
Australia,2001,,,192590.0,,,,
Australia,2003,,,246957.0,,,,
Australia,2004,,,,143415.0,,,
Australia,2008,,,142253.0,,,,
Australia,2010,,,,149298.0,,,
Australia,2014,,,174757.0,,,,
Australia,2016,,,120650.0,,,,
Australia,2018,,,184431.0,,,,
Austria,1987,0.0,,,,,,
Austria,1994,,37285.0,,,,,
Austria,1995,99075.0,,,,,,
Austria,1997,,36826.0,,,,,
Austria,2000,,19357.0,,,,,
Austria,2003,,,32634.0,,,,
Austria,2004,,,11655.0,,,,
Austria,2005,,,16095.0,,,,
Austria,2006,,,19052.0,,,,
Austria,2007,,,49670.0,,,,
Austria,2008,,,48432.0,,,,
Austria,2009,,,61120.0,,,,
Austria,2010,,,48107.0,,,,
Austria,2011,,,48254.0,,,,
Austria,2012,,,60406.0,,,,
Austria,2013,,,31936.0,,,,
Austria,2014,,,28706.0,,,,
Austria,2015,,,63217.0,,,,
Austria,2016,,,78001.0,,,,
Austria,2017,,,35040.0,,,,
Austria,2018,,,62192.0,,,,
Austria,2019,,,63274.0,,,,
Belarus,1993,1239650.0,,,,,,
Belarus,1995,682795.0,,,,,,
Belgium,1985,48971.0,,,,,,
Belgium,1988,72806.0,,,,,,
Belgium,1992,98772.0,,,,,,
Belgium,1995,,73918.0,,,,,
Belgium,1997,50141.0,,,,,,
Belgium,2000,,67785.0,,,,,
Belgium,2003,,,46796.0,,,,
Belgium,2004,,,13338.0,,,,
Belgium,2005,,,34362.0,,,,
Belgium,2006,,,22193.0,,,,
Belgium,2007,,,20890.0,,,,
Belgium,2008,,,15073.0,,,,
Belgium,2009,,,17151.0,,,,
Belgium,2010,,,21677.0,,,,
Belgium,2011,,,31994.0,,,,
Belgium,2012,,,25691.0,,,,
Belgium,2013,,,24751.0,,,,
Belgium,2014,,,14175.0,,,,
Belgium,2015,,,22003.0,,,,
