Country,Our World In Data Name
Aruba,Aruba
Afghanistan,Afghanistan
Angola,Angola
Anguilla,Anguilla
Albania,Albania
United Arab Emirates,United Arab Emirates
Argentina,Argentina
Armenia,Armenia
Antigua and Barbuda,Antigua and Barbuda
Australia,Australia
Austria,Austria
Azerbaijan,Azerbaijan
Belgium,Belgium
Burkina Faso,Burkina Faso
Bangladesh,Bangladesh
Bulgaria,Bulgaria
Bahrain,Bahrain
Bahamas,Bahamas
Bosnia and Herzegovina,Bosnia and Herzegovina
Saint Barthélemy,Saint Barthlemy
Belarus,Belarus
Belize,Belize
Bermuda,Bermuda
Bolivia (Plurinational State of),Bolivia
Brazil,Brazil
Barbados,Barbados
Bhutan,Bhutan
Central African Republic,Central African Republic
Canada,Canada
Switzerland,Switzerland
Chile,Chile
China,China
Côte d'Ivoire,Cote d'Ivoire
Cameroon,Cameroon
Democratic Republic of the Congo,Democratic Republic of Congo
Congo,Congo
Colombia,Colombia
Costa Rica,Costa Rica
Cuba,Cuba
Cayman Islands,Cayman Islands
Cyprus,Cyprus
Czechia,Czechia
Germany,Germany
Dominica,Dominica
Denmark,Denmark
Dominican Republic,Dominican Republic
Algeria,Algeria
Ecuador,Ecuador
Egypt,Egypt
Spain,Spain
Estonia,Estonia
Ethiopia,Ethiopia
Finland,Finland
Fiji,Fiji
France,France
Gabon,Gabon
United Kingdom of Great Britain and Northern Irela,United Kingdom
Georgia,Georgia
Ghana,Ghana
Guinea,Guinea
Guadeloupe,Guadeloupe
Greece,Greece
Grenada,Grenada
Guatemala,Guatemala
French Guiana,French Guiana
Guyana,Guyana
"China, Hong Kong SAR",Hong Kong
Honduras,Honduras
Croatia,Croatia
Haiti,Haiti
Hungary,Hungary
Indonesia,Indonesia
India,India
Ireland,Ireland
Iran (Islamic Republic of),Iran
Iraq,Iraq
Iceland,Iceland
Israel,Israel
Italy,Italy
Jamaica,Jamaica
Jordan,Jordan
Japan,Japan
Kazakhstan,Kazakhstan
Kenya,Kenya
Kyrgyzstan,Kyrgyzstan
Cambodia,Cambodia
Saint Kitts and Nevis,Saint Kitts and Nevis
Republic of Korea,South Korea
Kuwait,Kuwait
Lao People's Democratic Republic,Laos
Lebanon,Lebanon
Saint Lucia,Saint Lucia
Sri Lanka,Sri Lanka
Lithuania,Lithuania
Luxembourg,Luxembourg
Latvia,Latvia
Saint Martin (French part),Saint Martin (French part)
Morocco,Morocco
Republic of Moldova,Moldova
Madagascar,Madagascar
Maldives,Maldives
Mexico,Mexico
North Macedonia,North Macedonia
Mali,Mali
Malta,Malta
Myanmar,Myanmar
Montenegro,Montenegro
Mongolia,Mongolia
Mozambique,Mozambique
Mauritania,Mauritania
Montserrat,Montserrat
Martinique,Martinique
Mauritius,Mauritius
Malaysia,Malaysia
New Caledonia,New Caledonia
Niger,Niger
Nigeria,Nigeria
Nicaragua,Nicaragua
Netherlands,Netherlands
Norway,Norway
Nepal,Nepal
New Zealand,New Zealand
Oman,Oman
Pakistan,Pakistan
Panama,Panama
Peru,Peru
Philippines,Philippines
Papua New Guinea,Papua New Guinea
Poland,Poland
Democratic People's Republic of Korea,North Korea
Portugal,Portugal
Paraguay,Paraguay
"occupied Palestinian territory, including east Jer",Palestine
Qatar,Qatar
Romania,Romania
Russian Federation,Russia
Rwanda,Rwanda
Saudi Arabia,Saudi Arabia
Serbia and Montenegro (2003-2006),Serbia and Montenegro
Sudan,Sudan
Senegal,Senegal
Singapore,Singapore
Sierra Leone,Sierra Leone
El Salvador,El Salvador
Serbia,Serbia
South Sudan,South Sudan
Suriname,Suriname
Slovakia,Slovakia
Slovenia,Slovenia
Sweden,Sweden
Seychelles,Seychelles
Syrian Arab Republic,Syria
Turks and Caicos Islands,Turks and Caicos Islands
Chad,Chad
Togo,Togo
Thailand,Thailand
Tajikistan,Tajikistan
Turkmenistan,Turkmenistan
Timor-Leste,Timor
Trinidad and Tobago,Trinidad and Tobago
Tunisia,Tunisia
Türkiye,Turkey
United Republic of Tanzania,Tanzania
Uganda,Uganda
Ukraine,Ukraine
Uruguay,Uruguay
United States of America,United States
Uzbekistan,Uzbekistan
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Venezuela (Bolivarian Republic of),Venezuela
British Virgin Islands,British Virgin Islands
Viet Nam,Vietnam
"United Kingdom, England",England
"United Kingdom, Wales",Wales
"United Kingdom, Northern Ireland",Northern Ireland
"United Kingdom, Scotland",Scotland
Kosovo (in accordance with UN Security Council res,Kosovo
Yemen,Yemen
South Africa,South Africa
Zambia,Zambia
Zimbabwe,Zimbabwe
World,World
Northern Hemisphere,Northern Hemisphere
Southern Hemisphere,Southern Hemisphere
American Samoa,American Samoa
Cook Islands,Cook Islands
French Polynesia,French Polynesia
Guam,Guam
Kiribati,Kiribati
Marshall Islands,Marshall Islands
Micronesia (Federated States of),Micronesia (country)
Nauru,Nauru
Niue,Niue
Northern Mariana Islands,Northern Mariana Islands
Palau,Palau
Pitcairn,Pitcairn
Samoa,Samoa
Solomon Islands,Solomon Islands
Tokelau,Tokelau
Tonga,Tonga
Tuvalu,Tuvalu
Vanuatu,Vanuatu
Wallis and Futuna,Wallis and Futuna
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),Kosovo
Namibia,Namibia
"occupied Palestinian territory, including east Jerusalem",Palestine
