,entity,year,reporting_level,welfare_type,reporting_pop,mean,median,headcount_100,headcount_190,headcount_320,headcount_550,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_ratio_100,headcount_ratio_190,headcount_ratio_320,headcount_ratio_550,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,poverty_gap_index_100,poverty_gap_index_190,poverty_gap_index_320,poverty_gap_index_550,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,total_shortfall_100,total_shortfall_190,total_shortfall_320,total_shortfall_550,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,avg_shortfall_100,avg_shortfall_190,avg_shortfall_320,avg_shortfall_550,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,income_gap_ratio_100,income_gap_ratio_190,income_gap_ratio_320,income_gap_ratio_550,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,number_below_100,number_between_100_190,number_between_190_320,number_between_320_550,number_between_550_1000,number_between_1000_2000,number_between_2000_3000,number_between_3000_4000,number_over_4000,percentage_below_100,percentage_between_100_190,percentage_between_190_320,percentage_between_320_550,percentage_between_550_1000,percentage_between_1000_2000,percentage_between_2000_3000,percentage_between_3000_4000,percentage_over_4000,poverty_severity_100,poverty_severity_190,poverty_severity_320,poverty_severity_550,poverty_severity_1000,poverty_severity_2000,poverty_severity_3000,poverty_severity_4000,watts_100,watts_190,watts_320,watts_550,watts_1000,watts_2000,watts_3000,watts_4000,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,mld,gini,polarization,survey_year,survey_comparability,comparable_spell,distribution_type,estimation_type,cpi,ppp,reporting_gdp,reporting_pce,sum_pct,sum_deciles,m_check_1,m_check_2,m_check_3,m_check_4,m_check_5,m_check_6,m_check_7,check_total
77,Australia,1995,national,income,18072000.0,33.55279588391381,27.76139306003735,135501.0,135501.0,220768.0,316218.0,711940.0,4969513.0,9984668.0,13145330.0,0.74978226727342,0.74978226727342,1.22160158423479,1.74976864803661,3.9394670213915,27.498410254615802,55.249382619017105,72.7386548552506,0.49603667430995,0.6162319551873799,0.76970382943159,1.03376566739357,1.7128244253222302,7.66530733293184,19.152970690611202,30.54188431029543,89643.74778129417,211594.33398878027,445122.8033756062,1027521.7227625127,3095416.3014423344,27705486.824148837,103839745.89621769,220781173.30226362,0.6615725919461418,1.561570276151322,2.016246935133743,3.2494093402732065,4.3478611981941375,5.575090924231175,10.399919746577222,16.79540744144602,66.15725919461418,82.18790927112221,63.007716722929466,59.080169823149205,43.47861198194137,27.87545462115587,34.6663991552574,41.98851860361505,135501.0,0.0,85267.0,95450.0,395722.0,4257573.0,5015155.0,3160662.0,4926670.0,0.0074978419654714475,0.0,0.004718182824258521,0.005281651173085436,0.02189696768481629,0.2355894754316069,0.27750968348826915,0.17489276228419653,0.2726134351482957,0.00450323251167,0.0054030828294083,0.0064794999253477,0.0082493334397116,0.0119988177179906,0.0360050208657438,0.0916854220167858,0.1619277233530835,0.0059103820912188,0.0091326999822696,0.0129907980201036,0.0191214556724908,0.0321906367573406,0.1158889633586519,0.281846105264014,0.4660191300694093,0.028529443783628,0.0471883588991047,0.0577780004345414,0.0669908322837115,0.0770920061020729,0.0895170593916536,0.1043702422577409,0.1247926826428493,0.1577243642266924,0.2460170099780031,0.1981169852184836,0.325819904320173,0.2882045479798183,1995.0,2.0,1989 - 2018,micro,survey,0.6547469151347295,1.52584028244019,39713.23154723108,21305.523711363305,1.0,0.9999999999999979,False,True,True,True,True,True,True,False
78,Australia,2001,national,income,19413000.0,38.657066298059576,31.483597945476117,145095.0,145095.0,192590.0,286697.0,629905.0,3882166.0,9071781.0,12566757.0,0.74741161550504,0.74741161550504,0.9920649212081901,1.4768275365518602,3.2447571997086104,19.997763597099798,46.73044487334963,64.73372224380763,0.49622609143762997,0.61520870810114,0.7301300195071,0.9160093004819301,1.45541577549478,5.73506684799476,15.201647839460561,25.42238466259509,96332.37113078711,226917.88635698118,453568.4501981227,978036.8702640639,2825398.6449680165,22266970.54402446,88532876.85223436,197409901.38198337,0.6639261940851656,1.5639262990246472,2.3550986562029324,3.411395550926811,4.4854361292068115,5.7357079898243555,9.759150584899961,15.708897799327493,66.39261940851657,82.31191047498143,73.59683300634163,62.02537365321474,44.85436129206811,28.678539949121777,32.530501949666544,39.272244498318734,145095.0,0.0,47495.0,94107.0,343208.0,3252261.0,5189615.0,3494976.0,6846243.0,0.007474115283572864,0.0,0.0024465564312574047,0.004847627878225931,0.017679287075670944,0.16753005717817956,0.2673267913254005,0.18003276155153763,0.3526628032761552,0.0044328105842233,0.0053792006414658,0.0062509620489351,0.0076488063647385,0.0105421229188924,0.0281051781288712,0.0708624740036673,0.1300571578823791,0.0054827702866193,0.0086820473095246,0.0119849141998723,0.0169310713004955,0.0275830518290224,0.088921915967656,0.2225767497752813,0.3819741140891706,0.0274974026126751,0.0463703141616235,0.0561548661917415,0.0651763596873733,0.0755391366518447,0.0889775021529982,0.1045548789315751,0.1268027409608784,0.1582704979294009,0.250656300719889,0.2077784374671467,0.3346479770968015,0.304972991818522,2001.0,2.0,1989 - 2018,micro,survey,0.7516998237219874,1.52584028244019,46496.02306683091,25182.85997258928,1.0,0.9999999999999998,False,True,True,True,True,True,True,False
80,Australia,2004,national,income,20127400.0,43.38959072748175,35.64815877564492,100491.0,100491.0,143415.0,200448.0,400807.0,2765349.0,7798902.0,11672805.0,0.49927590617178,0.49927590617178,0.7125371959930601,0.9958956019927899,1.9913523274423601,13.739228541882282,38.74768843239199,57.99460073635247,0.39701983649475,0.44545692213124,0.55241345385551,0.69798500237511,1.03716576391868,3.67325297384013,11.20835181922833,20.61437140298844,79909.77057064431,170351.9034355821,355796.68963620457,772674.2835242634,2087545.019669684,14786606.381133966,67678494.12190089,165965479.59060383,0.7951933065711786,1.695195623842753,2.48088895607994,3.854736807173249,5.2083546935799125,5.34710316171086,8.677951604200295,14.218131767865893,79.51933065711786,89.22082230751333,77.52777987749812,70.08612376678634,52.08354693579913,26.7355158085543,28.92650534733432,35.54532941966473,100491.0,0.0,42924.0,57033.0,200359.0,2364542.0,5033553.0,3873903.0,8454595.0,0.004992746206663553,0.0,0.0021326152409153693,0.00283359996820255,0.0099545395828572,0.1174787602969087,0.2500846110277532,0.1924691216948041,0.42005400598189535,0.0033485230771418,0.0040274279706478,0.0047323321903015,0.005754203455071,0.0078145834461252,0.0179853046777104,0.0488298505420609,0.0979970607280291,0.0143767849370429,0.0175814067435289,0.0212699804779728,0.0260497906063052,0.0344479227037538,0.0736514411139684,0.1767447924033846,0.3158871943573174,0.0300685571017104,0.0470740669878978,0.0565111889285816,0.0655678092219713,0.076047340385123,0.0882004006336203,0.1035549191239226,0.1241702015150187,0.1556453489146207,0.2531601671875328,0.2078065861580208,0.3305740947224962,0.2898469541156878,2004.0,3.0,2004 - 2010,micro,survey,0.8139007806597863,1.52584028244019,49885.998565153386,27543.636372567213,1.0,0.9999999999999991,False,True,True,True,True,True,True,False
81,Australia,2008,national,income,21249200.0,54.86082071837734,43.18356137333743,76759.0,76759.0,142253.0,142253.0,283700.0,1771232.0,5596151.0,9495922.0,0.36123243956321,0.36123243956321,0.66945294632089,0.66945294632089,1.33510868297205,8.33552409492864,26.335820594211402,44.6883733442628,0.26083803487141,0.30839327919911,0.40795620315745,0.51730938666216,0.7374880923464,2.38516389841091,7.11371561979434,14.316084499961951,55425.99570589566,124509.09889879683,277399.7744682652,604582.5840483863,1567103.1971887122,10136564.942022623,45348229.78444017,121682137.1026366,0.7220781368425286,1.622078178438969,1.9500451622690922,4.250051556370596,5.5238040084198525,5.722889458875304,8.103467862900798,12.814146651861357,72.20781368425287,85.37253570731417,60.93891132090913,77.27366466128356,55.23804008419852,28.61444729437652,27.01155954300266,32.035366629653396,76759.0,0.0,65494.0,0.0,141447.0,1487532.0,3824919.0,3899771.0,11753278.0,0.0036123242286768445,0.0,0.003082186623496414,0.0,0.006656580012423997,0.07000414133237957,0.180002964817499,0.1835255444910867,0.5531162584944375,0.0018834543353262,0.0026328315023473,0.0032099896990345,0.0042424961482071,0.0056479005033183,0.0122572178289237,0.0309695477063906,0.0646863169318183,0.0046252748918991,0.006943859343351,0.0097275713249077,0.0133533102893476,0.0191641618895745,0.0444245424488948,0.1090539075456474,0.2111629389311439,0.0280044134270918,0.0442729169340456,0.0534140460881663,0.0626539879351246,0.0735235840179654,0.085699755651899,0.1020973135358097,0.1228475258719528,0.1533307798586171,0.2741556766793271,0.224777721770431,0.3542850828048216,0.3142999836765543,2008.0,2.0,1989 - 2018,micro,survey,0.92420045328633,1.52584028244019,53282.27691260967,30438.99310870951,1.0,0.9999999999999993,False,True,False,True,True,True,True,False
82,Australia,2010,national,income,22031750.0,54.66336604442497,43.85675782084504,76928.0,76928.0,149298.0,149298.0,369191.0,1836181.0,5508800.0,9769003.0,0.3491684119292,0.3491684119292,0.67764916305148,0.67764916305148,1.67572071550058,8.33424921922382,25.00391398694159,44.3405684875346,0.24709727084526,0.29544675872713,0.38035655011858,0.5046789155268899,0.82695467242393,2.5520688718003197,6.964163039416039,14.047774544067021,54439.85296945057,123674.97340514247,268157.4535384008,611542.7833437757,1821925.8604175916,11245308.67325734,46029809.71309629,123798822.72449945,0.7076727975438146,1.6076717632740027,1.7961222088601376,4.0961217386956,4.9349140700006,6.124292035075703,8.35568721193296,12.672615897906823,70.76727975438146,84.61430333021067,56.1288190268793,74.47494070355636,49.349140700006004,30.621460175378513,27.8522907064432,31.681539744767058,76928.0,0.0,72370.0,0.0,219893.0,1466990.0,3672619.0,4260203.0,12262747.0,0.0034916881319005527,0.0,0.003284804883860792,0.0,0.009980732352173567,0.06658526898680314,0.16669665369296582,0.19336652785185018,0.556594324100446,0.0017486421787648,0.002499905038949,0.0030040349301627,0.0040528080194296,0.005931783561548,0.0135222661553844,0.0317010602917827,0.0639856533672296,0.004294367582589,0.0065355186038431,0.0090562326996902,0.0127263621512053,0.0197974745531711,0.0468587357371537,0.1085398233839288,0.2087435851677239,0.0274928533924312,0.0452274187263294,0.0547748993057532,0.0634387029127278,0.0740992450423626,0.0870743375780808,0.1030941859341664,0.1243093335444887,0.1559090776333691,0.2645799459302898,0.2163454924573286,0.3465672759564665,0.311974305603176,2010.0,3.0,2004 - 2010,micro,survey,0.9680181314530384,1.52584028244019,53825.47238995924,31104.89225385744,1.0,0.9999999999999989,False,True,False,True,True,True,True,False
83,Australia,2014,national,income,23475686.0,58.43655323686174,46.786110298198544,117022.0,117022.0,174757.0,174757.0,347015.0,1465311.0,4750977.0,9096365.0,0.49848380316207996,0.49848380316207996,0.74441490995147,0.74441490995147,1.47818787094211,6.2418219333771905,20.2378642347118,38.74802831448213,0.26034140941836,0.37314570119171003,0.43980862044027,0.56718943241768,0.82301412238911,2.07311731230712,5.51202859618272,11.36913393974227,61116.931803028616,166437.17495510177,330393.89035356673,732333.8559875622,1932082.1110772314,9733570.212977177,38819595.7641019,106759287.38453297,0.52226873411007,1.422272521022558,1.8905903074186827,4.190583816313866,5.567719294777549,6.642665081322106,8.170865858559598,11.736477965047904,52.226873411007006,74.85644847487147,59.08094710683384,76.19243302388846,55.67719294777549,33.21332540661054,27.23621952853199,29.341194912619763,117022.0,0.0,57735.0,0.0,172258.0,1118296.0,3285666.0,4345388.0,14379321.0,0.004984817057103252,0.0,0.002459353051493362,0.0,0.007337719545235015,0.047636350222097876,0.1399603828403566,0.18510164090625508,0.6125197363774588,0.0024336533884483,0.0030907250868675,0.0037225101945806,0.0047020787457106,0.0063197771940673,0.0120550613677368,0.0257190344541533,0.0513493897098701,0.0139273172564752,0.017126854919011,0.0198881444738563,0.0239198753961776,0.0305308897084515,0.0517716267131824,0.1000947786293323,0.1821158804287733,0.0284445483418248,0.0459909465056198,0.0561350364672235,0.0655410073889833,0.0746658178280887,0.0865497272831985,0.1012446468112508,0.119956496653629,0.1516370675745262,0.2698347051456535,0.226975718062644,0.3439943141661626,0.2863142168239139,2014.0,2.0,1989 - 2018,micro,survey,1.0684966003525578,1.52584028244019,56506.50058542376,32318.20111244422,1.0,0.9999999999999982,False,True,False,True,True,True,True,False
84,Australia,2016,national,income,24190907.0,57.08720450291023,46.51175195297217,59207.0,120650.0,120650.0,180824.0,360600.0,1630725.0,5139231.0,9613549.0,0.24475048002445002,0.49874177937585,0.49874177937585,0.74748675146511,1.4906426651304598,6.74106796172613,21.24447407781117,39.74033999226335,0.21507052510549002,0.30318816897418,0.38263182319986,0.51938903086404,0.80141967420321,2.1879217896914,5.92408170488902,12.01971085908925,52027.51071268074,139353.5391839388,296198.7472085842,691047.0458348667,1938706.8806620154,10585562.507539643,42992672.87501152,116307083.02364726,0.8787391813920776,1.1550231179771138,2.455024842176413,3.821655564719654,5.376336330177525,6.491322882484566,8.365584826798312,12.098246238059145,87.87391813920776,60.79069041984809,76.7195263180129,69.48464663126643,53.76336330177524,32.45661441242283,27.88528275599437,30.24561559514786,59207.0,61443.0,0.0,60174.0,179776.0,1270125.0,3508506.0,4474318.0,14577358.0,0.0024474898770848073,0.002539921301834611,0.0,0.002487463574639843,0.007431552690438601,0.05250423227206818,0.14503408243436264,0.18495867062776936,0.602596587221802,0.0018898974483943,0.0023609944544186,0.0031181075780496,0.0041023833604854,0.0059468503843464,0.0121905919316666,0.0273666971968301,0.0546413480521998,0.0051636657001216,0.007610159332086,0.0102100848848462,0.014000429848046,0.0206966070812609,0.0434104099088025,0.0957804440924912,0.1817083385042777,0.0282400664590068,0.0458621778729093,0.0561964083330198,0.0658260472427621,0.0758551705650964,0.0882679129150435,0.1041991001719908,0.1243679635350066,0.1531022295604351,0.2580829233447277,0.2085786423528405,0.3368581054524751,0.2929131388517124,2016.0,2.0,1989 - 2018,micro,survey,1.0984638630068009,1.52584028244019,57527.17702827788,32923.81303954183,1.0,0.9999999999999981,True,False,True,True,True,True,True,False
85,Australia,2018,national,income,24982688.0,57.826076629688856,47.480558783846654,124187.0,124187.0,184431.0,184431.0,437100.0,1872430.0,5057909.0,9805397.0,0.49709397223352003,0.49709397223352003,0.7382346200001699,0.7382346200001699,1.7496104417848601,7.494910098704589,20.24565636766516,39.24876530297277,0.31695802891047997,0.40228558101087003,0.45148458225944,0.57139823440556,0.89458734761962,2.43166173273091,5.9989569061346195,11.91385612196086,79184.63545365502,190953.3279885725,360937.55057273357,785128.5097647733,2234919.6594328512,12149889.27807114,44961020.61342195,119056060.14873524,0.6376241913699101,1.5376273522073365,1.9570329856300381,4.2570311377413415,5.113062593074471,6.488834978114611,8.889250600084333,12.141890853448896,63.762419136991014,80.9277553793335,61.157280800938686,77.40056614075166,51.13062593074471,32.44417489057306,29.630835333614442,30.35472713362224,124187.0,0.0,60244.0,0.0,252669.0,1435330.0,3185479.0,4747488.0,15177291.0,0.004970922264249548,0.0,0.0024114298669542684,0.0,0.010113763579003189,0.05745298504308263,0.1275074563633825,0.19003111274495363,0.6075123301383742,0.0026213555100527,0.0034219006109509,0.0039721993663435,0.0048326103609242,0.0066417186132502,0.0137153375626056,0.0292525316545056,0.0555193409383827,0.011055459322831,0.0142460763015406,0.016946681538834,0.0209449401787326,0.0284272459920878,0.0537585727287751,0.1053632380724338,0.1893869195803293,0.0268353923995787,0.0458587764816892,0.0562674274147482,0.0653875657092998,0.0755436751134002,0.0880600445309419,0.1026664332524901,0.1216587795603689,0.1515879977489115,0.2661339077885697,0.2256164781519136,0.3433376217623682,0.2853108357091324,2018.0,2.0,1989 - 2018,micro,survey,1.1412742382271517,1.52584028244019,58614.14965379718,33471.64394076557,1.0,0.9999999999999982,False,True,False,True,True,True,True,False
87,Austria,1994,national,income,7936118.0,46.82498050286827,39.61735639298247,19713.0,19713.0,37285.0,58139.0,153709.0,751329.0,2296003.0,4044452.0,0.24839921379949,0.24839921379949,0.46980848880249,0.7325867794675099,1.9368327958302198,9.46720807058292,28.931053538746347,50.962593869480855,0.23141799514244998,0.23946173029578,0.31798657197375,0.46703129783076996,0.8991483309042999,2.92984948608675,8.16494882376702,16.22929637096992,18365.6051677391,36107.53441411821,80754.52664317354,203852.8519102974,713574.7253559572,4650326.248764762,19439399.198812883,51519044.42279563,0.9316494276740781,1.831661056872024,2.1658717082787593,3.506301310829175,4.642374391583819,6.189467262364106,8.466626219048008,12.738201472732433,93.16494276740781,96.4032135195802,67.68349088371123,63.75093292416681,46.42374391583819,30.94733631182053,28.222087396826694,31.845503681831083,19713.0,0.0,17572.0,20854.0,95570.0,597620.0,1544674.0,1748449.0,3891666.0,0.00248396004192478,0.0,0.0022141807871304334,0.0026277331057829533,0.01204241166777006,0.07530381982727576,0.1946384869781422,0.2203153985361609,0.4903740090558129,0.0021559765691925,0.0023084582031946,0.0026323298973524,0.0035385706626818,0.0058647373674303,0.0153010691266501,0.0367826528608859,0.0742410888712479,0.0066643751303738,0.0082587351373675,0.0104677941809727,0.0140473567371528,0.0222231447724113,0.0537664871462515,0.1265718394085642,0.2413127851806821,0.0303083006788201,0.0496274420512683,0.0600742666144868,0.0695233099519042,0.0790573950613543,0.0906392729246348,0.1047045597637979,0.1217040079850404,0.1484573119268839,0.2459041330418085,0.1833061123446518,0.3132234231243465,0.2594096615274808,1994.0,1.0,1994 - 2000,micro,survey,10.040805883950624,0.851442277431488,32949.56375717366,18928.154560802577,1.0,0.9999999999999992,False,True,True,True,True,True,True,False
88,Austria,1995,national,income,7948278.0,39.92146938631782,35.616110771354144,79008.0,79008.0,99075.0,158572.0,417258.0,1350905.0,3000460.0,4609982.0,0.9940315313986801,0.9940315313986801,1.24650095533525,1.9950448377812302,5.2496706020633,16.99619896516395,37.74981011246068,57.99976304192034,0.91172293631014,0.95071121819418,1.04600116423019,1.28510716568793,2.2921794685696497,6.24654901255189,13.27083571466753,22.064654447635352,72466.27356769287,143573.824138594,266045.05733200663,561791.3956973851,1821887.9642083838,9929861.618477581,31644087.465751864,70150403.00949688,0.9172017209357644,1.8172061580927754,2.685289501206224,3.5428158546110606,4.366334412302182,7.350525476238212,10.546412038738016,15.217066576289643,91.72017209357644,95.64242937330397,83.9152969126945,64.4148337202011,43.663344123021815,36.75262738119106,35.15470679579338,38.042666440724105,79008.0,0.0,20067.0,59497.0,258686.0,933647.0,1649555.0,1609522.0,3338296.0,0.009940266306739649,0.0,0.002524697802467402,0.007485520763113721,0.03254616911990245,0.11746531764490371,0.20753614808138315,0.2024994596313818,0.4200024206501081,0.0085628041644806,0.009148330310912,0.0096911975771322,0.0109621005816113,0.0157430927134502,0.0359536419099413,0.0702409696540658,0.1174585456494917,0.0028232762986159,0.0044418121596351,0.0066848552505233,0.0112307137112947,0.0269277955274332,0.0878876088541791,0.1928065234785905,0.3286504584899172,0.0229307304938159,0.0466248790905193,0.0598428454502931,0.0718449734146762,0.0831837048879393,0.0960394688385221,0.1107368036960442,0.1295946678450962,0.1551089589750928,0.2240929673079998,0.196773128712417,0.3105926889369915,0.2705665179477935,1995.0,0.0,1987 - 1995,micro,survey,10.266057372374412,0.851442277431488,33776.89853607076,19060.298069647557,1.0,0.9999999999999989,False,True,True,True,True,True,True,False
