Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,8430.020298689435,,,,,,,,,,,,
Albania,2002,,15174.078090623863,,,,,,,,,,,
Albania,2005,,7514.215015432358,,,,,,,,,,,
Albania,2008,,2869.4494851706822,,,,,,,,,,,
Albania,2012,,9318.745929360584,,,,,,,,,,,
Albania,2014,,,11632.88250331677,,,,,,,,,,
Albania,2015,,,922.5856016072868,,,,,,,,,,
Albania,2016,,,1655.597331799768,,,,,,,,,,
Albania,2017,,,3416.968029691427,,,,,,,,,,
Albania,2018,,,,501.2991861269215,,,,,,,,,
Albania,2019,,,,0.0,,,,,,,,,
Algeria,1988,393258.2426200739,,,,,,,,,,,,
Algeria,1995,,603581.8594829253,,,,,,,,,,,
Algeria,2011,,,105127.77817466063,,,,,,,,,,
Angola,2000,5098258.432921696,,,,,,,,,,,,
Angola,2008,,4802165.059541458,,,,,,,,,,,
Angola,2018,,,13286854.606409108,,,,,,,,,,
Argentina - urban,1980,,,,,,,97340.56299467996,,,,,,
Argentina - urban,1986,,,,,,,559153.7199721306,,,,,,
Argentina - urban,1987,,,,,,,493434.3504394256,,,,,,
Argentina - urban,1991,,,,,,,,406288.7307983818,,,,,
Argentina - urban,1992,,,,,,,,729146.1450394762,,,,,
Argentina - urban,1993,,,,,,,,809608.5939456157,,,,,
Argentina - urban,1994,,,,,,,,907548.345710182,,,,,
Argentina - urban,1995,,,,,,,,1537863.0157220426,,,,,
Argentina - urban,1996,,,,,,,,1863985.3302458376,,,,,
Argentina - urban,1997,,,,,,,,1568091.984477376,,,,,
Argentina - urban,1998,,,,,,,,1587939.526530337,,,,,
Argentina - urban,1999,,,,,,,,1765592.8174070858,,,,,
Argentina - urban,2000,,,,,,,,2092169.9463238372,,,,,
Argentina - urban,2001,,,,,,,,3498310.504106633,,,,,
Argentina - urban,2002,,,,,,,,4379068.588432207,,,,,
Argentina - urban,2003,,,,,,,,,1863288.748743139,,,,
Argentina - urban,2004,,,,,,,,,1293000.0168517714,,,,
Argentina - urban,2005,,,,,,,,,934156.1055612344,,,,
Argentina - urban,2006,,,,,,,,,792307.5447353562,,,,
Argentina - urban,2007,,,,,,,,,658462.586528551,,,,
Argentina - urban,2008,,,,,,,,,619453.1917469773,,,,
Argentina - urban,2009,,,,,,,,,568205.1419155598,,,,
Argentina - urban,2010,,,,,,,,,324214.47210470936,,,,
Argentina - urban,2011,,,,,,,,,302405.1743120636,,,,
Argentina - urban,2012,,,,,,,,,296485.82052065484,,,,
Argentina - urban,2013,,,,,,,,,284479.61256652215,,,,
Argentina - urban,2014,,,,,,,,,272859.29159991606,,,,
Argentina - urban,2016,,,,,,,,,291535.3639588783,,,,
Argentina - urban,2017,,,,,,,,,222872.7080798993,,,,
Argentina - urban,2018,,,,,,,,,353018.12070730975,,,,
Argentina - urban,2019,,,,,,,,,367246.84559925046,,,,
Argentina - urban,2020,,,,,,,,,417270.5756239859,,,,
Armenia,1996,,,,,,,216276.02326804257,,,,,,
Armenia,1999,,171297.16918422614,,,,,,,,,,,
Armenia,2001,,180680.3643919576,,,,,,,,,,,
Armenia,2002,,126074.68905264276,,,,,,,,,,,
Armenia,2003,,69685.33560552757,,,,,,,,,,,
Armenia,2004,,72352.93503399956,,,,,,,,,,,
Armenia,2005,,35068.0374102238,,,,,,,,,,,
Armenia,2006,,19078.961990099306,,,,,,,,,,,
Armenia,2007,,16345.017198287347,,,,,,,,,,,
Armenia,2008,,10809.731775654272,,,,,,,,,,,
Armenia,2009,,11372.812030058069,,,,,,,,,,,
