Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,27348.0,,,,,,,,,,,,
Albania,2002,,46512.0,,,,,,,,,,,
Albania,2005,,25083.0,,,,,,,,,,,
Albania,2008,,9244.0,,,,,,,,,,,
Albania,2012,,21417.0,,,,,,,,,,,
Albania,2014,,,45674.0,,,,,,,,,,
Albania,2015,,,7061.0,,,,,,,,,,
Albania,2016,,,11802.0,,,,,,,,,,
Albania,2017,,,12312.0,,,,,,,,,,
Albania,2018,,,,3462.0,,,,,,,,,
Albania,2019,,,,0.0,,,,,,,,,
Algeria,1988,1527940.0,,,,,,,,,,,,
Algeria,1995,,1514466.0,,,,,,,,,,,
Algeria,2011,,,127520.0,,,,,,,,,,
Angola,2000,3209859.0,,,,,,,,,,,,
Angola,2008,,5411021.0,,,,,,,,,,,
Angola,2018,,,7781028.0,,,,,,,,,,
Argentina - urban,1980,,,,,,,70550.0,,,,,,
Argentina - urban,1986,,,,,,,27625.0,,,,,,
Argentina - urban,1987,,,,,,,145514.0,,,,,,
Argentina - urban,1991,,,,,,,,148856.0,,,,,
Argentina - urban,1992,,,,,,,,365788.0,,,,,
Argentina - urban,1993,,,,,,,,486251.0,,,,,
Argentina - urban,1994,,,,,,,,353294.0,,,,,
Argentina - urban,1995,,,,,,,,754800.0,,,,,
Argentina - urban,1996,,,,,,,,718853.0,,,,,
Argentina - urban,1997,,,,,,,,750147.0,,,,,
Argentina - urban,1998,,,,,,,,1020367.0,,,,,
Argentina - urban,1999,,,,,,,,921227.0,,,,,
Argentina - urban,2000,,,,,,,,1164558.0,,,,,
Argentina - urban,2001,,,,,,,,1765103.0,,,,,
Argentina - urban,2002,,,,,,,,3578876.0,,,,,
Argentina - urban,2003,,,,,,,,,1893890.0,,,,
Argentina - urban,2004,,,,,,,,,1448739.0,,,,
Argentina - urban,2005,,,,,,,,,1124092.0,,,,
Argentina - urban,2006,,,,,,,,,810998.0,,,,
Argentina - urban,2007,,,,,,,,,673834.0,,,,
Argentina - urban,2008,,,,,,,,,655937.0,,,,
Argentina - urban,2009,,,,,,,,,634554.0,,,,
Argentina - urban,2010,,,,,,,,,401848.0,,,,
Argentina - urban,2011,,,,,,,,,286961.0,,,,
Argentina - urban,2012,,,,,,,,,303702.0,,,,
Argentina - urban,2013,,,,,,,,,275427.0,,,,
Argentina - urban,2014,,,,,,,,,232353.0,,,,
Argentina - urban,2016,,,,,,,,,290780.0,,,,
Argentina - urban,2017,,,,,,,,,283447.0,,,,
Argentina - urban,2018,,,,,,,,,412496.0,,,,
Argentina - urban,2019,,,,,,,,,379117.0,,,,
Argentina - urban,2020,,,,,,,,,547544.0,,,,
Armenia,1996,,,,,,,395948.0,,,,,,
