country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,1981,national,consumption,,,,,2.8085185371020973,0.4098514402522886,41
Angola,1982,national,consumption,,,,,2.710490476560558,0.4098514402522886,41
Angola,1983,national,consumption,,,,,2.725357957789594,0.4098514402522886,41
Angola,1984,national,consumption,,,,,2.787727987175351,0.4098514402522886,41
Angola,1985,national,consumption,,,,,2.784727976412715,0.4098514402522886,41
Angola,1986,national,consumption,,,,,2.766048644123193,0.4098514402522886,41
Angola,1987,national,consumption,,,,,2.779559866307769,0.4098514402522886,41
Angola,1988,national,consumption,,,,,2.848955181672061,0.4098514402522886,41
Angola,1989,national,consumption,,,,,2.753915349734237,0.4098514402522886,41
Angola,1990,national,consumption,,,,,2.5705743370086944,0.4098514402522886,41
Angola,1991,national,consumption,,,,,2.5111717573080274,0.4098514402522886,41
Angola,1992,national,consumption,,,,,2.2882567682174555,0.4098514402522886,41
Angola,1993,national,consumption,,,,,1.6838876225923491,0.4098514402522886,41
Angola,1994,national,consumption,,,,,1.6522659388543957,0.4098514402522886,41
Angola,1995,national,consumption,,,,,1.8399557270282676,0.4098514402522886,41
Angola,1996,national,consumption,,,,,2.023082593918988,0.4098514402522886,41
Angola,1997,national,consumption,,,,,2.101534866149634,0.4098514402522886,41
Angola,1998,national,consumption,,,,,2.1302154375062154,0.4098514402522886,41
Angola,1999,national,consumption,,,,,2.1070962423564046,0.4098514402522886,41
Angola,2000,national,consumption,,,,,2.1014501452702183,0.4098514402522886,41
Angola,2001,national,consumption,,,,,2.0450479618811905,0.4098568555491435,41
Angola,2002,national,consumption,,,,,2.1458640045693538,0.409863710355289,41
Angola,2003,national,consumption,,,,,2.034501660489978,0.4098705651614345,41
Angola,2004,national,consumption,,,,,2.071289126201897,0.40987741996758,41
Angola,2005,national,consumption,,,,,2.1782637013633503,0.4098842747737255,41
Angola,2006,national,consumption,,,,,2.2127088817580582,0.409891129579871,41
Angola,2007,national,consumption,,,,,2.2879011139534,0.4098979843860165,41
Angola,2008,national,consumption,,,,,2.296858743586441,0.409904839192162,41
Angola,2009,national,consumption,,,,,2.1262077137163016,0.4099075737493307,41
Angola,2010,national,consumption,,,,,2.1087257949119262,0.4099061880575224,41
Angola,2011,national,consumption,,,,,2.065287424649047,0.4099048023657141,41
Angola,2012,national,consumption,,,,,2.096987383962218,0.4099034166739058,41
Angola,2013,national,consumption,,,,,2.0744246401245623,0.4099020309820975,41
Angola,2014,national,consumption,,,,,2.0494687123716258,0.4099006452902893,41
Angola,2015,national,consumption,,,,,1.949852104463204,0.409899259598481,41
Angola,2016,national,consumption,,,,,1.8440650576660296,0.4098978739066727,41
Angola,2017,national,consumption,,,,,1.7195728114124655,0.4098964882148645,41
Angola,2018,national,consumption,,,,,1.5585596014119134,0.4098951025230562,41
Angola,2019,national,consumption,,,,,1.4894237759734543,0.4098948669554488,41
Albania,1981,national,consumption,,,,,5.748345667984084,0.408272796073468,41
Albania,1982,national,consumption,,,,,5.794093306256196,0.408272796073468,41
Albania,1983,national,consumption,,,,,5.735178839646935,0.408272796073468,41
Albania,1984,national,consumption,,,,,5.545487959941631,0.408272796073468,41
Albania,1985,national,consumption,,,,,5.529373029916724,0.408272796073468,41
Albania,1986,national,consumption,,,,,5.729240818680104,0.408272796073468,41
Albania,1987,national,consumption,,,,,5.571715549793446,0.408272796073468,41
Albania,1988,national,consumption,,,,,5.389937085614396,0.408272796073468,41
Albania,1989,national,consumption,,,,,5.763115701256088,0.408272796073468,41
Albania,1990,national,consumption,,,,,5.118343774355347,0.408272796073468,41
Albania,1991,national,consumption,,,,,3.707379116250151,0.408272796073468,41
Albania,1992,national,consumption,,,,,3.461856035589264,0.408272796073468,41
Albania,1993,national,consumption,,,,,3.816002155036423,0.408272796073468,41
Albania,1994,national,consumption,,,,,4.158288453003058,0.408272796073468,41
Albania,1995,national,consumption,,,,,4.741467447779574,0.408272796073468,41
Albania,1996,national,consumption,,,,,5.205191493431595,0.408272796073468,41
Albania,1997,national,consumption,,,,,4.266911698959631,0.4084911652502567,41
Albania,1998,national,consumption,,,,,4.035774571596565,0.4087095344270455,41
Albania,1999,national,consumption,,,,,4.154034858494984,0.4089279036038342,41
Albania,2000,national,consumption,,,,,4.408339013960374,0.4091462727806229,41
Albania,2001,national,consumption,,,,,4.594971251346195,0.4093646419574117,41
Albania,2002,national,consumption,,,,,4.903820135091348,0.4095830111342003,41
Albania,2003,national,consumption,,,,,5.254413496028588,0.4097101976989853,41
Albania,2004,national,consumption,,,,,5.437340734604337,0.4098373842637704,41
