country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,1981,national,consumption,,,,,9.308547032725704,0.8698040062270784,87
Angola,1982,national,consumption,,,,,8.98364306644484,0.8698040062270784,87
Angola,1983,national,consumption,,,,,9.032919810197953,0.8698040062270784,87
Angola,1984,national,consumption,,,,,9.23963888443588,0.8698040062270784,87
Angola,1985,national,consumption,,,,,9.229695656034938,0.8698040062270784,87
Angola,1986,national,consumption,,,,,9.167784922365248,0.8698040062270784,87
Angola,1987,national,consumption,,,,,9.21256648442839,0.8698040062270784,87
Angola,1988,national,consumption,,,,,9.442570149487294,0.8698040062270784,87
Angola,1989,national,consumption,,,,,9.127570360848395,0.8698040062270784,87
Angola,1990,national,consumption,,,,,8.51990535261091,0.8698040062270784,87
Angola,1991,national,consumption,,,,,8.32302158641742,0.8698040062270784,87
Angola,1992,national,consumption,,,,,7.584192686826043,0.8698040062270784,87
Angola,1993,national,consumption,,,,,5.581073055298027,0.8698040062270784,87
Angola,1994,national,consumption,,,,,5.476266223354366,0.8698040062270784,87
Angola,1995,national,consumption,,,,,6.098344802398225,0.8698040062270784,87
Angola,1996,national,consumption,,,,,6.705300046199773,0.8698040062270784,87
Angola,1997,national,consumption,,,,,6.965322067146335,0.8698040062270784,87
Angola,1998,national,consumption,,,,,7.060380883341175,0.8698040062270784,87
Angola,1999,national,consumption,,,,,6.983754678967663,0.8698040062270784,87
Angola,2000,national,consumption,,,,,6.965041268468927,0.8698040062270784,87
Angola,2001,national,consumption,,,,,6.718563212820252,0.8698206184061927,87
Angola,2002,national,consumption,,,,,6.96392753343449,0.8698416464810209,87
Angola,2003,national,consumption,,,,,6.512967024569042,0.869862674555849,87
Angola,2004,national,consumption,,,,,6.52992072129026,0.8698837026306773,87
Angola,2005,national,consumption,,,,,6.749320724074012,0.8699047307055053,87
Angola,2006,national,consumption,,,,,6.722194415880328,0.8699257587803334,87
Angola,2007,national,consumption,,,,,6.794845799386779,0.8699467868551616,87
Angola,2008,national,consumption,,,,,6.644103363715364,0.8699678149299898,87
Angola,2009,national,consumption,,,,,6.105909435099044,0.8699786808183952,87
Angola,2010,national,consumption,,,,,6.149479827359531,0.8699793845203785,87
Angola,2011,national,consumption,,,,,6.11792025063814,0.8699800882223615,87
Angola,2012,national,consumption,,,,,6.299712142600334,0.8699807919243445,87
Angola,2013,national,consumption,,,,,6.333102789755833,0.8699814956263274,87
Angola,2014,national,consumption,,,,,6.361772279503575,0.8699821993283104,87
Angola,2015,national,consumption,,,,,6.15732951052407,0.8699829030302935,87
Angola,2016,national,consumption,,,,,5.937086117850633,0.8699836067322765,87
Angola,2017,national,consumption,,,,,5.635360693757078,0.8699843104342595,87
Angola,2018,national,consumption,,,,,5.2011550467906,0.8699850141362425,87
Angola,2019,national,consumption,,,,,4.985985239441273,0.8699851337655796,87
Albania,1981,national,consumption,,,,,11.285434929867693,0.8693471733397092,87
Albania,1982,national,consumption,,,,,11.375248943278631,0.8693471733397092,87
Albania,1983,national,consumption,,,,,11.259585164906753,0.8693471733397092,87
Albania,1984,national,consumption,,,,,10.88717470051408,0.8693471733397092,87
Albania,1985,national,consumption,,,,,10.85553707732653,0.8693471733397092,87
Albania,1986,national,consumption,,,,,11.2479273501016,0.8693471733397092,87
Albania,1987,national,consumption,,,,,10.938665994833494,0.8693471733397092,87
Albania,1988,national,consumption,,,,,10.581789573749484,0.8693471733397092,87
Albania,1989,national,consumption,,,,,11.314432185605384,0.8693471733397092,87
Albania,1990,national,consumption,,,,,10.048584227614445,0.8693471733397092,87
Albania,1991,national,consumption,,,,,7.278509016919356,0.8693471733397092,87
Albania,1992,national,consumption,,,,,6.796486029677738,0.8693471733397092,87
Albania,1993,national,consumption,,,,,7.491763108950476,0.8693471733397092,87
Albania,1994,national,consumption,,,,,8.16375640340426,0.8693471733397092,87
Albania,1995,national,consumption,,,,,9.308682087792358,0.8693471733397092,87
Albania,1996,national,consumption,,,,,10.219087941039554,0.8693471733397092,87
Albania,1997,national,consumption,,,,,8.490068482645484,0.8693517850443228,87
Albania,1998,national,consumption,,,,,8.138595452051876,0.8693563967489362,87
Albania,1999,national,consumption,,,,,8.490263324166467,0.8693610084535498,87
Albania,2000,national,consumption,,,,,9.131843014838902,0.8693656201581632,87
Albania,2001,national,consumption,,,,,9.64724203671772,0.8693702318627766,87
Albania,2002,national,consumption,,,,,10.435105952678343,0.8693748435673901,87
Albania,2003,national,consumption,,,,,11.049613966588264,0.8694855934781267,87
Albania,2004,national,consumption,,,,,11.301003967060296,0.8695963433888632,87
Albania,2005,national,consumption,,,,,11.75089626996328,0.8697070932995997,87
Albania,2006,national,consumption,,,,,11.900766575183232,0.8697563429771562,87
Albania,2007,national,consumption,,,,,12.264688436521572,0.8698055926547128,87
Albania,2008,national,consumption,,,,,12.584825937871056,0.8698548423322693,87
Albania,2009,national,consumption,,,,,12.482862006205265,0.869877441562051,87
Albania,2010,national,consumption,,,,,12.470857447850696,0.8699000407918328,87
Albania,2011,national,consumption,,,,,12.436433857640283,0.8699226400216146,87
Albania,2012,national,consumption,,,,,12.18269665614297,0.8699452392513963,87
Albania,2013,national,consumption,,,,,13.114779702255646,0.8699506327343204,87
Albania,2014,national,consumption,,,,,14.261124931762463,0.8699560262172444,87
Albania,2015,national,consumption,,,,,16.71607407931307,0.8698652365511095,87
Albania,2016,national,consumption,,,,,17.579585325530257,0.8698682145347932,87
Albania,2017,national,consumption,,,,,17.41207939363527,0.869620776722742,87
Albania,2018,national,consumption,,,,,17.734317089141427,0.8699762933056624,87
Albania,2019,national,consumption,,,,,20.777590807676926,0.8698853314880742,87
United Arab Emirates,1981,national,income,,,,,400.27614400976057,0.87,87
United Arab Emirates,1982,national,income,,,,,351.5144111719516,0.87,87
United Arab Emirates,1983,national,income,,,,,317.485973053269,0.87,87
United Arab Emirates,1984,national,income,,,,,313.51939663052167,0.87,87
United Arab Emirates,1985,national,income,,,,,286.2776111303552,0.87,87
United Arab Emirates,1986,national,income,,,,,229.9530095294588,0.87,87
United Arab Emirates,1987,national,income,,,,,224.22137761122931,0.87,87
United Arab Emirates,1988,national,income,,,,,205.7960799380508,0.87,87
United Arab Emirates,1989,national,income,,,,,217.9765677632584,0.87,87
United Arab Emirates,1990,national,income,,,,,243.43136763802124,0.87,87
United Arab Emirates,1991,national,income,,,,,231.74511488105205,0.87,87
United Arab Emirates,1992,national,income,,,,,225.99508407329063,0.87,87
United Arab Emirates,1993,national,income,,,,,216.1829401197476,0.87,87
