country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,1981,national,consumption,,,,,4.441163200419264,0.619765925200119,62
Angola,1982,national,consumption,,,,,4.286149584046708,0.619765925200119,62
Angola,1983,national,consumption,,,,,4.309659811821614,0.619765925200119,62
Angola,1984,national,consumption,,,,,4.408286712679781,0.619765925200119,62
Angola,1985,national,consumption,,,,,4.40354273922051,0.619765925200119,62
Angola,1986,national,consumption,,,,,4.3740047596498925,0.619765925200119,62
Angola,1987,national,consumption,,,,,4.39537030948199,0.619765925200119,62
Angola,1988,national,consumption,,,,,4.505106427227323,0.619765925200119,62
Angola,1989,national,consumption,,,,,4.354818152964473,0.619765925200119,62
Angola,1990,national,consumption,,,,,4.064897560279177,0.619765925200119,62
Angola,1991,national,consumption,,,,,3.970963143435774,0.619765925200119,62
Angola,1992,national,consumption,,,,,3.618463477404579,0.619765925200119,62
Angola,1993,national,consumption,,,,,2.6627631772069598,0.619765925200119,62
Angola,1994,national,consumption,,,,,2.612759213801682,0.619765925200119,62
Angola,1995,national,consumption,,,,,2.909556606918545,0.619765925200119,62
Angola,1996,national,consumption,,,,,3.1991385667664307,0.619765925200119,62
Angola,1997,national,consumption,,,,,3.3231966207964136,0.619765925200119,62
Angola,1998,national,consumption,,,,,3.368549747860791,0.619765925200119,62
Angola,1999,national,consumption,,,,,3.3319909296204107,0.619765925200119,62
Angola,2000,national,consumption,,,,,3.3230626500759084,0.619765925200119,62
Angola,2001,national,consumption,,,,,3.2242132277342543,0.6197667264081677,62
Angola,2002,national,consumption,,,,,3.3692318234362943,0.6197677405955709,62
Angola,2003,national,consumption,,,,,3.179851236141465,0.6197687547829744,62
Angola,2004,national,consumption,,,,,3.2209928447916454,0.6197697689703777,62
Angola,2005,national,consumption,,,,,3.3682259670978376,0.6197707831577811,62
Angola,2006,national,consumption,,,,,3.3997716391966373,0.6197717973451845,62
Angola,2007,national,consumption,,,,,3.490028489977572,0.6197728115325878,62
Angola,2008,national,consumption,,,,,3.4749200947503587,0.6197738257199912,62
Angola,2009,national,consumption,,,,,3.213228533639678,0.6197787510581436,62
Angola,2010,national,consumption,,,,,3.209585115501349,0.619787587547045,62
Angola,2011,national,consumption,,,,,3.166571776555906,0.6197964240359463,62
Angola,2012,national,consumption,,,,,3.236521888309092,0.6198052605248479,62
Angola,2013,national,consumption,,,,,3.2262714502711884,0.6198140970137491,62
Angola,2014,national,consumption,,,,,3.212926864555252,0.6198229335026505,62
Angola,2015,national,consumption,,,,,3.0822079498087307,0.6198317699915519,62
Angola,2016,national,consumption,,,,,2.942630122462288,0.6198406064804534,62
Angola,2017,national,consumption,,,,,2.7680402823415533,0.6198494429693547,62
Angola,2018,national,consumption,,,,,2.531554212281638,0.6198582794582561,62
Angola,2019,national,consumption,,,,,2.4230336649080275,0.6198597816613693,62
Albania,1981,national,consumption,,,,,7.491614754939895,0.6191404320620543,62
Albania,1982,national,consumption,,,,,7.5512360271594545,0.6191404320620543,62
Albania,1983,national,consumption,,,,,7.474454895191773,0.6191404320620543,62
Albania,1984,national,consumption,,,,,7.227237508597803,0.6191404320620543,62
Albania,1985,national,consumption,,,,,7.2062354926226995,0.6191404320620543,62
Albania,1986,national,consumption,,,,,7.466716083356218,0.6191404320620543,62
Albania,1987,national,consumption,,,,,7.261418994971303,0.6191404320620543,62
Albania,1988,national,consumption,,,,,7.024513578520997,0.6191404320620543,62
Albania,1989,national,consumption,,,,,7.510864014741333,0.6191404320620543,62
Albania,1990,national,consumption,,,,,6.670555661671361,0.6191404320620543,62
Albania,1991,national,consumption,,,,,4.831695533577046,0.6191404320620543,62
Albania,1992,national,consumption,,,,,4.511714022374283,0.6191404320620543,62
Albania,1993,national,consumption,,,,,4.973260082248843,0.6191404320620543,62
Albania,1994,national,consumption,,,,,5.419349657992793,0.6191404320620543,62
Albania,1995,national,consumption,,,,,6.1793861301159,0.6191404320620543,62
Albania,1996,national,consumption,,,,,6.783741209521804,0.6191404320620543,62
Albania,1997,national,consumption,,,,,5.588451388947083,0.6192465241623113,62
Albania,1998,national,consumption,,,,,5.312136960884026,0.6193526162625683,62
Albania,1999,national,consumption,,,,,5.495365862609456,0.6194587083628252,62
Albania,2000,national,consumption,,,,,5.861454995259085,0.6195648004630824,62
Albania,2001,national,consumption,,,,,6.140975804089918,0.6196708925633393,62
Albania,2002,national,consumption,,,,,6.587698744064932,0.6197769846635963,62
Albania,2003,national,consumption,,,,,7.008496504801184,0.6197748591596811,62
Albania,2004,national,consumption,,,,,7.201639040015781,0.6197727336557658,62
Albania,2005,national,consumption,,,,,7.523459672325037,0.6197706081518506,62
Albania,2006,national,consumption,,,,,7.654066454023106,0.6196146002580137,62
Albania,2007,national,consumption,,,,,7.924371866987863,0.6194585923641768,62
Albania,2008,national,consumption,,,,,8.168969283945398,0.6193025844703398,62
Albania,2009,national,consumption,,,,,8.10972658199961,0.6194672529513422,62
Albania,2010,national,consumption,,,,,8.109179900775068,0.6196319214323446,62
Albania,2011,national,consumption,,,,,8.094364956071747,0.619796589913347,62
Albania,2012,national,consumption,,,,,7.936985828855019,0.6199612583943493,62
Albania,2013,national,consumption,,,,,8.133523360176483,0.619966708694879,62
Albania,2014,national,consumption,,,,,8.437924251704139,0.6199721589954088,62
Albania,2015,national,consumption,,,,,9.963335890765109,0.6197449661719581,62
Albania,2016,national,consumption,,,,,10.37124187315372,0.6198936670301258,62
Albania,2017,national,consumption,,,,,10.237280299846455,0.6197542164568248,62
Albania,2018,national,consumption,,,,,11.327201798346936,0.6198756940133194,62
Albania,2019,national,consumption,,,,,12.89869031074401,0.6198287686862763,62
United Arab Emirates,1981,national,income,,,,,253.27463250992767,0.6199999999999999,62
United Arab Emirates,1982,national,income,,,,,222.4206579479508,0.6199999999999999,62
United Arab Emirates,1983,national,income,,,,,200.8891720266065,0.6199999999999999,62
United Arab Emirates,1984,national,income,,,,,198.37932176241145,0.6199999999999999,62
United Arab Emirates,1985,national,income,,,,,181.14208863042467,0.6199999999999999,62
United Arab Emirates,1986,national,income,,,,,145.5027107029026,0.6199999999999999,62
United Arab Emirates,1987,national,income,,,,,141.87602200437166,0.6199999999999999,62
United Arab Emirates,1988,national,income,,,,,130.21741939490283,0.6199999999999999,62
United Arab Emirates,1989,national,income,,,,,137.92462009594152,0.6199999999999999,62
United Arab Emirates,1990,national,income,,,,,154.0311385092325,0.6199999999999999,62
United Arab Emirates,1991,national,income,,,,,146.63666492709635,0.6199999999999999,62
United Arab Emirates,1992,national,income,,,,,142.99833433570086,0.6199999999999999,62
United Arab Emirates,1993,national,income,,,,,136.78970264190818,0.6199999999999999,62
United Arab Emirates,1994,national,income,,,,,138.49605072627566,0.6199999999999999,62
United Arab Emirates,1995,national,income,,,,,140.37259980624037,0.6199999999999999,62
United Arab Emirates,1996,national,income,,,,,141.25798299593066,0.6199999999999999,62
United Arab Emirates,1997,national,income,,,,,145.26217341882315,0.6199999999999999,62
United Arab Emirates,1998,national,income,,,,,138.3402692488504,0.6199999999999999,62
United Arab Emirates,1999,national,income,,,,,135.02081064561696,0.6199999999999999,62
United Arab Emirates,2000,national,income,,,,,141.64919787253316,0.6199999999999999,62
United Arab Emirates,2001,national,income,,,,,228.32711802681231,0.6199999999999999,62
United Arab Emirates,2002,national,income,,,,,230.22191598185196,0.6199999999999999,62
United Arab Emirates,2003,national,income,,,,,220.0664615262504,0.6199999999999999,62
United Arab Emirates,2004,national,income,,,,,223.70810954868745,0.6199999999999999,62
United Arab Emirates,2005,national,income,,,,,203.6648220416625,0.6199999999999999,62
United Arab Emirates,2006,national,income,,,,,203.18635984784305,0.6199999999999999,62
United Arab Emirates,2007,national,income,,,,,196.0491043699496,0.6199999999999999,62
United Arab Emirates,2008,national,income,,,,,190.9104502893204,0.6199999999999999,62
United Arab Emirates,2009,national,income,,,,,123.06117635309262,0.6199999999999999,62
United Arab Emirates,2010,national,income,,,,,82.90409369480413,0.6199999999999999,62
United Arab Emirates,2011,national,income,,,,,87.86546584494606,0.6199999999999999,62
United Arab Emirates,2012,national,income,,,,,76.6963103072081,0.6199999999999999,62
United Arab Emirates,2013,national,income,,,,,80.19726506024,0.6199999999999999,62
United Arab Emirates,2014,national,income,,,,,90.85168823777644,0.6199963424749249,62
United Arab Emirates,2015,national,income,,,,,74.42747065899071,0.6199900363972093,62
United Arab Emirates,2016,national,income,,,,,76.15264826706799,0.6199837303194936,62
United Arab Emirates,2017,national,income,,,,,83.59140768054067,0.6199774242417782,62
United Arab Emirates,2018,national,income,,,,,88.83456047435543,0.6199711181640626,62
United Arab Emirates,2019,national,income,,,,,99.28704087423368,0.6199711181640626,62
Argentina,1981,urban,income,,,,,20.930213124939,0.6199771281422624,62
Argentina,1982,urban,income,,,,,20.93783111605204,0.6199542562845247,62
Argentina,1983,urban,income,,,,,22.003177137364823,0.6199313844267872,62
Argentina,1984,urban,income,,,,,22.495305232249923,0.6199085125690497,62
Argentina,1985,urban,income,,,,,21.459622921687806,0.619885640711312,62
Argentina,1986,urban,income,,,,,22.912847945625533,0.6198627688535745,62
Argentina,1987,urban,income,,,,,20.15592432849616,0.6198972750577884,62
Argentina,1988,urban,income,,,,,17.92410432025143,0.6196695966244649,62
Argentina,1989,urban,income,,,,,15.447990597670008,0.6194419181911415,62
Argentina,1990,urban,income,,,,,13.64479915875596,0.6192142397578181,62
Argentina,1991,urban,income,,,,,13.387304058649882,0.6189865613244946,62
Argentina,1992,urban,income,,,,,14.392250334682116,0.6196352427802471,62
Argentina,1993,urban,income,,,,,14.772249306621443,0.6199444070016716,62
Argentina,1994,urban,income,,,,,14.390006883401016,0.6171234914291227,62
Argentina,1995,urban,income,,,,,12.940128372357249,0.6196979945314696,62
Argentina,1996,urban,income,,,,,12.650152441910445,0.6158559751118498,62
Argentina,1997,urban,income,,,,,13.49551196612284,0.6197663366691444,62
Argentina,1998,urban,income,,,,,12.959091463488202,0.6199880227320137,62
Argentina,1999,urban,income,,,,,12.345710583486818,0.6172502440385468,62
Argentina,2000,urban,income,,,,,11.988552471372572,0.6150028612299137,62
Argentina,2001,urban,income,,,,,10.77840271870592,0.610431035414783,62
Argentina,2002,urban,income,,,,,7.458646108320813,0.6196598106214205,62
Argentina,2003,urban,income,,,,,11.11690812423436,0.6199244172946767,62
Argentina,2004,urban,income,,,,,12.450773890419535,0.6199089550960761,62
Argentina,2005,urban,income,,,,,13.828296716820246,0.6199569373961554,62
Argentina,2006,urban,income,,,,,15.845421621455456,0.6199982356229408,62
Argentina,2007,urban,income,,,,,16.310819407896098,0.619984890145468,62
Argentina,2008,urban,income,,,,,16.80824375018545,0.6199143145080389,62
Argentina,2009,urban,income,,,,,17.74858556980111,0.6197547181549217,62
Argentina,2010,urban,income,,,,,18.1096325912028,0.6199484349308849,62
Argentina,2011,urban,income,,,,,19.43775501872509,0.6199412592515439,62
Argentina,2012,urban,income,,,,,19.737064610702173,0.6199376192379553,62
Argentina,2013,urban,income,,,,,19.97418355660079,0.6199932253245068,62
Argentina,2014,urban,income,,,,,18.424875566031037,0.6199835549179317,62
Argentina,2015,urban,income,,,,,19.151589426286836,0.619981829634336,62
Argentina,2016,urban,income,,,,,19.05546480594247,0.6199801043507404,62
Argentina,2017,urban,income,,,,,20.280401647958318,0.6199624665093745,62
Argentina,2018,urban,income,,,,,18.304490248377142,0.6199385767709495,62
Argentina,2019,urban,income,,,,,17.61683833952816,0.6199944912882389,62
Armenia,1981,national,income,,,,,8.0925214496967,0.6200000000000001,62
Armenia,1982,national,income,,,,,8.3137351173099,0.62,62
Armenia,1983,national,income,,,,,8.361198586223077,0.6199999999999999,62
Armenia,1984,national,income,,,,,8.629028160804577,0.62,62
Armenia,1985,national,income,,,,,8.886686992047538,0.62,62
Armenia,1986,national,income,,,,,8.809558855063624,0.62,62
