country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,1981,national,consumption,,,,,3.61316238852506,0.5199401388055727,52
Angola,1982,national,consumption,,,,,3.4870491737858007,0.5199401388055727,52
Angola,1983,national,consumption,,,,,3.506176205806135,0.5199401388055727,52
Angola,1984,national,consumption,,,,,3.586415321685479,0.5199401388055727,52
Angola,1985,national,consumption,,,,,3.5825558043244463,0.5199401388055727,52
Angola,1986,national,consumption,,,,,3.5585248214487204,0.5199401388055727,52
Angola,1987,national,consumption,,,,,3.5759070246193225,0.5199401388055727,52
Angola,1988,national,consumption,,,,,3.665184179141085,0.5199401388055727,52
Angola,1989,national,consumption,,,,,3.542915324001602,0.5199401388055727,52
Angola,1990,national,consumption,,,,,3.3070468963224493,0.5199401388055727,52
Angola,1991,national,consumption,,,,,3.230625407939726,0.5199401388055727,52
Angola,1992,national,consumption,,,,,2.9438450133009244,0.5199401388055727,52
Angola,1993,national,consumption,,,,,2.166323399357496,0.5199401388055727,52
Angola,1994,national,consumption,,,,,2.1256420661797204,0.5199401388055727,52
Angola,1995,national,consumption,,,,,2.3671051985683023,0.5199401388055727,52
Angola,1996,national,consumption,,,,,2.602698127380056,0.5199401388055727,52
Angola,1997,national,consumption,,,,,2.70362706752178,0.5199401388055727,52
Angola,1998,national,consumption,,,,,2.7405246561750265,0.5199401388055727,52
Angola,1999,national,consumption,,,,,2.7107817845276627,0.5199401388055727,52
Angola,2000,national,consumption,,,,,2.7035180740111504,0.5199401388055727,52
Angola,2001,national,consumption,,,,,2.623557034909229,0.5198949078051363,52
Angola,2002,national,consumption,,,,,2.742223274666848,0.5198376533742041,52
Angola,2003,national,consumption,,,,,2.588781637056301,0.5197803989432719,52
Angola,2004,national,consumption,,,,,2.623062367131834,0.5197231445123398,52
Angola,2005,national,consumption,,,,,2.743887874782006,0.5196658900814076,52
Angola,2006,national,consumption,,,,,2.770641757231094,0.5196086356504753,52
Angola,2007,national,consumption,,,,,2.845432838347341,0.5195513812195433,52
Angola,2008,national,consumption,,,,,2.8345325522122216,0.5194941267886111,52
Angola,2009,national,consumption,,,,,2.618506047494096,0.5194915993382666,52
Angola,2010,national,consumption,,,,,2.608853675858078,0.51954379886851,52
Angola,2011,national,consumption,,,,,2.567160230698712,0.5195959983987533,52
Angola,2012,national,consumption,,,,,2.617695228574503,0.5196481979289966,52
Angola,2013,national,consumption,,,,,2.602344324565041,0.5197003974592399,52
Angola,2014,national,consumption,,,,,2.584318621466564,0.5197525969894834,52
Angola,2015,national,consumption,,,,,2.471976106438527,0.5198047965197267,52
Angola,2016,national,consumption,,,,,2.352277550440587,0.51985699604997,52
Angola,2017,national,consumption,,,,,2.206026068510922,0.5199091955802133,52
Angola,2018,national,consumption,,,,,2.011301638001444,0.5199613951104567,52
Angola,2019,national,consumption,,,,,1.924051905362268,0.5199702690305981,52
Albania,1981,national,consumption,,,,,6.524121218708595,0.5188748436084387,52
Albania,1982,national,consumption,,,,,6.576042789677997,0.5188748436084387,52
Albania,1983,national,consumption,,,,,6.509177443734186,0.5188748436084387,52
Albania,1984,national,consumption,,,,,6.2938865818478495,0.5188748436084387,52
Albania,1985,national,consumption,,,,,6.275596840244615,0.5188748436084387,52
Albania,1986,national,consumption,,,,,6.502438049337183,0.5188748436084387,52
Albania,1987,national,consumption,,,,,6.3236537505866455,0.5188748436084387,52
Albania,1988,national,consumption,,,,,6.117343134671528,0.5188748436084387,52
Albania,1989,national,consumption,,,,,6.540884561248625,0.5188748436084387,52
Albania,1990,national,consumption,,,,,5.809096590850531,0.5188748436084387,52
Albania,1991,national,consumption,,,,,4.207713341394643,0.5188748436084387,52
Albania,1992,national,consumption,,,,,3.9290553704337303,0.5188748436084387,52
Albania,1993,national,consumption,,,,,4.330995745257918,0.5188748436084387,52
Albania,1994,national,consumption,,,,,4.719475740793831,0.5188748436084387,52
Albania,1995,national,consumption,,,,,5.381358423896449,0.5188748436084387,52
Albania,1996,national,consumption,,,,,5.907664958090092,0.5188748436084387,52
Albania,1997,national,consumption,,,,,4.857371665704486,0.5189932160023053,52
Albania,1998,national,consumption,,,,,4.608264807351202,0.519111588396172,52
Albania,1999,national,consumption,,,,,4.757930224040127,0.5192299607900387,52
Albania,2000,national,consumption,,,,,5.064949585149399,0.5193483331839053,52
Albania,2001,national,consumption,,,,,5.296027205362241,0.5194667055777719,52
Albania,2002,national,consumption,,,,,5.6700191698050535,0.5195850779716386,52
Albania,2003,national,consumption,,,,,6.072362036886041,0.519619615580632,52
Albania,2004,national,consumption,,,,,6.28069591517325,0.5196541531896254,52
Albania,2005,national,consumption,,,,,6.60389380484295,0.5196886907986187,52
Albania,2006,national,consumption,,,,,6.713308749470954,0.5196929128322556,52
Albania,2007,national,consumption,,,,,6.944947177525137,0.5196971348658926,52
Albania,2008,national,consumption,,,,,7.1536690630640605,0.5197013568995296,52
Albania,2009,national,consumption,,,,,7.117909543359652,0.5197625226354908,52
Albania,2010,national,consumption,,,,,7.1342525997231245,0.5198236883714521,52
Albania,2011,national,consumption,,,,,7.138760600511223,0.5198848541074134,52
Albania,2012,national,consumption,,,,,7.017947532097549,0.5199460198433746,52
Albania,2013,national,consumption,,,,,7.027188971388616,0.5199499842309443,52
Albania,2014,national,consumption,,,,,7.1190933529819445,0.519953948618514,52
Albania,2015,national,consumption,,,,,8.425860598760124,0.5199027385934499,52
Albania,2016,national,consumption,,,,,8.79179184743255,0.5182136821500877,52
Albania,2017,national,consumption,,,,,8.68579525758637,0.5199342914947057,52
Albania,2018,national,consumption,,,,,9.891355681641263,0.5199703495152201,52
Albania,2019,national,consumption,,,,,11.146813510038848,0.5198378033430336,52
United Arab Emirates,1981,national,income,,,,,213.53775236420935,0.52,52
United Arab Emirates,1982,national,income,,,,,187.5245337715073,0.52,52
United Arab Emirates,1983,national,income,,,,,169.37117564344743,0.5200000000000001,52
United Arab Emirates,1984,national,income,,,,,167.25510196139038,0.5200000000000001,52
United Arab Emirates,1985,national,income,,,,,152.72226073877775,0.52,52
United Arab Emirates,1986,national,income,,,,,122.67443248656076,0.52,52
United Arab Emirates,1987,national,income,,,,,119.61674389953411,0.52,52
United Arab Emirates,1988,national,income,,,,,109.78728813342656,0.52,52
United Arab Emirates,1989,national,income,,,,,116.28528715689826,0.52,52
United Arab Emirates,1990,national,income,,,,,129.86481427457,0.52,52
United Arab Emirates,1991,national,income,,,,,123.6304778430129,0.52,52
United Arab Emirates,1992,national,income,,,,,120.56297388833208,0.52,52
United Arab Emirates,1993,national,income,,,,,115.3284296941056,0.5200000000000001,52
United Arab Emirates,1994,national,income,,,,,116.76706462992976,0.52,52
United Arab Emirates,1995,national,income,,,,,118.34919730846038,0.52,52
United Arab Emirates,1996,national,income,,,,,119.09567055149274,0.52,52
United Arab Emirates,1997,national,income,,,,,122.47163368869816,0.52,52
United Arab Emirates,1998,national,income,,,,,116.63572409171752,0.52,52
United Arab Emirates,1999,national,income,,,,,113.83706351455638,0.52,52
United Arab Emirates,2000,national,income,,,,,119.42550676372323,0.52,52
United Arab Emirates,2001,national,income,,,,,192.50431479880612,0.52,52
United Arab Emirates,2002,national,income,,,,,194.10183324150927,0.52,52
United Arab Emirates,2003,national,income,,,,,185.53969301769015,0.52,52
United Arab Emirates,2004,national,income,,,,,188.6099939234956,0.52,52
United Arab Emirates,2005,national,income,,,,,171.71134709959003,0.5200000000000001,52
United Arab Emirates,2006,national,income,,,,,171.30795201636764,0.52,52
United Arab Emirates,2007,national,income,,,,,165.29047810792653,0.52,52
United Arab Emirates,2008,national,income,,,,,160.95804010700783,0.52,52
United Arab Emirates,2009,national,income,,,,,103.75380566668063,0.52,52
United Arab Emirates,2010,national,income,,,,,69.89706649238306,0.52,52
United Arab Emirates,2011,national,income,,,,,74.08003676099914,0.52,52
United Arab Emirates,2012,national,income,,,,,64.66323751150723,0.5200000000000001,52
United Arab Emirates,2013,national,income,,,,,67.61491886104753,0.52,52
United Arab Emirates,2014,national,income,,,,,77.02688397627769,0.5200019663448419,52
United Arab Emirates,2015,national,income,,,,,63.6913974451108,0.5200053565945688,52
United Arab Emirates,2016,national,income,,,,,65.75023010984374,0.520008746844296,52
United Arab Emirates,2017,national,income,,,,,72.79076689258218,0.520012137094023,52
United Arab Emirates,2018,national,income,,,,,77.99141364615969,0.5200155273437501,52
United Arab Emirates,2019,national,income,,,,,87.16806424410586,0.5200155273437501,52
Argentina,1981,urban,income,,,,,17.331848791306214,0.5199567290808563,52
Argentina,1982,urban,income,,,,,17.266961513172667,0.5199134581617125,52
Argentina,1983,urban,income,,,,,18.074136630616657,0.5198701872425687,52
Argentina,1984,urban,income,,,,,18.408665759966254,0.5198269163234249,52
Argentina,1985,urban,income,,,,,17.497533249136655,0.5197836454042813,52
Argentina,1986,urban,income,,,,,18.61745346327987,0.5197403744851375,52
Argentina,1987,urban,income,,,,,16.49828516690915,0.5194613436674476,52
Argentina,1988,urban,income,,,,,14.61535886017155,0.5149229437793246,52
Argentina,1989,urban,income,,,,,12.559508565214085,0.5103845438912016,52
Argentina,1990,urban,income,,,,,11.045897843451828,0.5058461440030786,52
Argentina,1991,urban,income,,,,,10.781721389516685,0.5013077441149556,52
Argentina,1992,urban,income,,,,,11.768554867224436,0.5199901733852843,52
Argentina,1993,urban,income,,,,,12.086386360831124,0.51971015486077,52
Argentina,1994,urban,income,,,,,11.65917587685136,0.5199919384964369,52
Argentina,1995,urban,income,,,,,10.56337009988347,0.5098341981549135,52
Argentina,1996,urban,income,,,,,10.541793701592038,0.5191624804377395,52
Argentina,1997,urban,income,,,,,10.481951041648808,0.4950087716392893,52
Argentina,1998,urban,income,,,,,10.210193513948331,0.5198672846967003,52
Argentina,1999,urban,income,,,,,9.920660683489618,0.5187700427646387,52
Argentina,2000,urban,income,,,,,9.59084197709806,0.5191594981074655,52
Argentina,2001,urban,income,,,,,8.263442333531165,0.5198728395032399,52
Argentina,2002,urban,income,,,,,5.837201442984076,0.5116584780699636,52
Argentina,2003,urban,income,,,,,8.5694257717843,0.5197255544520535,52
Argentina,2004,urban,income,,,,,9.908420804032502,0.5199025220559822,52
Argentina,2005,urban,income,,,,,10.984359087982597,0.519995319731396,52
Argentina,2006,urban,income,,,,,12.603724353485784,0.5198354065463595,52
Argentina,2007,urban,income,,,,,12.941988623886392,0.5199875214608931,52
Argentina,2008,urban,income,,,,,13.607279294393468,0.5199591290270047,52
Argentina,2009,urban,income,,,,,14.471936217386055,0.5199902353008135,52
Argentina,2010,urban,income,,,,,14.882708698021723,0.5199993873425125,52
Argentina,2011,urban,income,,,,,15.864029843596027,0.5199666645712313,52
Argentina,2012,urban,income,,,,,16.197137527681658,0.5198488273108641,52
Argentina,2013,urban,income,,,,,16.375303436085947,0.5199454347967875,52
Argentina,2014,urban,income,,,,,14.969425390871528,0.5199310328099267,52
Argentina,2015,urban,income,,,,,15.640072066859776,0.5199621267158396,52
Argentina,2016,urban,income,,,,,15.63927157346783,0.5199932206217525,52
Argentina,2017,urban,income,,,,,16.566103543441706,0.5199767878296403,52
Argentina,2018,urban,income,,,,,15.174540827633471,0.5199652450190217,52
Argentina,2019,urban,income,,,,,14.310568388143484,0.5199739846644572,52
Armenia,1981,national,income,,,,,6.704409630673505,0.5199999999999999,52
Armenia,1982,national,income,,,,,6.8876784737407215,0.5199999999999999,52
Armenia,1983,national,income,,,,,6.927000524360508,0.5199999999999999,52
Armenia,1984,national,income,,,,,7.148889238572156,0.5199999999999999,52
Armenia,1985,national,income,,,,,7.362351799079566,0.5199999999999999,52
Armenia,1986,national,income,,,,,7.298453466822413,0.5199999999999999,52
Armenia,1987,national,income,,,,,6.873634884233654,0.5199999999999999,52
Armenia,1988,national,income,,,,,6.530971300261234,0.5199999999999999,52
Armenia,1989,national,income,,,,,7.390438978093697,0.5199999999999999,52
Armenia,1990,national,income,,,,,6.789373347191254,0.5199999999999999,52
Armenia,1991,national,income,,,,,6.051311193562327,0.5199999999999999,52
Armenia,1992,national,income,,,,,3.5857252422035573,0.5199999999999999,52
Armenia,1993,national,income,,,,,3.347687943822039,0.5199999999999999,52
Armenia,1994,national,income,,,,,3.583174576544351,0.5199999999999999,52
Armenia,1995,national,income,,,,,4.010000831623338,0.5199999999999999,52
Armenia,1996,national,income,,,,,4.238812097020396,0.5200000000000001,52
Armenia,1997,national,income,,,,,4.629729669167086,0.5199999999999999,52
Armenia,1998,national,consumption,,,,,3.4893142789598475,0.5198597490823427,52
Armenia,1999,national,consumption,,,,,3.5377458982170102,0.5198597490823427,52
Armenia,2000,national,consumption,,,,,3.497751855279062,0.5197822363279386,52
Armenia,2001,national,consumption,,,,,3.390326809606862,0.5197047235735346,52
Armenia,2002,national,consumption,,,,,3.540168204709449,0.5198810269254853,52
Armenia,2003,national,consumption,,,,,3.739129157608053,0.5198627287853578,52
Armenia,2004,national,consumption,,,,,4.338412471541876,0.519748842430195,52
Armenia,2005,national,consumption,,,,,4.8577829520945945,0.5199093125495957,52
Armenia,2006,national,consumption,,,,,5.250859394026757,0.5199382886079045,52
Armenia,2007,national,consumption,,,,,5.721541811117965,0.5199658782897875,52
Armenia,2008,national,consumption,,,,,5.9817244052505085,0.5199686892050818,52
Armenia,2009,national,consumption,,,,,5.350229370225472,0.5198636710157749,52
Armenia,2010,national,consumption,,,,,5.327454141719491,0.519973461650621,52
Armenia,2011,national,consumption,,,,,5.546115824489032,0.519921988439755,52
Armenia,2012,national,consumption,,,,,5.734227795158334,0.5199089609475431,52
Armenia,2013,national,consumption,,,,,5.923085856838178,0.5197262357755286,52
Armenia,2014,national,consumption,,,,,6.06741283030579,0.5198836475638532,52
Armenia,2015,national,consumption,,,,,6.43516273483511,0.5196187731492649,52
Armenia,2016,national,consumption,,,,,6.940086111635051,0.5197180592898745,52
Armenia,2017,national,consumption,,,,,6.277782291630269,0.5199340193861128,52
Armenia,2018,national,consumption,,,,,6.255180256720697,0.5196805522557704,52
Armenia,2019,national,consumption,,,,,5.977954253797431,0.5196287750444283,52
Australia,1981,national,income,,,,,29.715907164663868,0.5174686718419076,52
Australia,1982,national,income,,,,,30.18173785262576,0.5173359216648054,52
Australia,1983,national,income,,,,,30.195412732474765,0.517203171487703,52
Australia,1984,national,income,,,,,30.01675208211413,0.5170704213106007,52
Australia,1985,national,income,,,,,30.2580339610694,0.5169376711334984,52
Australia,1986,national,income,,,,,30.439233246317848,0.5170758895241407,52
Australia,1987,national,income,,,,,30.5247613253892,0.517214107914783,52
Australia,1988,national,income,,,,,30.73777465334165,0.5173523263054253,52
Australia,1989,national,income,,,,,31.02341741846183,0.5174905446960676,52
Australia,1990,national,income,,,,,30.60255990576357,0.5174800458670171,52
Australia,1991,national,income,,,,,29.923213472570705,0.5174695470379668,52
Australia,1992,national,income,,,,,29.41128588489524,0.5174590482089163,52
Australia,1993,national,income,,,,,28.88279296646512,0.5174485493798658,52
Australia,1994,national,income,,,,,28.664577892179462,0.5174380505508154,52
Australia,1995,national,income,,,,,28.556612736691125,0.517427551721765,52
Australia,1996,national,income,,,,,28.97432047337668,0.5174265725835815,52
Australia,1997,national,income,,,,,29.62114054046765,0.517425593445398,52
Australia,1998,national,income,,,,,30.62161091216864,0.5174246143072144,52
Australia,1999,national,income,,,,,31.548045136289748,0.5174236351690309,52
Australia,2000,national,income,,,,,32.14329508596488,0.5174226560308474,52
Australia,2001,national,income,,,,,32.59323395258444,0.5174216768926638,52
Australia,2002,national,income,,,,,32.91397920687835,0.5174185130959471,52
Australia,2003,national,income,,,,,33.423261356275894,0.5174153492992304,52
Australia,2004,national,income,,,,,36.4644468872716,0.51749971314148,52
Australia,2005,national,income,,,,,38.396814541723,0.5173141146250979,52
Australia,2006,national,income,,,,,41.11438451822607,0.5171285161087158,52
Australia,2007,national,income,,,,,44.368120169016336,0.5169429175923336,52
Australia,2008,national,income,,,,,44.63639760646069,0.5167573190759515,52
Australia,2009,national,income,,,,,44.53228712335927,0.5167320906007252,52
Australia,2010,national,income,,,,,45.32973842076348,0.516706862125499,52
Australia,2011,national,income,,,,,46.74112085833161,0.5168901356623579,52
Australia,2012,national,income,,,,,47.15413260420077,0.5170734091992167,52
Australia,2013,national,income,,,,,47.46132032993006,0.5172566827360756,52
Australia,2014,national,income,,,,,48.118069229746304,0.5174399562729345,52
Australia,2015,national,income,,,,,48.05647403215003,0.5173226246075053,52
Australia,2016,national,income,,,,,47.9096083346116,0.5172052929420761,52
Australia,2017,national,income,,,,,48.214541101201206,0.5173340419100835,52
Australia,2018,national,income,,,,,48.45816290467459,0.5174627908780909,52
Australia,2019,national,income,,,,,47.497845837739774,0.5174627908780909,52
Austria,1981,national,income,,,,,35.95655328099765,0.5149714177867925,52
Austria,1982,national,income,,,,,36.62175908658405,0.5149714177867925,52
Austria,1983,national,income,,,,,38.67432495179532,0.5149714177867925,52
Austria,1984,national,income,,,,,37.8538718916061,0.5149714177867925,52
Austria,1985,national,income,,,,,38.52126956346299,0.5149714177867925,52
Austria,1986,national,income,,,,,39.34101822361224,0.5149714177867925,52
Austria,1987,national,income,,,,,40.26671851803723,0.5149714177867925,52
Austria,1988,national,income,,,,,40.35973186910898,0.5153021620193284,52
Austria,1989,national,income,,,,,40.66827229612924,0.5156329062518643,52
Austria,1990,national,income,,,,,41.06455516461811,0.5159636504844002,52
Austria,1991,national,income,,,,,41.08394293326519,0.5162943947169362,52
Austria,1992,national,income,,,,,41.19965157313329,0.516625138949472,52
Austria,1993,national,income,,,,,40.49749991041625,0.516955883182008,52
Austria,1994,national,income,,,,,40.420422982217566,0.517286627414544,52
Austria,1995,national,income,,,,,36.49236421620696,0.517303351975818,52
Austria,1996,national,income,,,,,39.917437882870615,0.5169509653412614,52
Austria,1997,national,income,,,,,39.757245890109374,0.5165985787067049,52
Austria,1998,national,income,,,,,40.64256303371644,0.5168797072679824,52
Austria,1999,national,income,,,,,41.377426799262686,0.51716083582926,52
Austria,2000,national,income,,,,,42.333280565980914,0.5174419643905376,52
Austria,2001,national,income,,,,,42.70466591204384,0.5182763990750031,52
Austria,2002,national,income,,,,,42.74248873425387,0.5191108337594689,52
Austria,2003,national,income,,,,,43.28573910969551,0.5199452684439344,52
Austria,2004,national,income,,,,,45.32018039305593,0.5198951233050281,52
Austria,2005,national,income,,,,,44.09958067393403,0.5197849903129451,52
Austria,2006,national,income,,,,,44.3746736612538,0.5198970283217792,52
Austria,2007,national,income,,,,,46.34970977572814,0.5199794599008365,52
Austria,2008,national,income,,,,,47.79504574748445,0.5198215876955042,52
Austria,2009,national,income,,,,,49.28067494418582,0.5197818193851133,52
Austria,2010,national,income,,,,,49.889309580313,0.5196201981173761,52
Austria,2011,national,income,,,,,48.66154196483832,0.5199315569875729,52
Austria,2012,national,income,,,,,47.88777438123432,0.5198244722552008,52
Austria,2013,national,income,,,,,49.262489027549385,0.5199378723638207,52
Austria,2014,national,income,,,,,49.542709377555454,0.5197686746614437,52
Austria,2015,national,income,,,,,49.81819190222277,0.519211817592945,52
Austria,2016,national,income,,,,,51.78819004896188,0.5198687289750362,52
Austria,2017,national,income,,,,,51.69266049367659,0.5199258366603224,52
Austria,2018,national,income,,,,,51.004016344395495,0.5193677490062346,52
Austria,2019,national,income,,,,,52.46321001740284,0.5198124295252199,52
Azerbaijan,1981,national,consumption,,,,,12.618164336125531,0.5184647238594676,52
Azerbaijan,1982,national,consumption,,,,,13.192636170387056,0.5184647238594676,52
Azerbaijan,1983,national,consumption,,,,,13.494191766670962,0.5184647238594676,52
