country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,1981,national,consumption,,,,,2.570670020887577,0.3697948335497375,37
Angola,1982,national,consumption,,,,,2.480943785112076,0.3697948335497375,37
Angola,1983,national,consumption,,,,,2.494552165393955,0.3697948335497375,37
Angola,1984,national,consumption,,,,,2.551640186222644,0.3697948335497375,37
Angola,1985,national,consumption,,,,,2.548894241117433,0.3697948335497375,37
Angola,1986,national,consumption,,,,,2.531796828765504,0.3697948335497375,37
Angola,1987,national,consumption,,,,,2.5441638092061165,0.3697948335497375,37
Angola,1988,national,consumption,,,,,2.6076821568475377,0.3697948335497375,37
Angola,1989,national,consumption,,,,,2.5206910818287307,0.3697948335497375,37
Angola,1990,national,consumption,,,,,2.352876898377042,0.3697948335497375,37
Angola,1991,national,consumption,,,,,2.2985050191166496,0.3697948335497375,37
Angola,1992,national,consumption,,,,,2.0944683100504906,0.3697948335497375,37
Angola,1993,national,consumption,,,,,1.5412821289078231,0.3697948335497375,37
Angola,1994,national,consumption,,,,,1.5123384301850722,0.3697948335497375,37
Angola,1995,national,consumption,,,,,1.684133098908589,0.3697948335497375,37
Angola,1996,national,consumption,,,,,1.851751272161163,0.3697948335497375,37
Angola,1997,national,consumption,,,,,1.9235595588538072,0.3697948335497375,37
Angola,1998,national,consumption,,,,,1.9498112228518545,0.3697948335497375,37
Angola,1999,national,consumption,,,,,1.92864995184953,0.3697948335497375,37
Angola,2000,national,consumption,,,,,1.9234820128372936,0.3697948335497375,37
Angola,2001,national,consumption,,,,,1.8719384453611252,0.3697900725879192,37
Angola,2002,national,consumption,,,,,1.964338847226469,0.3697840460539719,37
Angola,2003,national,consumption,,,,,1.862520347896007,0.3697780195200247,37
Angola,2004,national,consumption,,,,,1.896336948459032,0.3697719929860774,37
Angola,2005,national,consumption,,,,,1.9944382098965996,0.3697659664521302,37
Angola,2006,national,consumption,,,,,2.026160914938469,0.3697599399181829,37
Angola,2007,national,consumption,,,,,2.0952284650502127,0.3697539133842357,37
Angola,2008,national,consumption,,,,,2.1036760304646376,0.3697478868502885,37
Angola,2009,national,consumption,,,,,1.945970053544569,0.3697546184862874,37
Angola,2010,national,consumption,,,,,1.9268498629287965,0.3697741082922325,37
Angola,2011,national,consumption,,,,,1.883993164472964,0.3697935980981776,37
Angola,2012,national,consumption,,,,,1.9099860774906965,0.3698130879041227,37
Angola,2013,national,consumption,,,,,1.8860689890454068,0.3698325777100678,37
Angola,2014,national,consumption,,,,,1.8598899994507512,0.3698520675160129,37
Angola,2015,national,consumption,,,,,1.76600171385753,0.369871557321958,37
Angola,2016,national,consumption,,,,,1.6664021939300109,0.3698910471279031,37
Angola,2017,national,consumption,,,,,1.5506069713925918,0.3699105369338482,37
Angola,2018,national,consumption,,,,,1.4023050593380209,0.3699300267397933,37
Angola,2019,national,consumption,,,,,1.339583185025869,0.3699333400068039,37
Albania,1981,national,consumption,,,,,5.450414304532887,0.3689969933306534,37
Albania,1982,national,consumption,,,,,5.493790885629194,0.3689969933306534,37
Albania,1983,national,consumption,,,,,5.437929900556657,0.3689969933306534,37
Albania,1984,national,consumption,,,,,5.258070521197552,0.3689969933306534,37
Albania,1985,national,consumption,,,,,5.242790812878428,0.3689969933306534,37
Albania,1986,national,consumption,,,,,5.4322996416460825,0.3689969933306534,37
Albania,1987,national,consumption,,,,,5.282938759671437,0.3689969933306534,37
Albania,1988,national,consumption,,,,,5.110581702764494,0.3689969933306534,37
Albania,1989,national,consumption,,,,,5.464418820836164,0.3689969933306534,37
Albania,1990,national,consumption,,,,,4.853064818046442,0.3689969933306534,37
Albania,1991,national,consumption,,,,,3.515229134545544,0.3689969933306534,37
Albania,1992,national,consumption,,,,,3.282431284830221,0.3689969933306534,37
Albania,1993,national,consumption,,,,,3.6182223431307454,0.3689969933306534,37
Albania,1994,national,consumption,,,,,3.942768263372388,0.3689969933306534,37
Albania,1995,national,consumption,,,,,4.495721637929584,0.3689969933306534,37
Albania,1996,national,consumption,,,,,4.935411301314773,0.3689969933306534,37
Albania,1997,national,consumption,,,,,4.049228166236493,0.3691473880178229,37
Albania,1998,national,consumption,,,,,3.83320752210904,0.3692977827049924,37
Albania,1999,national,consumption,,,,,3.949002319885312,0.3694481773921619,37
Albania,2000,national,consumption,,,,,4.1944897687733445,0.3695985720793315,37
Albania,2001,national,consumption,,,,,4.376017371955865,0.369748966766501,37
Albania,2002,national,consumption,,,,,4.674424451398002,0.3698993614536705,37
Albania,2003,national,consumption,,,,,4.985371783271488,0.369903182928585,37
Albania,2004,national,consumption,,,,,5.135377221118499,0.3699070044034995,37
Albania,2005,national,consumption,,,,,5.377954001349201,0.369910825878414,37
Albania,2006,national,consumption,,,,,5.5128795117200085,0.3698701419388669,37
Albania,2007,national,consumption,,,,,5.75084726082252,0.3698294579993198,37
Albania,2008,national,consumption,,,,,5.973226724885312,0.3697887740597727,37
Albania,2009,national,consumption,,,,,5.9043015745519885,0.3697936662871107,37
Albania,2010,national,consumption,,,,,5.877180816996658,0.3697985585144487,37
Albania,2011,national,consumption,,,,,5.838578828238214,0.3698034507417868,37
Albania,2012,national,consumption,,,,,5.696488409671259,0.3698083429691248,37
Albania,2013,national,consumption,,,,,5.569501246066462,0.3698436012505274,37
Albania,2014,national,consumption,,,,,5.49922250979136,0.3698788595319299,37
Albania,2015,national,consumption,,,,,6.773041796620038,0.3696881689422735,37
Albania,2016,national,consumption,,,,,6.891305245484781,0.3698985956894496,37
Albania,2017,national,consumption,,,,,6.887552243872761,0.3698323015887409,37
Albania,2018,national,consumption,,,,,8.015967736608799,0.3699281801317114,37
Albania,2019,national,consumption,,,,,9.079396502425515,0.3697625108024052,37
United Arab Emirates,1981,national,income,,,,,161.09969453207708,0.37,37
United Arab Emirates,1982,national,income,,,,,141.4744923245875,0.3699999999999999,37
United Arab Emirates,1983,national,income,,,,,127.7790196656179,0.37,37
United Arab Emirates,1984,national,income,,,,,126.18258615438884,0.37,37
United Arab Emirates,1985,national,income,,,,,115.21854698227624,0.37,37
United Arab Emirates,1986,national,income,,,,,92.5495065002532,0.37,37
United Arab Emirates,1987,national,income,,,,,90.24268865708304,0.37,37
United Arab Emirates,1988,national,income,,,,,82.82703356188637,0.37,37
United Arab Emirates,1989,national,income,,,,,87.72933138117578,0.37,37
United Arab Emirates,1990,national,income,,,,,97.97415997155878,0.37,37
United Arab Emirates,1991,national,income,,,,,93.27077762527917,0.37,37
United Arab Emirates,1992,national,income,,,,,90.956554755535,0.37,37
United Arab Emirates,1993,national,income,,,,,87.00744757721161,0.37,37
United Arab Emirates,1994,national,income,,,,,88.09279968070828,0.37,37
United Arab Emirates,1995,national,income,,,,,89.28641106042241,0.37,37
United Arab Emirates,1996,national,income,,,,,89.84957429548248,0.37,37
United Arab Emirates,1997,national,income,,,,,92.39650861568516,0.37,37
United Arab Emirates,1998,national,income,,,,,87.99371218750669,0.37,37
United Arab Emirates,1999,national,income,,,,,85.88231334075553,0.37,37
United Arab Emirates,2000,national,income,,,,,90.09841325930805,0.37,37
United Arab Emirates,2001,national,income,,,,,145.2313980400985,0.37,37
United Arab Emirates,2002,national,income,,,,,146.43661693127555,0.37,37
United Arab Emirates,2003,national,income,,,,,139.97706512216297,0.37,37
United Arab Emirates,2004,national,income,,,,,142.29339810108831,0.37,37
United Arab Emirates,2005,national,income,,,,,129.54451968874378,0.37,37
United Arab Emirates,2006,national,income,,,,,129.24018556532363,0.3699999999999999,37
United Arab Emirates,2007,national,income,,,,,124.70041122672716,0.37,37
United Arab Emirates,2008,national,income,,,,,121.43188174751482,0.37,37
United Arab Emirates,2009,national,income,,,,,78.27518185605975,0.37,37
United Arab Emirates,2010,national,income,,,,,52.73257742923833,0.37,37
United Arab Emirates,2011,national,income,,,,,55.88834368157507,0.37,37
United Arab Emirates,2012,national,income,,,,,48.784009830689655,0.37,37
United Arab Emirates,2013,national,income,,,,,51.01085243113032,0.37,37
United Arab Emirates,2014,national,income,,,,,58.745002394938965,0.3699872187585289,37
United Arab Emirates,2015,national,income,,,,,49.43990461536711,0.3699651821353029,37
United Arab Emirates,2016,national,income,,,,,51.88520624386347,0.3699431455120769,37
United Arab Emirates,2017,national,income,,,,,58.331745579017685,0.3699211088888509,37
United Arab Emirates,2018,national,income,,,,,63.4068083970226,0.369899072265625,37
United Arab Emirates,2019,national,income,,,,,70.86740051848683,0.369899072265625,37
Argentina,1981,urban,income,,,,,13.036864255659438,0.3692632633438886,37
Argentina,1982,urban,income,,,,,13.043717742623912,0.3685265266877772,37
Argentina,1983,urban,income,,,,,13.709514537815815,0.3677897900316658,37
Argentina,1984,urban,income,,,,,14.018209458470276,0.3670530533755544,37
Argentina,1985,urban,income,,,,,13.374695525115422,0.366316316719443,37
