indicator_name,country,year_1980_pip,value_1980_pip,pipwelfare_1980_pip,year_2018_pip,value_2018_pip,pipwelfare_2018_pip,year_1980_wid,value_1980_wid,year_2018_wid,value_2018_wid,wid_is_extrapolated,region,population_1980,population_2018,pipreportinglevel_1980_pip,pipreportinglevel_2018_pip
gini,Argentina,1980.0,40.83086013793945,income,2018.0,41.72038269042969,income,1980.0,64.20611572265625,2018.0,55.964111328125,1,LAC,28024808,44413592,urban,urban
gini,Australia,1981.0,31.32578659057617,income,2018.0,34.333763122558594,income,1980.0,42.0028076171875,2018.0,47.9780502319336,0,W. Eur and Offshoots,14706329,24979228,national,national
gini,Bangladesh,1983.0,25.876489639282227,consumption,2016.0,32.38527297973633,consumption,1983.0,47.31695556640625,2016.0,52.98373794555664,0,S & SE Asia,83929768,163683952,national,national
gini,Belgium,1985.0,25.2038516998291,income,2018.0,27.214414596557617,income,1985.0,42.94441986083984,2017.0,43.43203353881836,0,W. Eur and Offshoots,9828989,11448598,national,national
gini,Bosnia and Herzegovina,,,,,,,1980.0,38.90028762817383,2015.0,48.30551528930664,0,EE & CA,4199816,3400132,,
gini,Botswana,1985.0,54.21210479736328,consumption,2015.0,53.32502746582031,consumption,1985.0,70.46368408203125,2015.0,70.0338363647461,0,SS Africa,938582,2451411,national,national
gini,Brazil,1981.0,57.930850982666016,income,2018.0,53.892372131347656,income,1980.0,68.20763397216797,2018.0,68.0779800415039,1,LAC,122288384,210166592,national,national
gini,Bulgaria,,,,,,,1980.0,33.29593276977539,2018.0,55.304229736328125,0,EE & CA,8980602,7117424,,
gini,Canada,1979.0,33.47417068481445,income,2018.0,32.50926971435547,income,1980.0,42.03586959838867,2018.0,48.4473991394043,0,W. Eur and Offshoots,24511512,37035260,national,national
gini,China,1981.0,28.16409683227539,income,2018.0,38.49764251708984,consumption,1980.0,38.2153205871582,2016.0,55.37135696411133,0,East Asia,982372480,1417069440,national,national
gini,Colombia,1980.0,59.12672805786133,income,2018.0,50.418704986572266,income,1980.0,71.7738037109375,2018.0,69.56590270996094,1,LAC,26176206,49276968,urban,national
gini,Costa Rica,1981.0,47.4947624206543,income,2018.0,47.97240447998047,income,1980.0,66.0208969116211,2018.0,67.89044189453125,1,LAC,2414306,5040738,national,national
gini,Cote d'Ivoire,1985.0,45.52626800537109,consumption,2018.0,37.16887664794922,consumption,1985.0,64.23485565185547,2015.0,60.120697021484375,0,SS Africa,8303818,25493990,national,national
gini,Croatia,,,,,,,1984.0,39.938655853271484,2018.0,46.60787582397461,0,EE & CA,4680144,4160488,,
gini,Czechia,,,,,,,1980.0,27.6430606842041,2018.0,37.063201904296875,0,EE & CA,10270060,10534598,,
gini,Denmark,,,,,,,1980.0,34.018577575683594,2017.0,43.84457015991211,0,W. Eur and Offshoots,5125397,5766689,,
gini,Ethiopia,1981.0,32.424957275390625,consumption,2015.0,34.993125915527344,consumption,1981.0,54.69196319580078,2015.0,55.43134307861328,0,SS Africa,34945472,111129440,rural,national
gini,Finland,,,,,,,1980.0,39.799659729003906,2017.0,43.583030700683594,0,W. Eur and Offshoots,4779423,5515465,,
gini,France,1979.0,34.04261779785156,income,2018.0,32.38068771362305,income,1980.0,42.92876052856445,2018.0,45.759124755859375,0,W. Eur and Offshoots,53713836,64277812,national,national
gini,Germany,,,,,,,1981.0,41.475467681884766,2017.0,49.1874885559082,0,W. Eur and Offshoots,77786696,82896696,,
gini,Greece,,,,,,,1980.0,47.756195068359375,2017.0,46.547515869140625,0,W. Eur and Offshoots,9307159,10633275,,
gini,Hong Kong,,,,,,,1981.0,52.56961441040039,2016.0,59.31978225708008,0,East Asia,4978551,7481563,,
gini,Hungary,,,,,,,1980.0,26.294517517089844,2018.0,42.6773796081543,0,EE & CA,10698682,9776361,,
gini,Iceland,,,,,,,1980.0,41.44527816772461,2016.0,39.307151794433594,0,W. Eur and Offshoots,228276,352951,,
gini,India,1977.0,33.21363067626953,consumption,2018.0,34.54484176635742,consumption,1980.0,44.04766845703125,2022.0,63.36181640625,0,S & SE Asia,696828352,1369003264,national,national
gini,Indonesia,1984.0,33.45597839355469,consumption,2018.0,38.410377502441406,consumption,1985.0,54.141849517822266,2017.0,54.46759033203125,0,S & SE Asia,148177104,267066848,national,national
gini,Ireland,,,,,,,1980.0,42.00772476196289,2018.0,47.52153015136719,0,W. Eur and Offshoots,3391393,4834506,,
gini,Israel,1979.0,36.32997512817383,income,2018.0,38.57717514038086,income,1979.0,59.34280776977539,2016.0,59.36489868164063,0,MENA,3744612,8456487,national,national
gini,Italy,1980.0,32.89926528930664,income,2018.0,35.22257232666016,income,1981.0,41.9456901550293,2022.0,53.10180282592773,0,W. Eur and Offshoots,56329480,59877432,national,national
gini,Japan,,,,,,,1981.0,46.9959716796875,2018.0,53.64195251464844,0,East Asia,117624200,126255872,,
gini,Luxembourg,1985.0,26.294357299804688,income,2018.0,35.36809539794922,income,1985.0,44.18270111083984,2017.0,48.59314727783203,0,W. Eur and Offshoots,363745,607920,national,national
