Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,4.68,,,,,,,,,,,,
Albania,2002,,4.38,,,,,,,,,,,
Albania,2005,,5.04,,,,,,,,,,,
Albania,2008,,5.67,,,,,,,,,,,
Albania,2012,,5.43,,,,,,,,,,,
Albania,2014,,,4.78,,,,,,,,,,
Albania,2015,,,6.11,,,,,,,,,,
Albania,2016,,,6.16,,,,,,,,,,
Albania,2017,,,6.21,,,,,,,,,,
Albania,2018,,,,7.2,,,,,,,,,
Albania,2019,,,,8.46,,,,,,,,,
Algeria,1988,3.26,,,,,,,,,,,,
Algeria,1995,,3.33,,,,,,,,,,,
Algeria,2011,,,5.45,,,,,,,,,,
Angola,2000,2.03,,,,,,,,,,,,
Angola,2008,,2.51,,,,,,,,,,,
Angola,2018,,,1.59,,,,,,,,,,
Argentina - urban,1980,,,,,,,12.66,,,,,,
Argentina - urban,1986,,,,,,,13.28,,,,,,
Argentina - urban,1987,,,,,,,11.68,,,,,,
Argentina - urban,1991,,,,,,,,8.13,,,,,
Argentina - urban,1992,,,,,,,,8.06,,,,,
Argentina - urban,1993,,,,,,,,7.94,,,,,
Argentina - urban,1994,,,,,,,,7.65,,,,,
Argentina - urban,1995,,,,,,,,6.81,,,,,
Argentina - urban,1996,,,,,,,,6.4,,,,,
Argentina - urban,1997,,,,,,,,6.72,,,,,
Argentina - urban,1998,,,,,,,,6.13,,,,,
Argentina - urban,1999,,,,,,,,6.0,,,,,
Argentina - urban,2000,,,,,,,,5.49,,,,,
Argentina - urban,2001,,,,,,,,4.62,,,,,
Argentina - urban,2002,,,,,,,,3.09,,,,,
Argentina - urban,2003,,,,,,,,,5.01,,,,
Argentina - urban,2004,,,,,,,,,5.87,,,,
Argentina - urban,2005,,,,,,,,,6.66,,,,
Argentina - urban,2006,,,,,,,,,7.67,,,,
