Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,126064.0,,
Albania,2017,,,,,121076.0,,
Albania,2018,,,,,97890.0,,
Argentina - urban,1980,70550.0,,,,,,
Argentina - urban,1986,27625.0,,,,,,
Argentina - urban,1987,145514.0,,,,,,
Argentina - urban,1991,,148856.0,,,,,
Argentina - urban,1992,,365788.0,,,,,
Argentina - urban,1993,,486251.0,,,,,
Argentina - urban,1994,,353294.0,,,,,
Argentina - urban,1995,,754800.0,,,,,
Argentina - urban,1996,,718853.0,,,,,
Argentina - urban,1997,,750147.0,,,,,
Argentina - urban,1998,,1020367.0,,,,,
Argentina - urban,1999,,921227.0,,,,,
Argentina - urban,2000,,1164558.0,,,,,
Argentina - urban,2001,,1765103.0,,,,,
Argentina - urban,2002,,3578876.0,,,,,
Argentina - urban,2003,,,1893890.0,,,,
Argentina - urban,2004,,,1448739.0,,,,
Argentina - urban,2005,,,1124092.0,,,,
Argentina - urban,2006,,,810998.0,,,,
Argentina - urban,2007,,,673834.0,,,,
Argentina - urban,2008,,,655937.0,,,,
Argentina - urban,2009,,,634554.0,,,,
Argentina - urban,2010,,,401848.0,,,,
Argentina - urban,2011,,,286961.0,,,,
Argentina - urban,2012,,,303702.0,,,,
Argentina - urban,2013,,,275427.0,,,,
Argentina - urban,2014,,,232353.0,,,,
Argentina - urban,2016,,,290780.0,,,,
Argentina - urban,2017,,,283447.0,,,,
Argentina - urban,2018,,,412496.0,,,,
Argentina - urban,2019,,,379117.0,,,,
Argentina - urban,2020,,,547544.0,,,,
Armenia,1996,395948.0,,,,,,
Australia,1981,74269.0,,,,,,
Australia,1985,,52480.0,,,,,
Australia,1989,,,41371.0,,,,
Australia,1995,,,0.0,,,,
Australia,2001,,,0.0,,,,
Australia,2003,,,51216.0,,,,
Australia,2004,,,,0.0,,,
Australia,2008,,,0.0,,,,
Australia,2010,,,,0.0,,,
Australia,2014,,,0.0,,,,
Australia,2016,,,61443.0,,,,
Australia,2018,,,0.0,,,,
Austria,1987,0.0,,,,,,
Austria,1994,,0.0,,,,,
Austria,1995,0.0,,,,,,
Austria,1997,,0.0,,,,,
Austria,2000,,19357.0,,,,,
Austria,2003,,,3472.0,,,,
Austria,2004,,,826.0,,,,
Austria,2005,,,3848.0,,,,
Austria,2006,,,2717.0,,,,
Austria,2007,,,7078.0,,,,
Austria,2008,,,21428.0,,,,
Austria,2009,,,13703.0,,,,
Austria,2010,,,7968.0,,,,
Austria,2011,,,6195.0,,,,
Austria,2012,,,8438.0,,,,
Austria,2013,,,5819.0,,,,
Austria,2014,,,7754.0,,,,
Austria,2015,,,10041.0,,,,
Austria,2016,,,8956.0,,,,
Austria,2017,,,7578.0,,,,
Austria,2018,,,3935.0,,,,
Austria,2019,,,8665.0,,,,
Belarus,1993,9147.0,,,,,,
Belarus,1995,46032.0,,,,,,
Belgium,1985,0.0,,,,,,
Belgium,1988,0.0,,,,,,
Belgium,1992,28890.0,,,,,,
Belgium,1995,,0.0,,,,,
Belgium,1997,25718.0,,,,,,
Belgium,2000,,0.0,,,,,
Belgium,2003,,,15520.0,,,,
Belgium,2004,,,3696.0,,,,
Belgium,2005,,,5340.0,,,,
Belgium,2006,,,4303.0,,,,
Belgium,2007,,,7008.0,,,,
Belgium,2008,,,3767.0,,,,
Belgium,2009,,,5588.0,,,,
Belgium,2010,,,4414.0,,,,
Belgium,2011,,,8215.0,,,,
Belgium,2012,,,1814.0,,,,
Belgium,2013,,,589.0,,,,
Belgium,2014,,,811.0,,,,
Belgium,2015,,,0.0,,,,
Belgium,2016,,,314.0,,,,
Belgium,2017,,,0.0,,,,
Belgium,2018,,,1005.0,,,,
Belgium,2019,,,972.0,,,,
Belize,1993,10398.0,,,,,,
Belize,1994,10860.0,,,,,,
Belize,1996,,,17587.0,,,,
Belize,1997,18574.0,,,,,,
Belize,1998,20590.0,,,,,,
Belize,1999,19297.0,,,,,,
Bolivia,1997,,657155.0,,,,,
Bolivia,1999,,,678696.0,,,,
Bolivia,2000,,,747768.0,,,,
Bolivia,2001,,,,780635.0,,,
Bolivia,2002,,,,,865905.0,,
Bolivia,2004,,,,,662570.0,,
Bolivia,2005,,,,,743642.0,,
Bolivia,2006,,,,,677860.0,,
Bolivia,2007,,,,,578965.0,,
Bolivia,2008,,,,,542515.0,,
Bolivia,2009,,,,,496174.0,,
Bolivia,2011,,,,,410549.0,,
Bolivia,2012,,,,,384555.0,,
Bolivia,2013,,,,,402404.0,,
Bolivia,2014,,,,,302510.0,,
Bolivia,2015,,,,,386254.0,,
Bolivia,2016,,,,,412071.0,,
Bolivia,2017,,,,,384822.0,,
Bolivia,2018,,,,,352506.0,,
Bolivia,2019,,,,,272336.0,,
Bolivia,2020,,,,,384743.0,,
Bolivia - urban,1990,266727.0,,,,,,
Bolivia - urban,1992,488693.0,,,,,,
Brazil,1981,16954507.0,,,,,,
Brazil,1982,17442474.0,,,,,,
Brazil,1983,22314761.0,,,,,,
Brazil,1984,22705639.0,,,,,,
Brazil,1985,20360619.0,,,,,,
Brazil,1986,9964273.0,,,,,,
Brazil,1987,15888965.0,,,,,,
Brazil,1988,17353886.0,,,,,,
Brazil,1989,16263108.0,,,,,,
Brazil,1990,19999648.0,,,,,,
Brazil,1992,18444219.0,,,,,,
Brazil,1993,18377954.0,,,,,,
Brazil,1995,13642553.0,,,,,,
Brazil,1996,14194750.0,,,,,,
Brazil,1997,14437255.0,,,,,,
Brazil,1998,13687523.0,,,,,,
Brazil,1999,14837306.0,,,,,,
Brazil,2001,12923597.0,,,,,,
Brazil,2002,12221007.0,,,,,,
Brazil,2003,12909624.0,,,,,,
Brazil,2004,11937778.0,,,,,,
Brazil,2005,10823689.0,,,,,,
Brazil,2006,8949534.0,,,,,,
Brazil,2007,7615389.0,,,,,,
Brazil,2008,6788484.0,,,,,,
Brazil,2009,6601948.0,,,,,,
Brazil,2011,5566334.0,,,,,,
Brazil,2012,,5524179.0,,,,,
Brazil,2013,,4899059.0,,,,,
Brazil,2014,,4467441.0,,,,,
Brazil,2015,,5254191.0,,,,,
Brazil,2016,,5962730.0,,,,,
Brazil,2017,,6777788.0,,,,,
Brazil,2018,,6753548.0,,,,,
Brazil,2019,,6997163.0,,,,,
Brazil,2020,,2714702.0,,,,,
Bulgaria,1992,,0.0,,,,,
Bulgaria,2006,,,,,,227172.0,
Bulgaria,2007,,,,,,85524.0,
Bulgaria,2008,,,,,,66950.0,
Bulgaria,2009,,,,,,89217.0,
Bulgaria,2010,,,,,,113966.0,
Bulgaria,2011,,,,,,110946.0,
Bulgaria,2012,,,,,,118996.0,
Bulgaria,2013,,,,,,85526.0,
Bulgaria,2014,,,,,,84136.0,
Bulgaria,2015,,,,,,,140593.0
Bulgaria,2016,,,,,,,92710.0
Bulgaria,2017,,,,,,,66544.0
Bulgaria,2018,,,,,,,52400.0
Bulgaria,2019,,,,,,,44611.0
Canada,1971,110144.0,,,,,,
Canada,1975,57998.0,,,,,,
Canada,1981,0.0,,,,,,
Canada,1987,58473.0,,,,,,
Canada,1991,0.0,,,,,,
Canada,1994,0.0,,,,,,
Canada,1997,77191.0,,,,,,
Canada,1998,,76042.0,,,,,
Canada,2000,,0.0,,,,,
Canada,2004,,0.0,,,,,
Canada,2007,,81648.0,,,,,
Canada,2010,,84615.0,,,,,
Canada,2012,,85578.0,,,,,
Canada,2013,,88932.0,,,,,
Canada,2014,,85815.0,,,,,
Canada,2015,,0.0,,,,,
Canada,2016,,89809.0,,,,,
Canada,2017,,90271.0,,,,,
Chile,1987,1020851.0,,,,,,
Chile,1990,761072.0,,,,,,
Chile,1992,468227.0,,,,,,
Chile,1994,462012.0,,,,,,
Chile,1996,336833.0,,,,,,
Chile,1998,349779.0,,,,,,
Chile,2000,424044.0,,,,,,
Chile,2003,391942.0,,,,,,
Chile,2006,,177633.0,,,,,
Chile,2009,,145149.0,,,,,
Chile,2011,,68552.0,,,,,
Chile,2013,,38093.0,,,,,
Chile,2015,,29016.0,,,,,
Chile,2017,,23329.0,,,,,
Chile,2020,,50790.0,,,,,
China,1981,376986764.0,,,,,,
China,1984,503799867.0,,,,,,
China,1987,452934108.0,,,,,,
China - rural,1981,267648893.0,,,,,,
China - rural,1984,409496551.0,,,,,,
China - rural,1987,393606226.0,,,,,,
China - urban,1981,109337870.0,,,,,,
China - urban,1984,94303315.0,,,,,,
China - urban,1987,59327882.0,,,,,,
Colombia,1992,,1598247.0,,,,,
Colombia,1996,,2750776.0,,,,,
Colombia,1999,,3604081.0,,,,,
Colombia,2000,,2379806.0,,,,,
Colombia,2001,,,4033148.0,,,,
