Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,0.6845158761815782,,,,,
Albania,2002,,0.6859526705742652,,,,
Albania,2005,,0.8516646133427287,,,,
Albania,2008,,0.8030726711822748,,,,
Albania,2012,,0.8884043000907578,,,,
Albania,2014,,,1.062084841785851,,,
Albania,2015,,,1.1441430272630653,,,
Albania,2016,,,1.3039203484443078,,,
Albania,2017,,,1.2347179384988924,,,
Albania,2018,,,,1.5148779836920288,,
Albania,2019,,,,1.4642293179215378,,
Algeria,1988,0.7584656069775627,,,,,
Algeria,1995,,0.8165156690807216,,,,
Algeria,2011,,,0.8353599262107352,,,
Angola,2000,0.6929994849292342,,,,,
Angola,2008,,0.4882587833104424,,,,
Angola,2018,,,0.4333827077760108,,,
Armenia,1999,,0.4890635681519392,,,,
Armenia,2001,,0.4507907194582127,,,,
Armenia,2002,,0.4479991945685776,,,,
Armenia,2003,,0.3955479069909466,,,,
Armenia,2004,,0.5884182039993394,,,,
Armenia,2005,,0.6063408937960756,,,,
Armenia,2006,,0.6236946756806735,,,,
Armenia,2007,,0.7077832721059174,,,,
Armenia,2008,,0.6803738595406079,,,,
Armenia,2009,,0.560972304349287,,,,
Armenia,2010,,0.5609533934056486,,,,
Armenia,2011,,0.63256256670144,,,,
Armenia,2012,,0.6625275258403895,,,,
Armenia,2013,,0.7415986683512363,,,,
Armenia,2014,,0.7386327829688396,,,,
Armenia,2015,,0.8199211040523966,,,,
Armenia,2016,,0.9293913109530648,,,,
Armenia,2017,,0.7523968577742244,,,,
Armenia,2018,,0.8463750728518259,,,,
Armenia,2019,,,0.7239367279066695,,,
Armenia,2020,,,0.6489214445607057,,,
Azerbaijan,1995,0.7925245377713154,,,,,
Azerbaijan,2001,,0.7318438513500015,,,,
Azerbaijan,2002,,0.5884004111289964,,,,
Azerbaijan,2003,,0.6845103211031129,,,,
Azerbaijan,2004,,0.4751598920933739,,,,
Azerbaijan,2005,,0.5395034709248522,,,,
Bangladesh,1983,0.2509675522381552,,,,,
Bangladesh,1985,0.2009897335947119,,,,,
Bangladesh,1988,0.1915858635955046,,,,,
Bangladesh,1991,,0.2137272320866026,,,,
Bangladesh,1995,,0.2327314921156613,,,,
Bangladesh,2000,,,0.2373526998656634,,,
Bangladesh,2005,,,0.2295676437393003,,,
Bangladesh,2010,,,0.2718048983748586,,,
Bangladesh,2016,,,0.3351953217495385,,,
Belarus,1998,,0.5719730580223411,,,,
Belarus,1999,,0.6403114948404437,,,,
Belarus,2000,,0.6979356599176602,,,,
Belarus,2001,,0.8375163610557126,,,,
Belarus,2002,,0.8594333338274219,,,,
Belarus,2003,,0.9197611378973148,,,,
Belarus,2004,,0.9604061222645912,,,,
Belarus,2005,,1.2165769617761202,,,,
Belarus,2006,,1.3787268709756135,,,,
Belarus,2007,,1.6009460475893786,,,,
Belarus,2008,,1.6365491184892895,,,,
Belarus,2009,,1.6444866439421195,,,,
Belarus,2010,,1.807466373592452,,,,
Belarus,2011,,1.88768803860658,,,,
Belarus,2012,,1.9895145472612192,,,,
Belarus,2013,,2.237087852819807,,,,
Belarus,2014,,2.21283023246411,,,,
Belarus,2015,,2.033173404554393,,,,
Belarus,2016,,1.9121761912664328,,,,
Belarus,2017,,1.8551733726919013,,,,
Belarus,2018,,1.97585002873305,,,,
Belarus,2019,,2.298026831242127,,,,
Belarus,2020,,1.887764198933552,,,,
Belize,1995,,2.01817495014901,,,,
Benin,2003,0.2687816686011502,,,,,
Benin,2011,,0.26735733555552,,,,
Benin,2015,,0.5992695338631645,,,,
Benin,2018,,,0.4355059498921638,,,
Bhutan,2003,0.4439387882227786,,,,,
Bhutan,2007,,0.6826016289390767,,,,
Bhutan,2012,,0.882395930905368,,,,
Bhutan,2017,,1.0172823927075083,,,,
Bosnia and Herzegovina,2001,1.4249687636518409,,,,,
Bosnia and Herzegovina,2004,2.386079042577071,,,,,
Bosnia and Herzegovina,2007,,2.614568483715776,,,,
Bosnia and Herzegovina,2011,,2.580224362943427,,,,
Botswana,1985,0.5089703492624733,,,,,
Botswana,1993,0.6265478764709624,,,,,
Botswana,2002,,0.7664686544462759,,,,
Botswana,2009,,1.0229124584870888,,,,
Botswana,2015,,0.8227383355827939,,,,
Bulgaria,1989,2.192783619705167,,,,,
Bulgaria,1994,1.4683093135001286,,,,,
