country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,2000,national,consumption,2000.21,HBS,0,2000,2.6405053619453773,0.5098861704281276,51
Angola,2008,national,consumption,2008.5,IBEP-MICS,1,2008,2.65213748727808,0.5095549356697255,51
Angola,2018,national,consumption,2018.17,IDREA,2,2018,1.9460051763735904,0.5099441854791619,51
Albania,1996,national,consumption,1996.0,EWS,0,1996,5.824073031319635,0.5095875133509908,51
Albania,2002,national,consumption,2002.0,LSMS,1,2002 - 2012,5.588081423775987,0.5097309940669718,51
Albania,2005,national,consumption,2005.0,LSMS,1,2002 - 2012,6.528499421429059,0.509497071159317,51
Albania,2008,national,consumption,2008.0,LSMS,1,2002 - 2012,7.06122086580704,0.50977461568547,51
Albania,2012,national,consumption,2012.0,LSMS,1,2002 - 2012,6.936774294939795,0.5095725538174555,51
Albania,2014,national,consumption,2014.0,HBS,2,2014 - 2017,6.98834531772159,0.5099591271313642,51
Albania,2015,national,consumption,2015.0,HBS,2,2014 - 2017,8.333013010961736,0.5094395783595966,51
Albania,2016,national,consumption,2016.0,HBS,2,2014 - 2017,8.639150289419756,0.5098089616721974,51
Albania,2016,national,income,2016.0,SILC-C,4,2016 - 2018,6.817328226648329,0.5096826231553432,51
Albania,2017,national,consumption,2017.0,HBS,2,2014 - 2017,8.565722750943847,0.5099014659650795,51
Albania,2017,national,income,2017.0,SILC-C,4,2016 - 2018,7.333962125516248,0.5095324435615203,51
Albania,2018,national,consumption,2018.0,HBS,3,2018 - 2019,9.78617884217111,0.5099535535832966,51
Albania,2018,national,income,2018.0,SILC-C,4,2016 - 2018,7.729227209333956,0.508824837200735,51
Albania,2019,national,consumption,2019.0,HBS,3,2018 - 2019,10.965634646357037,0.5099106034953458,51
United Arab Emirates,2013,national,income,2013.42,HIES,0,2013 - 2018,69.82437890168089,0.5100000000000001,51
United Arab Emirates,2018,national,income,2018.0,HIES,0,2013 - 2018,76.96735818685191,0.510007763671875,51
Argentina,1980,urban,income,1980.0,EPH,0,1980 - 1987,17.87071883164117,0.5100000000000001,51
Argentina,1986,urban,income,1986.0,EPH,0,1980 - 1987,18.330278356500425,0.5098116533349847,51
Argentina,1987,urban,income,1987.0,EPH,0,1980 - 1987,16.083234533829078,0.5096826342409878,51
Argentina,1991,urban,income,1991.0,EPH,1,1991 - 2002,10.781721389516685,0.5013077441149556,51
Argentina,1992,urban,income,1992.0,EPH,1,1991 - 2002,11.507031050151168,0.5095177188490728,51
Argentina,1993,urban,income,1993.0,EPH,1,1991 - 2002,11.826956046747584,0.5099327933958564,51
Argentina,1994,urban,income,1994.0,EPH,1,1991 - 2002,11.283073187743904,0.5093420556191437,51
Argentina,1995,urban,income,1995.0,EPH,1,1991 - 2002,10.56337009988347,0.5098341981549135,51
Argentina,1996,urban,income,1996.0,EPH,1,1991 - 2002,10.182414370855946,0.5094179813549506,51
Argentina,1997,urban,income,1997.0,EPH,1,1991 - 2002,10.481951041648808,0.4950087716392893,51
Argentina,1998,urban,income,1998.0,EPH,1,1991 - 2002,9.848909512251034,0.5082923298197172,51
Argentina,1999,urban,income,1999.0,EPH,1,1991 - 2002,9.620034602171753,0.5005483992891352,51
Argentina,2000,urban,income,2000.0,EPH,1,1991 - 2002,9.324429699956449,0.5074129226556279,51
Argentina,2001,urban,income,2001.0,EPH,1,1991 - 2002,8.083802039029441,0.4993165736596294,51
Argentina,2002,urban,income,2002.0,EPH,1,1991 - 2002,5.748758996878257,0.5095830060813538,51
Argentina,2003,urban,income,2003.0,EPHC-S2,2,2003 - 2020,8.421354187163592,0.5099552697863792,51
Argentina,2004,urban,income,2004.0,EPHC-S2,2,2003 - 2020,9.685647755442703,0.509925050736257,51
Argentina,2005,urban,income,2005.0,EPHC-S2,2,2003 - 2020,10.743656718193986,0.5099314938167246,51
Argentina,2006,urban,income,2006.0,EPHC-S2,2,2003 - 2020,12.347310083966942,0.5099918453196414,51
Argentina,2007,urban,income,2007.0,EPHC-S2,2,2003 - 2020,12.629991169455668,0.5099203066117616,51
Argentina,2008,urban,income,2008.0,EPHC-S2,2,2003 - 2020,13.313554699699685,0.5099002470539773,51
