country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,2000,national,consumption,2000.21,HBS,0,2000,0.4744548538635671,0.0597864754573555,6
Angola,2008,national,consumption,2008.5,IBEP-MICS,1,2008,0.8387709004159412,0.0596483609150352,6
Angola,2018,national,consumption,2018.17,IDREA,2,2018,0.4620722776373249,0.0598881239202618,6
Albania,1996,national,consumption,1996.0,EWS,0,1996,2.76776864577431,0.0591802199299801,6
Albania,2002,national,consumption,2002.0,LSMS,1,2002 - 2012,2.566221053205377,0.0591997878952306,6
Albania,2005,national,consumption,2005.0,LSMS,1,2002 - 2012,2.868276625315956,0.0592803319806662,6
Albania,2008,national,consumption,2008.0,LSMS,1,2002 - 2012,3.284281447206548,0.0598563256845684,6
Albania,2012,national,consumption,2012.0,LSMS,1,2002 - 2012,3.19139570101663,0.0599655297361238,6
Albania,2014,national,consumption,2014.0,HBS,2,2014 - 2017,2.523679660747593,0.0597393875450887,6
Albania,2015,national,consumption,2015.0,HBS,2,2014 - 2017,3.4315782546605296,0.0599532303925062,6
Albania,2016,national,consumption,2016.0,HBS,2,2014 - 2017,3.3041431170958866,0.0596190718529618,6
Albania,2016,national,income,2016.0,SILC-C,4,2016 - 2018,1.8230954471102705,0.0599533001797918,6
Albania,2017,national,consumption,2017.0,HBS,2,2014 - 2017,3.5204127168525194,0.05985202690626,6
Albania,2017,national,income,2017.0,SILC-C,4,2016 - 2018,1.8926353872299992,0.0597479578871629,6
Albania,2018,national,consumption,2018.0,HBS,3,2018 - 2019,3.844488284265888,0.0597592620533593,6
Albania,2018,national,income,2018.0,SILC-C,4,2016 - 2018,2.2207173947732075,0.0599199293279455,6
Albania,2019,national,consumption,2019.0,HBS,3,2018 - 2019,4.786978502408757,0.0599237317908194,6
United Arab Emirates,2013,national,income,2013.42,HIES,0,2013 - 2018,19.16774012157398,0.0599999999999999,6
United Arab Emirates,2018,national,income,2018.0,HIES,0,2013 - 2018,34.73376921968803,0.0600245361328124,6
Argentina,1980,urban,income,1980.0,EPH,0,1980 - 1987,5.001467472346572,0.0600245361328124,6
Argentina,1986,urban,income,1986.0,EPH,0,1980 - 1987,5.376881962015514,0.059767547663925,6
Argentina,1987,urban,income,1987.0,EPH,0,1980 - 1987,4.181955361631745,0.0596202504620201,6
Argentina,1991,urban,income,1991.0,EPH,1,1991 - 2002,3.26718829985354,0.0555483363825814,6
Argentina,1992,urban,income,1992.0,EPH,1,1991 - 2002,3.1646533794933105,0.0599461003823101,6
Argentina,1993,urban,income,1993.0,EPH,1,1991 - 2002,2.906778724167604,0.0596846430053727,6
Argentina,1994,urban,income,1994.0,EPH,1,1991 - 2002,2.967938816776114,0.0599523887061533,6
Argentina,1995,urban,income,1995.0,EPH,1,1991 - 2002,2.160689338612528,0.0597914179438308,6
Argentina,1996,urban,income,1996.0,EPH,1,1991 - 2002,2.1083587403184074,0.059338085410874,6
Argentina,1997,urban,income,1997.0,EPH,1,1991 - 2002,2.144035440337256,0.0599858909905952,6
Argentina,1998,urban,income,1998.0,EPH,1,1991 - 2002,2.01959869531505,0.058669992063014,6
