country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,2000,national,consumption,2000.21,HBS,0,2000,0.8074006770797536,0.1299204218109436,13
Angola,2008,national,consumption,2008.5,IBEP-MICS,1,2008,1.1312364791056977,0.1299657967792377,13
Angola,2018,national,consumption,2018.17,IDREA,2,2018,0.679327956900531,0.1299591116692814,13
Albania,1996,national,consumption,1996.0,EWS,0,1996,3.3287716497944224,0.1292396073951889,13
Albania,2002,national,consumption,2002.0,LSMS,1,2002 - 2012,3.109713102540141,0.1298201310675333,13
Albania,2005,national,consumption,2005.0,LSMS,1,2002 - 2012,3.561265946043034,0.1296478494511866,13
Albania,2008,national,consumption,2008.0,LSMS,1,2002 - 2012,4.102300323076714,0.1296674063284628,13
Albania,2012,national,consumption,2012.0,LSMS,1,2002 - 2012,3.920129669731172,0.1298890966153905,13
Albania,2014,national,consumption,2014.0,HBS,2,2014 - 2017,3.3207783757332123,0.1297074714599597,13
Albania,2015,national,consumption,2015.0,HBS,2,2014 - 2017,4.315354047625733,0.1296413273344227,13
Albania,2016,national,consumption,2016.0,HBS,2,2014 - 2017,4.266499378800918,0.1288063703824156,13
Albania,2016,national,income,2016.0,SILC-C,4,2016 - 2018,2.650632321593501,0.12899734348132,13
Albania,2017,national,consumption,2017.0,HBS,2,2014 - 2017,4.357342351623924,0.1297458537615661,13
Albania,2017,national,income,2017.0,SILC-C,4,2016 - 2018,2.899126810750844,0.1293982419133049,13
Albania,2018,national,consumption,2018.0,HBS,3,2018 - 2019,4.971504156398178,0.1298626029205143,13
Albania,2018,national,income,2018.0,SILC-C,4,2016 - 2018,3.263456395831295,0.1293985724046293,13
Albania,2019,national,consumption,2019.0,HBS,3,2018 - 2019,5.977558500178509,0.12984851470609,13
United Arab Emirates,2013,national,income,2013.42,HIES,0,2013 - 2018,27.26020593731696,0.13,13
United Arab Emirates,2018,national,income,2018.0,HIES,0,2013 - 2018,41.66388097107169,0.1299568359375,13
Argentina,1980,urban,income,1980.0,EPH,0,1980 - 1987,7.072659754919419,0.1299568359375,13
Argentina,1986,urban,income,1986.0,EPH,0,1980 - 1987,7.921298750210759,0.1295223827069052,13
Argentina,1987,urban,income,1987.0,EPH,0,1980 - 1987,6.355471635111402,0.1293389402360273,13
Argentina,1991,urban,income,1991.0,EPH,1,1991 - 2002,4.5740636197949565,0.1279961980279947,13
Argentina,1992,urban,income,1992.0,EPH,1,1991 - 2002,4.568968360216546,0.1265783266070922,13
Argentina,1993,urban,income,1993.0,EPH,1,1991 - 2002,4.451004963829735,0.1297942678287888,13
Argentina,1994,urban,income,1994.0,EPH,1,1991 - 2002,4.257043596961839,0.1294261394626665,13
