country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,2000,national,consumption,2000.21,HBS,0,2000,1.566126098194371,0.2899509299578516,29
Angola,2008,national,consumption,2008.5,IBEP-MICS,1,2008,1.6944187349204824,0.2898174006335713,29
Angola,2018,national,consumption,2018.17,IDREA,2,2018,1.1367875846929585,0.2899073302887348,29
Albania,1996,national,consumption,1996.0,EWS,0,1996,4.447233215666233,0.2882197187028381,29
Albania,2002,national,consumption,2002.0,LSMS,1,2002 - 2012,4.162271767279799,0.2896608838875476,29
Albania,2005,national,consumption,2005.0,LSMS,1,2002 - 2012,4.834839880353943,0.2896445942145612,29
Albania,2008,national,consumption,2008.0,LSMS,1,2002 - 2012,5.37167640183091,0.2898950378919137,29
Albania,2012,national,consumption,2012.0,LSMS,1,2002 - 2012,5.108729395579831,0.2898006431463066,29
Albania,2014,national,consumption,2014.0,HBS,2,2014 - 2017,4.71974300366868,0.2897737902726233,29
Albania,2015,national,consumption,2015.0,HBS,2,2014 - 2017,5.949388897809585,0.2897810281237228,29
Albania,2016,national,consumption,2016.0,HBS,2,2014 - 2017,6.048022276595955,0.2899117166177034,29
Albania,2016,national,income,2016.0,SILC-C,4,2016 - 2018,4.33632316694529,0.2887117057716211,29
Albania,2017,national,consumption,2017.0,HBS,2,2014 - 2017,6.029908883603133,0.2899311798663914,29
Albania,2017,national,income,2017.0,SILC-C,4,2016 - 2018,4.818364533189725,0.2894938794339923,29
Albania,2018,national,consumption,2018.0,HBS,3,2018 - 2019,7.09870376786981,0.2896575266300421,29
Albania,2018,national,income,2018.0,SILC-C,4,2016 - 2018,5.105706659422887,0.2898323174879093,29
Albania,2019,national,consumption,2019.0,HBS,3,2018 - 2019,8.031100650607526,0.2898432798218971,29
United Arab Emirates,2013,national,income,2013.42,HIES,0,2013 - 2018,44.839754347697735,0.29,29
United Arab Emirates,2018,national,income,2018.0,HIES,0,2013 - 2018,56.09953526388673,0.2900810546875,29
Argentina,1980,urban,income,1980.0,EPH,0,1980 - 1987,11.366017490260674,0.2900810546875,29
Argentina,1986,urban,income,1986.0,EPH,0,1980 - 1987,11.914680931725275,0.2897568699931854,29
Argentina,1987,urban,income,1987.0,EPH,0,1980 - 1987,10.220636784939236,0.2897447941048891,29
Argentina,1991,urban,income,1991.0,EPH,1,1991 - 2002,7.187814259677789,0.282402989442841,29
Argentina,1992,urban,income,1992.0,EPH,1,1991 - 2002,7.310349376346473,0.2819214342095833,29
Argentina,1993,urban,income,1993.0,EPH,1,1991 - 2002,7.460732388579159,0.2891742916652388,29
Argentina,1994,urban,income,1994.0,EPH,1,1991 - 2002,7.181166532422936,0.2895338922034694,29
Argentina,1995,urban,income,1995.0,EPH,1,1991 - 2002,6.338022059930082,0.2878547463772631,29
Argentina,1996,urban,income,1996.0,EPH,1,1991 - 2002,5.956113587631325,0.2896226029007949,29
Argentina,1997,urban,income,1997.0,EPH,1,1991 - 2002,6.289170624989284,0.2898664354349251,29
Argentina,1998,urban,income,1998.0,EPH,1,1991 - 2002,5.776052092432641,0.2899834179375097,29
Argentina,1999,urban,income,1999.0,EPH,1,1991 - 2002,5.611686728941788,0.288620693788111,29
Argentina,2000,urban,income,2000.0,EPH,1,1991 - 2002,5.328245542832255,0.2858811441319527,29
Argentina,2001,urban,income,2001.0,EPH,1,1991 - 2002,4.465338429371712,0.2894967603608553,29
Argentina,2002,urban,income,2002.0,EPH,1,1991 - 2002,3.048316219145598,0.2893714683489198,29
Argentina,2003,urban,income,2003.0,EPHC-S2,2,2003 - 2020,4.751095199510427,0.2896454693821444,29
Argentina,2004,urban,income,2004.0,EPHC-S2,2,2003 - 2020,5.471952306895769,0.2898048050462853,29
Argentina,2005,urban,income,2005.0,EPHC-S2,2,2003 - 2020,6.237660288952831,0.2899513358826275,29
Argentina,2006,urban,income,2006.0,EPHC-S2,2,2003 - 2020,7.203033083665043,0.2899877984214746,29
Argentina,2007,urban,income,2007.0,EPHC-S2,2,2003 - 2020,7.391172877434074,0.2898903294126458,29
Argentina,2008,urban,income,2008.0,EPHC-S2,2,2003 - 2020,7.996892232836881,0.2899885418218153,29
Argentina,2009,urban,income,2009.0,EPHC-S2,2,2003 - 2020,8.53161812610727,0.2899619845691842,29
Argentina,2010,urban,income,2010.0,EPHC-S2,2,2003 - 2020,8.731560528626153,0.2899833976286922,29
Argentina,2011,urban,income,2011.0,EPHC-S2,2,2003 - 2020,9.545478332626796,0.2899259164231806,29
Argentina,2012,urban,income,2012.0,EPHC-S2,2,2003 - 2020,9.781804964200909,0.2899824324032268,29
Argentina,2013,urban,income,2013.0,EPHC-S2,2,2003 - 2020,9.87526875359534,0.2899342925049912,29
Argentina,2014,urban,income,2014.0,EPHC-S2,2,2003 - 2020,9.04816387005588,0.2899863166384855,29
Argentina,2016,urban,income,2016.0,EPHC-S2,2,2003 - 2020,9.449602885525511,0.2899949357131542,29
Argentina,2017,urban,income,2017.0,EPHC-S2,2,2003 - 2020,10.171973035819756,0.2899269503620859,29
Argentina,2018,urban,income,2018.0,EPHC-S2,2,2003 - 2020,9.17261744915458,0.2899465377102326,29
Argentina,2019,urban,income,2019.0,EPHC-S2,2,2003 - 2020,8.55295313334079,0.2898926156607344,29
Argentina,2020,urban,income,2020.0,EPHC-S2,2,2003 - 2020,7.432241935350089,0.2899136772716552,29
Armenia,1996,national,income,1996.0,ILCS,0,1996,2.736220648995482,0.2900810546875,29
Armenia,1999,national,consumption,1999.0,ILCS,1,1999 - 2018,2.5582430662226185,0.2894866597271681,29
