country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,2000,national,consumption,2000.21,HBS,0,2000,0.7590328935176597,0.1199195137203837,12
Angola,2008,national,consumption,2008.5,IBEP-MICS,1,2008,1.0970805136503083,0.1189798316207851,12
Angola,2018,national,consumption,2018.17,IDREA,2,2018,0.6568010780290569,0.1199134292002391,12
Albania,1996,national,consumption,1996.0,EWS,0,1996,3.280049775056371,0.1197151949899865,12
Albania,2002,national,consumption,2002.0,LSMS,1,2002 - 2012,3.064159406687163,0.1196964275577364,12
Albania,2005,national,consumption,2005.0,LSMS,1,2002 - 2012,3.4768131701537595,0.1196267320976682,12
Albania,2008,national,consumption,2008.0,LSMS,1,2002 - 2012,4.01005560114241,0.1193629747008212,12
Albania,2012,national,consumption,2012.0,LSMS,1,2002 - 2012,3.822311535487653,0.1196541620329124,12
Albania,2014,national,consumption,2014.0,HBS,2,2014 - 2017,3.2275130050434377,0.1190247539295807,12
Albania,2015,national,consumption,2015.0,HBS,2,2014 - 2017,4.211306468958049,0.1191976730125135,12
Albania,2016,national,consumption,2016.0,HBS,2,2014 - 2017,4.155733984597242,0.1198944801661486,12
Albania,2016,national,income,2016.0,SILC-C,4,2016 - 2018,2.558266504679838,0.1199295862487485,12
Albania,2017,national,consumption,2017.0,HBS,2,2014 - 2017,4.249317792939321,0.1199205989318781,12
Albania,2017,national,income,2017.0,SILC-C,4,2016 - 2018,2.730802487288999,0.1194310431233099,12
Albania,2018,national,consumption,2018.0,HBS,3,2018 - 2019,4.854172417031773,0.1199351009154893,12
Albania,2018,national,income,2018.0,SILC-C,4,2016 - 2018,3.1324915418648542,0.1198118550878289,12
Albania,2019,national,consumption,2019.0,HBS,3,2018 - 2019,5.820852029162461,0.1198195167252862,12
United Arab Emirates,2013,national,income,2013.42,HIES,0,2013 - 2018,26.127678821408285,0.12,12
United Arab Emirates,2018,national,income,2018.0,HIES,0,2013 - 2018,40.72843049433586,0.119949072265625,12
Argentina,1980,urban,income,1980.0,EPH,0,1980 - 1987,6.796217810114581,0.119949072265625,12
Argentina,1986,urban,income,1986.0,EPH,0,1980 - 1987,7.637615981875177,0.1168243709980551,12
Argentina,1987,urban,income,1987.0,EPH,0,1980 - 1987,5.937826893593282,0.119311580939308,12
Argentina,1991,urban,income,1991.0,EPH,1,1991 - 2002,4.356251202604232,0.1164161947395344,12
Argentina,1992,urban,income,1992.0,EPH,1,1991 - 2002,4.430514773543316,0.1171998290045106,12
Argentina,1993,urban,income,1993.0,EPH,1,1991 - 2002,4.196661823039465,0.1148392943496951,12
Argentina,1994,urban,income,1994.0,EPH,1,1991 - 2002,4.0471892956037925,0.112749034738071,12
Argentina,1995,urban,income,1995.0,EPH,1,1991 - 2002,3.521123488737093,0.1155513032808242,12
Argentina,1996,urban,income,1996.0,EPH,1,1991 - 2002,3.194482818016521,0.1172512119748565,12
Argentina,1997,urban,income,1997.0,EPH,1,1991 - 2002,3.3542244060284725,0.1195016400332078,12
Argentina,1998,urban,income,1998.0,EPH,1,1991 - 2002,3.141597810700144,0.1197515596493378,12
Argentina,1999,urban,income,1999.0,EPH,1,1991 - 2002,3.046344229525189,0.119607815961174,12
Argentina,2000,urban,income,2000.0,EPH,1,1991 - 2002,2.691033184564346,0.1199195991007037,12
Argentina,2001,urban,income,2001.0,EPH,1,1991 - 2002,2.0996888680052725,0.1186508897874971,12
Argentina,2002,urban,income,2002.0,EPH,1,1991 - 2002,1.474040813414477,0.1192653761599924,12
Argentina,2003,urban,income,2003.0,EPHC-S2,2,2003 - 2020,2.5265517869181298,0.1199209303196687,12
Argentina,2004,urban,income,2004.0,EPHC-S2,2,2003 - 2020,2.9283573720568703,0.1199951926065244,12
Argentina,2005,urban,income,2005.0,EPHC-S2,2,2003 - 2020,3.360461454300292,0.1199705408258728,12
Argentina,2006,urban,income,2006.0,EPHC-S2,2,2003 - 2020,3.923380162121029,0.1199737350514497,12
Argentina,2007,urban,income,2007.0,EPHC-S2,2,2003 - 2020,4.183847637959119,0.1187467696272622,12
Argentina,2008,urban,income,2008.0,EPHC-S2,2,2003 - 2020,4.384104867551304,0.1199241301594057,12
Argentina,2009,urban,income,2009.0,EPHC-S2,2,2003 - 2020,4.658059980332412,0.1198344678155425,12
Argentina,2010,urban,income,2010.0,EPHC-S2,2,2003 - 2020,4.9889832162775845,0.1199974151996766,12
Argentina,2011,urban,income,2011.0,EPHC-S2,2,2003 - 2020,5.571506523046569,0.119973691148861,12
Argentina,2012,urban,income,2012.0,EPHC-S2,2,2003 - 2020,5.8413491740189984,0.1199840893353184,12
Argentina,2013,urban,income,2013.0,EPHC-S2,2,2003 - 2020,5.858442184016527,0.119935328109285,12
Argentina,2014,urban,income,2014.0,EPHC-S2,2,2003 - 2020,5.52770086680166,0.1198211373814701,12
Argentina,2016,urban,income,2016.0,EPHC-S2,2,2003 - 2020,5.607337788717577,0.1199920131738456,12
Argentina,2017,urban,income,2017.0,EPHC-S2,2,2003 - 2020,6.174209901794612,0.1199602492491302,12
Argentina,2018,urban,income,2018.0,EPHC-S2,2,2003 - 2020,5.403701591172008,0.1199706721153276,12
Argentina,2019,urban,income,2019.0,EPHC-S2,2,2003 - 2020,5.030452501679988,0.1196006006272823,12
Argentina,2020,urban,income,2020.0,EPHC-S2,2,2003 - 2020,4.408443942367311,0.1199731940946523,12
Armenia,1996,national,income,1996.0,ILCS,0,1996,1.7733433193243464,0.119949072265625,12
Armenia,1999,national,consumption,1999.0,ILCS,1,1999 - 2018,1.8871152323053515,0.1199254916999945,12
Armenia,2001,national,consumption,2001.0,ILCS,1,1999 - 2018,1.7829643103134367,0.1198210645286627,12
Armenia,2002,national,consumption,2002.0,ILCS,1,1999 - 2018,1.96888386558053,0.1198079732832394,12
Armenia,2003,national,consumption,2003.0,ILCS,1,1999 - 2018,2.13439438645516,0.1198523294509151,12
Armenia,2004,national,consumption,2004.0,ILCS,1,1999 - 2018,2.393517028362224,0.1198961694962817,12
Armenia,2005,national,consumption,2005.0,ILCS,1,1999 - 2018,2.7862265539662205,0.1198445659974022,12
Armenia,2006,national,consumption,2006.0,ILCS,1,1999 - 2018,2.9326749016491265,0.1196968881155972,12
Armenia,2007,national,consumption,2007.0,ILCS,1,1999 - 2018,3.078663413587384,0.1199435897073978,12
Armenia,2008,national,consumption,2008.0,ILCS,1,1999 - 2018,3.431340986442399,0.119989504929403,12
Armenia,2009,national,consumption,2009.0,ILCS,1,1999 - 2018,3.091869756399438,0.1199878940255263,12
Armenia,2010,national,consumption,2010.0,ILCS,1,1999 - 2018,3.073656032688511,0.1199152458620829,12
Armenia,2011,national,consumption,2011.0,ILCS,1,1999 - 2018,3.1188393384981565,0.119864776777741,12
Armenia,2012,national,consumption,2012.0,ILCS,1,1999 - 2018,3.2403223478561136,0.1194901057885081,12
Armenia,2013,national,consumption,2013.0,ILCS,1,1999 - 2018,3.2435451088632017,0.119934270052827,12
Armenia,2014,national,consumption,2014.0,ILCS,1,1999 - 2018,3.259177243890477,0.119898462777728,12
Armenia,2015,national,consumption,2015.0,ILCS,1,1999 - 2018,3.421137652378119,0.1199427993579843,12
Armenia,2016,national,consumption,2016.0,ILCS,1,1999 - 2018,3.3955641363118247,0.1196892825846614,12
Armenia,2017,national,consumption,2017.0,ILCS,1,1999 - 2018,3.509062386889448,0.1199588577124753,12
Armenia,2018,national,consumption,2018.0,ILCS,1,1999 - 2018,3.449896747997842,0.1199494543609842,12
Armenia,2019,national,consumption,2019.0,ILCS,2,2019 - 2020,3.383153701683812,0.1198129699323748,12
Armenia,2020,national,consumption,2020.0,ILCS,2,2019 - 2020,3.6370875950823134,0.1197842046239929,12
Australia,1981,national,income,1981.0,HIS-LIS,0,1981,15.25757966216504,0.1174278512348631,12
Australia,1985,national,income,1985.0,IDS-LIS,1,1985,15.288434319225152,0.1168357359940243,12
Australia,1989,national,income,1989.0,SIH-LIS,2,1989 - 2018,15.374399448796437,0.1174969917469387,12
Australia,1995,national,income,1995.0,SIH-LIS,2,1989 - 2018,14.59618627481524,0.1174416230518965,12
