country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,2000,national,consumption,2000.21,HBS,0,2000,6.190843356759994,0.8399369531325894,84
Angola,2008,national,consumption,2008.5,IBEP-MICS,1,2008,5.6431299102053885,0.839631879218128,84
Angola,2018,national,consumption,2018.17,IDREA,2,2018,4.64441919271767,0.8398249780808449,84
Albania,1996,national,consumption,1996.0,EWS,0,1996,9.489115207901063,0.8393341055975175,84
Albania,2002,national,consumption,2002.0,LSMS,1,2002 - 2012,9.714519821379303,0.8395164363965429,84
Albania,2005,national,consumption,2005.0,LSMS,1,2002 - 2012,10.968740886218576,0.8394880781535533,84
Albania,2008,national,consumption,2008.0,LSMS,1,2002 - 2012,11.779051640281718,0.839870247495068,84
Albania,2012,national,consumption,2012.0,LSMS,1,2002 - 2012,11.45785061664579,0.8395603507758931,84
Albania,2014,national,consumption,2014.0,HBS,2,2014 - 2017,13.084201425485505,0.8399532205998073,84
Albania,2015,national,consumption,2015.0,HBS,2,2014 - 2017,15.312560501276543,0.8396992216739438,84
Albania,2016,national,consumption,2016.0,HBS,2,2014 - 2017,16.23093908568172,0.8399529588893178,84
Albania,2016,national,income,2016.0,SILC-C,4,2016 - 2018,13.14877553155278,0.8399420615706721,84
Albania,2017,national,consumption,2017.0,HBS,2,2014 - 2017,15.99195930085268,0.8399619963688069,84
Albania,2017,national,income,2017.0,SILC-C,4,2016 - 2018,13.619505637688537,0.8399250962663674,84
Albania,2018,national,consumption,2018.0,HBS,3,2018 - 2019,16.650211540102813,0.8397252977649831,84
Albania,2018,national,income,2018.0,SILC-C,4,2016 - 2018,14.106769924737875,0.8399858384518583,84
Albania,2019,national,consumption,2019.0,HBS,3,2018 - 2019,19.12187645087363,0.8398452209801237,84
United Arab Emirates,2013,national,income,2013.42,HIES,0,2013 - 2018,125.0396965095711,0.84,84
United Arab Emirates,2018,national,income,2018.0,HIES,0,2013 - 2018,120.68450119841046,0.840019873046875,84
Argentina,1980,urban,income,1980.0,EPH,0,1980 - 1987,35.99276456639154,0.8399999999999997,84
Argentina,1986,urban,income,1986.0,EPH,0,1980 - 1987,38.954386758006585,0.8393767518962594,84
Argentina,1987,urban,income,1987.0,EPH,0,1980 - 1987,35.49159484542731,0.8396800670287148,84
Argentina,1991,urban,income,1991.0,EPH,1,1991 - 2002,25.15734990887226,0.839659614325515,84
Argentina,1992,urban,income,1992.0,EPH,1,1991 - 2002,25.38315812012767,0.8387937006931546,84
Argentina,1993,urban,income,1993.0,EPH,1,1991 - 2002,26.11256141954289,0.8390064084257662,84
Argentina,1994,urban,income,1994.0,EPH,1,1991 - 2002,25.18251017458185,0.8378197055339293,84
Argentina,1995,urban,income,1995.0,EPH,1,1991 - 2002,24.00765931791698,0.8372268622482804,84
Argentina,1996,urban,income,1996.0,EPH,1,1991 - 2002,23.95862204907281,0.8375162401838819,84
Argentina,1997,urban,income,1997.0,EPH,1,1991 - 2002,26.20487760412202,0.8383661213282504,84
Argentina,1998,urban,income,1998.0,EPH,1,1991 - 2002,24.484042704692023,0.8399890508110677,84
Argentina,1999,urban,income,1999.0,EPH,1,1991 - 2002,23.809585640375083,0.838731397101013,84
Argentina,2000,urban,income,2000.0,EPH,1,1991 - 2002,23.250526005086204,0.8397940611260907,84
Argentina,2001,urban,income,2001.0,EPH,1,1991 - 2002,21.55680543741184,0.8360358566963588,84
Argentina,2002,urban,income,2002.0,EPH,1,1991 - 2002,15.035215837989288,0.8391534468414161,84
Argentina,2003,urban,income,2003.0,EPHC-S2,2,2003 - 2020,21.250398049486524,0.8399853047030609,84
Argentina,2004,urban,income,2004.0,EPHC-S2,2,2003 - 2020,23.135388682127093,0.8399608714682936,84
Argentina,2005,urban,income,2005.0,EPHC-S2,2,2003 - 2020,25.283083831205914,0.8398618029296966,84
Argentina,2006,urban,income,2006.0,EPHC-S2,2,2003 - 2020,27.51823097411227,0.8399360239061755,84
Argentina,2007,urban,income,2007.0,EPHC-S2,2,2003 - 2020,28.481757165433084,0.839879136011292,84
Argentina,2008,urban,income,2008.0,EPHC-S2,2,2003 - 2020,29.533678608551064,0.8399672251902621,84
Argentina,2009,urban,income,2009.0,EPHC-S2,2,2003 - 2020,30.580934388593835,0.8399794439393293,84
Argentina,2010,urban,income,2010.0,EPHC-S2,2,2003 - 2020,31.09326261551734,0.8399818659849734,84
Argentina,2011,urban,income,2011.0,EPHC-S2,2,2003 - 2020,33.03001212686062,0.8399777774478789,84
Argentina,2012,urban,income,2012.0,EPHC-S2,2,2003 - 2020,32.779922907652946,0.8399387370535852,84
