country_name,reporting_year,reporting_level,welfare_type,survey_year,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,requested_p
Angola,2000,national,consumption,2000.21,HBS,0,2000,8.650067336116384,0.9099876532241532,91
Angola,2008,national,consumption,2008.5,IBEP-MICS,1,2008,7.419186366852313,0.9097386273212008,91
Angola,2018,national,consumption,2018.17,IDREA,2,2018,6.23611386364408,0.909893283724564,91
Albania,1996,national,consumption,1996.0,EWS,0,1996,11.185646352725074,0.9083419450332298,91
Albania,2002,national,consumption,2002.0,LSMS,1,2002 - 2012,12.029516416590374,0.9098111527796512,91
Albania,2005,national,consumption,2005.0,LSMS,1,2002 - 2012,13.20704424203102,0.9097981012181968,91
Albania,2008,national,consumption,2008.0,LSMS,1,2002 - 2012,13.949236153426645,0.9098106171766628,91
Albania,2012,national,consumption,2012.0,LSMS,1,2002 - 2012,13.636376079269024,0.90989843402909,91
Albania,2014,national,consumption,2014.0,HBS,2,2014 - 2017,16.21699513469163,0.9098693678975208,91
Albania,2015,national,consumption,2015.0,HBS,2,2014 - 2017,18.978908979424546,0.9099658787499034,91
Albania,2016,national,consumption,2016.0,HBS,2,2014 - 2017,19.79742416876937,0.9099162233974728,91
Albania,2016,national,income,2016.0,SILC-C,4,2016 - 2018,16.74083609354537,0.9098788687063192,91
Albania,2017,national,consumption,2017.0,HBS,2,2014 - 2017,19.44190831506579,0.9099801992587536,91
Albania,2017,national,income,2017.0,SILC-C,4,2016 - 2018,17.012971314564002,0.9099186162305908,91
Albania,2018,national,consumption,2018.0,HBS,3,2018 - 2019,19.972959389944563,0.909921087670309,91
Albania,2018,national,income,2018.0,SILC-C,4,2016 - 2018,17.692064440470116,0.9096570382211432,91
Albania,2019,national,consumption,2019.0,HBS,3,2018 - 2019,23.585626718563155,0.9099122328187946,91
United Arab Emirates,2013,national,income,2013.42,HIES,0,2013 - 2018,146.0329765435367,0.91,91
United Arab Emirates,2018,national,income,2018.0,HIES,0,2013 - 2018,137.97499339114802,0.9100131958007812,91
Argentina,1980,urban,income,1980.0,EPH,0,1980 - 1987,47.054202859664485,0.91,91
Argentina,1986,urban,income,1986.0,EPH,0,1980 - 1987,50.40826548037617,0.9024465040163115,91
Argentina,1987,urban,income,1987.0,EPH,0,1980 - 1987,47.2120750036847,0.9076345143724832,91
Argentina,1991,urban,income,1991.0,EPH,1,1991 - 2002,33.54313430089245,0.9098960582749636,91
Argentina,1992,urban,income,1992.0,EPH,1,1991 - 2002,35.13028893181571,0.9094774078773216,91
Argentina,1993,urban,income,1993.0,EPH,1,1991 - 2002,33.99296076661966,0.9099826747847676,91
Argentina,1994,urban,income,1994.0,EPH,1,1991 - 2002,34.33978796269884,0.9098388678205596,91
Argentina,1995,urban,income,1995.0,EPH,1,1991 - 2002,34.33095282462128,0.9080922714058918,91
Argentina,1996,urban,income,1996.0,EPH,1,1991 - 2002,32.94310531747512,0.9074523156535476,91
