Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,4.48,,,,,
Albania,2002,,4.22,,,,
Albania,2005,,4.93,,,,
Albania,2008,,5.43,,,,
Albania,2012,,5.17,,,,
Albania,2014,,,4.82,,,
Albania,2015,,,6.06,,,
Albania,2016,,,6.17,,,
Albania,2017,,,6.14,,,
Albania,2018,,,,7.21,,
Albania,2019,,,,8.17,,
Algeria,1988,3.57,,,,,
Algeria,1995,,3.64,,,,
Algeria,2011,,,5.6,,,
Angola,2000,1.61,,,,,
Angola,2008,,1.73,,,,
Angola,2018,,,1.16,,,
Armenia,1999,,2.59,,,,
Armenia,2001,,2.51,,,,
Armenia,2002,,2.69,,,,
Armenia,2003,,2.84,,,,
Armenia,2004,,3.24,,,,
Armenia,2005,,3.68,,,,
Armenia,2006,,3.98,,,,
Armenia,2007,,4.26,,,,
Armenia,2008,,4.48,,,,
Armenia,2009,,4.12,,,,
Armenia,2010,,4.06,,,,
Armenia,2011,,4.19,,,,
Armenia,2012,,4.36,,,,
Armenia,2013,,4.38,,,,
Armenia,2014,,4.44,,,,
Armenia,2015,,4.7,,,,
Armenia,2016,,4.73,,,,
Armenia,2017,,4.74,,,,
Armenia,2018,,4.73,,,,
Armenia,2019,,,4.56,,,
Armenia,2020,,,4.66,,,
Azerbaijan,1995,3.45,,,,,
Azerbaijan,2001,,4.07,,,,
Azerbaijan,2002,,6.35,,,,
Azerbaijan,2003,,6.41,,,,
Azerbaijan,2004,,6.68,,,,
Azerbaijan,2005,,7.35,,,,
Bangladesh,1983,1.71,,,,,
Bangladesh,1985,1.81,,,,,
Bangladesh,1988,1.62,,,,,
Bangladesh,1991,,1.62,,,,
Bangladesh,1995,,1.79,,,,
Bangladesh,2000,,,1.79,,,
Bangladesh,2005,,,2.02,,,
Bangladesh,2010,,,2.21,,,
Bangladesh,2016,,,2.41,,,
Belarus,1998,,2.74,,,,
Belarus,1999,,2.94,,,,
Belarus,2000,,3.32,,,,
Belarus,2001,,4.18,,,,
Belarus,2002,,4.64,,,,
Belarus,2003,,4.93,,,,
Belarus,2004,,5.69,,,,
Belarus,2005,,6.88,,,,
Belarus,2006,,7.9,,,,
Belarus,2007,,8.81,,,,
Belarus,2008,,9.46,,,,
Belarus,2009,,9.68,,,,
Belarus,2010,,10.64,,,,
Belarus,2011,,11.24,,,,
Belarus,2012,,12.66,,,,
Belarus,2013,,14.22,,,,
Belarus,2014,,14.7,,,,
Belarus,2015,,13.48,,,,
Belarus,2016,,13.06,,,,
Belarus,2017,,13.22,,,,
Belarus,2018,,14.58,,,,
Belarus,2019,,15.3,,,,
Belarus,2020,,15.62,,,,
Belize,1995,,4.12,,,,
Benin,2003,1.35,,,,,
Benin,2011,,1.3,,,,
Benin,2015,,1.32,,,,
Benin,2018,,,2.32,,,
Bhutan,2003,2.42,,,,,
Bhutan,2007,,3.16,,,,
Bhutan,2012,,4.33,,,,
Bhutan,2017,,4.72,,,,
Bosnia and Herzegovina,2001,8.27,,,,,
Bosnia and Herzegovina,2004,11.4,,,,,
Bosnia and Herzegovina,2007,,12.54,,,,
Bosnia and Herzegovina,2011,,12.06,,,,
Botswana,1985,1.43,,,,,
Botswana,1993,1.74,,,,,
Botswana,2002,,1.99,,,,
Botswana,2009,,2.8,,,,
Botswana,2015,,2.78,,,,
Bulgaria,1989,16.62,,,,,
Bulgaria,1994,9.57,,,,,
Bulgaria,1995,,,,7.71,,
Bulgaria,1997,,,4.75,,,
Bulgaria,2001,,,,6.17,,
Bulgaria,2003,,,,,6.2,
Bulgaria,2007,,,,,8.34,
Burkina Faso,1994,0.58,,,,,
Burkina Faso,1998,,0.7,,,,
Burkina Faso,2003,,1.11,,,,
Burkina Faso,2009,,,1.27,,,
Burkina Faso,2014,,,,1.61,,
Burkina Faso,2018,,,,,1.77,
Burundi,1992,0.83,,,,,
Burundi,1998,,0.66,,,,
Burundi,2006,,0.92,,,,
Burundi,2013,,0.96,,,,
Cameroon,1996,1.36,,,,,
Cameroon,2001,,2.03,,,,
Cameroon,2007,,1.83,,,,
Cameroon,2014,,2.11,,,,
Cape Verde,2001,2.69,,,,,
