Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,3.88,,,,,
Albania,2002,,3.62,,,,
Albania,2005,,4.18,,,,
Albania,2008,,4.7,,,,
Albania,2012,,4.49,,,,
Albania,2014,,,3.96,,,
Albania,2015,,,5.06,,,
Albania,2016,,,5.1,,,
Albania,2017,,,5.14,,,
Albania,2018,,,,5.96,,
Albania,2019,,,,7.01,,
Algeria,1988,2.9,,,,,
Algeria,1995,,2.96,,,,
Algeria,2011,,,4.85,,,
Angola,2000,1.13,,,,,
Angola,2008,,1.39,,,,
Angola,2018,,,0.88,,,
Armenia,1999,,2.22,,,,
Armenia,2001,,2.13,,,,
Armenia,2002,,2.3,,,,
Armenia,2003,,2.48,,,,
Armenia,2004,,2.8,,,,
Armenia,2005,,3.23,,,,
Armenia,2006,,3.43,,,,
Armenia,2007,,3.62,,,,
Armenia,2008,,3.9,,,,
Armenia,2009,,3.59,,,,
Armenia,2010,,3.53,,,,
Armenia,2011,,3.63,,,,
Armenia,2012,,3.73,,,,
Armenia,2013,,3.81,,,,
Armenia,2014,,3.8,,,,
Armenia,2015,,3.98,,,,
Armenia,2016,,4.03,,,,
Armenia,2017,,4.13,,,,
Armenia,2018,,4.06,,,,
Armenia,2019,,,3.92,,,
Armenia,2020,,,4.13,,,
Azerbaijan,1995,2.82,,,,,
Azerbaijan,2001,,3.42,,,,
Azerbaijan,2002,,5.74,,,,
Azerbaijan,2003,,5.68,,,,
Azerbaijan,2004,,5.97,,,,
Azerbaijan,2005,,6.64,,,,
Bangladesh,1983,1.47,,,,,
Bangladesh,1985,1.59,,,,,
Bangladesh,1988,1.4,,,,,
Bangladesh,1991,,1.41,,,,
Bangladesh,1995,,1.57,,,,
Bangladesh,2000,,,1.57,,,
Bangladesh,2005,,,1.76,,,
Bangladesh,2010,,,1.93,,,
Bangladesh,2016,,,2.09,,,
Belarus,1998,,2.33,,,,
Belarus,1999,,2.43,,,,
Belarus,2000,,2.76,,,,
Belarus,2001,,3.52,,,,
Belarus,2002,,3.88,,,,
Belarus,2003,,4.14,,,,
Belarus,2004,,4.94,,,,
Belarus,2005,,5.83,,,,
Belarus,2006,,6.63,,,,
Belarus,2007,,7.54,,,,
Belarus,2008,,8.16,,,,
Belarus,2009,,8.32,,,,
Belarus,2010,,8.94,,,,
Belarus,2011,,9.62,,,,
Belarus,2012,,10.96,,,,
Belarus,2013,,12.22,,,,
Belarus,2014,,12.48,,,,
Belarus,2015,,11.64,,,,
Belarus,2016,,11.38,,,,
Belarus,2017,,11.42,,,,
Belarus,2018,,12.7,,,,
Belarus,2019,,13.36,,,,
Belarus,2020,,13.68,,,,
Belize,1995,,2.9,,,,
Benin,2003,1.15,,,,,
Benin,2011,,1.09,,,,
Benin,2015,,0.95,,,,
Benin,2018,,,1.94,,,
Bhutan,2003,2.0,,,,,
Bhutan,2007,,2.6,,,,
Bhutan,2012,,3.58,,,,
Bhutan,2017,,3.85,,,,
Bosnia and Herzegovina,2001,7.11,,,,,
Bosnia and Herzegovina,2004,9.47,,,,,
Bosnia and Herzegovina,2007,,10.36,,,,
Bosnia and Herzegovina,2011,,9.95,,,,
Botswana,1985,1.07,,,,,
Botswana,1993,1.3,,,,,
Botswana,2002,,1.46,,,,
Botswana,2009,,2.09,,,,
Botswana,2015,,2.2,,,,
Bulgaria,1989,14.6,,,,,
Bulgaria,1994,8.43,,,,,
Bulgaria,1995,,,,6.57,,
Bulgaria,1997,,,4.19,,,
Bulgaria,2001,,,,5.01,,
Bulgaria,2003,,,,,5.29,
Bulgaria,2007,,,,,6.98,
Burkina Faso,1994,0.49,,,,,
Burkina Faso,1998,,0.58,,,,
Burkina Faso,2003,,0.95,,,,
Burkina Faso,2009,,,1.06,,,
Burkina Faso,2014,,,,1.4,,
Burkina Faso,2018,,,,,1.49,
Burundi,1992,0.7,,,,,
Burundi,1998,,0.52,,,,
Burundi,2006,,0.81,,,,
Burundi,2013,,0.81,,,,
