Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,8.85,,,,,
Albania,2002,,8.83,,,,
Albania,2005,,10.02,,,,
Albania,2008,,10.74,,,,
Albania,2012,,10.52,,,,
Albania,2014,,,11.74,,,
Albania,2015,,,13.8,,,
Albania,2016,,,14.78,,,
Albania,2017,,,14.54,,,
Albania,2018,,,,15.28,,
Albania,2019,,,,17.6,,
Algeria,1988,8.27,,,,,
Algeria,1995,,8.66,,,,
Algeria,2011,,,10.6,,,
Angola,2000,5.36,,,,,
Angola,2008,,5.07,,,,
Angola,2018,,,4.07,,,
Armenia,1999,,5.71,,,,
Armenia,2001,,5.39,,,,
Armenia,2002,,5.54,,,,
Armenia,2003,,5.61,,,,
Armenia,2004,,6.9,,,,
Armenia,2005,,7.55,,,,
Armenia,2006,,7.81,,,,
Armenia,2007,,8.86,,,,
Armenia,2008,,8.96,,,,
Armenia,2009,,7.99,,,,
Armenia,2010,,7.91,,,,
Armenia,2011,,8.29,,,,
Armenia,2012,,8.39,,,,
Armenia,2013,,8.9,,,,
Armenia,2014,,8.93,,,,
Armenia,2015,,9.44,,,,
Armenia,2016,,10.62,,,,
Armenia,2017,,9.58,,,,
Armenia,2018,,9.44,,,,
Armenia,2019,,,8.68,,,
Armenia,2020,,,8.33,,,
Azerbaijan,1995,7.74,,,,,
Azerbaijan,2001,,9.05,,,,
Azerbaijan,2002,,10.68,,,,
Azerbaijan,2003,,11.36,,,,
Azerbaijan,2004,,11.38,,,,
Azerbaijan,2005,,12.78,,,,
Bangladesh,1983,3.03,,,,,
Bangladesh,1985,3.28,,,,,
Bangladesh,1988,3.03,,,,,
Bangladesh,1991,,3.0,,,,
Bangladesh,1995,,3.58,,,,
Bangladesh,2000,,,3.76,,,
Bangladesh,2005,,,4.15,,,
Bangladesh,2010,,,4.5,,,
Bangladesh,2016,,,4.97,,,
Belarus,1998,,5.88,,,,
Belarus,1999,,6.39,,,,
Belarus,2000,,6.95,,,,
Belarus,2001,,8.57,,,,
Belarus,2002,,9.34,,,,
Belarus,2003,,9.78,,,,
Belarus,2004,,10.78,,,,
Belarus,2005,,13.38,,,,
Belarus,2006,,15.24,,,,
Belarus,2007,,17.6,,,,
Belarus,2008,,18.18,,,,
Belarus,2009,,18.08,,,,
Belarus,2010,,20.76,,,,
Belarus,2011,,21.4,,,,
Belarus,2012,,23.32,,,,
Belarus,2013,,25.78,,,,
Belarus,2014,,26.88,,,,
Belarus,2015,,24.48,,,,
Belarus,2016,,23.24,,,,
Belarus,2017,,24.0,,,,
Belarus,2018,,25.84,,,,
Belarus,2019,,27.0,,,,
Belarus,2020,,27.5,,,,
Belize,1995,,19.0,,,,
Benin,2003,3.21,,,,,
Benin,2011,,3.57,,,,
Benin,2015,,3.39,,,,
Benin,2018,,,5.6,,,
Bhutan,2003,6.43,,,,,
Bhutan,2007,,7.97,,,,
Bhutan,2012,,10.58,,,,
Bhutan,2017,,12.3,,,,
Bosnia and Herzegovina,2001,15.84,,,,,
Bosnia and Herzegovina,2004,25.34,,,,,
Bosnia and Herzegovina,2007,,28.46,,,,
Bosnia and Herzegovina,2011,,26.8,,,,
Botswana,1985,5.39,,,,,
Botswana,1993,6.56,,,,,
Botswana,2002,,10.28,,,,
Botswana,2009,,11.76,,,,
Botswana,2015,,10.84,,,,
Bulgaria,1989,28.84,,,,,
Bulgaria,1994,16.38,,,,,
Bulgaria,1995,,,,15.66,,
Bulgaria,1997,,,8.54,,,
Bulgaria,2001,,,,12.78,,
Bulgaria,2003,,,,,11.52,
Bulgaria,2007,,,,,15.86,
Burkina Faso,1994,1.64,,,,,
Burkina Faso,1998,,1.8,,,,
Burkina Faso,2003,,3.17,,,,
Burkina Faso,2009,,,3.06,,,
Burkina Faso,2014,,,,3.44,,
Burkina Faso,2018,,,,,5.49,
Burundi,1992,1.82,,,,,
Burundi,1998,,1.68,,,,
Burundi,2006,,1.97,,,,
Burundi,2013,,2.26,,,,
Cameroon,1996,3.71,,,,,
Cameroon,2001,,5.33,,,,
Cameroon,2007,,5.3,,,,
Cameroon,2014,,6.97,,,,
Cape Verde,2001,8.69,,,,,
Cape Verde,2007,,10.4,,,,
Cape Verde,2015,,,12.48,,,
Central African Republic,1992,1.56,,,,,
Central African Republic,2008,,2.85,,,,
Chad,2003,2.89,,,,,
Chad,2011,4.48,,,,,
Chad,2018,,4.26,,,,
China,1990,,2.45,,,,
China,1993,,2.94,,,,
China,1996,,3.72,,,,
China,1999,,4.18,,,,
China,2002,,5.4,,,,
China,2005,,6.95,,,,
China,2008,,8.66,,,,
China,2010,,10.08,,,,
China,2011,,10.74,,,,
China,2012,,11.76,,,,
China,2013,,,13.02,,,
China,2014,,,14.1,,,
China,2015,,,15.0,,,
China,2016,,,16.0,,,
China,2017,,,16.84,,,
China,2018,,,17.92,,,
China,2019,,,18.78,,,
China - rural,1990,,1.95,,,,
China - rural,1993,,2.2,,,,
China - rural,1996,,2.85,,,,
China - rural,1999,,2.87,,,,
China - rural,2002,,3.32,,,,
China - rural,2005,,4.32,,,,
China - rural,2008,,4.97,,,,
China - rural,2010,,5.57,,,,
China - rural,2011,,6.1,,,,
China - rural,2012,,6.75,,,,
China - rural,2013,,,8.22,,,
China - rural,2014,,,9.02,,,
China - rural,2015,,,9.72,,,
China - rural,2016,,,10.32,,,
China - rural,2017,,,10.96,,,
China - rural,2018,,,11.88,,,
China - rural,2019,,,12.56,,,
China - urban,1990,,3.4,,,,
China - urban,1993,,4.27,,,,
China - urban,1996,,4.99,,,,
China - urban,1999,,5.89,,,,
China - urban,2002,,7.64,,,,
China - urban,2005,,9.51,,,,
China - urban,2008,,11.4,,,,
China - urban,2010,,13.18,,,,
China - urban,2011,,13.88,,,,
China - urban,2012,,14.98,,,,
China - urban,2013,,,16.5,,,
China - urban,2014,,,17.6,,,
China - urban,2015,,,18.5,,,
China - urban,2016,,,19.62,,,
China - urban,2017,,,20.48,,,
China - urban,2018,,,21.58,,,
China - urban,2019,,,22.44,,,
Comoros,2004,8.06,,,,,
Comoros,2014,,7.92,,,,
Congo,2005,3.54,,,,,
Congo,2011,4.88,,,,,
Cote d'Ivoire,1985,11.18,,,,,
Cote d'Ivoire,1986,9.57,,,,,
Cote d'Ivoire,1987,8.46,,,,,
Cote d'Ivoire,1988,6.99,,,,,
Cote d'Ivoire,1992,,5.68,,,,
Cote d'Ivoire,1995,,5.54,,,,
