Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,371.4885651280468,,,,,
Albania,2002,,757.1513887353134,,,,
Albania,2005,,6.929045904212315,,,,
Albania,2008,,0.0,,,,
Albania,2012,,346.8486550773849,,,,
Albania,2014,,,0.0,,,
Albania,2015,,,0.0,,,
Albania,2016,,,0.0,,,
Albania,2017,,,0.0,,,
Albania,2018,,,,0.0,,
Albania,2019,,,,0.0,,
Algeria,1988,0.0,,,,,
Algeria,1995,,26698.93331361954,,,,
Algeria,2011,,,27614.698946310044,,,
Angola,2000,1176586.0574605858,,,,,
Angola,2008,,542259.9673262023,,,,
Angola,2018,,,2718388.0657700086,,,
Armenia,1999,,6046.056479661172,,,,
Armenia,2001,,8070.8841292711,,,,
Armenia,2002,,4810.283133554068,,,,
Armenia,2003,,963.6368417700376,,,,
Armenia,2004,,3755.7599431789936,,,,
Armenia,2005,,1101.2790464592706,,,,
Armenia,2006,,313.15379490263075,,,,
Armenia,2007,,746.9239164127571,,,,
Armenia,2008,,454.2418807096164,,,,
Armenia,2009,,120.18736122758465,,,,
Armenia,2010,,340.0818518961835,,,,
Armenia,2011,,110.56015656838228,,,,
Armenia,2012,,214.6860774700463,,,,
Armenia,2013,,604.9329881662152,,,,
Armenia,2014,,339.83152967023267,,,,
Armenia,2015,,689.6531824673592,,,,
Armenia,2016,,389.66293004696473,,,,
Armenia,2017,,63.013169147908506,,,,
Armenia,2018,,93.71415885478302,,,,
Armenia,2019,,,0.0,,,
Armenia,2020,,,3.6686307945986223,,,
Azerbaijan,1995,37218.07696697117,,,,,
Azerbaijan,2001,,2182.0397170353763,,,,
Azerbaijan,2002,,0.0,,,,
Azerbaijan,2003,,0.0,,,,
Azerbaijan,2004,,0.0,,,,
Azerbaijan,2005,,0.0,,,,
Bangladesh,1983,750240.6751856727,,,,,
Bangladesh,1985,210527.7213475579,,,,,
Bangladesh,1988,554811.6105540913,,,,,
Bangladesh,1991,,794707.0274655133,,,,
Bangladesh,1995,,479580.55213461287,,,,
Bangladesh,2000,,,418988.367548924,,,
Bangladesh,2005,,,157457.54959004693,,,
Bangladesh,2010,,,95797.12253287954,,,
Bangladesh,2016,,,103738.21098204712,,,
Belarus,1998,,25510.63538552435,,,,
Belarus,1999,,29913.65040040349,,,,
Belarus,2000,,21305.77247662566,,,,
Belarus,2001,,6461.081309491242,,,,
Belarus,2002,,4394.247577972075,,,,
Belarus,2003,,3550.897109738148,,,,
Belarus,2004,,200.4041821440897,,,,
Belarus,2005,,0.0,,,,
Belarus,2006,,1154.4632773391088,,,,
Belarus,2007,,0.0,,,,
Belarus,2008,,0.0,,,,
Belarus,2009,,109.67144599529074,,,,
Belarus,2010,,0.0,,,,
Belarus,2011,,0.0,,,,
Belarus,2012,,0.0,,,,
Belarus,2013,,0.0,,,,
Belarus,2014,,0.0,,,,
Belarus,2015,,0.0,,,,
Belarus,2016,,0.0,,,,
Belarus,2017,,0.0,,,,
Belarus,2018,,0.0,,,,
Belarus,2019,,0.0,,,,
Belarus,2020,,0.0,,,,
Belize,1995,,3124.084401059285,,,,
Benin,2003,231629.78419908747,,,,,
