Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,74254339.98958524,,,,,
Albania,2002,,71203557.30600476,,,,
Albania,2005,,67709400.28617513,,,,
Albania,2008,,64406319.75163908,,,,
Albania,2012,,64276957.71901242,,,,
Albania,2014,,,62569586.0260081,,,
Albania,2015,,,57948034.04687607,,,
Albania,2016,,,56817748.44958233,,,
Albania,2017,,,56986821.15931305,,,
Albania,2018,,,,54642138.65332672,,
Albania,2019,,,,49677121.847858496,,
Algeria,1988,581963102.5133624,,,,,
Algeria,1995,,680939588.869785,,,,
Algeria,2011,,,799740267.2585443,,,
Angola,2000,427673693.6386591,,,,,
Angola,2008,,572874542.0823604,,,,
Angola,2018,,,835974798.3462385,,,
Armenia,1999,,79077997.52312137,,,,
Armenia,2001,,78650205.61183766,,,,
Armenia,2002,,77653540.28741431,,,,
Armenia,2003,,76968657.79817124,,,,
Armenia,2004,,73634818.38513401,,,,
Armenia,2005,,71506806.22583601,,,,
Armenia,2006,,71034167.5290563,,,,
Armenia,2007,,68402006.52531095,,,,
Armenia,2008,,67434714.86570738,,,,
Armenia,2009,,69076721.30106026,,,,
Armenia,2010,,68671330.58904183,,,,
Armenia,2011,,68148482.48264654,,,,
Armenia,2012,,67739641.65514795,,,,
Armenia,2013,,67425884.13318674,,,,
Armenia,2014,,67287731.45619704,,,,
Armenia,2015,,66305600.50885583,,,,
Armenia,2016,,65579626.83004048,,,,
Armenia,2017,,66657647.34082729,,,,
Armenia,2018,,66798314.61556015,,,,
Armenia,2019,,,68696928.04853785,,,
Armenia,2020,,,69596552.31388351,,,
Azerbaijan,1995,186617577.61501405,,,,,
Azerbaijan,2001,,187756184.5023564,,,,
Azerbaijan,2002,,173958666.32642412,,,,
Azerbaijan,2003,,172425907.28133005,,,,
Azerbaijan,2004,,172465636.77788278,,,,
Azerbaijan,2005,,165699397.21372527,,,,
Bangladesh,1983,2584223014.506,,,,,
Bangladesh,1985,2722870941.492,,,,,
Bangladesh,1988,2945531588.19,,,,,
Bangladesh,1991,,2917931668.0700293,,,,
Bangladesh,1995,,3124534967.3781924,,,,
Bangladesh,2000,,,3452273906.7905083,,,
Bangladesh,2005,,,3712231066.365857,,,
Bangladesh,2010,,,3906538331.305972,,,
Bangladesh,2016,,,4130535209.333264,,,
Belarus,1998,,258259263.05267084,,,,
