Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,468949.0,,,,,
Albania,2002,,488789.0,,,,
Albania,2005,,502189.0,,,,
Albania,2008,,416666.0,,,,
Albania,2012,,430501.0,,,,
Albania,2014,,,641844.0,,,
Albania,2015,,,540541.0,,,
Albania,2016,,,577118.0,,,
Albania,2017,,,550929.0,,,
Albania,2018,,,,534874.0,,
Albania,2019,,,,473125.0,,
Algeria,1988,5126961.0,,,,,
Algeria,1995,,6222188.0,,,,
Algeria,2011,,,4844943.0,,,
Angola,2000,4726988.0,,,,,
Angola,2008,,5371976.0,,,,
Angola,2018,,,8979548.0,,,
Armenia,1999,,494162.0,,,,
Armenia,2001,,483823.0,,,,
Armenia,2002,,431729.0,,,,
Armenia,2003,,402036.0,,,,
Armenia,2004,,432719.0,,,,
Armenia,2005,,394900.0,,,,
Armenia,2006,,411627.0,,,,
Armenia,2007,,467794.0,,,,
Armenia,2008,,377481.0,,,,
Armenia,2009,,366440.0,,,,
Armenia,2010,,361561.0,,,,
Armenia,2011,,393140.0,,,,
Armenia,2012,,388812.0,,,,
Armenia,2013,,438333.0,,,,
Armenia,2014,,474152.0,,,,
Armenia,2015,,476867.0,,,,
Armenia,2016,,596154.0,,,,
Armenia,2017,,400972.0,,,,
Armenia,2018,,411578.0,,,,
Armenia,2019,,,403801.0,,,
Armenia,2020,,,285709.0,,,
Azerbaijan,1995,1510451.0,,,,,
Azerbaijan,2001,,1350400.0,,,,
Azerbaijan,2002,,479936.0,,,,
Azerbaijan,2003,,727407.0,,,,
Azerbaijan,2004,,484636.0,,,,
Azerbaijan,2005,,434058.0,,,,
Bangladesh,1983,10574519.0,,,,,
Bangladesh,1985,9247625.0,,,,,
Bangladesh,1988,13119485.0,,,,,
Bangladesh,1991,,12603028.0,,,,
Bangladesh,1995,,13301020.0,,,,
Bangladesh,2000,,,15302605.0,,,
Bangladesh,2005,,,16546101.0,,,
Bangladesh,2010,,,18078958.0,,,
Bangladesh,2016,,,21212553.0,,,
Belarus,1998,,1730575.0,,,,
Belarus,1999,,1918546.0,,,,
Belarus,2000,,1798695.0,,,,
Belarus,2001,,1676973.0,,,,
Belarus,2002,,1697000.0,,,,
Belarus,2003,,1587084.0,,,,
Belarus,2004,,1320688.0,,,,
Belarus,2005,,1515873.0,,,,
Belarus,2006,,1546272.0,,,,
Belarus,2007,,1509152.0,,,,
Belarus,2008,,1419862.0,,,,
Belarus,2009,,1407922.0,,,,
Belarus,2010,,1420180.0,,,,
Belarus,2011,,1366302.0,,,,
Belarus,2012,,1279616.0,,,,
Belarus,2013,,1168159.0,,,,
Belarus,2014,,1291983.0,,,,
Belarus,2015,,1205083.0,,,,
Belarus,2016,,1091424.0,,,,
Belarus,2017,,1087526.0,,,,
Belarus,2018,,999707.0,,,,
Belarus,2019,,1027724.0,,,,
Belarus,2020,,983698.0,,,,
Belize,1995,,71927.0,,,,
Benin,2003,1400483.0,,,,,
Benin,2011,,1832031.0,,,,
Benin,2015,,2578528.0,,,,
Benin,2018,,,2176710.0,,,
Bhutan,2003,134610.0,,,,,
Bhutan,2007,,141949.0,,,,
Bhutan,2012,,141436.0,,,,
Bhutan,2017,,163159.0,,,,
Bosnia and Herzegovina,2001,520777.0,,,,,
Bosnia and Herzegovina,2004,691972.0,,,,,
Bosnia and Herzegovina,2007,,711022.0,,,,
Bosnia and Herzegovina,2011,,698541.0,,,,
Botswana,1985,317991.0,,,,,
Botswana,1993,416442.0,,,,,
Botswana,2002,,511763.0,,,,
Botswana,2009,,587315.0,,,,
Botswana,2015,,586786.0,,,,
Bulgaria,1989,925026.0,,,,,
Bulgaria,1994,867500.0,,,,,
Bulgaria,1995,,,,1331396.0,,
Bulgaria,1997,,,824568.0,,,
Bulgaria,2001,,,,1536544.0,,
Bulgaria,2003,,,,,1084243.0,
Bulgaria,2007,,,,,1175793.0,
Burkina Faso,1994,1891734.0,,,,,
Burkina Faso,1998,,2209923.0,,,,
Burkina Faso,2003,,2533054.0,,,,
Burkina Faso,2009,,,2857830.0,,,
Burkina Faso,2014,,,,2135818.0,,
Burkina Faso,2018,,,,,4045718.0,
Burundi,1992,1019214.0,,,,,
Burundi,1998,,1488627.0,,,,
Burundi,2006,,791565.0,,,,
Burundi,2013,,1770239.0,,,,
Cameroon,1996,2379345.0,,,,,
Cameroon,2001,,3402551.0,,,,
Cameroon,2007,,4473045.0,,,,
Cameroon,2014,,6517506.0,,,,
Cape Verde,2001,117221.0,,,,,
Cape Verde,2007,,119241.0,,,,
Cape Verde,2015,,,125011.0,,,
Central African Republic,1992,1012339.0,,,,,
Central African Republic,2008,,1199927.0,,,,
Chad,2003,2009033.0,,,,,
Chad,2011,3306028.0,,,,,
Chad,2018,,2963877.0,,,,
China,1990,,182693278.0,,,,
China,1993,,195323081.0,,,,
China,1996,,240231251.0,,,,
China,1999,,277441612.0,,,,
China,2002,,321403097.0,,,,
China,2005,,309684156.0,,,,
China,2008,,348545058.0,,,,
China,2010,,358834047.0,,,,
China,2011,,342344285.0,,,,
China,2012,,347618985.0,,,,
China,2013,,,310407972.0,,,
China,2014,,,312060177.0,,,
China,2015,,,307494901.0,,,
China,2016,,,308527683.0,,,
China,2017,,,317843967.0,,,
China,2018,,,312719218.0,,,
China,2019,,,304372657.0,,,
China - rural,1990,,117280796.0,,,,
China - rural,1993,,117374067.0,,,,
China - rural,1996,,139920789.0,,,,
China - rural,1999,,151053461.0,,,,
China - rural,2002,,154758521.0,,,,
China - rural,2005,,146586422.0,,,,
China - rural,2008,,150804230.0,,,,
China - rural,2010,,143972508.0,,,,
China - rural,2011,,138660580.0,,,,
China - rural,2012,,141487878.0,,,,
China - rural,2013,,,121080442.0,,,
China - rural,2014,,,119687121.0,,,
China - rural,2015,,,113521749.0,,,
China - rural,2016,,,110563267.0,,,
China - rural,2017,,,109305324.0,,,
China - rural,2018,,,105445166.0,,,
China - rural,2019,,,95255577.0,,,
China - urban,1990,,39814522.0,,,,
China - urban,1993,,50765018.0,,,,
China - urban,1996,,60554707.0,,,,
China - urban,1999,,78722603.0,,,,
China - urban,2002,,90718377.0,,,,
China - urban,2005,,107226213.0,,,,
China - urban,2008,,119541181.0,,,,
China - urban,2010,,129939020.0,,,,
China - urban,2011,,132569049.0,,,,
China - urban,2012,,138153839.0,,,,
China - urban,2013,,,158394662.0,,,
China - urban,2014,,,166322217.0,,,
China - urban,2015,,,167753637.0,,,
China - urban,2016,,,172859483.0,,,
China - urban,2017,,,182598980.0,,,
