Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,0.0508801730134002,,,,,
Albania,2002,,0.062276086034173,,,,
Albania,2005,,0.0418007086407321,,,,
Albania,2008,,0.0257847173424402,,,,
Albania,2012,,0.0322009182574755,,,,
Albania,2014,,,0.0505214074784115,,,
Albania,2015,,,0.0228833928134518,,,
Albania,2016,,,0.0239786820137526,,,
Albania,2017,,,0.0224986769519568,,,
Albania,2018,,,,0.0156955528041375,,
Albania,2019,,,,0.0064727975722061,,
Algeria,1988,0.1033649652384252,,,,,
Algeria,1995,,0.0988927802895466,,,,
Algeria,2011,,,0.0226854973651862,,,
Angola,2000,0.3275579261130664,,,,,
Angola,2008,,0.3020341699352115,,,,
Angola,2018,,,0.411681563592474,,,
Armenia,1999,,0.1872711286657835,,,,
Armenia,2001,,0.1993357974525191,,,,
Armenia,2002,,0.1788951972340456,,,,
Armenia,2003,,0.1576333013321813,,,,
Armenia,2004,,0.1210892598279203,,,,
Armenia,2005,,0.0874154350335506,,,,
Armenia,2006,,0.0720826962338641,,,,
Armenia,2007,,0.0604046511846031,,,,
Armenia,2008,,0.0472831890797334,,,,
Armenia,2009,,0.0623378896033371,,,,
Armenia,2010,,0.0641263281552735,,,,
Armenia,2011,,0.0601844179090497,,,,
Armenia,2012,,0.0546312541625381,,,,
Armenia,2013,,0.0547361554977793,,,,
Armenia,2014,,0.0536047881523452,,,,
Armenia,2015,,0.0466994387797532,,,,
Armenia,2016,,0.0455454020186382,,,,
Armenia,2017,,0.0416175815167496,,,,
Armenia,2018,,0.0457620252471526,,,,
Armenia,2019,,,0.0476969893091435,,,
Armenia,2020,,,0.0384719653117073,,,
Azerbaijan,1995,0.1155882693216718,,,,,
Azerbaijan,2001,,0.0733975394721175,,,,
Azerbaijan,2002,,0.006163653854705,,,,
Azerbaijan,2003,,0.0076573586667259,,,,
Azerbaijan,2004,,0.0036885785706183,,,,
Azerbaijan,2005,,0.0013826611758357,,,,
Bangladesh,1983,0.367290650971778,,,,,
Bangladesh,1985,0.3333641313356275,,,,,
Bangladesh,1988,0.3763159681424523,,,,,
Bangladesh,1991,,0.3787472676505977,,,,
Bangladesh,1995,,0.3296672440524202,,,,
Bangladesh,2000,,,0.3187168654366147,,,
Bangladesh,2005,,,0.2756402132570366,,,
Bangladesh,2010,,,0.2432597140872051,,,
Bangladesh,2016,,,0.2108838799772979,,,
Belarus,1998,,0.1711436545360406,,,,
Belarus,1999,,0.1543472544454178,,,,
Belarus,2000,,0.121985087705227,,,,
Belarus,2001,,0.0708051435653722,,,,
Belarus,2002,,0.0538149115160804,,,,
Belarus,2003,,0.0449351675719171,,,,
Belarus,2004,,0.0235423023130004,,,,
Belarus,2005,,0.0139884594153122,,,,
Belarus,2006,,0.0078806492232856,,,,
Belarus,2007,,0.0055890008030278,,,,
Belarus,2008,,0.0034694650479118,,,,
Belarus,2009,,0.0034742989663268,,,,
Belarus,2010,,0.0016558099793239,,,,
Belarus,2011,,0.001086323185052,,,,
Belarus,2012,,0.0004220415699999,,,,
Belarus,2013,,0.0002202787011704,,,,
Belarus,2014,,0.0001229713244521,,,,
Belarus,2015,,0.0003297081494908,,,,
Belarus,2016,,0.0002698013244116,,,,
Belarus,2017,,0.0002748915315384,,,,
Belarus,2018,,0.0001534554900634,,,,
Belarus,2019,,3.564063569241078e-05,,,,
Belarus,2020,,0.0001072354175545,,,,
Belize,1995,,0.1179505878301926,,,,
Benin,2003,0.4099988250155766,,,,,
Benin,2011,,0.4087186756075456,,,,
Benin,2015,,0.428101705452091,,,,
Benin,2018,,,0.2201586963825393,,,
Bhutan,2003,0.1959689584178046,,,,,
Bhutan,2007,,0.1287954540919495,,,,
Bhutan,2012,,0.0643642410942999,,,,
Bhutan,2017,,0.0525719267076396,,,,
Bosnia and Herzegovina,2001,0.0069957871856838,,,,,
Bosnia and Herzegovina,2004,0.0036034124906351,,,,,
Bosnia and Herzegovina,2007,,0.0023063924467186,,,,
Bosnia and Herzegovina,2011,,0.0033323804968687,,,,
Botswana,1985,0.3400649621623669,,,,,
Botswana,1993,0.2848534543948774,,,,,
Botswana,2002,,0.2505054083646781,,,,
Botswana,2009,,0.167289221403785,,,,
Botswana,2015,,0.16311032894432,,,,
Bulgaria,1989,0.0009119527297566,,,,,
Bulgaria,1994,0.0047498837980814,,,,,
Bulgaria,1995,,,,0.0157600041717202,,
Bulgaria,1997,,,0.0360322641055133,,,
Bulgaria,2001,,,,0.037554046773078,,
Bulgaria,2003,,,,,0.0232632631510148,
Bulgaria,2007,,,,,0.0122246106323172,
Burkina Faso,1994,0.6484784194451354,,,,,
Burkina Faso,1998,,0.611578881410162,,,,
Burkina Faso,2003,,0.4518836298748472,,,,
Burkina Faso,2009,,,0.4327330233713919,,,
Burkina Faso,2014,,,,0.3597440206785037,,
Burkina Faso,2018,,,,,0.2926394075315535,
Burundi,1992,0.5922008227118526,,,,,
Burundi,1998,,0.6423417119749919,,,,
Burundi,2006,,0.5609724807974592,,,,
Burundi,2013,,0.5320685982259182,,,,
Cameroon,1996,0.3921272109779745,,,,,
Cameroon,2001,,0.2553013266325559,,,,
Cameroon,2007,,0.2812079076373109,,,,
Cameroon,2014,,0.2328510568707911,,,,
Cape Verde,2001,0.1754488809083235,,,,,
Cape Verde,2007,,0.1153502165302627,,,,
Cape Verde,2015,,,0.0687810746870734,,,
Central African Republic,1992,0.7093921969213076,,,,,
Central African Republic,2008,,0.5159945541530588,,,,
Chad,2003,0.4668500848927379,,,,,
Chad,2011,0.3414360298702791,,,,,
Chad,2018,,0.307436500859735,,,,
China,1990,,0.4893937978409015,,,,
China,1993,,0.4411196119241492,,,,
China,1996,,0.3551517970923356,,,,
China,1999,,0.3402542285888666,,,,
China,2002,,0.2818656469987183,,,,
China,2005,,0.1947459021891159,,,,
China,2008,,0.1582629194872493,,,,
China,2010,,0.127798385125418,,,,
China,2011,,0.1040289615664967,,,,
China,2012,,0.0889463818530361,,,,
China,2013,,,0.0516743995911559,,,
China,2014,,,0.0414931296706493,,,
China,2015,,,0.031337779167177,,,
China,2016,,,0.0251989924424451,,,
China,2017,,,0.0226053735190206,,,
China,2018,,,0.0168828823995714,,,
China,2019,,,0.0109784863470031,,,
China - rural,1990,,0.5481389021935974,,,,
China - rural,1993,,0.5185625211835535,,,,
China - rural,1996,,0.4284969882458576,,,,
China - rural,1999,,0.4347149892644769,,,,
China - rural,2002,,0.3927583864949186,,,,
China - rural,2005,,0.2882972340515698,,,,
China - rural,2008,,0.2597858092001579,,,,
China - rural,2010,,0.2244493850307772,,,,
China - rural,2011,,0.1869987594977005,,,,
China - rural,2012,,0.1649960436908943,,,,
China - rural,2013,,,0.0879229667233207,,,
China - rural,2014,,,0.0703606192884053,,,
China - rural,2015,,,0.0544473159261395,,,
China - rural,2016,,,0.0455292847674624,,,
China - rural,2017,,,0.0410040685104411,,,
China - rural,2018,,,0.0303461611598804,,,
China - rural,2019,,,0.0192971281690773,,,
China - urban,1990,,0.3259730134787374,,,,
China - urban,1993,,0.2524631180135519,,,,
China - urban,1996,,0.1986900226062977,,,,
China - urban,1999,,0.1637820748186373,,,,
China - urban,2002,,0.1041630982809946,,,,
China - urban,2005,,0.0682903389620746,,,,
China - urban,2008,,0.0416399749815129,,,,
China - urban,2010,,0.0281080208139169,,,,
China - urban,2011,,0.0227379095583106,,,,
China - urban,2012,,0.0180827590707567,,,,
China - urban,2013,,,0.0195462154694843,,,
China - urban,2014,,,0.0171574831574986,,,
China - urban,2015,,,0.0128085109550359,,,
China - urban,2016,,,0.0096961411983962,,,
China - urban,2017,,,0.0092602883320068,,,
China - urban,2018,,,0.007585681778703,,,
China - urban,2019,,,0.0055035322644629,,,
Comoros,2004,0.1710203352974304,,,,,
Comoros,2014,,0.197043083489571,,,,
Congo,2005,0.4302629853823969,,,,,
Congo,2011,0.3408947377452806,,,,,
Cote d'Ivoire,1985,0.0971037110478142,,,,,
Cote d'Ivoire,1986,0.0851333872671241,,,,,
Cote d'Ivoire,1987,0.1183273034026309,,,,,
Cote d'Ivoire,1988,0.1586922374781333,,,,,
Cote d'Ivoire,1992,,0.2403654123021635,,,,
Cote d'Ivoire,1995,,0.2324102522277758,,,,
Cote d'Ivoire,1998,,0.2706860805021104,,,,
Cote d'Ivoire,2002,,,0.264741956135839,,,
Cote d'Ivoire,2008,,,0.2916248675130302,,,
Cote d'Ivoire,2015,,,0.2843201578794216,,,
Cote d'Ivoire,2018,,,,0.1441165136237034,,
Croatia,1998,,2.2945936920789824e-05,,,,
Croatia,1999,,,0.004121689102775,,,
Croatia,2000,,,0.001781792235369,,,
Croatia,2001,,,0.0019426178055597,,,
Croatia,2004,,0.0005362811727664,,,,
Croatia,2008,,0.0004028703255887,,,,
Croatia,2009,,0.0005606876868804,,,,
Croatia,2010,,0.0002796440322682,,,,
Democratic Republic of Congo,2004,0.7653633257484344,,,,,
Democratic Republic of Congo,2012,0.5875172443508442,,,,,
Djibouti,2002,0.2172042537273232,,,,,
Djibouti,2012,,0.1975344271021656,,,,
Djibouti,2013,,,0.2181831278589552,,,
Djibouti,2017,,,,0.1870770497677023,,
Egypt,1990,0.1622528989138268,,,,,
Egypt,1995,0.1603725306250759,,,,,
Egypt,1999,,0.1081140421813258,,,,
Egypt,2004,,,0.1416800255560797,,,
Egypt,2008,,,0.1351305141954991,,,
Egypt,2010,,,,0.1005676425478622,,
Egypt,2012,,,,0.0854306957265458,,
Egypt,2015,,,,0.0813725268824692,,
Egypt,2017,,,,0.1190378636771634,,
Estonia,1995,,0.0214252197448336,,,,
Estonia,1998,,0.0160607782213459,,,,
Estonia,2000,,,0.0244379533448162,,,
Estonia,2001,,,0.0250785641059514,,,
Estonia,2002,,,0.0247567676349032,,,
Estonia,2003,,,0.0243282684753656,,,
Estonia,2004,,,0.0153473863399962,,,
Eswatini,1994,0.6662218462909535,,,,,
Eswatini,2000,,0.3826022962558446,,,,
Eswatini,2009,,0.3516719722561967,,,,
Eswatini,2016,,0.2594509254471138,,,,
Ethiopia,1995,,0.5065744281848304,,,,
Ethiopia,1999,,0.4437565368188674,,,,
Ethiopia,2004,,0.3514984196724995,,,,
Ethiopia,2010,,0.3385522685269675,,,,
Ethiopia,2015,,0.3075517714321006,,,,
Ethiopia - rural,1981,0.5099144490151132,,,,,
Fiji,2002,0.0612064488998743,,,,,
Fiji,2008,0.0468981976614081,,,,,
Fiji,2013,0.0357711054533579,,,,,
Fiji,2019,,0.063332019842997,,,,
Gabon,2005,0.1141325121432713,,,,,
Gabon,2017,,0.0514186847702359,,,,
Gambia,1998,0.5521762995924271,,,,,
Gambia,2003,,0.3758465906382106,,,,
Gambia,2010,,,0.2528785088841534,,,
Gambia,2015,,,,0.1597102369923636,,
Georgia,1996,0.0739744115275512,,,,,
Georgia,1997,,0.1742025245704913,,,,
Georgia,1998,,,0.1667126631353363,,,
Georgia,1999,,,0.1991363820689078,,,
Georgia,2000,,,0.2113009262184125,,,
Georgia,2001,,,0.216912112438934,,,
Georgia,2002,,,0.1368667748003945,,,
Georgia,2003,,,0.1386151267857558,,,
Georgia,2004,,,0.1293242820430828,,,
Georgia,2005,,,0.1375666193058355,,,
Georgia,2006,,,0.1382351192085305,,,
Georgia,2007,,,0.1468014899012128,,,
Georgia,2008,,,0.1317571625834007,,,
Georgia,2009,,,0.1320515564886389,,,
Georgia,2010,,,0.1429055242674679,,,
Georgia,2011,,,0.1348586526195337,,,
Georgia,2012,,,0.1150279035054725,,,
Georgia,2013,,,0.0939697052180475,,,
Georgia,2014,,,0.0796093848912297,,,
Georgia,2015,,,0.0716819318526134,,,
Georgia,2016,,,0.0706484471826242,,,
Georgia,2017,,,0.0748025619101391,,,
Georgia,2018,,,0.0720868317107354,,,
Georgia,2019,,,0.0662961308662087,,,
Georgia,2020,,,0.0776369807893554,,,
Ghana,1987,0.3591935871135626,,,,,
Ghana,1988,0.3534668686042529,,,,,
Ghana,1991,,0.3938210919513135,,,,
Ghana,1998,,0.3057953840155504,,,,
Ghana,2005,,0.231839408803521,,,,
Ghana,2012,,0.1391719462123949,,,,
Ghana,2016,,0.1418741954628386,,,,
Guinea,1991,0.99997,,,,,
Guinea,1994,,0.4015200466655402,,,,
Guinea,2002,,,0.4860759310831739,,,
Guinea,2007,,,,0.4483664569665221,,
Guinea,2012,,,,0.3327750222052623,,
Guinea,2018,,,,,0.2611261635757631,
Guinea-Bissau,1993,,0.3653212646341608,,,,
Guinea-Bissau,2002,,,0.4409981547294463,,,
Guinea-Bissau,2010,,,,0.5208254887085664,,
Guinea-Bissau,2018,,,,,0.2587358054424404,
Haiti,2012,,0.2413969988610019,,,,
Hungary,1998,,,,0.0037724016783386,,
Hungary,1999,,,,0.0034286466638689,,
Hungary,2000,,,,0.0031019812174627,,
Hungary,2001,,,,0.0019196464645076,,
Hungary,2002,,,,0.0009866097807037,,
Hungary,2003,,,,0.002567170535233,,
Hungary,2004,,,,0.0017618746314154,,
Hungary,2005,,,,0.0015403765051756,,
Hungary,2006,,,,0.0014495421260495,,
Hungary,2007,,,,0.0023277550170769,,
India,1977,0.4709670901570681,,,,,
India,1983,,0.4360942387353611,,,,
India,1987,,,0.4044625992801318,,,
India,1993,,,,0.3881891097164336,,
India,2004,,,,0.3473112845012643,,
India,2009,,,,0.3127211095499058,,
India,2011,,,,0.2586361788666584,,
India - rural,1977,0.498552096139896,,,,,
India - rural,1983,,0.4665157941057773,,,,
India - rural,1987,,,0.4297014701965924,,,
India - rural,1993,,,,0.4197632588235236,,
India - rural,2004,,,,0.3805985376382836,,
India - rural,2009,,,,0.3493988143654393,,
India - rural,2011,,,,0.2908616868524306,,
India - urban,1977,0.3733137144806114,,,,,
India - urban,1983,,0.3391170112833968,,,,
India - urban,1987,,,0.328026124866581,,,
India - urban,1993,,,,0.299209828073181,,
India - urban,2004,,,,0.2654296860465607,,
India - urban,2009,,,,0.2294860906105041,,
India - urban,2011,,,,0.1878257872187645,,
Indonesia,1984,0.5004551956757712,,,,,
Indonesia,1987,0.4936646468362212,,,,,
Indonesia,1990,0.4224460715716213,,,,,
Indonesia,1993,,0.4202802595893227,,,,
Indonesia,1996,,0.3633915126579004,,,,
Indonesia,1998,,0.4632927364208925,,,,
Indonesia,1999,,0.3430663982363607,,,,
Indonesia,2000,,,0.3351928651293323,,,
Indonesia,2001,,,0.3170263212051615,,,
Indonesia,2002,,,0.2478260618905216,,,
Indonesia,2003,,,0.2427255480919178,,,
Indonesia,2004,,,0.2490977857867592,,,
Indonesia,2005,,,,0.2343708703295575,,
Indonesia,2006,,,,0.2653843832864839,,
Indonesia,2007,,,,0.2310899798753591,,
Indonesia,2008,,,,0.2256349383296618,,
Indonesia,2009,,,,0.2100306934769032,,
Indonesia,2010,,,,0.1845125462053796,,
Indonesia,2011,,,,,0.1701203386662836,
Indonesia,2012,,,,,0.1609484768270113,
Indonesia,2013,,,,,0.1477992953907547,
Indonesia,2014,,,,,0.1360657272140548,
Indonesia,2015,,,,,,0.1231480875032744
Indonesia,2016,,,,,,0.1126563935751462
Indonesia,2017,,,,,,0.100624187560384
Indonesia,2018,,,,,,0.0893206044855363
Indonesia,2019,,,,,,0.0825404047424637
Indonesia,2020,,,,,,0.0780902833627149
Indonesia,2021,,,,,,0.0753948550436973
Indonesia - rural,1984,0.5409574580989661,,,,,
Indonesia - rural,1987,0.526557798505523,,,,,
Indonesia - rural,1990,0.4628283485597612,,,,,
Indonesia - rural,1993,,0.4685989750206228,,,,
Indonesia - rural,1996,,0.4165073150740571,,,,
Indonesia - rural,1998,,0.5126118079945501,,,,
Indonesia - rural,1999,,0.3826390511740694,,,,
Indonesia - rural,2000,,,0.369706696163419,,,
Indonesia - rural,2001,,,0.3593298032163786,,,
