Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,2773.0,,,,,
Albania,2002,,11033.0,,,,
Albania,2005,,17031.0,,,,
Albania,2008,,29006.0,,,,
Albania,2012,,11071.0,,,,
Albania,2014,,,25237.0,,,
Albania,2015,,,47323.0,,,
Albania,2016,,,60885.0,,,
Albania,2017,,,49566.0,,,
Albania,2018,,,,47380.0,,
Albania,2019,,,,119668.0,,
Algeria,1988,237228.0,,,,,
Algeria,1995,,98491.0,,,,
Algeria,2011,,,224045.0,,,
Angola,2000,151224.0,,,,,
Angola,2008,,62781.0,,,,
Angola,2018,,,108046.0,,,
Armenia,1999,,11339.0,,,,
Armenia,2001,,8220.0,,,,
Armenia,2002,,10449.0,,,,
Armenia,2003,,12554.0,,,,
Armenia,2004,,28946.0,,,,
Armenia,2005,,36690.0,,,,
Armenia,2006,,9579.0,,,,
Armenia,2007,,16662.0,,,,
Armenia,2008,,10493.0,,,,
Armenia,2009,,4999.0,,,,
Armenia,2010,,9725.0,,,,
Armenia,2011,,11788.0,,,,
Armenia,2012,,19664.0,,,,
Armenia,2013,,11501.0,,,,
Armenia,2014,,30232.0,,,,
Armenia,2015,,41125.0,,,,
Armenia,2016,,14850.0,,,,
Armenia,2017,,35436.0,,,,
Armenia,2018,,51184.0,,,,
Armenia,2019,,,13840.0,,,
Armenia,2020,,,6029.0,,,
Azerbaijan,1995,25466.0,,,,,
Azerbaijan,2001,,98174.0,,,,
Azerbaijan,2002,,79644.0,,,,
Azerbaijan,2003,,93957.0,,,,
Azerbaijan,2004,,121900.0,,,,
Azerbaijan,2005,,145929.0,,,,
Bangladesh,1983,861.0,,,,,
Bangladesh,1985,908.0,,,,,
Bangladesh,1988,982.0,,,,,
Bangladesh,1991,,12750.0,,,,
Bangladesh,1995,,100208.0,,,,
Bangladesh,2000,,,44499.0,,,
Bangladesh,2005,,,111229.0,,,
Bangladesh,2010,,,182457.0,,,
Bangladesh,2016,,,275625.0,,,
Belarus,1998,,12534.0,,,,
