Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,1413526.0,,,,,
Albania,2002,,1515426.0,,,,
Albania,2005,,1160785.0,,,,
Albania,2008,,916920.0,,,,
Albania,2012,,1001477.0,,,,
Albania,2014,,,1069946.0,,,
Albania,2015,,,704654.0,,,
Albania,2016,,,687489.0,,,
Albania,2017,,,684705.0,,,
Albania,2018,,,,483320.0,,
Albania,2019,,,,284336.0,,
Algeria,1988,13943819.0,,,,,
Algeria,1995,,15699342.0,,,,
Algeria,2011,,,10482660.0,,,
Angola,2000,13206346.0,,,,,
Angola,2008,,17990266.0,,,,
Angola,2018,,,27260863.0,,,
Armenia,1999,,2415809.0,,,,
Armenia,2001,,2470532.0,,,,
Armenia,2002,,2418125.0,,,,
Armenia,2003,,2380989.0,,,,
Armenia,2004,,2044124.0,,,,
Armenia,2005,,1826332.0,,,,
Armenia,2006,,1652357.0,,,,
Armenia,2007,,1418388.0,,,,
Armenia,2008,,1322516.0,,,,
Armenia,2009,,1569088.0,,,,
Armenia,2010,,1581390.0,,,,
Armenia,2011,,1474374.0,,,,
Armenia,2012,,1392691.0,,,,
Armenia,2013,,1335098.0,,,,
Armenia,2014,,1307499.0,,,,
Armenia,2015,,1164244.0,,,,
Armenia,2016,,1102523.0,,,,
Armenia,2017,,1221621.0,,,,
Armenia,2018,,1254207.0,,,,
Armenia,2019,,,1302005.0,,,
Armenia,2020,,,1324476.0,,,
Azerbaijan,1995,4707502.0,,,,,
Azerbaijan,2001,,4214163.0,,,,
Azerbaijan,2002,,1320936.0,,,,
Azerbaijan,2003,,1437358.0,,,,
Azerbaijan,2004,,1157003.0,,,,
Azerbaijan,2005,,591295.0,,,,
Bangladesh,1983,83657733.0,,,,,
Bangladesh,1985,86810306.0,,,,,
Bangladesh,1988,94476078.0,,,,,
Bangladesh,1991,,102313257.0,,,,
Bangladesh,1995,,106629957.0,,,,
Bangladesh,2000,,,116798249.0,,,
Bangladesh,2005,,,123951427.0,,,
Bangladesh,2010,,,129203968.0,,,
Bangladesh,2016,,,133041613.0,,,
Belarus,1998,,7745996.0,,,,
Belarus,1999,,7222274.0,,,,
Belarus,2000,,6575091.0,,,,
Belarus,2001,,4962509.0,,,,
Belarus,2002,,4209358.0,,,,
Belarus,2003,,3829820.0,,,,
Belarus,2004,,2663615.0,,,,
Belarus,2005,,1656149.0,,,,
Belarus,2006,,1123961.0,,,,
Belarus,2007,,724551.0,,,,
Belarus,2008,,523836.0,,,,
Belarus,2009,,488434.0,,,,
Belarus,2010,,337075.0,,,,
Belarus,2011,,253141.0,,,,
Belarus,2012,,115532.0,,,,
Belarus,2013,,70112.0,,,,
Belarus,2014,,38612.0,,,,
Belarus,2015,,85674.0,,,,
Belarus,2016,,74524.0,,,,
Belarus,2017,,72346.0,,,,
Belarus,2018,,42060.0,,,,
Belarus,2019,,22747.0,,,,
Belarus,2020,,12275.0,,,,
Belize,1995,,82477.0,,,,
Benin,2003,7052678.0,,,,,
Benin,2011,,8523708.0,,,,
Benin,2015,,9583083.0,,,,
Benin,2018,,,9109605.0,,,
Bhutan,2003,458114.0,,,,,
Bhutan,2007,,409436.0,,,,
Bhutan,2012,,310842.0,,,,
Bhutan,2017,,290239.0,,,,
Bosnia and Herzegovina,2001,321375.0,,,,,
Bosnia and Herzegovina,2004,150263.0,,,,,
Bosnia and Herzegovina,2007,,105987.0,,,,
Bosnia and Herzegovina,2011,,137376.0,,,,
Botswana,1985,861579.0,,,,,
Botswana,1993,1044994.0,,,,,
Botswana,2002,,1113222.0,,,,
Botswana,2009,,1089658.0,,,,
Botswana,2015,,1252575.0,,,,
Bulgaria,1989,27431.0,,,,,
Bulgaria,1994,299691.0,,,,,
Bulgaria,1995,,,,1089192.0,,
Bulgaria,1997,,,3591998.0,,,
Bulgaria,2001,,,,1918801.0,,
Bulgaria,2003,,,,,1744879.0,
Bulgaria,2007,,,,,801986.0,
Burkina Faso,1994,9539628.0,,,,,
Burkina Faso,1998,,10560351.0,,,,
Burkina Faso,2003,,11787191.0,,,,
Burkina Faso,2009,,,14269278.0,,,
Burkina Faso,2014,,,,16234157.0,,
Burkina Faso,2018,,,,,15805693.0,
Burundi,1992,5625648.0,,,,,
Burundi,1998,,6064393.0,,,,
Burundi,2006,,7486134.0,,,,
Burundi,2013,,9242250.0,,,,
Cameroon,1996,12449443.0,,,,,
Cameroon,2001,,12894376.0,,,,
Cameroon,2007,,15253439.0,,,,
Cameroon,2014,,16114233.0,,,,
Cape Verde,2001,276055.0,,,,,
Cape Verde,2007,,255135.0,,,,
Cape Verde,2015,,,216717.0,,,
Central African Republic,1992,2862815.0,,,,,
Central African Republic,2008,,3964012.0,,,,
Chad,2003,8924427.0,,,,,
Chad,2011,10655892.0,,,,,
Chad,2018,,13607007.0,,,,
China,1990,,1113348603.0,,,,
China,1993,,1134560564.0,,,,
China,1996,,1124375772.0,,,,
China,1999,,1114084393.0,,,,
China,2002,,1032337779.0,,,,
China,2005,,919506695.0,,,,
China,2008,,803572004.0,,,,
China,2010,,715153937.0,,,,
China,2011,,661813151.0,,,,
China,2012,,600717339.0,,,,
China,2013,,,495604466.0,,,
China,2014,,,432244325.0,,,
China,2015,,,375561103.0,,,
China,2016,,,332569941.0,,,
China,2017,,,311936255.0,,,
China,2018,,,266194627.0,,,
China,2019,,,223007141.0,,,
China - rural,1990,,824859405.0,,,,
China - rural,1993,,823923801.0,,,,
China - rural,1996,,795655959.0,,,,
China - rural,1999,,780452190.0,,,,
China - rural,2002,,736082583.0,,,,
China - rural,2005,,662755598.0,,,,
China - rural,2008,,592841154.0,,,,
China - rural,2010,,540048628.0,,,,
China - rural,2011,,501715711.0,,,,
China - rural,2012,,460681317.0,,,,
China - rural,2013,,,357055229.0,,,
China - rural,2014,,,306439327.0,,,
China - rural,2015,,,265382196.0,,,
China - rural,2016,,,233512245.0,,,
China - rural,2017,,,212892619.0,,,
China - rural,2018,,,173349359.0,,,
China - rural,2019,,,142309870.0,,,
China - urban,1990,,288489198.0,,,,
China - urban,1993,,310636763.0,,,,
China - urban,1996,,328719813.0,,,,
China - urban,1999,,333632203.0,,,,
China - urban,2002,,296255196.0,,,,
China - urban,2005,,256751097.0,,,,
China - urban,2008,,210730850.0,,,,
China - urban,2010,,175105309.0,,,,
China - urban,2011,,160097440.0,,,,
China - urban,2012,,140036022.0,,,,
China - urban,2013,,,138549237.0,,,
China - urban,2014,,,125804998.0,,,
China - urban,2015,,,110178907.0,,,
China - urban,2016,,,99057696.0,,,
China - urban,2017,,,99043636.0,,,
China - urban,2018,,,92845268.0,,,
China - urban,2019,,,80697271.0,,,
Comoros,2004,385793.0,,,,,
Comoros,2014,,490871.0,,,,
Congo,2005,3265572.0,,,,,
Congo,2011,3687638.0,,,,,
Cote d'Ivoire,1985,4716145.0,,,,,
Cote d'Ivoire,1986,5356041.0,,,,,
Cote d'Ivoire,1987,6249818.0,,,,,
Cote d'Ivoire,1988,7555509.0,,,,,
Cote d'Ivoire,1992,,10106326.0,,,,
Cote d'Ivoire,1995,,11312079.0,,,,
Cote d'Ivoire,1998,,12927190.0,,,,
Cote d'Ivoire,2002,,,14112644.0,,,
Cote d'Ivoire,2008,,,16069631.0,,,
Cote d'Ivoire,2015,,,19333333.0,,,
Cote d'Ivoire,2018,,,,16884156.0,,
Croatia,1998,,4570.0,,,,
Croatia,1999,,,99861.0,,,
Croatia,2000,,,86610.0,,,
Croatia,2001,,,110628.0,,,
Croatia,2004,,18712.0,,,,
Croatia,2008,,23185.0,,,,
Croatia,2009,,22224.0,,,,
Croatia,2010,,24741.0,,,,
Democratic Republic of Congo,2004,52926425.0,,,,,
Democratic Republic of Congo,2012,67537167.0,,,,,
Djibouti,2002,572753.0,,,,,
Djibouti,2012,,590971.0,,,,
Djibouti,2013,,,658191.0,,,
Djibouti,2017,,,,662759.0,,
Egypt,1990,44256672.0,,,,,
Egypt,1995,50999603.0,,,,,
Egypt,1999,,47510357.0,,,,
Egypt,2004,,,57648752.0,,,
Egypt,2008,,,61662522.0,,,
Egypt,2010,,,,58375610.0,,
Egypt,2012,,,,58548328.0,,
Egypt,2015,,,,59508992.0,,
Egypt,2017,,,,70025241.0,,
Estonia,1995,,343235.0,,,,
Estonia,1998,,276570.0,,,,
Estonia,2000,,,287125.0,,,
Estonia,2001,,,301929.0,,,
Estonia,2002,,,294609.0,,,
Estonia,2003,,,265126.0,,,
Estonia,2004,,,196303.0,,,
Eswatini,1994,881245.0,,,,,
Eswatini,2000,,858655.0,,,,
Eswatini,2009,,869764.0,,,,
Eswatini,2016,,801864.0,,,,
Ethiopia,1995,,54861780.0,,,,
Ethiopia,1999,,62709140.0,,,,
Ethiopia,2004,,71138957.0,,,,
Ethiopia,2010,,82003083.0,,,,
Ethiopia,2015,,90957688.0,,,,
Ethiopia - rural,1981,31612712.0,,,,,
Fiji,2002,344932.0,,,,,
Fiji,2008,315647.0,,,,,
Fiji,2013,310015.0,,,,,
Fiji,2019,,439939.0,,,,
Gabon,2005,779530.0,,,,,
Gabon,2017,,665049.0,,,,
Gambia,1998,1178976.0,,,,,
Gambia,2003,,1265547.0,,,,
Gambia,2010,,,1446697.0,,,
Gambia,2015,,,,1515386.0,,
Georgia,1996,1823451.0,,,,,
Georgia,1997,,2803618.0,,,,
Georgia,1998,,,2728328.0,,,
Georgia,1999,,,2986801.0,,,
Georgia,2000,,,2998693.0,,,
Georgia,2001,,,3053713.0,,,
Georgia,2002,,,2499727.0,,,
Georgia,2003,,,2466635.0,,,
Georgia,2004,,,2310870.0,,,
Georgia,2005,,,2390732.0,,,
Georgia,2006,,,2412109.0,,,
Georgia,2007,,,2489338.0,,,
Georgia,2008,,,2309387.0,,,
Georgia,2009,,,2285207.0,,,
Georgia,2010,,,2300882.0,,,
Georgia,2011,,,2216773.0,,,
Georgia,2012,,,2046223.0,,,
Georgia,2013,,,1838599.0,,,
Georgia,2014,,,1698615.0,,,
Georgia,2015,,,1669391.0,,,
Georgia,2016,,,1614864.0,,,
Georgia,2017,,,1601340.0,,,
Georgia,2018,,,1583116.0,,,
Georgia,2019,,,1560116.0,,,
Georgia,2020,,,1729269.0,,,
Ghana,1987,12564727.0,,,,,
Ghana,1988,12859103.0,,,,,
Ghana,1991,,14081519.0,,,,
Ghana,1998,,15516840.0,,,,
Ghana,2005,,16565021.0,,,,
Ghana,2012,,15276945.0,,,,
Ghana,2016,,15688621.0,,,,
Guinea,1991,6534871.0,,,,,
Guinea,1994,,6332355.0,,,,
Guinea,2002,,,8155666.0,,,
Guinea,2007,,,,8979265.0,,
Guinea,2012,,,,9856491.0,,
Guinea,2018,,,,,11145722.0,
Guinea-Bissau,1993,,933175.0,,,,
Guinea-Bissau,2002,,,1205314.0,,,
Guinea-Bissau,2010,,,,1428587.0,,
Guinea-Bissau,2018,,,,,1611513.0,
Haiti,2012,,8059107.0,,,,
Hungary,1998,,,,651556.0,,
Hungary,1999,,,,651369.0,,
Hungary,2000,,,,617829.0,,
Hungary,2001,,,,405043.0,,
Hungary,2002,,,,294929.0,,
Hungary,2003,,,,427075.0,,
Hungary,2004,,,,321222.0,,
Hungary,2005,,,,341376.0,,
Hungary,2006,,,,302786.0,,
Hungary,2007,,,,316541.0,,
India,1977,633533823.0,,,,,
India,1983,,723661926.0,,,,
India,1987,,,784401003.0,,,
India,1993,,,,886179157.0,,
India,2004,,,,1049930922.0,,
India,2009,,,,1109578729.0,,
India,2011,,,,1093577693.0,,
India,2015,,,,,,1135621886.0
India,2016,,,,,,1143912885.0
India,2017,,,,,,1104404960.0
India,2018,,,,,,1070777890.0
India,2019,,,,,,1096993996.0
India - rural,1977,498935298.0,,,,,
India - rural,1983,,557749564.0,,,,
India - rural,1987,,,598515591.0,,,
India - rural,1993,,,,668473272.0,,
India - rural,2004,,,,771534748.0,,
